.feature	.sample	counts	counts_scaled	group	sample_name	TMM	multiplier	PC1	PC2	.abundant	edgerQLT_logFC	edgerQLT_logCPM	edgerQLT_F	edgerQLT_PValue	edgerQLT_FDR	edgerLR_logFC	edgerLR_logCPM	edgerLR_LR	edgerLR_PValue	edgerLR_FDR
LIPE-AS1	H9-BRN3B-RO	11.999999543371004	28.141602015310028	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.2616976688857572	7.124449049230659	0.41578099023479154	0.5305374616028328	0.6536395830835723	0.2652317018748957	7.124449049230659	0.38782801143039247	0.5334433062225685	0.6633491890850592
LMCD1-AS1	H9-BRN3B-RO	199.999998046426	469.02671352137503	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.7968430775700852	9.580187228986945	6.746196083613707	0.022477392947733325	0.059674494551504406	0.7931195777374053	9.580187228986945	5.660904162275855	0.017347178040041673	0.04425274431552586
LOXL2	H9-BRN3B-RO	34.00000047400199	79.73454318906839	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.1253379613288559	8.395838678988314	6.441399475451685	0.02512743768189299	0.06455432957215704	1.1313695081320323	8.395838678988314	6.061384203445609	0.013816934496732375	0.036601150984721526
LPIN1	H9-BRN3B-RO	22.00000093063099	51.59294117375837	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.0846867862629752	8.496582215051625	9.186586611433844	0.009881897674292817	0.031713664156033765	-1.0853760484293051	8.496582215051625	8.417186834660916	0.003716904538137584	0.012635369534745328
LPP	H9-BRN3B-RO	22.000003051971973	51.592946148586364	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.5599038134978032	8.776832454792999	18.29239518898869	9.504730307261928e-4	0.005702838184357157	-1.5618194756243708	8.776832454792999	15.81735501865759	6.975970478220522e-5	4.0636721232352555e-4
LRBA	H9-BRN3B-RO	30.00000204043898	70.35401250051704	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.10425874152457852	8.430476068968536	0.11269846281954553	0.7425794344357711	0.8273865564743969	-0.10908420077561624	8.430476068968536	0.1072928022222297	0.7432475459987865	0.8319935216404326
LRIF1	H9-BRN3B-RO	125.000000370022	293.1416996819804	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.07874666646637261	9.500760887702514	0.037877601795174645	0.8487710705029068	0.9045517625253003	-0.04911418606947138	9.500760887702514	0.013244112404802166	0.9083792809727331	0.9478740323193737
LRP12	H9-BRN3B-RO	32.999998213935015	77.38940429839558	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.9209136839736181	8.733433005685898	8.923553602857641	0.010739226781970368	0.033824336321166514	-0.9234415958868247	8.733433005685898	7.27547162050591	0.006990253680085652	0.021023319338603463
LRP4	H9-BRN3B-RO	94.000000312198	220.44255824044652	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	4.334078492888384	7.873978284645398	79.20332424962689	8.21473984991461e-7	2.96703018025267e-5	4.332832408266032	7.873978284645398	81.92078307244257	1.4165190037782293e-19	7.959567828930111e-18
LRRFIP1	H9-BRN3B-RO	71.99999938156701	168.84961706668815	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.5170459399266831	9.512747887693774	3.103833526266101	0.102168739979046	0.19156638746071125	-0.5168401262989648	9.512747887693774	2.517402667607624	0.11259590379928856	0.20723172478396668
LTBP4	H9-BRN3B-RO	29.999999919098	70.35400752568906	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.37863886719702816	8.543859388255141	0.8975893763409454	0.36112653375101667	0.4992532724668433	0.3903324287000407	8.543859388255141	0.856811226542586	0.354632588389805	0.49598963411161534
LTO1	H9-BRN3B-RO	45.00000199998799	105.5310162633616	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.12863722148122977	8.422335090269424	0.16119513258171328	0.6947395161771321	0.78812034648149	-0.13583617845904167	8.422335090269424	0.15797952268425153	0.691023574397397	0.7867441074733172
LUC7L2	H9-BRN3B-RO	132.99999935848902	311.9027660339111	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.5248953217032988	9.854418552453621	4.564808536138673	0.05272609602909722	0.11320595341880964	0.5241327410305054	9.854418552453621	3.6244062953372116	0.056937883960129915	0.1173976988868658
LY6G5C	H9-BRN3B-RO	25.000001346808983	58.62834292129287	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.670208274459537	8.077182665616679	11.464018752357488	0.005028992222626716	0.019991230526942332	-1.6268198743464204	8.077182665616679	9.883912194518814	0.0016673006871022397	0.006538434067067607
LYRM1	H9-BRN3B-RO	109.99999828913204	257.96469094430796	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.4764713926607618	9.192779936068568	36.073682391066136	4.877315060465599e-5	6.885621261833787e-4	1.489344697853884	9.192779936068568	29.488636502445097	5.6245511545094275e-8	7.180278069586503e-7
LYST	H9-BRN3B-RO	118.999999537666	279.0708961869114	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.494964622586272	8.624965448150574	20.62335309324347	5.885108767660276e-4	0.004035503154967046	1.4963257068900988	8.624965448150574	17.129949196726614	3.490749760363909e-5	2.2520966195896185e-4
MACROH2A1	H9-BRN3B-RO	321.99999800027007	755.1330114558211	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.2852435893912002	11.726159097112973	1.4684376293368882	0.2476793992456908	0.3805573355887695	-0.2886746970982042	11.726159097112973	1.3606547741832138	0.2434240357533082	0.38234141741357314
MAD2L2	H9-BRN3B-RO	22.00000093063099	51.59294117375837	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.0353767065258535	8.565780119332162	7.4147971143992635	0.017733663228071427	0.04919349353023546	-1.0378311781146283	8.565780119332162	7.060291239888823	0.007881118428211658	0.023142573464123656
MAGI1	H9-BRN3B-RO	69.00000108673001	161.8142202939817	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.8276534490046836	9.85280760855049	12.312715922033558	0.003981752046489732	0.016822206493255644	-0.8269245651785745	9.85280760855049	9.534299373845638	0.0020166714321077066	0.007630852998394669
MAN1C1	H9-BRN3B-RO	73.999999659019	173.5398848983778	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.2690957230184667	8.534652637159303	19.515896896639614	7.35643894837757e-4	0.004736293002589319	1.2717037966113172	8.534652637159303	16.419156430235898	5.076954620044313e-5	3.1242797661811157e-4
MAP1A	H9-BRN3B-RO	38.99999904629101	91.46020779346459	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.1480412977891414	9.179585097146685	17.634344646246433	0.0010958257887223215	0.006116236960310632	-1.1606861411534248	9.179585097146685	14.466679466787845	1.426609024799251e-4	7.410955972983121e-4
MAP3K11	H9-BRN3B-RO	40.999999323743005	96.15047562515426	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.20151535726300795	8.391101894914376	0.37951433961110836	0.5487573840666136	0.6685876518326956	0.19890742599665076	8.391101894914376	0.32382142068721453	0.5693201108918625	0.6921825056436018
MAP3K13	H9-BRN3B-RO	334.99999768236705	785.619747386976	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.13090965537924018	11.300724424241817	0.14765627179879143	0.70714866841030255	0.7982863613286577	-0.13174810666775696	11.300724424241817	0.134070256765078	0.7142486314024711	0.8040322304718248
MAP4	H9-BRN3B-RO	160.00000098275	375.2213767868937	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.425111403602259	10.133869412050021	3.3877889262101686	0.08918187584330242	0.1720550659356317	0.4203684861655965	10.133869412050021	2.6486234754951514	0.10363960533120804	0.19281787038364287
MAP4K3-DT	H9-BRN3B-RO	69.00000108673	161.81422029398166	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.5220191785263567	8.637853382951349	2.780962167174341	0.11986950993664003	0.21908919244304348	0.5208658272625024	8.637853382951349	2.3419782895968115	0.12592953886200875	0.2282710674235808
MAP6	H9-BRN3B-RO	214.99999800597504	504.2037172842197	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.3353785097495017	11.625329090128389	24.052876839146894	3.089606709126248e-4	0.0025163702492662886	-1.3365830647081443	11.625329090128389	21.27472836864703	3.9794336355943695e-6	3.33938486903024e-5
MAP7	H9-BRN3B-RO	139.99999820823	328.31869846999695	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	3.0696884927491377	8.682921350289929	94.18744662474141	3.121367684847328e-7	1.6138883108953156e-5	3.068366586027209	8.682921350289929	78.5003963653085	7.998218949479968e-19	3.8391450957503846e-17
MAPK8	H9-BRN3B-RO	44.00000186126198	103.18588234751674	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.810689577028437	10.014225462194313	47.09184483033534	1.3047652368906514e-5	2.3025268886305613e-4	-1.8148649927752327	10.014225462194313	37.63097000089667	8.547651971023493e-10	1.3861057250308368e-8
MAPK8IP3	H9-BRN3B-RO	28.000001762986987	65.66374466882739	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.16916769863527512	8.148323366383623	0.24942134363186566	0.626031286964427	0.7315551379300349	0.16988389306868087	8.148323366383623	0.21554034060406302	0.6424591693351984	0.7492235210906104
MARCHF2	H9-BRN3B-RO	55.999999283292006	131.32747938799878	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.09929555962025534	8.959641725297004	0.1568125003658806	0.6986875994134344	0.7902216015986063	-0.11123355074623759	8.959641725297004	0.16657429994028483	0.6831744560762638	0.7807708069443015
MARCHF6	H9-BRN3B-RO	481.99999686167905	1130.3543832678868	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.240099065590103	13.103187608419612	16.057549882190393	0.0015627053093025716	0.008082958496392612	-1.240169091279347	13.103187608419612	16.60019507884296	4.6146274615795797e-05	2.8691984217075106e-4
MARK1	H9-BRN3B-RO	117.99999939894002	276.7257622710666	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.8804834887666295	10.24742540470648	11.43301091707626	0.005072956189425191	0.020090915601683922	-0.8780976275095638	10.24742540470648	9.332984620046037	0.0022506548152635827	0.008387533473031986
MATR3	H9-BRN3B-RO	115.999999121488	272.0354944393769	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.6591907389744699	10.84421060733151	4.380653308778101	0.05704043384035043	0.12029616978632779	-0.6598039669821983	10.84421060733151	3.7684807783537346	0.05222704875070362	0.10953544261488896
MAX	H9-BRN3B-RO	45.00000199998798	105.53101626336158	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.12974799814507654	8.502330474038633	0.1884068434922971	0.6715362265547649	0.7691806444880044	-0.13901591030912644	8.502330474038633	0.19484920359196112	0.6589109440289718	0.7639547177147499
MBTD1	H9-BRN3B-RO	71.99999938156701	168.84961706668815	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.09477316701060624	9.704126433408694	0.13224412465135052	0.7221046188672431	0.8105945207115918	-0.09533697439728946	9.704126433408694	0.1051694779061525	0.7457121009484435	0.8339743906226769
MCCC1	H9-BRN3B-RO	30.000002040438986	70.35401250051706	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.11048473564845039	8.467704633275462	0.16055252441761975	0.69531444571391	0.78812034648149	-0.10976235518846705	8.467704633275462	0.1278488719523012	0.7206729119273773	0.8097448448622216
MCF2L2	H9-BRN3B-RO	65.99999642787003	154.77880859679115	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.5959685590793977	7.919166518915717	14.147276438768653	0.0024736237310788054	0.011640582263900261	1.597683684205171	7.919166518915717	17.35203261427457	3.1056593440433854e-5	2.0364979305202528e-4
MCFD2	H9-BRN3B-RO	106.00000197690996	248.5841652305845	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.3496368532942962	8.72058223570705	24.45007349448031	2.879249101003257e-4	0.002416153091750985	1.3474556819068242	8.72058223570705	19.54807037645143	9.809977451479135e-6	7.357483088609351e-5
MCL1	H9-BRN3B-RO	124.000000231296	290.7965657661356	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.06687175866741661	9.854111467385644	0.034870815657965036	0.8548196421513218	0.9075334805615352	-0.04935598225082323	9.854111467385644	0.017025065502090264	0.896186570135009	0.9400558427989605
MCM7	H9-BRN3B-RO	13.000001803437984	30.486740905982852	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.8764764159680316	8.584768825437857	5.654465830037643	0.03386844626362068	0.08062915051044006	-0.8783779039486904	8.584768825437857	5.043842702022416	0.024713610586888334	0.05895891193691053
MEAF6	H9-BRN3B-RO	175.99999683834304	412.74350451592704	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.1208264157896615	10.978082982353472	19.551075375094396	7.303569304444106e-4	0.004736293002589319	-1.1253378030432253	10.978082982353472	16.688681536222617	4.404298776372045e-5	2.781662385077081e-4
MECP2	H9-BRN3B-RO	76.00000205781198	178.23015770489548	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.4596551365041872	9.00439248261726	2.5139428360413407	0.1374429188263188	0.2443429668023445	0.4724479111428515	9.00439248261726	2.3938256948206345	0.12181519310304371	0.2217746479859004
MED22	H9-BRN3B-RO	34.00000047400199	79.73454318906839	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.3149717240591635	8.766456186850494	1.3425530548377484	0.26793019823559655	0.4059548458115099	-0.31932771708038354	8.766456186850494	1.1131150891826258	0.2914057983817522	0.4327808886857706
MED23	H9-BRN3B-RO	44.999999878647	105.5310112885336	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.8039617225108304	9.076882891092305	9.976927250443442	0.007748763779128992	0.027030571322542996	-0.8089052585854015	9.076882891092305	7.998198621619761	0.004682390972144248	0.01531027020864604
MED9	H9-BRN3B-RO	117.99999727759902	276.7257572962386	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.003388353987978795	9.915706564795908	2.0866863459341207e-4	0.988699359969871	0.9938927189874153	-0.0045752442979750535	9.915706564795908	3.059884804317292e-4	0.9860436949912332	0.993778492471065
MEIS1	H9-BRN3B-RO	197.99999776897403	464.33644568968543	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.6311077648046095	11.877515051462513	17.905854434897606	0.001032928424856403	0.005932957781712045	-1.6292138799193132	11.877515051462513	16.556065980673512	4.723265522340313e-5	2.9216075395919463e-4
METTL16	H9-BRN3B-RO	66.000000670552	154.77881854644716	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.5639440742662352	8.902736655666265	3.1199287218622405	0.10137333979470546	0.19067085854803537	0.5588838743601657	8.902736655666265	2.9396920328668656	0.08642720976701206	0.16781982479031468
METTL17	H9-BRN3B-RO	86.000001323731	201.68149188851586	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.4685520151107936	9.874155728324864	3.5401563166234524	0.08304199863071442	0.16331240040874426	-0.47258553558980926	9.874155728324864	2.8915250215825874	0.08904660004776176	0.1720707247299744
METTL3	H9-BRN3B-RO	88.999999618568	208.71688866122233	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.1859123873752972	9.844087681262907	0.4829566190415909	0.49961700087754424	0.6291085005803285	-0.19273440798572686	9.844087681262907	0.4476080429401108	0.503473050752882	0.6393308580988977
METTL5	H9-BRN3B-RO	83.999998924938	196.99121908199814	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.022551492893849064	9.598334002095877	0.009402447833444738	0.9242683085151564	0.9561396294984377	0.022031838238037213	9.598334002095877	0.006873199193157653	0.9339272693206816	0.9636394868313137
METTL6	H9-BRN3B-RO	65.99999854921103	154.77881357161917	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.6441882324928131	9.40321390378023	6.123739018390496	0.028290599329378385	0.07043302737604577	-0.6348126468077068	9.40321390378023	4.942266420069041	0.026207650462592897	0.06178620934206577
MFF-DT	H9-BRN3B-RO	55.00000338724797	128.98235542180993	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.0064050991240117	8.133125370151353	10.012447480478272	0.007666305148933295	0.02689931631204665	1.0012683329090453	8.133125370151353	8.57366585509379	0.0034105977304428885	0.011760681829113408
MFSD9	H9-BRN3B-RO	22.00000093063099	51.59294117375837	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.072633911348809	8.090515747661618	8.181765092641243	0.013668509714609462	0.03998626948345935	-1.0752212229879374	8.090515747661618	7.843740818574261	0.005099696708339935	0.016319029466687795
MGAT1	H9-BRN3B-RO	44.000001861261985	103.18588234751675	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.7808871180805732	8.506596969353113	25.867874498117185	2.2526553067132686e-4	0.002047868460648426	1.7824384031408684	8.506596969353113	22.920904621601746	1.688060046856689e-6	1.570288415680641e-5
MGST2	H9-BRN3B-RO	15.00000208088998	35.177008737672516	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.9624740598338947	7.416307646056673	4.010058521897134	0.06707711428611024	0.13689206997165354	-0.9593707995542357	7.416307646056673	3.6737243535777475	0.0552765373033132	0.11476097710030421
MHENCR	H9-BRN3B-RO	40.00000130635799	93.8053466841374	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.3925825605410403	7.9837915553103835	1.3256451722342117	0.2708188492999822	0.4087831687546901	0.38472629371203504	7.9837915553103835	1.158184561388036	0.28184236482720043	0.4206602460107469
MIA3	H9-BRN3B-RO	86.00000132373098	201.68149188851584	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.17940178737092025	9.564851215795773	0.5502963276063186	0.4717073188616311	0.605399767522949	-0.16997465406843462	9.564851215795773	0.3977404397760429	0.5282585009659052	0.6621014010063999
MIAT	H9-BRN3B-RO	20.000000653178994	46.9026733420687	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-3.131537833243262	10.133098998927936	64.75031527982061	2.4638426815574054e-6	6.106356883360416e-5	-3.131398497461877	10.133098998927936	55.05569187174053	1.171625378781667e-13	3.0564140316043483e-12
MINDY4	H9-BRN3B-RO	12.999999682097002	30.48673593115486	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.32720009990539667	7.83765533750659	0.7124979960569396	0.4142495361668517	0.5474759588891582	0.3301449382910369	7.83765533750659	0.6468263966553787	0.42124961592719984	0.5610427737099222
MIR181A2HG	H9-BRN3B-RO	131.99999709842203	309.5576271432383	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.095334433992452	9.762173623211574	13.805345467759661	0.002695656769299732	0.012424453482980474	1.0938542820989252	9.762173623211574	11.928823338119049	5.527207587352462e-4	0.0025807973170517335
MIR217HG	H9-BRN3B-RO	28.999999780372004	68.00887360984423	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-2.5679491320293564	10.274898452780592	28.08956312878885	0.00015618484104134566	0.0015362443381115966	-2.5616703382544412	10.274898452780592	25.9803494649481	3.449102645503796e-7	3.832336272781995e-6
MIR4435-2HG	H9-BRN3B-RO	44.00000186126198	103.18588234751674	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	2.821923930447586	8.099849996989562	35.74552221759442	5.095832996434056e-5	7.110464646187055e-4	2.7738906433797936	8.099849996989562	31.785888884852493	1.721388549702798e-8	2.3743290340728245e-7
MIS12	H9-BRN3B-RO	24.99999922546801	58.628337946464896	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.5294121688126132	7.384146435876143	1.3006333574155615	0.27517038665112975	0.41399289755226065	0.5334693755743737	7.384146435876143	1.3053635094810465	0.25323583614016404	0.39109781643268576
MKLN1	H9-BRN3B-RO	161.99999913886103	379.9116396437554	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.23719442890444664	10.43917280341445	1.2126426182769574	0.2912639222572179	0.4284248492853952	-0.2417479682030885	10.43917280341445	0.9978501375180224	0.31783127143043066	0.45919003677093245
MKRN1	H9-BRN3B-RO	213.99999786724905	501.85858336837487	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.7485915210103092	11.097935238547672	6.6567503858703585	0.023219389768253912	0.06065432157866676	-0.7499101701488807	11.097935238547672	5.941999766497872	0.014784234982691546	0.03873598685421366
MLLT10	H9-BRN3B-RO	46.00000213871398	107.87615017920642	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.32687770366993546	9.304545239978392	0.9995528696898516	0.33610688914351194	0.472281343058799	-0.3295391429542294	9.304545239978392	0.885893472512624	0.346592569370339	0.48988349027609757
MORN1	H9-BRN3B-RO	40.99999932374301	96.15047562515427	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.5794422735138727	7.947158242339867	14.572040807984143	0.0022267768149820005	0.010774726524106455	1.5718465548875087	7.947158242339867	15.451452337473256	8.465186714541706e-5	4.731452172596423e-4
MPC1	H9-BRN3B-RO	109.000000271747	255.61956200329107	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	1.9296120201723754	8.93974690917312	64.33749623776166	2.5499490940041042e-6	6.106356883360416e-5	1.9299211968616974	8.93974690917312	49.5797328476461	1.9047122336722285e-12	4.155735782557589e-11
MPP2	H9-BRN3B-RO	12.000001664711984	28.141606990138015	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.5722215517624304	7.602987069915149	2.6561462719372493	0.12771405048329573	0.23080852496981158	-0.5713548129696326	7.602987069915149	2.216823993587747	0.13651363427127525	0.24377434691299152
MPPED2	H9-BRN3B-RO	170.999998266054	401.01783991153087	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.4239562427247487	11.474569629593713	21.40112441714307	5.054854296121709e-4	0.0035892456540509176	-1.423962778296273	11.474569629593713	18.778189460582695	1.468367766122863e-5	1.0614706743056841e-4
MRPL22	H9-BRN3B-RO	90.00000187863499	211.0620275518952	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.35656373088364507	9.640194641499528	1.809018944322754	0.20217731658652	0.32874360420572357	0.3673561904943631	9.640194641499528	1.632468048864263	0.20136202230290143	0.3310313597928512
MRPS21	H9-BRN3B-RO	389.99999682693306	914.6020928591299	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	0.0043027561519955225	11.840235015712818	2.0048140548059175e-4	0.9889232553924783	0.9938927189874153	0.004561062417400414	11.840235015712818	2.037195624460253e-4	0.9886121514339178	0.993778492471065
MRPS22	H9-BRN3B-RO	21.000002913245968	49.247812232741516	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.25110563132130287	7.93125882957516	0.44091053339892594	0.5185694118327373	0.6435194355732005	-0.25329666558743447	7.93125882957516	0.3858547452454566	0.5344864116431456	0.6639582753331
MRPS5	H9-BRN3B-RO	74.999999797745	175.88501881422266	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.5709408837239772	9.529043047096888	4.772399032532821	0.04832116262231316	0.10533508198343587	-0.5824249490013929	9.529043047096888	4.291674959032338	0.038299417043738675	0.08526771883578184
MSANTD2	H9-BRN3B-RO	26.000001485534987	60.97347683713772	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-0.18527465671358942	8.340530928200454	0.38812978088791167	0.5443212950835354	0.6654529529978286	-0.16735592425040682	8.340530928200454	0.2812340183011033	0.5958935358909087	0.7115146697204879
MTHFD2	H9-BRN3B-RO	27.00000162426098	63.31861075298254	RO_D209	H9-BRN3B-RO	1.0009146777137303	2.3451335905138353	11.85875554191671	18.07606318619881	TRUE	-1.4142410153278293	8.71746886903878	14.916899342971682	0.0020472708118963604	0.009986686887299319	-1.4150537216597567	8.71746886903878	12.26017754478918	4.627274811921319e-4	0.0021861140843722764
