isoform_id	gene_id	gene_name	iso_value_1	iso_value_2	IF1	IF2
ENST00000658541.1	ENSG00000228482	LINC01713	0.017275	0	0.02765	NA
ENST00000658541.1	ENSG00000228482	LINC01713	0.017275	0	0.02765	NA
ENST00000658541.1	ENSG00000228482	LINC01713	0.017275	0	0.02765	NA
ENST00000655019.1	ENSG00000228482	LINC01713	0.017275	0	0.02765	NA
ENST00000655019.1	ENSG00000228482	LINC01713	0.017275	0	0.02765	NA
ENST00000655019.1	ENSG00000228482	LINC01713	0.017275	0	0.02765	NA
ENST00000445589.1	ENSG00000228482	LINC01713	0.30826	0	0.9447	NA
ENST00000445589.1	ENSG00000228482	LINC01713	0.30826	0	0.9447	NA
ENST00000445589.1	ENSG00000228482	LINC01713	0.30826	0	0.9447	NA
ENST00000443030.1	ENSG00000228488		0.154665	0	1	NA
ENST00000443030.1	ENSG00000228488		0.154665	0	1	NA
ENST00000443030.1	ENSG00000228488		0.154665	0	1	NA
ENST00000417698.1	ENSG00000228489	RPL21P50	0.09145	0	1	NA
ENST00000417698.1	ENSG00000228489	RPL21P50	0.09145	0	1	NA
ENST00000417698.1	ENSG00000228489	RPL21P50	0.09145	0	1	NA
ENST00000455754.2	ENSG00000228496		0.062090000000000006	0	0.5	NA
ENST00000455754.2	ENSG00000228496		0.062090000000000006	0	0.5	NA
ENST00000455754.2	ENSG00000228496		0.062090000000000006	0	0.5	NA
ENST00000435175.1	ENSG00000228496		0.062090000000000006	0	0.5	NA
ENST00000435175.1	ENSG00000228496		0.062090000000000006	0	0.5	NA
ENST00000435175.1	ENSG00000228496		0.062090000000000006	0	0.5	NA
ENST00000432924.2	ENSG00000228501	RPL15P18	2.000915	0	1	NA
ENST00000432924.2	ENSG00000228501	RPL15P18	2.000915	0	1	NA
ENST00000432924.2	ENSG00000228501	RPL15P18	2.000915	0	1	NA
ENST00000415278.1	ENSG00000228502	EEF1A1P11	0.12268000000000001	0	1	NA
ENST00000415278.1	ENSG00000228502	EEF1A1P11	0.12268000000000001	0	1	NA
ENST00000415278.1	ENSG00000228502	EEF1A1P11	0.12268000000000001	0	1	NA
ENST00000416646.1	ENSG00000228503		0.093695	0	1	NA
ENST00000416646.1	ENSG00000228503		0.093695	0	1	NA
ENST00000416646.1	ENSG00000228503		0.093695	0	1	NA
ENST00000458547.1	ENSG00000228507	DAP3P2	0.187395	0	1	NA
ENST00000458547.1	ENSG00000228507	DAP3P2	0.187395	0	1	NA
ENST00000458547.1	ENSG00000228507	DAP3P2	0.187395	0	1	NA
ENST00000676095.2	ENSG00000228509		0.28109	0	0.2143	NA
ENST00000676095.2	ENSG00000228509		0.28109	0	0.2143	NA
ENST00000676095.2	ENSG00000228509		0.28109	0	0.2143	NA
ENST00000676152.1	ENSG00000228509		0.12493	0	0.09525	NA
ENST00000676152.1	ENSG00000228509		0.12493	0	0.09525	NA
ENST00000676152.1	ENSG00000228509		0.12493	0	0.09525	NA
ENST00000674692.1	ENSG00000228509		0.371795	0	0.5238499999999999	NA
ENST00000674692.1	ENSG00000228509		0.371795	0	0.5238499999999999	NA
ENST00000674692.1	ENSG00000228509		0.371795	0	0.5238499999999999	NA
ENST00000411949.5	ENSG00000228509		0.06097	0	0.16665	NA
ENST00000411949.5	ENSG00000228509		0.06097	0	0.16665	NA
ENST00000411949.5	ENSG00000228509		0.06097	0	0.16665	NA
ENST00000449048.2	ENSG00000228510		0.12418	0	1	NA
ENST00000449048.2	ENSG00000228510		0.12418	0	1	NA
ENST00000449048.2	ENSG00000228510		0.12418	0	1	NA
ENST00000445936.1	ENSG00000228513		0	0.041035	NA	1
ENST00000445936.1	ENSG00000228513		0	0.041035	NA	1
ENST00000445936.1	ENSG00000228513		0	0.041035	NA	1
ENST00000432257.1	ENSG00000228523	DNAJB6P4	0.46699	0	1	NA
ENST00000432257.1	ENSG00000228523	DNAJB6P4	0.46699	0	1	NA
ENST00000432257.1	ENSG00000228523	DNAJB6P4	0.46699	0	1	NA
ENST00000440189.1	ENSG00000228527		0	0.111915	NA	1
ENST00000440189.1	ENSG00000228527		0	0.111915	NA	1
ENST00000440189.1	ENSG00000228527		0	0.111915	NA	1
ENST00000439946.1	ENSG00000228530		0.06097	0	1	NA
ENST00000439946.1	ENSG00000228530		0.06097	0	1	NA
ENST00000439946.1	ENSG00000228530		0.06097	0	1	NA
ENST00000667311.1	ENSG00000228538		0.03123	0	0.5	NA
ENST00000667311.1	ENSG00000228538		0.03123	0	0.5	NA
ENST00000667311.1	ENSG00000228538		0.03123	0	0.5	NA
ENST00000671687.1	ENSG00000228538		0.09145	0	0.5	NA
ENST00000671687.1	ENSG00000228538		0.09145	0	0.5	NA
ENST00000671687.1	ENSG00000228538		0.09145	0	0.5	NA
ENST00000458461.1	ENSG00000228539		0.218625	0	1	NA
ENST00000458461.1	ENSG00000228539		0.218625	0	1	NA
ENST00000458461.1	ENSG00000228539		0.218625	0	1	NA
ENST00000432442.1	ENSG00000228543		0.278845	0	1	NA
ENST00000432442.1	ENSG00000228543		0.278845	0	1	NA
ENST00000432442.1	ENSG00000228543		0.278845	0	1	NA
ENST00000432573.1	ENSG00000228546	PMS2P12	0.03123	0	1	NA
ENST00000432573.1	ENSG00000228546	PMS2P12	0.03123	0	1	NA
ENST00000432573.1	ENSG00000228546	PMS2P12	0.03123	0	1	NA
ENST00000502808.2	ENSG00000228547	OR7E26P	0.03123	0	1	NA
ENST00000502808.2	ENSG00000228547	OR7E26P	0.03123	0	1	NA
ENST00000502808.2	ENSG00000228547	OR7E26P	0.03123	0	1	NA
ENST00000423466.2	ENSG00000228561		0.121935	0	1	NA
ENST00000423466.2	ENSG00000228561		0.121935	0	1	NA
ENST00000423466.2	ENSG00000228561		0.121935	0	1	NA
ENST00000647881.1	ENSG00000228564	LINC01005	0.062465	0	0.2	NA
ENST00000647881.1	ENSG00000228564	LINC01005	0.062465	0	0.2	NA
ENST00000647881.1	ENSG00000228564	LINC01005	0.062465	0	0.2	NA
ENST00000441691.1	ENSG00000228564	LINC01005	0.03123	0	0.1	NA
ENST00000441691.1	ENSG00000228564	LINC01005	0.03123	0	0.1	NA
ENST00000441691.1	ENSG00000228564	LINC01005	0.03123	0	0.1	NA
ENST00000649157.1	ENSG00000228564	LINC01005	0.153915	0	0.7	NA
ENST00000649157.1	ENSG00000228564	LINC01005	0.153915	0	0.7	NA
ENST00000649157.1	ENSG00000228564	LINC01005	0.153915	0	0.7	NA
ENST00000311170.5	ENSG00000228567	VN1R4	0.030485	0	1	NA
ENST00000311170.5	ENSG00000228567	VN1R4	0.030485	0	1	NA
ENST00000311170.5	ENSG00000228567	VN1R4	0.030485	0	1	NA
ENST00000417987.1	ENSG00000228573		0.153165	0	1	NA
ENST00000417987.1	ENSG00000228573		0.153165	0	1	NA
ENST00000417987.1	ENSG00000228573		0.153165	0	1	NA
ENST00000436316.1	ENSG00000228585		0.062465	0	1	NA
ENST00000436316.1	ENSG00000228585		0.062465	0	1	NA
ENST00000436316.1	ENSG00000228585		0.062465	0	1	NA
ENST00000449526.1	ENSG00000228586		0.062465	0	1	NA
ENST00000449526.1	ENSG00000228586		0.062465	0	1	NA
ENST00000449526.1	ENSG00000228586		0.062465	0	1	NA
ENST00000441598.2	ENSG00000228590	MIR4432HG	0.03123	0	0.0294	NA
ENST00000441598.2	ENSG00000228590	MIR4432HG	0.03123	0	0.0294	NA
ENST00000441598.2	ENSG00000228590	MIR4432HG	0.03123	0	0.0294	NA
ENST00000647917.1	ENSG00000228590	MIR4432HG	0.185145	0	0.38825	NA
ENST00000647917.1	ENSG00000228590	MIR4432HG	0.185145	0	0.38825	NA
ENST00000647917.1	ENSG00000228590	MIR4432HG	0.185145	0	0.38825	NA
ENST00000457668.1	ENSG00000228590	MIR4432HG	0.46699	0	0.58235	NA
ENST00000457668.1	ENSG00000228590	MIR4432HG	0.46699	0	0.58235	NA
ENST00000457668.1	ENSG00000228590	MIR4432HG	0.46699	0	0.58235	NA
ENST00000655729.1	ENSG00000228592		0.12418	0	0.23809999999999998	NA
ENST00000655729.1	ENSG00000228592		0.12418	0	0.23809999999999998	NA
ENST00000655729.1	ENSG00000228592		0.12418	0	0.23809999999999998	NA
ENST00000262354.5	ENSG00000228592		0.09295	0	0.18255	NA
ENST00000262354.5	ENSG00000228592		0.09295	0	0.18255	NA
ENST00000262354.5	ENSG00000228592		0.09295	0	0.18255	NA
ENST00000654898.1	ENSG00000228592		0.12418	0	0.23809999999999998	NA
ENST00000654898.1	ENSG00000228592		0.12418	0	0.23809999999999998	NA
ENST00000654898.1	ENSG00000228592		0.12418	0	0.23809999999999998	NA
ENST00000653972.1	ENSG00000228592		0.153165	0	0.34125	NA
ENST00000653972.1	ENSG00000228592		0.153165	0	0.34125	NA
ENST00000653972.1	ENSG00000228592		0.153165	0	0.34125	NA
ENST00000429118.1	ENSG00000228595	PAICSP2	0.061715000000000006	0	1	NA
ENST00000429118.1	ENSG00000228595	PAICSP2	0.061715000000000006	0	1	NA
ENST00000429118.1	ENSG00000228595	PAICSP2	0.061715000000000006	0	1	NA
ENST00000425077.1	ENSG00000228596		0.062465	0	1	NA
ENST00000425077.1	ENSG00000228596		0.062465	0	1	NA
ENST00000425077.1	ENSG00000228596		0.062465	0	1	NA
ENST00000457501.1	ENSG00000228597	MTND4P1	0.185145	0	1	NA
ENST00000457501.1	ENSG00000228597	MTND4P1	0.185145	0	1	NA
ENST00000457501.1	ENSG00000228597	MTND4P1	0.185145	0	1	NA
ENST00000439285.1	ENSG00000228598	MACC1-AS1	0.03123	0	1	NA
ENST00000439285.1	ENSG00000228598	MACC1-AS1	0.03123	0	1	NA
ENST00000439285.1	ENSG00000228598	MACC1-AS1	0.03123	0	1	NA
ENST00000449200.1	ENSG00000228599	RPL7P52	0.03123	0	1	NA
ENST00000449200.1	ENSG00000228599	RPL7P52	0.03123	0	1	NA
ENST00000449200.1	ENSG00000228599	RPL7P52	0.03123	0	1	NA
ENST00000434043.2	ENSG00000228604		2.217505	0	1	NA
ENST00000434043.2	ENSG00000228604		2.217505	0	1	NA
ENST00000434043.2	ENSG00000228604		2.217505	0	1	NA
ENST00000419302.1	ENSG00000228610	PDCL2P1	0.37479	0	1	NA
ENST00000419302.1	ENSG00000228610	PDCL2P1	0.37479	0	1	NA
ENST00000419302.1	ENSG00000228610	PDCL2P1	0.37479	0	1	NA
ENST00000430567.2	ENSG00000228611	HNF4GP1	0.03123	0	1	NA
ENST00000430567.2	ENSG00000228611	HNF4GP1	0.03123	0	1	NA
ENST00000430567.2	ENSG00000228611	HNF4GP1	0.03123	0	1	NA
ENST00000447818.2	ENSG00000228612	HK2P1	0.278845	0	1	NA
ENST00000447818.2	ENSG00000228612	HK2P1	0.278845	0	1	NA
ENST00000447818.2	ENSG00000228612	HK2P1	0.278845	0	1	NA
ENST00000438247.1	ENSG00000228613		0.46774	0	1	NA
ENST00000438247.1	ENSG00000228613		0.46774	0	1	NA
ENST00000438247.1	ENSG00000228613		0.46774	0	1	NA
ENST00000433230.1	ENSG00000228620		0.093695	0	1	NA
ENST00000433230.1	ENSG00000228620		0.093695	0	1	NA
ENST00000433230.1	ENSG00000228620		0.093695	0	1	NA
ENST00000424451.1	ENSG00000228625		0.030485	0	1	NA
ENST00000424451.1	ENSG00000228625		0.030485	0	1	NA
ENST00000424451.1	ENSG00000228625		0.030485	0	1	NA
ENST00000441281.1	ENSG00000228626		0.062465	0	1	NA
ENST00000441281.1	ENSG00000228626		0.062465	0	1	NA
ENST00000441281.1	ENSG00000228626		0.062465	0	1	NA
ENST00000653190.1	ENSG00000228627		0.155415	0	1	NA
ENST00000653190.1	ENSG00000228627		0.155415	0	1	NA
ENST00000653190.1	ENSG00000228627		0.155415	0	1	NA
ENST00000446262.1	ENSG00000228629		0	0.1231	NA	1
ENST00000446262.1	ENSG00000228629		0	0.1231	NA	1
ENST00000446262.1	ENSG00000228629		0	0.1231	NA	1
ENST00000424518.5	ENSG00000228630	HOTAIR	0.187395	0	0.5	NA
ENST00000424518.5	ENSG00000228630	HOTAIR	0.187395	0	0.5	NA
ENST00000424518.5	ENSG00000228630	HOTAIR	0.187395	0	0.5	NA
ENST00000710355.1	ENSG00000228630	HOTAIR	0.121935	0	0.5	NA
ENST00000710355.1	ENSG00000228630	HOTAIR	0.121935	0	0.5	NA
ENST00000710355.1	ENSG00000228630	HOTAIR	0.121935	0	0.5	NA
ENST00000419836.1	ENSG00000228636	LINC02663	0.06097	0	0.5	NA
ENST00000419836.1	ENSG00000228636	LINC02663	0.06097	0	0.5	NA
ENST00000419836.1	ENSG00000228636	LINC02663	0.06097	0	0.5	NA
ENST00000659451.1	ENSG00000228636	LINC02663	0.06097	0	0.5	NA
ENST00000659451.1	ENSG00000228636	LINC02663	0.06097	0	0.5	NA
ENST00000659451.1	ENSG00000228636	LINC02663	0.06097	0	0.5	NA
ENST00000450709.1	ENSG00000228643		0	2.46208	NA	1
ENST00000450709.1	ENSG00000228643		0	2.46208	NA	1
ENST00000450709.1	ENSG00000228643		0	2.46208	NA	1
ENST00000457537.1	ENSG00000228645	PHKG1P2	0.061715000000000006	0	1	NA
ENST00000457537.1	ENSG00000228645	PHKG1P2	0.061715000000000006	0	1	NA
ENST00000457537.1	ENSG00000228645	PHKG1P2	0.061715000000000006	0	1	NA
ENST00000439207.1	ENSG00000228648		0	0.037305	NA	1
ENST00000439207.1	ENSG00000228648		0	0.037305	NA	1
ENST00000439207.1	ENSG00000228648		0	0.037305	NA	1
ENST00000438117.2	ENSG00000228650		0.030485	0	1	NA
ENST00000438117.2	ENSG00000228650		0.030485	0	1	NA
ENST00000438117.2	ENSG00000228650		0.030485	0	1	NA
ENST00000431872.1	ENSG00000228656	MYO5BP3	0.093695	0	1	NA
ENST00000431872.1	ENSG00000228656	MYO5BP3	0.093695	0	1	NA
ENST00000431872.1	ENSG00000228656	MYO5BP3	0.093695	0	1	NA
ENST00000412420.1	ENSG00000228659	LINC01201	0.218625	0	1	NA
ENST00000412420.1	ENSG00000228659	LINC01201	0.218625	0	1	NA
ENST00000412420.1	ENSG00000228659	LINC01201	0.218625	0	1	NA
ENST00000415809.1	ENSG00000228661	STIM1-AS1	0.030485	0	1	NA
ENST00000415809.1	ENSG00000228661	STIM1-AS1	0.030485	0	1	NA
ENST00000415809.1	ENSG00000228661	STIM1-AS1	0.030485	0	1	NA
ENST00000436861.1	ENSG00000228663	PSMD10P1	0.0922	0	1	NA
ENST00000436861.1	ENSG00000228663	PSMD10P1	0.0922	0	1	NA
ENST00000436861.1	ENSG00000228663	PSMD10P1	0.0922	0	1	NA
ENST00000434429.2	ENSG00000228665	RPS27P6	0.437255	0	1	NA
ENST00000434429.2	ENSG00000228665	RPS27P6	0.437255	0	1	NA
ENST00000434429.2	ENSG00000228665	RPS27P6	0.437255	0	1	NA
ENST00000419915.1	ENSG00000228668	TRGV5P	0.343555	0	1	NA
ENST00000419915.1	ENSG00000228668	TRGV5P	0.343555	0	1	NA
ENST00000419915.1	ENSG00000228668	TRGV5P	0.343555	0	1	NA
ENST00000667975.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000667975.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000667975.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000656857.1	ENSG00000228669	LINC00448	0.052195000000000005	0	0.31665	NA
ENST00000656857.1	ENSG00000228669	LINC00448	0.052195000000000005	0	0.31665	NA
ENST00000656857.1	ENSG00000228669	LINC00448	0.052195000000000005	0	0.31665	NA
ENST00000438352.2	ENSG00000228669	LINC00448	0.015615	0	0.25	NA
ENST00000438352.2	ENSG00000228669	LINC00448	0.015615	0	0.25	NA
ENST00000438352.2	ENSG00000228669	LINC00448	0.015615	0	0.25	NA
ENST00000448411.1	ENSG00000228669	LINC00448	0.09145	0	0.16665	NA
ENST00000448411.1	ENSG00000228669	LINC00448	0.09145	0	0.16665	NA
ENST00000448411.1	ENSG00000228669	LINC00448	0.09145	0	0.16665	NA
ENST00000657217.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000657217.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000657217.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000658776.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000658776.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000658776.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000671427.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000671427.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000671427.1	ENSG00000228669	LINC00448	0.03658	0	0.06665	NA
ENST00000435391.4	ENSG00000228670	NANOGP2	0.06097	0	1	NA
ENST00000435391.4	ENSG00000228670	NANOGP2	0.06097	0	1	NA
ENST00000435391.4	ENSG00000228670	NANOGP2	0.06097	0	1	NA
ENST00000596021.1	ENSG00000228674	PPIAP59	0.093695	0	1	NA
ENST00000596021.1	ENSG00000228674	PPIAP59	0.093695	0	1	NA
ENST00000596021.1	ENSG00000228674	PPIAP59	0.093695	0	1	NA
ENST00000424733.1	ENSG00000228677	TTC3-AS1	0.030485	0	1	NA
ENST00000424733.1	ENSG00000228677	TTC3-AS1	0.030485	0	1	NA
ENST00000424733.1	ENSG00000228677	TTC3-AS1	0.030485	0	1	NA
ENST00000420766.1	ENSG00000228679		0.12493	0	1	NA
ENST00000420766.1	ENSG00000228679		0.12493	0	1	NA
ENST00000420766.1	ENSG00000228679		0.12493	0	1	NA
ENST00000455498.1	ENSG00000228683		0.12493	0	1	NA
ENST00000455498.1	ENSG00000228683		0.12493	0	1	NA
ENST00000455498.1	ENSG00000228683		0.12493	0	1	NA
ENST00000426030.2	ENSG00000228686		0.187395	0	1	NA
ENST00000426030.2	ENSG00000228686		0.187395	0	1	NA
ENST00000426030.2	ENSG00000228686		0.187395	0	1	NA
ENST00000454090.1	ENSG00000228687		0.09295	0	1	NA
ENST00000454090.1	ENSG00000228687		0.09295	0	1	NA
ENST00000454090.1	ENSG00000228687		0.09295	0	1	NA
ENST00000650088.1	ENSG00000228689		0.01524	0	0.25	NA
ENST00000650088.1	ENSG00000228689		0.01524	0	0.25	NA
ENST00000650088.1	ENSG00000228689		0.01524	0	0.25	NA
ENST00000589278.6	ENSG00000228689		0.030485	0	0.5	NA
ENST00000589278.6	ENSG00000228689		0.030485	0	0.5	NA
ENST00000589278.6	ENSG00000228689		0.030485	0	0.5	NA
ENST00000454361.1	ENSG00000228689		0.01524	0	0.25	NA
ENST00000454361.1	ENSG00000228689		0.01524	0	0.25	NA
ENST00000454361.1	ENSG00000228689		0.01524	0	0.25	NA
ENST00000446476.2	ENSG00000228692		0.030485	0	1	NA
ENST00000446476.2	ENSG00000228692		0.030485	0	1	NA
ENST00000446476.2	ENSG00000228692		0.030485	0	1	NA
ENST00000447010.1	ENSG00000228694	MTND4P18	0.03123	0	1	NA
ENST00000447010.1	ENSG00000228694	MTND4P18	0.03123	0	1	NA
ENST00000447010.1	ENSG00000228694	MTND4P18	0.03123	0	1	NA
ENST00000702086.1	ENSG00000228697		0.154665	0	0.303	NA
ENST00000702086.1	ENSG00000228697		0.154665	0	0.303	NA
ENST00000702086.1	ENSG00000228697		0.154665	0	0.303	NA
ENST00000655897.3	ENSG00000228697		0.03123	0	0.04545	NA
ENST00000655897.3	ENSG00000228697		0.03123	0	0.04545	NA
ENST00000655897.3	ENSG00000228697		0.03123	0	0.04545	NA
ENST00000701228.1	ENSG00000228697		0.030485	0	0.08335	NA
ENST00000701228.1	ENSG00000228697		0.030485	0	0.08335	NA
ENST00000701228.1	ENSG00000228697		0.030485	0	0.08335	NA
ENST00000655809.1	ENSG00000228697		0.030485	0	0.08335	NA
ENST00000655809.1	ENSG00000228697		0.030485	0	0.08335	NA
ENST00000655809.1	ENSG00000228697		0.030485	0	0.08335	NA
ENST00000441851.1	ENSG00000228697		0.248365	0	0.4394	NA
ENST00000441851.1	ENSG00000228697		0.248365	0	0.4394	NA
ENST00000441851.1	ENSG00000228697		0.248365	0	0.4394	NA
ENST00000701536.1	ENSG00000228697		0.03123	0	0.04545	NA
ENST00000701536.1	ENSG00000228697		0.03123	0	0.04545	NA
ENST00000701536.1	ENSG00000228697		0.03123	0	0.04545	NA
ENST00000424552.1	ENSG00000228702		0.030485	0	1	NA
ENST00000424552.1	ENSG00000228702		0.030485	0	1	NA
ENST00000424552.1	ENSG00000228702		0.030485	0	1	NA
ENST00000434994.1	ENSG00000228711		0.218625	0	1	NA
ENST00000434994.1	ENSG00000228711		0.218625	0	1	NA
ENST00000434994.1	ENSG00000228711		0.218625	0	1	NA
ENST00000645745.1	ENSG00000228714		0.030485	0	0.05	NA
ENST00000645745.1	ENSG00000228714		0.030485	0	0.05	NA
ENST00000645745.1	ENSG00000228714		0.030485	0	0.05	NA
ENST00000646338.1	ENSG00000228714		0.15242	0	0.25	NA
ENST00000646338.1	ENSG00000228714		0.15242	0	0.25	NA
ENST00000646338.1	ENSG00000228714		0.15242	0	0.25	NA
ENST00000644998.1	ENSG00000228714		0.1844	0	0.7	NA
ENST00000644998.1	ENSG00000228714		0.1844	0	0.7	NA
ENST00000644998.1	ENSG00000228714		0.1844	0	0.7	NA
ENST00000458074.1	ENSG00000228717	NAB1P1	0.40602	0	1	NA
ENST00000458074.1	ENSG00000228717	NAB1P1	0.40602	0	1	NA
ENST00000458074.1	ENSG00000228717	NAB1P1	0.40602	0	1	NA
ENST00000440848.2	ENSG00000228718	LINC02521	0.1859	0	0.5	NA
ENST00000440848.2	ENSG00000228718	LINC02521	0.1859	0	0.5	NA
ENST00000440848.2	ENSG00000228718	LINC02521	0.1859	0	0.5	NA
ENST00000649361.1	ENSG00000228718	LINC02521	0.1844	0	0.5	NA
ENST00000649361.1	ENSG00000228718	LINC02521	0.1844	0	0.5	NA
ENST00000649361.1	ENSG00000228718	LINC02521	0.1844	0	0.5	NA
ENST00000442579.1	ENSG00000228719		0.09145	0	1	NA
ENST00000442579.1	ENSG00000228719		0.09145	0	1	NA
ENST00000442579.1	ENSG00000228719		0.09145	0	1	NA
ENST00000417560.3	ENSG00000228725	MTND2P12	0.27735	0	1	NA
ENST00000417560.3	ENSG00000228725	MTND2P12	0.27735	0	1	NA
ENST00000417560.3	ENSG00000228725	MTND2P12	0.27735	0	1	NA
ENST00000435693.1	ENSG00000228729		0	1.73088	NA	1
ENST00000435693.1	ENSG00000228729		0	1.73088	NA	1
ENST00000435693.1	ENSG00000228729		0	1.73088	NA	1
ENST00000449140.2	ENSG00000228734		0.218625	0	1	NA
ENST00000449140.2	ENSG00000228734		0.218625	0	1	NA
ENST00000449140.2	ENSG00000228734		0.218625	0	1	NA
ENST00000602761.2	ENSG00000228742	LINC02577	0.312325	0	0.5	NA
ENST00000602761.2	ENSG00000228742	LINC02577	0.312325	0	0.5	NA
ENST00000602761.2	ENSG00000228742	LINC02577	0.312325	0	0.5	NA
ENST00000650196.1	ENSG00000228742	LINC02577	0.07199	0	0.23615	NA
ENST00000650196.1	ENSG00000228742	LINC02577	0.07199	0	0.23615	NA
ENST00000650196.1	ENSG00000228742	LINC02577	0.07199	0	0.23615	NA
ENST00000490162.3	ENSG00000228742	LINC02577	0.08043	0	0.26385	NA
ENST00000490162.3	ENSG00000228742	LINC02577	0.08043	0	0.26385	NA
ENST00000490162.3	ENSG00000228742	LINC02577	0.08043	0	0.26385	NA
ENST00000432429.5	ENSG00000228750	LINC01672	0.214885	0	1	NA
ENST00000432429.5	ENSG00000228750	LINC01672	0.214885	0	1	NA
ENST00000432429.5	ENSG00000228750	LINC01672	0.214885	0	1	NA
ENST00000447766.1	ENSG00000228751		0.03123	0	1	NA
ENST00000447766.1	ENSG00000228751		0.03123	0	1	NA
ENST00000447766.1	ENSG00000228751		0.03123	0	1	NA
ENST00000434320.1	ENSG00000228754	RPL13AP19	0.06097	0	1	NA
ENST00000434320.1	ENSG00000228754	RPL13AP19	0.06097	0	1	NA
ENST00000434320.1	ENSG00000228754	RPL13AP19	0.06097	0	1	NA
ENST00000429974.1	ENSG00000228759	FAF2P1	0.278845	0	1	NA
ENST00000429974.1	ENSG00000228759	FAF2P1	0.278845	0	1	NA
ENST00000429974.1	ENSG00000228759	FAF2P1	0.278845	0	1	NA
ENST00000413425.1	ENSG00000228767	KRT8P18	0.09295	0	1	NA
ENST00000413425.1	ENSG00000228767	KRT8P18	0.09295	0	1	NA
ENST00000413425.1	ENSG00000228767	KRT8P18	0.09295	0	1	NA
ENST00000412403.1	ENSG00000228768	MIR365BHG	0.062465	0	1	NA
ENST00000412403.1	ENSG00000228768	MIR365BHG	0.062465	0	1	NA
ENST00000412403.1	ENSG00000228768	MIR365BHG	0.062465	0	1	NA
ENST00000427775.2	ENSG00000228772		0.182905	0	1	NA
ENST00000427775.2	ENSG00000228772		0.182905	0	1	NA
ENST00000427775.2	ENSG00000228772		0.182905	0	1	NA
ENST00000434936.2	ENSG00000228776		0.062465	0	1	NA
ENST00000434936.2	ENSG00000228776		0.062465	0	1	NA
ENST00000434936.2	ENSG00000228776		0.062465	0	1	NA
ENST00000433468.1	ENSG00000228781	RPL21P84	0.213385	0	1	NA
ENST00000433468.1	ENSG00000228781	RPL21P84	0.213385	0	1	NA
ENST00000433468.1	ENSG00000228781	RPL21P84	0.213385	0	1	NA
ENST00000437555.1	ENSG00000228783	H3P29	0	0.037305	NA	1
ENST00000437555.1	ENSG00000228783	H3P29	0	0.037305	NA	1
ENST00000437555.1	ENSG00000228783	H3P29	0	0.037305	NA	1
ENST00000452024.3	ENSG00000228792		0.09295	0	1	NA
ENST00000452024.3	ENSG00000228792		0.09295	0	1	NA
ENST00000452024.3	ENSG00000228792		0.09295	0	1	NA
ENST00000447172.1	ENSG00000228797	FAM207BP	0.03123	0	1	NA
ENST00000447172.1	ENSG00000228797	FAM207BP	0.03123	0	1	NA
ENST00000447172.1	ENSG00000228797	FAM207BP	0.03123	0	1	NA
ENST00000449405.2	ENSG00000228799	LINC01939	0.03123	0	0.5	NA
ENST00000449405.2	ENSG00000228799	LINC01939	0.03123	0	0.5	NA
ENST00000449405.2	ENSG00000228799	LINC01939	0.03123	0	0.5	NA
ENST00000445279.6	ENSG00000228799	LINC01939	0.121935	0	0.5	NA
ENST00000445279.6	ENSG00000228799	LINC01939	0.121935	0	0.5	NA
ENST00000445279.6	ENSG00000228799	LINC01939	0.121935	0	0.5	NA
ENST00000440932.1	ENSG00000228800		0	0.07833999999999999	NA	1
ENST00000440932.1	ENSG00000228800		0	0.07833999999999999	NA	1
ENST00000440932.1	ENSG00000228800		0	0.07833999999999999	NA	1
ENST00000425192.1	ENSG00000228802		0	0.149215	NA	1
ENST00000425192.1	ENSG00000228802		0	0.149215	NA	1
ENST00000425192.1	ENSG00000228802		0	0.149215	NA	1
ENST00000444653.1	ENSG00000228803	MTCYBP42	0.21713	0	1	NA
ENST00000444653.1	ENSG00000228803	MTCYBP42	0.21713	0	1	NA
ENST00000444653.1	ENSG00000228803	MTCYBP42	0.21713	0	1	NA
ENST00000449623.5	ENSG00000228804		0	0.041035	NA	1
ENST00000449623.5	ENSG00000228804		0	0.041035	NA	1
ENST00000449623.5	ENSG00000228804		0	0.041035	NA	1
ENST00000423587.1	ENSG00000228807	MRPS18CP6	0.03123	0	1	NA
ENST00000423587.1	ENSG00000228807	MRPS18CP6	0.03123	0	1	NA
ENST00000423587.1	ENSG00000228807	MRPS18CP6	0.03123	0	1	NA
ENST00000613736.2	ENSG00000228809		0.06097	0	1	NA
ENST00000613736.2	ENSG00000228809		0.06097	0	1	NA
ENST00000613736.2	ENSG00000228809		0.06097	0	1	NA
