"transcript_id","biotype","gene_id","gene_name"
"ENST00000617063","lncRNA","ENSG00000276093","ENSG00000276093"
"ENST00000617106","unprocessed_pseudogene","ENSG00000278813","ENSG00000278813"
"ENST00000617117","lncRNA","ENSG00000278266","ENSG00000278266"
"ENST00000617123","protein_coding","ENSG00000278195","SSTR3"
"ENST00000617126","unprocessed_pseudogene","ENSG00000275115","ENSG00000275115"
"ENST00000617224","protein_coding","ENSG00000276430","FAM25C"
"ENST00000617225","protein_coding","ENSG00000278057","TEX28"
"ENST00000617260","protein_coding_CDS_not_defined","ENSG00000165630","PRPF18"
"ENST00000617262","unprocessed_pseudogene","ENSG00000275787","OR7G15P"
"ENST00000617267","protein_coding","ENSG00000136250","AOAH"
"ENST00000617271","protein_coding","ENSG00000150275","PCDH15"
"ENST00000617277","protein_coding","ENSG00000162779","AXDND1"
"ENST00000617286","miRNA","ENSG00000278756","MIR6722"
"ENST00000617328","lncRNA","ENSG00000275944","ENSG00000275944"
"ENST00000617332","protein_coding","ENSG00000105388","CEACAM5"
"ENST00000617347","TR_V_gene","ENSG00000276953","TRBV12-4"
"ENST00000617459","protein_coding","ENSG00000114115","RBP1"
"ENST00000617477","miRNA","ENSG00000276866","MIR7151"
"ENST00000617526","protein_coding","ENSG00000242265","PEG10"
"ENST00000617533","protein_coding","ENSG00000174938","SEZ6L2"
"ENST00000617538",NA,"ENSG00000272446","ENSG00000272446"
"ENST00000617606","miRNA","ENSG00000277569","MIR6134"
"ENST00000617607","protein_coding","ENSG00000176040","TMPRSS7"
"ENST00000617613","unprocessed_pseudogene","ENSG00000277397","ENSG00000277397"
"ENST00000617631","rRNA","ENSG00000274097","RNA5SP535"
"ENST00000617638","unprocessed_pseudogene","ENSG00000274572","ZYXP1"
"ENST00000617640","processed_pseudogene","ENSG00000275959","ENSG00000275959"
"ENST00000617692","protein_coding","ENSG00000275722","LYZL6"
"ENST00000617704","protein_coding","ENSG00000214891","TRIM64C"
"ENST00000617727","unprocessed_pseudogene","ENSG00000275386","ENSG00000275386"
"ENST00000617737","unprocessed_pseudogene","ENSG00000275905","ENSG00000275905"
"ENST00000617747","lncRNA","ENSG00000278690","ENSG00000278690"
"ENST00000617767","protein_coding","ENSG00000196353","CPNE4"
"ENST00000617793","protein_coding","ENSG00000150045","KLRF1"
"ENST00000617813","lncRNA","ENSG00000237126","ENSG00000237126"
"ENST00000617815","processed_pseudogene","ENSG00000278744","ENSG00000278744"
"ENST00000617879","protein_coding","ENSG00000185324","CDK10"
"ENST00000617889","protein_coding","ENSG00000150045","KLRF1"
"ENST00000617900","protein_coding","ENSG00000198633","ZNF534"
"ENST00000617956","lncRNA","ENSG00000274863","ENSG00000274863"
"ENST00000617978","transcribed_unprocessed_pseudogene","ENSG00000274886","SEPTIN14P17"
"ENST00000618009","miRNA","ENSG00000278281","MIR7856"
"ENST00000618033","unprocessed_pseudogene","ENSG00000275387","ENSG00000275387"
"ENST00000618062","unprocessed_pseudogene","ENSG00000275681","ENSG00000275681"
"ENST00000618064","lncRNA","ENSG00000251209","LINC00923"
"ENST00000618098","protein_coding","ENSG00000171017","LRRC8E"
"ENST00000618141","lncRNA","ENSG00000291030","ENSG00000291030"
"ENST00000618204","lncRNA","ENSG00000276210","LINC00226"
"ENST00000618243","misc_RNA","ENSG00000275414","ENSG00000275414"
"ENST00000618249","misc_RNA","ENSG00000278217","ENSG00000278217"
"ENST00000618258","lncRNA","ENSG00000235705","ENSG00000235705"
"ENST00000618296","protein_coding","ENSG00000132640","BTBD3"
"ENST00000618305","protein_coding","ENSG00000275126","H4C13"
"ENST00000618332","unprocessed_pseudogene","ENSG00000277549","ENSG00000277549"
"ENST00000618335","protein_coding","ENSG00000153048","CARHSP1"
"ENST00000618336","protein_coding","ENSG00000106952","TNFSF8"
"ENST00000618345","snRNA","ENSG00000275908","ENSG00000275908"
"ENST00000618354","misc_RNA","ENSG00000276713","Metazoa_SRP"
"ENST00000618366","processed_pseudogene","ENSG00000274149","ENSG00000274149"
"ENST00000618383","unprocessed_pseudogene","ENSG00000277493","ENSG00000277493"
"ENST00000618435","misc_RNA","ENSG00000276353","Metazoa_SRP"
"ENST00000618561","snRNA","ENSG00000274197","U4"
"ENST00000618565","protein_coding","ENSG00000146839","ZAN"
"ENST00000618587","processed_pseudogene","ENSG00000278102","ENSG00000278102"
"ENST00000618591","retained_intron","ENSG00000274461","LINC02930"
"ENST00000618609","misc_RNA","ENSG00000276685","ENSG00000276685"
"ENST00000618629","protein_coding","ENSG00000182346","DAOA"
"ENST00000618659","misc_RNA","ENSG00000276669","Metazoa_SRP"
"ENST00000618730","lncRNA","ENSG00000278607","ENSG00000278607"
"ENST00000618738","processed_pseudogene","ENSG00000275508","ENSG00000275508"
"ENST00000618759","protein_coding","ENSG00000133561","GIMAP6"
"ENST00000618760","protein_coding","ENSG00000089250","NOS1"
"ENST00000618794","lncRNA","ENSG00000290425","PI4KAP1"
"ENST00000618804","protein_coding","ENSG00000148541","FAM13C"
"ENST00000618821","processed_pseudogene","ENSG00000275980","ENSG00000275980"
"ENST00000618836","protein_coding","ENSG00000109332","UBE2D3"
"ENST00000618885","unprocessed_pseudogene","ENSG00000275312","ENSG00000275312"
"ENST00000618917","protein_coding","ENSG00000124490","CRISP2"
"ENST00000618928","lncRNA","ENSG00000277526","LINC03021"
"ENST00000618934","protein_coding","ENSG00000262209","PCDHGB3"
"ENST00000618935","processed_pseudogene","ENSG00000276385","ENSG00000276385"
"ENST00000618944","protein_coding","ENSG00000141510","TP53"
"ENST00000618968","IG_V_pseudogene","ENSG00000275747","IGHV3-79"
"ENST00000618969","lncRNA","ENSG00000237596","PDE7B-AS1"
"ENST00000618978","snRNA","ENSG00000273694","U2"
"ENST00000619049","protein_coding","ENSG00000101040","ZMYND8"
"ENST00000619102","unprocessed_pseudogene","ENSG00000273804","ENSG00000273804"
"ENST00000619103","TR_V_gene","ENSG00000277880","TRBV17"
"ENST00000619137","lncRNA","ENSG00000232667","ENSG00000232667"
"ENST00000619156","nonsense_mediated_decay","ENSG00000275832","ARHGAP23"
"ENST00000619176","lncRNA","ENSG00000274630","ENSG00000274630"
"ENST00000619200","lncRNA","ENSG00000276649","ENSG00000276649"
"ENST00000619228","protein_coding","ENSG00000082175","PGR"
"ENST00000619238","retained_intron","ENSG00000125823","CSTL1"
"ENST00000619242","processed_pseudogene","ENSG00000275592","VN1R7P"
"ENST00000619312","lncRNA","ENSG00000290871","GTF2IP1"
"ENST00000619379","protein_coding","ENSG00000187908","DMBT1"
"ENST00000619393","processed_pseudogene","ENSG00000275919","ENSG00000275919"
"ENST00000619447","protein_coding","ENSG00000113578","FGF1"
"ENST00000619471","rRNA","ENSG00000278189","RNA5-8SN1"
"ENST00000619485","protein_coding","ENSG00000141510","TP53"
"ENST00000619498","processed_pseudogene","ENSG00000276892","ENSG00000276892"
"ENST00000619504","processed_pseudogene","ENSG00000275046","ENSG00000275046"
"ENST00000619520","processed_pseudogene","ENSG00000277914","DDX6P2"
"ENST00000619539","miRNA","ENSG00000275107","MIR6782"
"ENST00000619554","protein_coding","ENSG00000142794","NBPF3"
"ENST00000619587","protein_coding","ENSG00000107187","LHX3"
"ENST00000619620","miRNA","ENSG00000277817","MIR6738"
"ENST00000619633","misc_RNA","ENSG00000276514","ENSG00000276514"
"ENST00000619643",NA,"ENSG00000147697","GSDMC"
"ENST00000619723","unprocessed_pseudogene","ENSG00000275315","ENSG00000275315"
"ENST00000619728","unprocessed_pseudogene","ENSG00000273800","ENSG00000273800"
"ENST00000619750","protein_coding","ENSG00000254245","PCDHGA3"
"ENST00000619754","protein_coding","ENSG00000162365","CYP4A22"
"ENST00000619791","protein_coding","ENSG00000139718","SETD1B"
"ENST00000619794","processed_pseudogene","ENSG00000276486","ENSG00000276486"
"ENST00000619813","protein_coding","ENSG00000272031","ANKRD34A"
"ENST00000619904","protein_coding","ENSG00000206190","ATP10A"
"ENST00000619912","lncRNA","ENSG00000249700","SRD5A3-AS1"
"ENST00000619915","lncRNA","ENSG00000183822","NCF4-AS1"
"ENST00000619919","processed_pseudogene","ENSG00000277803","ENSG00000277803"
"ENST00000619968","snRNA","ENSG00000276376","U7"
"ENST00000619978","processed_pseudogene","ENSG00000274970","ENSG00000274970"
"ENST00000619983","lncRNA","ENSG00000276693","ENSG00000276693"
"ENST00000619984","processed_pseudogene","ENSG00000275423","VN1R18P"
"ENST00000620017","protein_coding","ENSG00000137496","IL18BP"
"ENST00000620045","unprocessed_pseudogene","ENSG00000277056","ENSG00000277056"
"ENST00000620067","processed_pseudogene","ENSG00000275598","ENSG00000275598"
"ENST00000620108","lncRNA","ENSG00000232667","ENSG00000232667"
"ENST00000620111","processed_pseudogene","ENSG00000278441","ENSG00000278441"
"ENST00000620112","lncRNA","ENSG00000276406","ENSG00000276406"
"ENST00000620114","unprocessed_pseudogene","ENSG00000277866","ENSG00000277866"
"ENST00000620115","processed_pseudogene","ENSG00000277705","ENSG00000277705"
"ENST00000620116","protein_coding","ENSG00000186446","ZNF501"
"ENST00000620151","protein_coding","ENSG00000277535","CT47C1"
"ENST00000620167","lncRNA","ENSG00000236882","LINC01554"
"ENST00000620186","lncRNA","ENSG00000274827","LINC01297"
"ENST00000620188","lncRNA","ENSG00000276687","ENSG00000276687"
"ENST00000620193","lncRNA","ENSG00000275212","LINC02826"
"ENST00000620221","processed_pseudogene","ENSG00000278181","ENSG00000278181"
"ENST00000620245","protein_coding","ENSG00000215474","SKOR2"
"ENST00000620291","processed_pseudogene","ENSG00000277704","ENSG00000277704"
"ENST00000620337","lncRNA","ENSG00000270816","LINC00221"
"ENST00000620346","protein_coding","ENSG00000183206","POTEC"
"ENST00000620348","misc_RNA","ENSG00000278144","ENSG00000278144"
"ENST00000620349","snRNA","ENSG00000273744","U4"
"ENST00000620370","unprocessed_pseudogene","ENSG00000274468","ENSG00000274468"
"ENST00000620407","transcribed_unitary_pseudogene","ENSG00000254067","ENSG00000254067"
"ENST00000620418","processed_pseudogene","ENSG00000276109","ENSG00000276109"
"ENST00000620433","unprocessed_pseudogene","ENSG00000278580","ENSG00000278580"
"ENST00000620434","unprocessed_pseudogene","ENSG00000277670","ENSG00000277670"
"ENST00000620477","unprocessed_pseudogene","ENSG00000273721","ENSG00000273721"
"ENST00000620507","protein_coding","ENSG00000078328","RBFOX1"
"ENST00000620510","protein_coding","ENSG00000106261","ZKSCAN1"
"ENST00000620515","protein_coding_CDS_not_defined","ENSG00000134574","DDB2"
"ENST00000620525","misc_RNA","ENSG00000278050","ENSG00000278050"
"ENST00000620557","protein_coding","ENSG00000147654","EBAG9"
"ENST00000620582","processed_pseudogene","ENSG00000276632","ENSG00000276632"
"ENST00000620626","snRNA","ENSG00000276103","U4"
"ENST00000620649","lncRNA","ENSG00000278657","ENSG00000278657"
"ENST00000620658","ribozyme","ENSG00000273904","ENSG00000273904"
"ENST00000620675","protein_coding","ENSG00000136098","NEK3"
"ENST00000620678","lncRNA","ENSG00000234497","ERICH3-AS1"
"ENST00000620688","lncRNA","ENSG00000275553","ELOA3CP"
"ENST00000620690","transcribed_unprocessed_pseudogene","ENSG00000275801","ENSG00000275801"
"ENST00000620693","protein_coding","ENSG00000124507","PACSIN1"
"ENST00000620733","miRNA","ENSG00000276350","MIR6858"
"ENST00000620749","processed_pseudogene","ENSG00000278667","ENSG00000278667"
"ENST00000620760","lncRNA","ENSG00000232732","ENSG00000232732"
"ENST00000620841","unprocessed_pseudogene","ENSG00000276460","ENSG00000276460"
"ENST00000620900","misc_RNA","ENSG00000274520","ENSG00000274520"
"ENST00000620903","lncRNA","ENSG00000290810","YWHAEP7"
"ENST00000620979","miRNA","ENSG00000276081","MIR7156"
"ENST00000621022","unprocessed_pseudogene","ENSG00000278577","ENSG00000278577"
"ENST00000621061","processed_pseudogene","ENSG00000275432","ENSG00000275432"
"ENST00000621123","protein_coding","ENSG00000275410","HNF1B"
"ENST00000621124","processed_pseudogene","ENSG00000274867","ENSG00000274867"
"ENST00000621134","lncRNA","ENSG00000237667","LINC01115"
"ENST00000621154","unprocessed_pseudogene","ENSG00000277304","ENSG00000277304"
"ENST00000621162","protein_coding","ENSG00000274749","KRTAP7-1"
"ENST00000621169","protein_coding","ENSG00000276547","PCDHGB5"
"ENST00000621170","processed_pseudogene","ENSG00000275862","ENSG00000275862"
"ENST00000621192","unprocessed_pseudogene","ENSG00000274562","ENSG00000274562"
"ENST00000621231","protein_coding","ENSG00000111879","FAM184A"
"ENST00000621234","protein_coding","ENSG00000164116","GUCY1A1"
"ENST00000621262","unprocessed_pseudogene","ENSG00000277227","ENSG00000277227"
"ENST00000621292","transcribed_unprocessed_pseudogene","ENSG00000278184","NF1P11"
"ENST00000621305","processed_pseudogene","ENSG00000276605","ENSG00000276605"
"ENST00000621330","unprocessed_pseudogene","ENSG00000278635","ENSG00000278635"
"ENST00000621342","protein_coding","ENSG00000273777","CEACAM20"
"ENST00000621416","unprocessed_pseudogene","ENSG00000276929","ENSG00000276929"
"ENST00000621430","processed_pseudogene","ENSG00000274832","ENSG00000274832"
"ENST00000621457","processed_pseudogene","ENSG00000275906","NAPGP2"
"ENST00000621464","unprocessed_pseudogene","ENSG00000277174","ENSG00000277174"
"ENST00000621520","nonsense_mediated_decay","ENSG00000270276","H4C15"
"ENST00000621538","protein_coding","ENSG00000158806","NPM2"
"ENST00000621566","retained_intron","ENSG00000227877","MRLN"
"ENST00000621590","protein_coding","ENSG00000203963","C1orf141"
"ENST00000621695","processed_pseudogene","ENSG00000278754","ENSG00000278754"
"ENST00000621719","unprocessed_pseudogene","ENSG00000276841","ENSG00000276841"
"ENST00000621738","transcribed_unprocessed_pseudogene","ENSG00000278725","ENSG00000278725"
"ENST00000621768","unprocessed_pseudogene","ENSG00000277099","ENSG00000277099"
"ENST00000621781","protein_coding","ENSG00000126067","PSMB2"
"ENST00000621807","misc_RNA","ENSG00000277771","Metazoa_SRP"
"ENST00000621811","unprocessed_pseudogene","ENSG00000274316","ZNF646P1"
"ENST00000621823","processed_pseudogene","ENSG00000276332","ENSG00000276332"
"ENST00000621839","processed_pseudogene","ENSG00000275826","ENSG00000275826"
"ENST00000621861","retained_intron","ENSG00000232624","LINC01517"
"ENST00000621869","snRNA","ENSG00000278331","RNU6-156P"
"ENST00000621888","miRNA","ENSG00000284158","MIR6822"
"ENST00000621933","lncRNA","ENSG00000274536","MIR223HG"
"ENST00000622007","misc_RNA","ENSG00000278569","Metazoa_SRP"
"ENST00000622034","misc_RNA","ENSG00000278764","Metazoa_SRP"
"ENST00000622072","protein_coding","ENSG00000159905","ZNF221"
"ENST00000622091","lncRNA","ENSG00000179577","ENSG00000179577"
"ENST00000622092","lncRNA","ENSG00000276923","LINC03079"
"ENST00000622118","miRNA","ENSG00000278799","MIR6823"
"ENST00000622154","processed_pseudogene","ENSG00000277755","ENSG00000277755"
"ENST00000622159","miRNA","ENSG00000278465","MIR6769B"
"ENST00000622166","IG_V_pseudogene","ENSG00000275475","IGHV3-54"
"ENST00000622195","transcribed_unprocessed_pseudogene","ENSG00000274525","ENSG00000274525"
"ENST00000622203","misc_RNA","ENSG00000277473","Metazoa_SRP"
"ENST00000622219","unprocessed_pseudogene","ENSG00000277358","ENSG00000277358"
"ENST00000622221","unprocessed_pseudogene","ENSG00000274451","ENSG00000274451"
"ENST00000622225","miRNA","ENSG00000278069","MIR6072"
"ENST00000622263","protein_coding","ENSG00000129292","PHF20L1"
"ENST00000622265","miRNA","ENSG00000275377","MIR1299"
"ENST00000622291","retained_intron","ENSG00000186526","CYP4F8"
"ENST00000622331","misc_RNA","ENSG00000278587","ENSG00000278587"
"ENST00000622332","protein_coding","ENSG00000130703","OSBPL2"
"ENST00000622420","miRNA","ENSG00000283789","MIR7846"
"ENST00000622422","protein_coding","ENSG00000113520","IL4"
"ENST00000622428","miRNA","ENSG00000277759","MIR6719"
"ENST00000622458","misc_RNA","ENSG00000277217","ENSG00000277217"
"ENST00000622471","misc_RNA","ENSG00000276096","Metazoa_SRP"
"ENST00000622474","retained_intron","ENSG00000149428","HYOU1"
"ENST00000622481","miRNA","ENSG00000276176","MIR6090"
"ENST00000622497","unprocessed_pseudogene","ENSG00000275406","ENSG00000275406"
"ENST00000622571","processed_pseudogene","ENSG00000274493","MRPS17P5"
"ENST00000622605","retained_intron","ENSG00000228021","ENSG00000228021"
"ENST00000622618","miRNA","ENSG00000274988","MIR6876"
"ENST00000622645","protein_coding","ENSG00000141510","TP53"
"ENST00000622650","transcribed_unprocessed_pseudogene","ENSG00000274167","ENSG00000274167"
"ENST00000622745","misc_RNA","ENSG00000275642","Metazoa_SRP"
"ENST00000622748","processed_pseudogene","ENSG00000276915","ENSG00000276915"
"ENST00000622749","protein_coding","ENSG00000277150","F8A3"
"ENST00000622763","lncRNA","ENSG00000275418","ENSG00000275418"
"ENST00000622780","lncRNA","ENSG00000275923","ENSG00000275923"
"ENST00000622901","unprocessed_pseudogene","ENSG00000274347","ENSG00000274347"
"ENST00000622930","lncRNA","ENSG00000280366","ENSG00000280366"
"ENST00000622948","TEC","ENSG00000279276","ENSG00000279276"
"ENST00000622950","lncRNA","ENSG00000261190","LINC02911"
"ENST00000622958","TEC","ENSG00000279401","ENSG00000279401"
"ENST00000622980","TEC","ENSG00000278992","ENSG00000278992"
"ENST00000623003","TEC","ENSG00000280338","ENSG00000280338"
"ENST00000623016","TEC","ENSG00000279429","ENSG00000279429"
"ENST00000623017","TEC","ENSG00000279500","ENSG00000279500"
"ENST00000623028","protein_coding","ENSG00000144560","VGLL4"
"ENST00000623056","protein_coding","ENSG00000122367","LDB3"
"ENST00000623063","protein_coding","ENSG00000239900","ADSL"
"ENST00000623069","TEC","ENSG00000279918","ENSG00000279918"
"ENST00000623078","transcribed_unprocessed_pseudogene","ENSG00000279924","ENSG00000279924"
"ENST00000623088","TEC","ENSG00000279379","ENSG00000279379"
"ENST00000623098","lncRNA","ENSG00000205622","ENSG00000205622"
"ENST00000623107","TEC","ENSG00000280430","ENSG00000280430"
"ENST00000623108","protein_coding","ENSG00000138115","CYP2C8"
"ENST00000623143","TEC","ENSG00000279011","ENSG00000279011"
"ENST00000623146","processed_pseudogene","ENSG00000279730","KMT5AP1"
"ENST00000623159","TEC","ENSG00000279032","ENSG00000279032"
"ENST00000623182","transcribed_processed_pseudogene","ENSG00000279414","CDRT15P9"
"ENST00000623186","TEC","ENSG00000280393","ENSG00000280393"
"ENST00000623191","TEC","ENSG00000280398","ENSG00000280398"
"ENST00000623197","lncRNA","ENSG00000279597","ENSG00000279597"
"ENST00000623209","TEC","ENSG00000279157","ENSG00000279157"
"ENST00000623236","lncRNA","ENSG00000279501","ENSG00000279501"
"ENST00000623237","TEC","ENSG00000279014","ENSG00000279014"
"ENST00000623238","TEC","ENSG00000279846","ENSG00000279846"
"ENST00000623267","lncRNA","ENSG00000203875","SNHG5"
"ENST00000623291","TEC","ENSG00000280093","ENSG00000280093"
"ENST00000623311","TEC","ENSG00000279702","ENSG00000279702"
"ENST00000623312","lncRNA","ENSG00000279727","LINC02033"
"ENST00000623340","TEC","ENSG00000279426","ENSG00000279426"
"ENST00000623345","TEC","ENSG00000279368","ENSG00000279368"
"ENST00000623356","TEC","ENSG00000280416","ENSG00000280416"
"ENST00000623357","TEC","ENSG00000280305","ENSG00000280305"
"ENST00000623367","lncRNA","ENSG00000258729","ENSG00000258729"
"ENST00000623369","TEC","ENSG00000279590","ENSG00000279590"
"ENST00000623392","transcribed_unprocessed_pseudogene","ENSG00000268486","ENSG00000268486"
"ENST00000623410","TEC","ENSG00000280275","ENSG00000280275"
"ENST00000623417","protein_coding","ENSG00000131089","ARHGEF9"
"ENST00000623418","lncRNA","ENSG00000149443","SCP2D1-AS1"
"ENST00000623427","TEC","ENSG00000278866","ENSG00000278866"
"ENST00000623442","TEC","ENSG00000279411","ENSG00000279411"
"ENST00000623445","TEC","ENSG00000280223","ENSG00000280223"
"ENST00000623446","lncRNA","ENSG00000280199","ENSG00000280199"
"ENST00000623503","lncRNA","ENSG00000236911","ENSG00000236911"
"ENST00000623544","TEC","ENSG00000279063","ENSG00000279063"
"ENST00000623552","TEC","ENSG00000278859","ENSG00000278859"
"ENST00000623554","lncRNA","ENSG00000280081","LINC01667"
"ENST00000623562","TEC","ENSG00000279136","ENSG00000279136"
"ENST00000623572","lncRNA","ENSG00000280445","ENSG00000280445"
"ENST00000623578","protein_coding","ENSG00000169224","GCSAML"
"ENST00000623588","TEC","ENSG00000280412","ENSG00000280412"
"ENST00000623590","TEC","ENSG00000279181","ENSG00000279181"
"ENST00000623594","TEC","ENSG00000279523","ENSG00000279523"
"ENST00000623621","TEC","ENSG00000279676","ENSG00000279676"
"ENST00000623658","TEC","ENSG00000279119","ENSG00000279119"
"ENST00000623669","TEC","ENSG00000279774","ENSG00000279774"
"ENST00000623687","unprocessed_pseudogene","ENSG00000279626","DUX4L28"
"ENST00000623688","TEC","ENSG00000279749","ENSG00000279749"
"ENST00000623694","TEC","ENSG00000278945","ENSG00000278945"
"ENST00000623724","protein_coding","ENSG00000161405","IKZF3"
"ENST00000623771","TEC","ENSG00000279156","ENSG00000279156"
"ENST00000623777","TEC","ENSG00000279160","ENSG00000279160"
"ENST00000623779","TEC","ENSG00000279876","ENSG00000279876"
"ENST00000623794","lncRNA","ENSG00000279579","LINC01666"
"ENST00000623807","TEC","ENSG00000279818","ENSG00000279818"
"ENST00000623815","TEC","ENSG00000279403","ENSG00000279403"
"ENST00000623826","TEC","ENSG00000279844","ENSG00000279844"
"ENST00000623827","TEC","ENSG00000279087","ENSG00000279087"
"ENST00000623833","TEC","ENSG00000279717","ENSG00000279717"
"ENST00000623849","protein_coding","ENSG00000278870","OR51G1"
"ENST00000623855","TEC","ENSG00000280415","ENSG00000280415"
"ENST00000623882","protein_coding","ENSG00000223802","CERS1"
"ENST00000623900","TEC","ENSG00000280446","ENSG00000280446"
"ENST00000623907","protein_coding","ENSG00000279514","OR4C16"
"ENST00000623930","protein_coding","ENSG00000279761","OR5D13"
"ENST00000623931","TEC","ENSG00000279001","ENSG00000279001"
"ENST00000623945","TEC","ENSG00000280319","ENSG00000280319"
"ENST00000623946","lncRNA","ENSG00000277661","OR2W1-AS1"
"ENST00000623968","TEC","ENSG00000280371","ENSG00000280371"
"ENST00000623987","TEC","ENSG00000279310","ENSG00000279310"
"ENST00000624010","TEC","ENSG00000280051","ENSG00000280051"
"ENST00000624021","TEC","ENSG00000280009","ENSG00000280009"
"ENST00000624036","TEC","ENSG00000279045","ENSG00000279045"
"ENST00000624037","TEC","ENSG00000280335","ENSG00000280335"
"ENST00000624047","lncRNA","ENSG00000279904","ENSG00000279904"
"ENST00000624055","TEC","ENSG00000280306","ENSG00000280306"
"ENST00000624061","lncRNA","ENSG00000279658","ENSG00000279658"
"ENST00000624090","TEC","ENSG00000279775","ENSG00000279775"
"ENST00000624104","TEC","ENSG00000280450","ENSG00000280450"
"ENST00000624114","TEC","ENSG00000279913","ENSG00000279913"
"ENST00000624117",NA,"ENSG00000279754","ENSG00000279754"
"ENST00000624118","TEC","ENSG00000279869","ENSG00000279869"
"ENST00000624140",NA,"ENSG00000279168","ENSG00000279168"
"ENST00000624155","lncRNA","ENSG00000279973","ENSG00000279973"
"ENST00000624172","TEC","ENSG00000279421","ENSG00000279421"
"ENST00000624200","lncRNA","ENSG00000234350","ERICH2-DT"
"ENST00000624202","TEC","ENSG00000279420","ENSG00000279420"
"ENST00000624223","TEC","ENSG00000280185","ENSG00000280185"
"ENST00000624225","TEC","ENSG00000280390","ENSG00000280390"
"ENST00000624229","lncRNA","ENSG00000230768","LINC01676"
"ENST00000624231","TEC","ENSG00000280225","ENSG00000280225"
"ENST00000624232","lncRNA","ENSG00000274840","BALR6"
"ENST00000624241","TEC","ENSG00000279139","ENSG00000279139"
"ENST00000624279","TEC","ENSG00000279120","ENSG00000279120"
"ENST00000624292","TEC","ENSG00000279004","ENSG00000279004"
"ENST00000624301","protein_coding","ENSG00000276043","UHRF1"
"ENST00000624393","TEC","ENSG00000280059","ENSG00000280059"
"ENST00000624394","TEC","ENSG00000280140","ENSG00000280140"
"ENST00000624407","lncRNA","ENSG00000229116","ENSG00000229116"
"ENST00000624421","TEC","ENSG00000279009","ENSG00000279009"
"ENST00000624428","TEC","ENSG00000279884","ENSG00000279884"
"ENST00000624443","lncRNA","ENSG00000180769","WDFY3-AS2"
"ENST00000624447","processed_pseudogene","ENSG00000279081","ENSG00000279081"
"ENST00000624476","TEC","ENSG00000279856","ENSG00000279856"
"ENST00000624489","lncRNA","ENSG00000230768","LINC01676"
"ENST00000624494","TEC","ENSG00000279635","ENSG00000279635"
"ENST00000624512","TEC","ENSG00000279505","ENSG00000279505"
"ENST00000624526","TEC","ENSG00000279994","ENSG00000279994"
"ENST00000624530","TEC","ENSG00000280015","ENSG00000280015"
"ENST00000624568","TEC","ENSG00000278885","ENSG00000278885"
"ENST00000624582","lncRNA","ENSG00000224609","FGGY-DT"
"ENST00000624596","protein_coding","ENSG00000172459","OR5AR1"
"ENST00000624618","protein_coding","ENSG00000279116","OR8D2"
"ENST00000624621","TEC","ENSG00000280024","ENSG00000280024"
"ENST00000624622","lncRNA","ENSG00000235903","CPB2-AS1"
"ENST00000624630","TEC","ENSG00000280125","ENSG00000280125"
"ENST00000624680","TEC","ENSG00000279454","ENSG00000279454"
"ENST00000624688","protein_coding","ENSG00000214324","PRR23E"
"ENST00000624692","lncRNA","ENSG00000280350","LINC01726"
"ENST00000624696","protein_coding","ENSG00000232258","TMEM114"
"ENST00000624700","protein_coding","ENSG00000008086","CDKL5"
"ENST00000624703","TEC","ENSG00000278990","ENSG00000278990"
"ENST00000624717","TEC","ENSG00000279076","ENSG00000279076"
"ENST00000624721","TEC","ENSG00000280272","ENSG00000280272"
"ENST00000624745","TEC","ENSG00000279835","ENSG00000279835"
"ENST00000624772","TEC","ENSG00000279729","ENSG00000279729"
"ENST00000624792","lncRNA","ENSG00000279848","ENSG00000279848"
"ENST00000624798","TEC","ENSG00000280251","ENSG00000280251"
"ENST00000624801","protein_coding","ENSG00000221996","OR52B4"
"ENST00000624802","lncRNA","ENSG00000272154","ENSG00000272154"
"ENST00000624851","TEC","ENSG00000279065","ENSG00000279065"
"ENST00000624868","protein_coding","ENSG00000172208","OR4X2"
"ENST00000624869","lncRNA","ENSG00000230615","ENSG00000230615"
"ENST00000624914","lncRNA","ENSG00000174407","MIR1-1HG"
"ENST00000624927","lncRNA","ENSG00000228794","LINC01128"
"ENST00000624955","TEC","ENSG00000279604","ENSG00000279604"
"ENST00000624978","protein_coding","ENSG00000279270","OR52R1"
"ENST00000624994","protein_coding","ENSG00000112852","PCDHB2"
"ENST00000624996","TEC","ENSG00000280091","ENSG00000280091"
"ENST00000625003","TEC","ENSG00000279285","ENSG00000279285"
"ENST00000625010","lncRNA","ENSG00000279847","LINC02906"
"ENST00000625018","TEC","ENSG00000232044","SILC1"
"ENST00000625029","TEC","ENSG00000279585","ENSG00000279585"
"ENST00000625030","TEC","ENSG00000279256","ENSG00000279256"
"ENST00000625037","TEC","ENSG00000279872","ENSG00000279872"
"ENST00000625038","lncRNA","ENSG00000280224","ENSG00000280224"
"ENST00000625067","TEC","ENSG00000279173","ENSG00000279173"
"ENST00000625076","TEC","ENSG00000279367","ENSG00000279367"
"ENST00000625078","transcribed_unprocessed_pseudogene","ENSG00000279124","IGSF3P1"
"ENST00000625079","lncRNA","ENSG00000236830","CBR3-AS1"
"ENST00000625093","TEC","ENSG00000278980","ENSG00000278980"
"ENST00000625114","TEC","ENSG00000279581","ENSG00000279581"
"ENST00000625120","TEC","ENSG00000279284","ENSG00000279284"
"ENST00000625148","TEC","ENSG00000279209","ENSG00000279209"
