isoform_id	logFC	logCPM	F	PValue	FDR	condition_1	condition_2
ENST00000261168	-0.849685114247066	6.993974362587	12.8192519563092	0.0197530670880986	0.164932469444488	FT	RGC
ENST00000328631	0.652626892484629	7.87255537303925	12.8190066364632	0.0197537168805442	0.164932469444488	FT	RGC
ENST00000377833	-2.50930124294018	2.96431370185819	12.815607247745	0.0197627242445896	0.164949920313785	FT	RGC
ENST00000371470	-0.913620878359301	5.55330077086745	12.8084175337666	0.0197817945952322	0.165051320475125	FT	RGC
ENST00000250457	-1.55016273806126	3.96496194332802	12.7950407000922	0.0198173475100445	0.165290125472026	FT	RGC
ENST00000513440	1.76936720819383	4.22633608991245	12.7905060581729	0.0198294208374087	0.165332996254842	FT	RGC
ENST00000379807	2.72310679803735	2.86984182189948	12.7866063062211	0.01983981238036	0.165337535239553	FT	RGC
ENST00000558264	-1.82658339238974	3.54184434563903	12.7850984920437	0.0198438323347983	0.165337535239553	FT	RGC
ENST00000331497	0.939215229903385	8.32318996757087	12.7770268495921	0.0198653722154879	0.165369162193937	FT	RGC
ENST00000397195	0.645005449060721	8.33438494426116	12.7764848196668	0.0198668198921159	0.165369162193937	FT	RGC
ENST00000278071	2.06930217312285	3.67183284870458	12.7758809749428	0.0198684328476738	0.165369162193937	FT	RGC
ENST00000506430	4.59689943340199	2.46845399760439	12.8713302221612	0.0198770008001528	0.165382749853609	FT	RGC
ENST00000297977	1.66537757344354	3.77626523974965	12.7691162016249	0.0198865155960955	0.165404203315135	FT	RGC
ENST00000295640	-0.793010728323245	5.98699067007213	12.7586638927757	0.0199145026701626	0.165543146454584	FT	RGC
ENST00000353703	0.873824029028898	8.92850018801668	12.7576930712543	0.0199171050565378	0.165543146454584	FT	RGC
ENST00000496577	-2.14678723436097	3.36956975917972	12.7533140640676	0.0199288496042242	0.165583047965969	FT	RGC
ENST00000284202	-1.00529851691215	5.23397386432903	12.7473887954021	0.0199447573417944	0.165623163180496	FT	RGC
ENST00000551338	6.83630361688937	1.5883303575008	17.1987940999293	0.0199559282269147	0.165623163180496	FT	RGC
ENST00000418533	-2.44659002548885	2.91193813886123	12.7416561805184	0.0199601655020718	0.165623163180496	FT	RGC
ENST00000686444	6.87747048661417	1.55414393093264	17.1955462559806	0.0199614598247398	0.165623163180496	FT	RGC
ENST00000677882	3.27059506712296	3.45403827213366	12.8304417251026	0.0199854229489217	0.165764311526952	FT	RGC
ENST00000375991	0.97569002393321	6.34170785040129	12.7233291663533	0.0200095417000027	0.165882893876758	FT	RGC
ENST00000207457	-1.73638102895461	3.70993476872526	12.7097957630969	0.0200461175826272	0.165882893876758	FT	RGC
ENST00000381620	2.13297249295333	4.33258779119839	12.7512097338587	0.0200463941990224	0.165882893876758	FT	RGC
ENST00000308064	2.0739670299653	3.19902827972192	12.7076905716378	0.0200518159213053	0.165882893876758	FT	RGC
ENST00000374571	1.39427732370946	6.60231138895389	12.9345013610681	0.0200527792316946	0.165882893876758	FT	RGC
ENST00000425308	0.753814408555978	6.10528097459341	12.7066077261632	0.0200547478916143	0.165882893876758	FT	RGC
ENST00000474820	-1.35746348822431	4.33852787326839	12.7059270398677	0.0200565912745452	0.165882893876758	FT	RGC
ENST00000681203	4.73799062029102	3.09721423822475	12.9322931292109	0.0200585966102353	0.165882893876758	FT	RGC
ENST00000475650	4.8222725503452	3.33679260089224	12.9292615655408	0.020066587013805	0.165882893876758	FT	RGC
ENST00000248451	-0.770480551923335	6.60935528387864	12.7012425709314	0.0200692841077936	0.165882893876758	FT	RGC
ENST00000354293	-0.833419947186706	5.91468820877256	12.6877180650319	0.0201059953792341	0.166113627240509	FT	RGC
ENST00000636748	2.90622216986955	4.83711798751823	12.9123937703744	0.0201111315039567	0.166113627240509	FT	RGC
ENST00000642385	0.954015673544144	5.41248760495331	12.6822920888138	0.0201207513450576	0.166135538980002	FT	RGC
ENST00000649170	0.831407602487762	6.92133583870237	12.6787379717958	0.020130425351143	0.166157882631829	FT	RGC
ENST00000661013	-3.81438178152455	2.93977310593711	12.7236760854048	0.0201620015014281	0.166360930035659	FT	RGC
ENST00000403994	-2.71914373981754	3.55726825007427	12.6590731633498	0.0201840741973765	0.166485449087043	FT	RGC
ENST00000260118	-1.43826749257121	6.31448790098078	12.8804281756897	0.0201959452991421	0.166525764731446	FT	RGC
ENST00000409548	-1.47422219333146	4.25745460641184	12.6395578142015	0.0202375218667676	0.166722186636548	FT	RGC
ENST00000495994	6.81270972673987	1.5184159457233	17.0349539759251	0.0202380477687019	0.166722186636548	FT	RGC
ENST00000358572	-1.02789091885732	5.77303286041318	12.6383845021631	0.0202407418566135	0.166722186636548	FT	RGC
ENST00000446090	2.64899900898697	4.49143940875536	12.8475306270571	0.0202837810942474	0.167019006896901	FT	RGC
ENST00000425478	0.951600050339268	5.2278850945336	12.619174344794	0.0202935679599907	0.167041912866392	FT	RGC
ENST00000531778	2.57912108467857	2.68292348435615	12.6146746248474	0.020305970849216	0.167086328802762	FT	RGC
ENST00000523238	3.61603082607437	4.16933501760168	12.8312910854345	0.0203273471690693	0.167204525903286	FT	RGC
ENST00000354625	2.85219150775635	4.17191244246175	12.8254479270631	0.0203430563035342	0.167276041591061	FT	RGC
ENST00000267869	2.42225787868324	2.81909906457112	12.586133286048	0.0203848996010004	0.167562328812636	FT	RGC
ENST00000303391	1.44090694759607	5.4714234826658	12.7437470822035	0.0203919304669907	0.167562361790441	FT	RGC
ENST00000258494	1.71060011803136	3.68990722942541	12.5784693107943	0.0204061699689015	0.167597823982882	FT	RGC
ENST00000462438	7.04279510189682	1.65729817242396	16.9246156700106	0.0204316358787263	0.167597823982882	FT	RGC
ENST00000479922	-6.82363944842373	1.65945076510281	16.9209350368795	0.0204381442703964	0.167597823982882	FT	RGC
ENST00000313182	-1.80785331494929	4.15643596157211	12.5648984347457	0.0204439137253731	0.167597823982882	FT	RGC
ENST00000603232	4.80178267831593	3.06128120618431	12.7867329171203	0.0204475918678873	0.167597823982882	FT	RGC
ENST00000372246	2.41877955941279	3.0069981415431	12.5631516003197	0.0204487794788004	0.167597823982882	FT	RGC
ENST00000392552	1.46533144148463	4.998781933803	12.5601724616236	0.0204570816784831	0.167597823982882	FT	RGC
ENST00000343200	-3.89753182425422	3.18904627629049	12.7487545520352	0.0204577155757604	0.167597823982882	FT	RGC
ENST00000417895	-7.96410026539726	2.6051984360196	17.4451141370782	0.0204774793706631	0.167597823982882	FT	RGC
ENST00000589378	-2.39375825262681	2.56548044066926	12.5473173866568	0.0204929624057771	0.167597823982882	FT	RGC
ENST00000407193	-0.835278841187045	11.8432423606012	12.5415684987387	0.0205090382745556	0.167597823982882	FT	RGC
ENST00000373212	-0.79645412064529	7.14366966810967	12.538943876522	0.0205163837424709	0.167597823982882	FT	RGC
ENST00000571370	6.87257566743267	1.54613594928331	16.870833773201	0.0205270664983057	0.167597823982882	FT	RGC
ENST00000433939	1.79175729289761	4.61138389146591	12.5478898415876	0.0205318180412791	0.167597823982882	FT	RGC
ENST00000450269	-2.53254895149215	3.17019246729856	12.531122712265	0.0205382954359751	0.167597823982882	FT	RGC
ENST00000264554	1.09422452848507	6.20263369685049	12.5476959022361	0.0205398752549895	0.167597823982882	FT	RGC
ENST00000291722	1.42143087474766	4.19848400190396	12.5285326606461	0.0205455592276409	0.167597823982882	FT	RGC
ENST00000428559	-0.801545027575244	5.67556621525672	12.5274075679903	0.0205487157148079	0.167597823982882	FT	RGC
ENST00000339077	0.686660616312026	6.74505006569099	12.5270121864939	0.0205498251396494	0.167597823982882	FT	RGC
ENST00000351989	-2.09265375615047	3.29171776507889	12.5256810233437	0.0205535609736021	0.167597823982882	FT	RGC
ENST00000339997	1.56054251501024	4.99143790395181	12.5422792504997	0.0205563017292112	0.167597823982882	FT	RGC
ENST00000425898	2.27032265405118	3.42021240070365	12.5245769419257	0.0205566602677148	0.167597823982882	FT	RGC
ENST00000250377	-2.47240284433412	2.84980891643907	12.5214522112817	0.0205654354744099	0.167597823982882	FT	RGC
ENST00000686716	-4.08145192386335	2.10787603999951	12.5211570357486	0.0205662647009328	0.167597823982882	FT	RGC
ENST00000447411	2.12519966241356	3.14007632075004	12.5191320789156	0.020571954658974	0.167597823982882	FT	RGC
ENST00000369486	0.897181379989336	5.34158277600917	12.513283554647	0.0205884014281532	0.167647172644354	FT	RGC
ENST00000481747	3.45171321411586	1.91418652133813	12.5103559421482	0.0205966414438525	0.167647172644354	FT	RGC
ENST00000538554	2.58637445327553	2.99825731880297	12.5074570976743	0.0206048052336555	0.167647172644354	FT	RGC
ENST00000361436	-0.806434078154088	5.85234485414445	12.5069855546753	0.0206061336501133	0.167647172644354	FT	RGC
ENST00000620295	2.90860113222964	4.38803465785466	12.7222210275381	0.0206235419352721	0.167700138270676	FT	RGC
ENST00000368402	-3.8163888164044	2.45558001510119	12.4986241246824	0.0206297099919825	0.167700138270676	FT	RGC
ENST00000184266	0.767485758826069	8.57441933667311	12.4957700751054	0.0206377664395812	0.167700138270676	FT	RGC
ENST00000253122	0.686250021515093	6.36184410060514	12.4947049099584	0.0206407743782787	0.167700138270676	FT	RGC
ENST00000394421	-1.64602113344372	4.98404464632403	12.5697674796572	0.0206974264785247	0.1681031443484	FT	RGC
ENST00000266458	1.25785430846671	6.96292117650014	12.6801950937074	0.0207393615614043	0.168172375824413	FT	RGC
ENST00000341749	-6.76299871952359	1.61126886991489	16.7522721884524	0.0207399649791597	0.168172375824413	FT	RGC
ENST00000651941	2.87127218492062	4.50121731793905	12.6791148701872	0.0207423511320884	0.168172375824413	FT	RGC
ENST00000370110	-1.20462213890367	5.97301807296377	12.5393762116113	0.0207433554177723	0.168172375824413	FT	RGC
ENST00000435416	3.2634740732365	2.46095267685753	12.4571440100134	0.0207472537819095	0.168172375824413	FT	RGC
ENST00000496770	4.75594731441868	2.66605405154573	12.6534884281945	0.0207482651042281	0.168172375824413	FT	RGC
ENST00000437398	-1.2894217358871	5.29896786287493	12.4472270641519	0.0207755005985448	0.168237412758423	FT	RGC
ENST00000356956	-0.906349339573588	6.27561354942466	12.4471126985193	0.02077582667792	0.168237412758423	FT	RGC
ENST00000415005	1.28673185299571	4.73580856084585	12.4449610486193	0.0207819628564523	0.168237412758423	FT	RGC
ENST00000317551	-1.2866492893074	5.09118747076643	12.4419051238887	0.0207906824374303	0.168237412758423	FT	RGC
ENST00000530258	4.77268846377426	3.80942522315936	12.6590190016083	0.0207980829549933	0.168237412758423	FT	RGC
ENST00000372977	-1.45508847583692	4.07564950913515	12.4391248927802	0.0207986200122382	0.168237412758423	FT	RGC
ENST00000332496	-2.49753430430045	3.71380859521494	12.4118911844938	0.0208766068446785	0.168810975523297	FT	RGC
ENST00000530757	3.26336911827194	2.34148424320543	12.4040792604514	0.0208990559683362	0.168828159469878	FT	RGC
ENST00000361923	-6.93736645919376	1.74594510259582	16.6636438387703	0.0209014179810932	0.168828159469878	FT	RGC
ENST00000357337	1.22692625614285	5.15118139309103	12.3988278710358	0.0209141666967353	0.168828159469878	FT	RGC
ENST00000532383	1.70181111488355	4.89023651501949	12.4917823463367	0.0209176508371774	0.168828159469878	FT	RGC
ENST00000470319	-4.56911850475062	2.73649663700666	12.5631449342601	0.020935193271622	0.168828159469878	FT	RGC
ENST00000507429	1.20319097127171	4.85213039541507	12.3904441512953	0.0209383236962316	0.168828159469878	FT	RGC
ENST00000262932	-0.950888777318926	5.07936628743706	12.3892135501169	0.0209418730003536	0.168828159469878	FT	RGC
ENST00000379671	1.7178576459131	8.79720796810044	12.6065019600784	0.0209447702989461	0.168828159469878	FT	RGC
ENST00000581425	3.07818935233038	3.84025191010822	12.6047692906278	0.0209496357326991	0.168828159469878	FT	RGC
ENST00000244763	-0.755587283644245	7.28740606026445	12.3844976783796	0.0209554826689513	0.168828159469878	FT	RGC
ENST00000243776	-1.36367751705105	6.19014799761243	12.6010316800174	0.0209601368053593	0.168828159469878	FT	RGC
ENST00000358385	3.77097564334353	2.58925920607434	12.3793993165263	0.0209702107064472	0.168828159469878	FT	RGC
ENST00000681539	-6.84632080215791	1.67472220360322	16.6236456070608	0.0209749382195718	0.168828159469878	FT	RGC
ENST00000684112	0.697483839394448	7.47138723659037	12.3747534819728	0.0209836446553029	0.168828159469878	FT	RGC
BambuTx472	-1.20997386395801	5.34771444759027	12.3743088552335	0.0209849310017915	0.168828159469878	FT	RGC
ENST00000505450	-3.94201533150496	2.93374331344128	12.4645736997998	0.0209952933064903	0.168854557904407	FT	RGC
ENST00000445224	0.847298589649999	6.45589651423365	12.3642591607955	0.0210140364350829	0.168855608018885	FT	RGC
ENST00000508501	-2.56970998602765	2.71569104263771	12.3622869919703	0.0210197550505468	0.168855608018885	FT	RGC
ENST00000512946	-2.56970998602765	2.71569104263771	12.3622869919703	0.0210197550505468	0.168855608018885	FT	RGC
ENST00000684830	-1.26167126921278	5.01882530804883	12.3599998293733	0.0210263898858228	0.168855608018885	FT	RGC
ENST00000323224	-2.43445076420345	3.85455434891647	12.3584700565581	0.021030829313767	0.168855608018885	FT	RGC
ENST00000303068	-2.36882414101524	2.64992529279373	12.3510848954816	0.0210522804427659	0.168899955928062	FT	RGC
ENST00000445623	-4.16596060085454	1.86060939328476	12.3507011814902	0.0210533958610809	0.168899955928062	FT	RGC
ENST00000706718	0.910719975258127	5.67935727103856	12.3471743145302	0.0210636521537404	0.168899955928062	FT	RGC
ENST00000543751	-5.30204686044417	2.09283252892485	12.3468194231359	0.0210646845982578	0.168899955928062	FT	RGC
ENST00000352983	-0.69471895138144	6.38335168807523	12.3438441376698	0.0210733431590659	0.168912585200365	FT	RGC
ENST00000397763	-2.2436285376513	2.777364802676	12.3293863421494	0.0211154917329107	0.169193553717402	FT	RGC
ENST00000424265	-6.75085438931752	1.60153610714277	16.5356854580907	0.0211380718372364	0.16931758852225	FT	RGC
ENST00000638316	6.75586193652328	1.51389132688326	16.5256119350822	0.0211568833195248	0.169411363209331	FT	RGC
ENST00000320717	1.15389915838049	4.67021856758994	12.3118817245782	0.0211666875571197	0.169430033074195	FT	RGC
ENST00000286091	-1.50461057626423	7.1210985137239	12.5257066245275	0.0211734252520801	0.169430033074195	FT	RGC
ENST00000482822	6.76901538780481	1.53045813801951	16.5080364179801	0.0211897680221225	0.169430856036747	FT	RGC
ENST00000376597	-6.74561310694443	1.59772957736092	16.5058973883133	0.0211937758096073	0.169430856036747	FT	RGC
ENST00000261187	6.87404919889866	1.54149774774923	16.5053275288621	0.0211948437288273	0.169430856036747	FT	RGC
ENST00000261592	1.52399643163172	5.69169314232204	12.5154420644954	0.0212027365376555	0.169430999607842	FT	RGC
ENST00000573536	6.74323539406687	1.49563293499265	16.4941238212799	0.0212158569337062	0.169430999607842	FT	RGC
ENST00000438792	-1.22034968037771	5.29111615285075	12.2950190823996	0.0212161773391351	0.169430999607842	FT	RGC
ENST00000508708	3.80074900256965	3.61675734698607	12.4970434855401	0.0212554244416334	0.169674738225286	FT	RGC
ENST00000374759	-1.28700309892042	5.26873692487678	12.279589388721	0.0212616097382152	0.169674738225286	FT	RGC
ENST00000371315	2.4527389869674	2.91122907025659	12.2774078659028	0.0212680446429329	0.169674738225286	FT	RGC
ENST00000629438	0.789506796147565	5.73686474343615	12.2747595178929	0.0212758603778881	0.169680323267933	FT	RGC
ENST00000613385	0.783020307858883	5.63224003849594	12.2714561909594	0.0212856149476373	0.169701362100087	FT	RGC
ENST00000683815	-8.67957290830492	3.24739760135766	16.9701516876114	0.0213072507331636	0.169817079205554	FT	RGC
ENST00000345146	0.738989943808361	6.88186676208077	12.2523850208552	0.0213420590855579	0.170002023831471	FT	RGC
ENST00000312990	-3.2514160007026	2.46809160511821	12.2514896684786	0.0213447143903139	0.170002023831471	FT	RGC
ENST00000399820	-1.50541062519031	4.52528308388971	12.2480718699971	0.0213548548315199	0.170025999436535	FT	RGC
ENST00000370630	-1.25742610061951	4.65158300254823	12.2412989400616	0.021374970573132	0.170127984851932	FT	RGC
ENST00000256720	0.747074456897367	6.50614409583332	12.2389569246842	0.0213819328441348	0.170127984851932	FT	RGC
ENST00000237853	-1.89249771109657	6.8013205262683	12.4498256632426	0.0213915246193781	0.170147530378149	FT	RGC
ENST00000682306	1.05394247306157	5.93032623174686	12.2319284098145	0.0214028468842666	0.170180802512146	FT	RGC
ENST00000393845	-1.7065966359219	3.77307706943078	12.2283621619105	0.0214134700298462	0.170180802512146	FT	RGC
ENST00000621426	1.09850225746315	6.23776578786289	12.2524464485885	0.021417117685941	0.170180802512146	FT	RGC
ENST00000581885	-2.02770635916057	3.54872074486081	12.222299668825	0.0214315466689463	0.170194509560162	FT	RGC
ENST00000621990	-3.86364123159501	3.537045398055	12.4325843216819	0.0214415398456343	0.170194509560162	FT	RGC
ENST00000241337	-1.02661060441222	5.87918222706154	12.218934913239	0.0214415890332264	0.170194509560162	FT	RGC
ENST00000498165	0.712353555904634	6.21666381518347	12.2169917603897	0.021447391647584	0.170194509560162	FT	RGC
ENST00000355500	9.77233313566689	4.25817809565969	16.8883122489829	0.021455676326036	0.170203611999553	FT	RGC
ENST00000357765	-0.977425015513319	6.05675801084728	12.2112277030884	0.0214646176835269	0.17020726752762	FT	RGC
ENST00000235180	2.78846440279322	3.51384231598567	12.2155365446811	0.0214715978940178	0.17020726752762	FT	RGC
ENST00000511130	2.87021412005601	2.79269056594205	12.2069046671666	0.0214775504483188	0.17020726752762	FT	RGC
ENST00000311785	-8.57005650687041	3.14784123861812	16.8683578987082	0.0214921176683503	0.170266125554645	FT	RGC
ENST00000553139	-3.103143606484	3.22160434459211	12.1982448731586	0.0215034912709086	0.170299652223875	FT	RGC
ENST00000326448	-1.38366445544623	4.91559208349086	12.1805636989006	0.0215565983023221	0.170641586714307	FT	RGC
ENST00000583509	-2.28255406785707	4.64889486946332	12.391648892943	0.0215609788128075	0.170641586714307	FT	RGC
ENST00000367662	-2.08553800163333	3.00551695231593	12.1705657666221	0.0215867128006744	0.170788571149596	FT	RGC
ENST00000276646	2.12659806046585	3.9278565701807	12.1625001600327	0.0216110517765884	0.170865172112797	FT	RGC
ENST00000468732	2.64623411761171	3.4778087296232	12.1588541268497	0.0216220672882885	0.170865172112797	FT	RGC
ENST00000427683	-6.73148956809315	1.58662720328192	16.2781669727713	0.0216274660272179	0.170865172112797	FT	RGC
ENST00000561268	-6.73664917580455	1.59128666361229	16.2735012275249	0.021636498771537	0.170865172112797	FT	RGC
ENST00000296402	-2.13706352014806	6.54306812537722	12.3596372615443	0.0216550622202045	0.170865172112797	FT	RGC
ENST00000276440	-2.10864827686807	3.12983668714125	12.1464973139424	0.0216594611174127	0.170865172112797	FT	RGC
ENST00000543226	0.954001195802932	5.25392649653474	12.1459903543756	0.0216609972795199	0.170865172112797	FT	RGC
ENST00000424781	-5.45900378373797	1.64289191332237	12.1443317178215	0.0216660243041242	0.170865172112797	FT	RGC
ENST00000553708	-5.45900378373797	1.64289191332237	12.1443317178215	0.0216660243041242	0.170865172112797	FT	RGC
ENST00000540164	2.63733662514772	6.29923300614438	12.3492111398381	0.021685835119675	0.170865172112797	FT	RGC
ENST00000620676	0.866275831477099	5.46443520647466	12.1359298285313	0.0216915150829124	0.170865172112797	FT	RGC
ENST00000367433	-1.699578551186	5.50930973381596	12.3454878567786	0.0216968400185844	0.170865172112797	FT	RGC
ENST00000509176	1.43328788612346	4.44890424146189	12.1327595114768	0.0217011449951877	0.170865172112797	FT	RGC
ENST00000372661	-0.675611415589081	6.80512688317886	12.1326683487578	0.0217014219963968	0.170865172112797	FT	RGC
ENST00000287647	-3.99906616769301	1.61405505849766	12.129626416634	0.0217106679776771	0.170865172112797	FT	RGC
ENST00000430960	-3.8103681565576	4.20806423562239	12.3406875120062	0.0217110404890454	0.170865172112797	FT	RGC
ENST00000546020	-2.84059917177391	3.46703478333323	12.120656621214	0.0217379652632932	0.17102062674645	FT	RGC
ENST00000459640	2.87979346636417	2.11420043561597	12.117539424692	0.0217474633899109	0.171038922162208	FT	RGC
ENST00000464991	-4.13358237771167	1.93711306102704	12.1136450691422	0.0217593380430765	0.171075890199539	FT	RGC
ENST00000216019	-0.794344062207312	6.02221150035527	12.1063238100157	0.0217816876383054	0.17119516263119	FT	RGC
ENST00000472651	-3.81060724742167	4.03809651569028	12.3099946618964	0.0218021600078313	0.171299607099422	FT	RGC
ENST00000354960	-1.54003187689245	3.88327844521591	12.0940077912615	0.0218193604121269	0.171378283395118	FT	RGC
ENST00000227214	-2.35254754955416	3.38983618284511	12.0910940388776	0.0218282870396024	0.171383092524986	FT	RGC
ENST00000269919	-1.09184092993335	5.02568603943375	12.0891170378209	0.0218343468544371	0.171383092524986	FT	RGC
ENST00000681017	5.95113461260916	3.12473855792044	12.2959795257795	0.0218439542955985	0.171402084281948	FT	RGC
ENST00000544257	1.82908621569668	4.03634415709398	12.0773950993526	0.0218703269198677	0.171505321081201	FT	RGC
ENST00000262126	0.992155393688068	8.38103732433787	12.1097035344351	0.0218753751110673	0.171505321081201	FT	RGC
ENST00000373477	0.9457894485403	6.35037675990487	12.0708747214806	0.0218903784637069	0.171505321081201	FT	RGC
ENST00000537947	-2.02629845068275	3.51658341052894	12.0690486294043	0.0218959988951225	0.171505321081201	FT	RGC
ENST00000462138	-0.917407410942269	8.55780931952468	12.0680607798172	0.0218990402229088	0.171505321081201	FT	RGC
ENST00000555398	-6.74491521588557	1.59641936347576	16.1370225366776	0.0219033976765415	0.171505321081201	FT	RGC
ENST00000289963	-1.88192186010176	3.41437042475039	12.0653117302478	0.0219075070671683	0.171505321081201	FT	RGC
ENST00000555664	6.7181350621411	1.47713749363637	16.1298494962652	0.0219175701032181	0.171505321081201	FT	RGC
ENST00000358502	-1.50812605467971	4.82220647637472	12.0606612896226	0.0219218409232366	0.171505321081201	FT	RGC
ENST00000306193	-0.772137850772046	6.56826914864753	12.0529145174562	0.0219457488925636	0.171624974151614	FT	RGC
ENST00000356245	-0.785900226231105	6.79197546936708	12.0510433251609	0.0219515294457109	0.171624974151614	FT	RGC
ENST00000427331	-1.40043245776057	4.45761732550244	12.0456808516998	0.0219681077075705	0.171698294459104	FT	RGC
ENST00000420542	3.03096121774628	4.14152234605989	12.245515560779	0.0219954202230314	0.171855435988993	FT	RGC
ENST00000391857	-1.36855728115167	9.38891571986815	12.2395350218513	0.0220134727341806	0.171895169178558	FT	RGC
ENST00000356709	-1.66065119831259	3.88828512525641	12.0305697279841	0.022014922698621	0.171895169178558	FT	RGC
ENST00000647377	6.77109714377497	1.4770681220014	16.0696749582553	0.0220370394178167	0.172011535828889	FT	RGC
ENST00000372731	2.01977874609402	5.26770836313656	12.2212662501834	0.0220687527057432	0.17220270844933	FT	RGC
ENST00000441343	1.73004457368945	4.32134543173754	12.0028122575236	0.0221012970256766	0.172255056421818	FT	RGC
ENST00000393196	0.992945727326781	7.45487723424747	12.0395366918169	0.022102836659196	0.172255056421818	FT	RGC
ENST00000686697	-6.78107390811352	1.62653484535012	16.0353992350439	0.0221055537852601	0.172255056421818	FT	RGC
ENST00000261772	0.98261302979682	6.12147868854451	12.001335705649	0.0221059055396684	0.172255056421818	FT	RGC
ENST00000299613	-3.02626453709453	2.64672298692884	11.9995183660649	0.0221115796237182	0.172255056421818	FT	RGC
ENST00000395957	0.762999340754806	9.43368215879153	11.9937233884473	0.0221296868678296	0.172339814843326	FT	RGC
ENST00000313984	-4.10189084314954	2.04013491293505	11.9884009732941	0.0221463366030759	0.17240065043586	FT	RGC
ENST00000354646	4.62142698196308	2.29281696221628	12.0257831749159	0.0221519581034754	0.17240065043586	FT	RGC
ENST00000358196	1.66823244872281	5.03314714804181	12.14345916151	0.0221796381884533	0.172559756033233	FT	RGC
ENST00000420357	-6.71681170299856	1.57507743511136	15.9846874538467	0.0222075462020944	0.172705873879513	FT	RGC
ENST00000674818	-5.31443926488763	4.80111544182214	12.1739418364669	0.0222129042685762	0.172705873879513	FT	RGC
ENST00000334888	4.5325575611406	3.12612231020559	12.1703750255573	0.0222238248536526	0.172712109888547	FT	RGC
ENST00000263991	1.33184347826859	4.91591746694346	11.9623190215608	0.022228191950346	0.172712109888547	FT	RGC
ENST00000395245	-1.36306232715178	5.19875029964992	11.9567116288963	0.022245847825254	0.17274062586244	FT	RGC
ENST00000246071	0.703363170798697	6.88965416665017	11.9493678348181	0.0222690020561526	0.17274062586244	FT	RGC
ENST00000463916	5.5804053499628	3.16862878387449	12.1550801274594	0.0222707430708857	0.17274062586244	FT	RGC
ENST00000399121	1.48942301747845	4.82366568512668	11.9463367725893	0.0222785689451965	0.17274062586244	FT	RGC
ENST00000683357	9.02576629458449	3.45268324141717	16.4494001340143	0.0222807876733265	0.17274062586244	FT	RGC
ENST00000371080	-2.39577345422983	3.08516712783257	11.9456232328941	0.0222808219507834	0.17274062586244	FT	RGC
ENST00000370597	-3.44705246447855	2.83657288137285	11.9450696759454	0.0222825700391205	0.17274062586244	FT	RGC
ENST00000540921	-0.990439133574712	5.04279442658865	11.9416937991557	0.0222932351225395	0.172767138359466	FT	RGC
ENST00000368954	-0.798953648124874	6.13038241990506	11.9374828000854	0.0223065489780887	0.172814154298734	FT	RGC
ENST00000403625	-1.04808566005484	5.27292277333222	11.9345411164964	0.0223158565462367	0.172826869843179	FT	RGC
ENST00000547379	1.37307672918777	4.12620156073115	11.9323839362001	0.0223226855286836	0.172826869843179	FT	RGC
ENST00000407008	0.714123335698328	6.30045899850351	11.9281161974164	0.0223362048960485	0.172875411214272	FT	RGC
ENST00000286371	-0.682910994233966	7.28390225848935	11.9240065185968	0.0223492348627044	0.172920134502287	FT	RGC
ENST00000472000	4.82835409185408	1.89989776838662	11.9194862786842	0.0223635793577077	0.172974996225721	FT	RGC
ENST00000564610	-6.70213897601098	1.56422083387993	15.9038628998772	0.0223716574830218	0.172981369760096	FT	RGC
ENST00000372663	-1.39239838149708	4.59065058791065	11.9083286629043	0.0223990444490688	0.173136989929496	FT	RGC
ENST00000435464	-1.62955328889676	3.95516946916481	11.9047224453796	0.022410524570125	0.17316251340101	FT	RGC
ENST00000376020	-2.1333245883015	3.63246673903923	11.9027303724803	0.022416869867857	0.17316251340101	FT	RGC
ENST00000396056	2.12986880876701	3.69053758484227	11.8925966538699	0.0224491891885225	0.173356012108001	FT	RGC
ENST00000464307	1.38756650369997	4.91808397619878	11.8852373979096	0.0224727026207263	0.173481407152424	FT	RGC
ENST00000220751	-2.15715879434344	3.08742920662787	11.8818696177237	0.0224834749528802	0.173508396027955	FT	RGC
ENST00000683865	-2.60604624305439	3.30552329791709	11.8759450341167	0.0225024438987166	0.173540035229314	FT	RGC
ENST00000472718	0.992837637605714	4.92219062402976	11.8737372253285	0.0225095186942082	0.173540035229314	FT	RGC
ENST00000593829	-0.795511848539764	7.87200110235036	11.8724954731034	0.0225134992445488	0.173540035229314	FT	RGC
ENST00000393459	1.12335956552346	4.59368317889419	11.8689442892731	0.0225248885637791	0.173540035229314	FT	RGC
ENST00000244766	1.68636937355689	3.78732550378155	11.8670596453187	0.0225309363915562	0.173540035229314	FT	RGC
ENST00000264498	-1.35037288254214	4.63583201682553	11.8669650529398	0.0225312400012562	0.173540035229314	FT	RGC
ENST00000339475	-1.13983415197327	5.4638346659431	11.8566399726893	0.0225644159825401	0.173646600204426	FT	RGC
ENST00000338128	-2.21875107219709	8.09714088421648	12.0601494179499	0.0225652288705047	0.173646600204426	FT	RGC
ENST00000308497	0.817159458903852	6.42168884593763	11.8554917162939	0.0225681099037853	0.173646600204426	FT	RGC
ENST00000394767	-0.961235106924633	6.76386729783719	11.8535980681958	0.022574203666599	0.173646600204426	FT	RGC
ENST00000613852	0.849034793851289	5.55469383548048	11.8445111129246	0.0226034789585066	0.173768594753604	FT	RGC
