gene_id	logFC	logCPM	F	PValue	FDR	condition_1	condition_2
ENSG00000135002	0.632697754368637	4.6249544408077	7.71250612955696	0.0305939084633288	0.10595745681209	FT	RGC
ENSG00000129007	-1.19325088684802	2.36601181441421	7.72888299546161	0.0305993291277083	0.10595745681209	FT	RGC
ENSG00000198816	0.632549170993475	5.72655922519371	7.69985559338809	0.0306867050083784	0.106210369593982	FT	RGC
ENSG00000092871	-0.757957667857086	5.76885999201652	7.70602905589051	0.0306892819187265	0.106210369593982	FT	RGC
ENSG00000196151	-0.898620029432826	6.39026291124993	7.79591835802138	0.0306934675126242	0.106210369593982	FT	RGC
ENSG00000153404	-0.592889841323172	5.39937527632539	7.6917532841694	0.0307484634973227	0.106371354193089	FT	RGC
ENSG00000115756	1.04605801520462	4.51937345801671	7.78803738378806	0.0307540780350325	0.106371354193089	FT	RGC
ENSG00000234857	2.6364349450365	2.93796129709568	7.79279388492294	0.0307943036702714	0.106486095654859	FT	RGC
ENSG00000134245	0.843419919661849	4.68897351746757	7.6848017635527	0.0308521672661583	0.106637511569265	FT	RGC
ENSG00000130038	2.36494525367528	1.6418451954145	7.73890025968984	0.0308522142934985	0.106637511569265	FT	RGC
ENSG00000204217	0.739504760004538	7.03496770883021	7.67421388619456	0.0308792626645055	0.106706577916864	FT	RGC
ENSG00000130818	-0.600310205009701	4.92796138995681	7.67320942482455	0.0308895126079123	0.106707970459948	FT	RGC
ENSG00000125945	-0.775119445419962	3.6924145737643	7.67468529021389	0.0308937982154091	0.106707970459948	FT	RGC
ENSG00000074071	0.538422250194059	6.00521982503837	7.66040797419574	0.0309844828667686	0.106996724393111	FT	RGC
ENSG00000184270	-1.68781464949931	1.20390920525649	7.3833489406845	0.0309998019271498	0.107025150640578	FT	RGC
ENSG00000130590	0.774123352416701	3.74510228814363	7.65375994178906	0.0310420056258471	0.107146360447067	FT	RGC
ENSG00000132688	0.660380992407018	6.85468724267415	7.65055248190509	0.0310589599212179	0.107180382488645	FT	RGC
ENSG00000171161	0.620619223443435	4.47147089293353	7.63424503368079	0.0311867759993142	0.107577490464191	FT	RGC
ENSG00000177752	1.62757702459742	1.78105438225369	7.66133828964282	0.0311882824483297	0.107577490464191	FT	RGC
ENSG00000138668	-0.907537824813122	8.65780643575901	7.64217532389039	0.0312017399506967	0.107599332038244	FT	RGC
ENSG00000104883	1.13103038504038	2.49050273076456	7.63439922436657	0.0312345005641061	0.107687715301042	FT	RGC
ENSG00000139508	1.13325545886889	2.79743361692386	7.6275362210087	0.0312637538691379	0.107763968769197	FT	RGC
ENSG00000123815	-0.70842405336055	4.9541281373118	7.61930303034685	0.0313011367382174	0.107868203077093	FT	RGC
ENSG00000198759	-1.17263734136639	3.88614251140796	7.69972490755098	0.0313271376756525	0.107909233967599	FT	RGC
ENSG00000143971	-0.668051793884511	4.24827116985055	7.61600634235294	0.0313307499835152	0.107909233967599	FT	RGC
ENSG00000236699	2.09532853457899	0.935934542082455	7.59091901390925	0.0313344805607524	0.107909233967599	FT	RGC
ENSG00000108175	0.603974448612381	7.25144220418341	7.60818651157084	0.0313840147364761	0.108055177048684	FT	RGC
ENSG00000257524	-1.17015811687304	3.42579489466393	7.60040499731823	0.0314921173248711	0.108402658701363	FT	RGC
ENSG00000213585	0.547571781048269	7.30802423925311	7.5786127477919	0.0316137291883815	0.108767580713157	FT	RGC
ENSG00000086730	-0.868349895827142	3.50650618704656	7.58225480251284	0.0316143388148009	0.108767580713157	FT	RGC
ENSG00000064115	-0.699061044689123	5.86436801103762	7.57794843745132	0.0316197390458088	0.108767580713157	FT	RGC
ENSG00000183049	0.748227306724172	5.77052899606741	7.58356261523339	0.0316554251332552	0.10886553744871	FT	RGC
ENSG00000104361	-1.50589617520399	3.22384072471895	7.66559988046863	0.0316660035127318	0.108877121822806	FT	RGC
ENSG00000103067	-1.32017602922434	2.84459466230433	7.58539485551942	0.0316881043772173	0.108928309629037	FT	RGC
ENSG00000101940	0.567269462435903	5.79324311719034	7.56810096760124	0.0316966845954632	0.108933007299975	FT	RGC
ENSG00000128228	-0.712023086840467	4.42068088283155	7.56721768996476	0.0317088014289783	0.108938443392799	FT	RGC
ENSG00000104299	0.543629311114977	5.26292836707528	7.56611321033211	0.0317126943351263	0.108938443392799	FT	RGC
ENSG00000105894	-0.929605516329562	3.97132028256579	7.56537227891309	0.0317311930157023	0.108977199392795	FT	RGC
ENSG00000167972	0.546899284696383	5.13198133866685	7.5599638281019	0.0317611155275308	0.109043760685442	FT	RGC
ENSG00000102893	0.587191261860174	7.32976091054096	7.55876821393493	0.0317691286960589	0.109043760685442	FT	RGC
ENSG00000173276	0.593659026780847	4.99989968099621	7.55860431272644	0.0317722367403448	0.109043760685442	FT	RGC
ENSG00000159128	-0.5775967427969	6.275576447339	7.55562940862931	0.0317942445155428	0.109094498166147	FT	RGC
ENSG00000123992	-0.576872322311443	5.23067121352837	7.55267697905568	0.0318190432066832	0.109154786793304	FT	RGC
ENSG00000056487	0.700996160066248	5.70959844867547	7.54645511206589	0.0318668494596768	0.109293957231565	FT	RGC
ENSG00000043591	-2.19053919297018	0.560761664842757	6.84298058521073	0.0318917795470598	0.109354623737545	FT	RGC
ENSG00000153233	2.19281193810572	2.64116346202254	7.64631679637808	0.0319041373871495	0.109372163151724	FT	RGC
ENSG00000187581	1.66019354770566	1.26463036087919	7.58022012898652	0.0319170962616963	0.109391754572827	FT	RGC
ENSG00000178826	-2.53723368821248	1.23062621730628	6.97613918609176	0.031936536716113	0.109419740812688	FT	RGC
ENSG00000105270	0.613110361844721	6.50882286370258	7.5371533144183	0.0319397534933004	0.109419740812688	FT	RGC
ENSG00000135250	0.781716197314177	7.67856811112859	7.53537080798556	0.0319536520101173	0.10944252642431	FT	RGC
ENSG00000126391	-1.00405400388391	3.47698489097179	7.53106628875751	0.0320250709906127	0.109662266900055	FT	RGC
ENSG00000137825	1.89773537633742	0.950508976750575	7.5214105500666	0.0320443871303921	0.109679165877574	FT	RGC
ENSG00000170385	-0.829461869393502	3.45535147565243	7.52771624549149	0.0320445321403786	0.109679165877574	FT	RGC
ENSG00000125531	1.94787505801558	1.4988354423276	7.55573314383347	0.0320873859554858	0.109800955203669	FT	RGC
ENSG00000241258	0.656374640516561	5.95253805214678	7.51367036642254	0.032126813654853	0.109910018323188	FT	RGC
ENSG00000164741	-1.21410217853825	3.19747477877418	7.52224325119083	0.0321338143763243	0.109910018323188	FT	RGC
ENSG00000170802	0.515302371741573	6.48558429664458	7.51058950161499	0.0321508723839505	0.10992517806272	FT	RGC
ENSG00000010270	0.679227404513628	6.2676940812256	7.51036906585256	0.0321528052117763	0.10992517806272	FT	RGC
ENSG00000053328	-1.85746259687125	1.63737904287142	7.36052714476628	0.0321619225534195	0.109931460497779	FT	RGC
ENSG00000243317	0.562863118259653	6.99690840977853	7.50666426531996	0.0321821862484737	0.10995867622172	FT	RGC
ENSG00000149292	0.566800134839334	5.26179853929903	7.5065117522549	0.0321844479769553	0.10995867622172	FT	RGC
ENSG00000130309	-0.669944411588152	5.62705565674705	7.50557483260527	0.0321919913618717	0.109959570584851	FT	RGC
ENSG00000146834	-1.02410200140029	3.72517986413144	7.50348125593574	0.0322300228251526	0.110064580434787	FT	RGC
ENSG00000230453	-0.783966358677442	4.96831923401979	7.49287527621244	0.0322956202109684	0.110248433771717	FT	RGC
ENSG00000100906	-0.583261405535034	5.40079408001773	7.49234054509364	0.0322984617579019	0.110248433771717	FT	RGC
ENSG00000144711	0.552039345034548	6.48507949625784	7.48611804573991	0.0323470056769023	0.110353036080655	FT	RGC
ENSG00000082805	1.08200366712466	8.29643503067492	7.57827327484752	0.0323502618909666	0.110353036080655	FT	RGC
ENSG00000101464	-0.565295202270266	5.20838064011799	7.48584761572117	0.0323510291192014	0.110353036080655	FT	RGC
ENSG00000174010	-1.07345620932117	6.48215283616065	7.57402559309437	0.0323842867412772	0.110441534345083	FT	RGC
ENSG00000143858	0.993953515771494	3.33279925108151	7.48177031319992	0.0323954296022791	0.110454590748254	FT	RGC
ENSG00000137672	2.03292400644692	0.7445799409376	7.4137583811771	0.0324174822481616	0.110504830570991	FT	RGC
ENSG00000110060	0.719102156570118	3.85347544315812	7.47722508424439	0.0324252781318831	0.110506460182705	FT	RGC
ENSG00000115828	1.42876701669424	1.77054380823186	7.49856229947508	0.0324523339341534	0.110573712712015	FT	RGC
ENSG00000164466	0.549983045722155	6.84939064236924	7.46649796589786	0.0325053792760796	0.110729468181385	FT	RGC
ENSG00000167526	-0.675998543372257	9.36656879258963	7.46288762228795	0.0325344441302321	0.110784179668944	FT	RGC
ENSG00000131196	-1.8507236101041	1.9302279432329	7.39037154434171	0.0325361126304063	0.110784179668944	FT	RGC
ENSG00000146477	-1.84608796932728	1.06544542979003	7.08974438015445	0.03257889559116	0.11088507140057	FT	RGC
ENSG00000141013	0.889634989925574	3.39281427844383	7.45816058055048	0.0325853108140513	0.11088507140057	FT	RGC
ENSG00000204160	0.59126398185749	4.64157587093321	7.45665881627636	0.0325877721260666	0.11088507140057	FT	RGC
ENSG00000103888	-0.852538248513722	5.80500646056906	7.54534967887666	0.0326124236735076	0.110932655144144	FT	RGC
ENSG00000115350	-0.633425979851259	4.49722912648168	7.45343313699468	0.032616448502748	0.110932655144144	FT	RGC
ENSG00000069974	-0.998237354841902	4.33405672516318	7.51135575384243	0.032646718186725	0.111010603768911	FT	RGC
ENSG00000111981	2.34079654133277	0.635832688296114	7.26737372321379	0.0326702505301972	0.111065613069903	FT	RGC
ENSG00000073169	-0.638085052584665	4.72512526077255	7.44420970574212	0.0326901627162745	0.111083592015025	FT	RGC
ENSG00000154553	-1.20046260908666	3.41003737126652	7.4490500800144	0.0326968087214929	0.111083592015025	FT	RGC
ENSG00000100417	0.551540768140405	5.07159620310083	7.44182948078412	0.0327075826999671	0.111083592015025	FT	RGC
ENSG00000081148	-1.30060639999464	5.10429598828192	7.53331676300714	0.0327117298551148	0.111083592015025	FT	RGC
ENSG00000204950	-1.10766130258237	2.53280918273595	7.45864541208825	0.032712319296127	0.111083592015025	FT	RGC
ENSG00000176428	0.538231671210392	5.09066753526861	7.43881882910221	0.0327321574107532	0.111125968763441	FT	RGC
ENSG00000230561	-1.15061894645734	2.44592598211872	7.45339107464898	0.0327548130810182	0.111177889938515	FT	RGC
ENSG00000181704	0.516365668461729	5.43566859354225	7.43428167102676	0.0327686766291128	0.111199951859828	FT	RGC
ENSG00000128039	-0.868678710624536	3.47676476999087	7.4348653647944	0.0327928043848333	0.111251607458628	FT	RGC
ENSG00000189266	-0.618041560106612	5.67809251591407	7.43061431460919	0.0327986329650892	0.111251607458628	FT	RGC
ENSG00000147533	0.618867261359952	5.71246415480336	7.42720652914395	0.0328263414760398	0.111315263952213	FT	RGC
ENSG00000167377	0.907190625301789	4.29025905112287	7.42688783850014	0.0328321426159299	0.111315263952213	FT	RGC
ENSG00000174013	0.651613283800036	4.40855504771687	7.42572820380598	0.0328412923588146	0.111321292011326	FT	RGC
ENSG00000073008	0.588829709688411	4.7139772945399	7.42348840720317	0.0328584596818059	0.111354488252906	FT	RGC
ENSG00000103707	-0.78855683842547	4.65574838558084	7.41634885643933	0.0329193296556601	0.111535740886274	FT	RGC
ENSG00000206052	-0.715698075758488	5.24416276329836	7.41419659184639	0.0329347633572652	0.111563001672962	FT	RGC
ENSG00000155970	0.539042070641646	5.76066569440338	7.40923644411956	0.0329742434041519	0.111671686397421	FT	RGC
ENSG00000169894	1.21771589356486	3.50619779793338	7.43029459906856	0.0329923893562587	0.111708087818131	FT	RGC
ENSG00000114541	-0.527016732419648	6.83056492432746	7.39930732346117	0.0330557682923174	0.111897591791591	FT	RGC
ENSG00000139218	-0.536725866806267	6.96068623981395	7.39795937442892	0.0330669236209327	0.111910267503295	FT	RGC
ENSG00000115446	-0.597320034858536	5.52036809614564	7.39310003188052	0.0331085509995074	0.11202604271646	FT	RGC
ENSG00000139714	-1.7207580067473	1.09095557057346	7.0794615753329	0.0331295819132641	0.112072091503629	FT	RGC
ENSG00000110057	-1.27054781748827	2.00709241516726	7.38437881207466	0.0331521827260835	0.112123429192965	FT	RGC
ENSG00000162702	0.550552794713133	5.81574770335308	7.37879741577045	0.0332268037122983	0.112350641034352	FT	RGC
ENSG00000196126	-0.806539656422875	3.87098180734817	7.37792459451915	0.0332478610062846	0.112396675409873	FT	RGC
ENSG00000135845	0.614610318626029	4.63593820653182	7.36151383534467	0.0333733598789206	0.112753687739461	FT	RGC
ENSG00000171492	0.703067127983587	5.72254990205919	7.36058251331447	0.0333792026209361	0.112753687739461	FT	RGC
ENSG00000247315	-0.599232989684085	5.21187446303427	7.36056174986387	0.0333806864649279	0.112753687739461	FT	RGC
ENSG00000130313	-0.734165628423162	5.88160955692572	7.36959635429073	0.0333833347383042	0.112753687739461	FT	RGC
ENSG00000143303	-1.01002929988795	4.33444751260529	7.4365492407322	0.033394642710124	0.112766659115738	FT	RGC
ENSG00000254536	-1.68128039569097	1.1973404156652	7.0980281117437	0.0334225730010719	0.112835742206391	FT	RGC
ENSG00000136925	0.860720153983178	5.21733727965821	7.42638996648188	0.033471399086364	0.11295734557504	FT	RGC
ENSG00000167384	0.70314101329236	4.31700027473984	7.34972858264123	0.0334735528407591	0.11295734557504	FT	RGC
ENSG00000139620	0.516441700817962	6.2278788928143	7.34462491158311	0.0335130548826255	0.113065380201637	FT	RGC
ENSG00000130821	0.562809887887157	5.45991631785555	7.34211376617271	0.0335349778171633	0.113114071926956	FT	RGC
ENSG00000168894	0.540167981131486	5.91388226282399	7.3410579298776	0.0335435219829819	0.113117625159672	FT	RGC
ENSG00000144306	0.516885975932744	5.59774131338265	7.33579281476428	0.0335881299845083	0.113242766442523	FT	RGC
ENSG00000112186	-0.512175080128877	6.71959669943417	7.32906305134226	0.0336445038885298	0.113407511879618	FT	RGC
ENSG00000120265	0.535380144426947	6.7192375573193	7.32762884370501	0.0336566357031516	0.113423087648581	FT	RGC
ENSG00000126460	-1.99675952936667	0.627030099930758	6.71174038044258	0.0336988476333883	0.113540004041008	FT	RGC
ENSG00000176390	-0.566483484288456	6.47263777889684	7.32126283945678	0.0337109269969053	0.113555366625087	FT	RGC
ENSG00000170458	1.99317287217771	0.716375535045388	7.25568218275983	0.0337230609894096	0.11357090633387	FT	RGC
ENSG00000130768	-2.10555134306663	1.74546509591371	7.14846227821708	0.0338090535071746	0.113795336652903	FT	RGC
ENSG00000154813	0.527767670281434	5.11647827763999	7.30966728797071	0.0338107431766791	0.113795336652903	FT	RGC
ENSG00000163608	0.590994820540193	5.42089463371388	7.30920031773344	0.0338144310423617	0.113795336652903	FT	RGC
ENSG00000120149	-2.34588821526325	0.595110285900407	6.63599620063148	0.0338198444406481	0.113795336652903	FT	RGC
ENSG00000144381	-0.642772069820359	8.7455613936921	7.30386321298946	0.0338588701318087	0.113901269293928	FT	RGC
ENSG00000089280	-0.655465433827675	7.83747704993774	7.28964754188747	0.0339807513138183	0.11428581861692	FT	RGC
ENSG00000100478	-1.20355085680741	4.76018268109121	7.37678034561559	0.03399892634587	0.114321484468711	FT	RGC
ENSG00000061656	-1.69314839520088	3.77755816032452	7.37542064428263	0.0340637373814347	0.114513913222851	FT	RGC
ENSG00000168350	1.13318985662183	3.56673679954771	7.28487520250298	0.0340719286399321	0.114515956908884	FT	RGC
ENSG00000187045	1.15233250564239	3.9384525061229	7.36195934006811	0.0341250143826334	0.114645311986591	FT	RGC
ENSG00000128310	-2.34309791222549	0.592103717251199	6.6057247832801	0.034125599455647	0.114645311986591	FT	RGC
ENSG00000170836	-0.61459300039486	5.97947234783029	7.27049728213449	0.0341466258112312	0.114690435136878	FT	RGC
ENSG00000114686	0.557200439155198	5.11067926843437	7.26335851804132	0.034209252706189	0.114875233514823	FT	RGC
ENSG00000114638	1.16792724833724	2.62898580787368	7.26639502277581	0.0342217650135147	0.114891701527142	FT	RGC
ENSG00000104447	-0.626366002850874	5.31029797868899	7.25854300399455	0.0342514206176345	0.114965704100222	FT	RGC
ENSG00000138075	-1.43559271801807	1.66457375302446	7.19206902837369	0.0342656319967661	0.114987846396259	FT	RGC
ENSG00000114861	-1.44218036853681	8.43467663774252	7.34026777468532	0.0343026655930915	0.115066660175965	FT	RGC
ENSG00000237515	-0.862734745835704	3.34244551018386	7.25694210234768	0.034304357599642	0.115066660175965	FT	RGC
ENSG00000149313	0.506028226617413	6.72038159325879	7.24983964710092	0.0343253323627298	0.11511144659329	FT	RGC
ENSG00000166558	1.33151141553694	2.26015499186433	7.25238999527575	0.0343858477993496	0.115288784995111	FT	RGC
ENSG00000213625	-0.559336143977644	6.02827539418927	7.24196464657143	0.0343945724581133	0.115292439220859	FT	RGC
ENSG00000165898	-0.609863185849493	4.6698986678315	7.23552050208644	0.0344541115866277	0.115466386833037	FT	RGC
ENSG00000066933	0.708313749985254	8.02162512225561	7.23212215008192	0.0344799028986545	0.115527182975944	FT	RGC
ENSG00000119630	-1.68728294276105	1.93270061365607	7.17575781709719	0.034501045207905	0.115571653237922	FT	RGC
ENSG00000130643	1.23421216712642	3.19253311397364	7.23080122381221	0.0345084818521812	0.115571653237922	FT	RGC
ENSG00000175793	1.84860714507986	0.99547894431425	7.23906281981416	0.0345411634285424	0.115634241646437	FT	RGC
ENSG00000115339	-1.70295291856419	2.19987885039191	7.20995885660652	0.0345520619384648	0.115634241646437	FT	RGC
ENSG00000166341	0.694000739843272	5.37747670620981	7.22368422236518	0.034555129177304	0.115634241646437	FT	RGC
ENSG00000137815	0.58462907133049	7.75157894397118	7.22283949846172	0.0345613685572024	0.115634241646437	FT	RGC
ENSG00000183346	-1.69307526877715	1.47205787310083	7.06572889149863	0.0345654570420512	0.115634241646437	FT	RGC
ENSG00000185787	0.633000323412226	8.49022654177017	7.21908031533173	0.0345944229094968	0.115705510599405	FT	RGC
ENSG00000117139	0.871916359073892	8.26219569782995	7.23787975758613	0.0346108020112281	0.11573465924968	FT	RGC
ENSG00000092929	-1.33222938100099	2.28537384153511	7.22367295836196	0.0346429126109872	0.115816387721611	FT	RGC
ENSG00000181826	-0.682417833954306	3.97689499884909	7.21286769851917	0.0346602634285515	0.115848746798264	FT	RGC
ENSG00000110436	1.55126624778906	4.2419739307362	7.29474159096252	0.034699273196163	0.115953468584921	FT	RGC
ENSG00000139266	0.703272467405795	4.47736610803792	7.20352724845993	0.0347351112751897	0.116027791300191	FT	RGC
ENSG00000254996	-1.11112988785611	3.73755864798643	7.21123270554021	0.0347428935608527	0.116027791300191	FT	RGC
ENSG00000012963	-0.655547341799293	4.69719662439043	7.20252483639378	0.0347445647479944	0.116027791300191	FT	RGC
ENSG00000181234	-1.99888253208338	1.70891139097645	7.0355095624705	0.0347655849373321	0.116072318845601	FT	RGC
ENSG00000155850	-1.00146039935641	3.5007780998497	7.20102591572774	0.0347875843289504	0.116120095258948	FT	RGC
ENSG00000119139	-1.13234016353914	5.23432866113485	7.28172409480615	0.0348101423629721	0.116156810649111	FT	RGC
ENSG00000206053	-0.604773085220409	5.6771755286798	7.1938359058398	0.0348186307357338	0.116156810649111	FT	RGC
ENSG00000214530	-0.801494907307528	4.49450414459681	7.19402763042033	0.0348216596125107	0.116156810649111	FT	RGC
ENSG00000135902	1.45761327264863	1.93972750737302	7.2080593373199	0.0348682485237103	0.116286532896764	FT	RGC
ENSG00000162869	0.832763492497168	6.97256994187547	7.25601322282454	0.0349211375813749	0.116437204375434	FT	RGC
ENSG00000137806	-0.744877377785018	4.44248092465881	7.18037946512144	0.0349435947046385	0.116444333817664	FT	RGC
ENSG00000168765	-0.684074907036891	4.11045289823398	7.18037298671033	0.0349463562529388	0.116444333817664	FT	RGC
ENSG00000184933	-2.57125928197728	1.89497435368076	7.00855085134052	0.0349516906524614	0.116444333817664	FT	RGC
ENSG00000138769	-0.566489482938663	5.08317369707196	7.17876689532496	0.0349541199387768	0.116444333817664	FT	RGC
ENSG00000173926	-0.549026135175044	6.91334643524632	7.17356053923174	0.0349983640067679	0.116566011218836	FT	RGC
ENSG00000168434	-0.723471971093842	4.95095140315553	7.1708191082286	0.0350258152371312	0.116631716845847	FT	RGC
ENSG00000243696	1.45596871333498	1.5139835896465	7.20342130532006	0.0350341122609088	0.116633626378303	FT	RGC
ENSG00000280893	-3.14338276119554	3.8822983440629	7.26297420660948	0.0351009165956509	0.116830271437277	FT	RGC
ENSG00000197302	0.656145605302037	4.623089959898	7.15814139031849	0.0351391725396504	0.116931829995871	FT	RGC
ENSG00000055609	1.0391080474098	9.5984150672613	7.22859034603941	0.0351623273989702	0.116943808285169	FT	RGC
ENSG00000198924	-0.872284338122029	3.21514453048247	7.15999508220985	0.0351719438194843	0.116943808285169	FT	RGC
ENSG00000186792	2.03334302571347	0.754703704365881	7.09380727142844	0.0351757228848358	0.116943808285169	FT	RGC
ENSG00000130244	-1.03182812466962	3.54233087761961	7.15723645306831	0.0351785821214586	0.116943808285169	FT	RGC
ENSG00000151611	-1.0909882979364	2.64249283364397	7.16861975257845	0.0351814926852211	0.116943808285169	FT	RGC
ENSG00000123191	-0.618324159441107	4.6736356783402	7.15186792052488	0.0351967738608413	0.116968856089913	FT	RGC
ENSG00000085465	1.20090032186243	2.09479355194079	7.16253948886176	0.0352139008130576	0.116981185862036	FT	RGC
ENSG00000181773	1.2592603784895	2.0195583404786	7.1647250596094	0.0352159771491169	0.116981185862036	FT	RGC
ENSG00000183765	-1.40327223677527	4.41414476895141	7.23470132628891	0.0352318391033124	0.117008137738975	FT	RGC
ENSG00000136169	-0.656310924043016	5.05540429999197	7.14514608402029	0.035256055710723	0.117056875869855	FT	RGC
ENSG00000135932	-1.18021717045744	6.95581288416684	7.22991325712239	0.0352620176367107	0.117056875869855	FT	RGC
ENSG00000108591	-0.705282013448651	4.5491760309305	7.14170801405324	0.035289549452945	0.117122524459104	FT	RGC
ENSG00000106113	1.27580472103209	3.18061333170807	7.15269053820621	0.0353094609420203	0.117162858643254	FT	RGC
ENSG00000132819	-0.638553213429169	4.76852174667797	7.13783394610666	0.0353230524331726	0.117182208873757	FT	RGC
ENSG00000101247	0.757438139059804	4.7691240921284	7.13421433477392	0.0353544773138828	0.117260698861617	FT	RGC
ENSG00000253649	-1.94078172920638	1.17021015174323	6.79539043721321	0.0353978087093538	0.117378636214306	FT	RGC
ENSG00000110721	-0.672777722413847	5.77174613514914	7.12651463930042	0.0354229383866988	0.117436178392434	FT	RGC
ENSG00000131149	0.558286406846132	7.39503625268399	7.12488802254871	0.0354368132157852	0.117443911652838	FT	RGC
ENSG00000144810	-2.13525176997553	2.26392908536504	7.16063685819305	0.0354408254686432	0.117443911652838	FT	RGC
ENSG00000159915	1.58332139253784	3.8512306313151	7.20630420542232	0.0354806065107804	0.117523241780324	FT	RGC
ENSG00000162062	-1.01453306757364	2.76476530589803	7.13160528036648	0.0354960130164621	0.117523241780324	FT	RGC
ENSG00000130726	-0.547339183595585	7.33516777231979	7.11808808513582	0.0354988563116933	0.117523241780324	FT	RGC
ENSG00000127838	-0.500885757478367	5.90946447746137	7.11788543144346	0.0355013216308943	0.117523241780324	FT	RGC
ENSG00000160783	-0.578199017842753	5.28241063820465	7.11776004505516	0.0355036771738189	0.117523241780324	FT	RGC
ENSG00000145819	0.738416423371211	6.31982544929071	7.13022535116435	0.0355721934004039	0.117704297042341	FT	RGC
ENSG00000125703	-0.623534885915672	4.67069678695517	7.11027749556459	0.0355739627641377	0.117704297042341	FT	RGC
ENSG00000074855	0.893130763874826	5.3107262589318	7.19243532798942	0.0355970112225043	0.117754757167807	FT	RGC
ENSG00000160214	-0.71986593737966	4.04346211407294	7.1075677340116	0.0356049546062428	0.117755238613419	FT	RGC
ENSG00000133069	0.674547128902191	4.32521858688813	7.10370820628747	0.0356339844704012	0.11782544328608	FT	RGC
ENSG00000198899	-0.769523651830008	11.2625871599757	7.09981006447315	0.0356656683764286	0.117904391014109	FT	RGC
ENSG00000113971	-0.613939441496338	5.41948355646376	7.09854985552741	0.0356790134724262	0.117922692590744	FT	RGC
ENSG00000159322	-0.565409664915846	4.91749060687321	7.09743091614529	0.0356904467902443	0.117934668923299	FT	RGC
ENSG00000130921	-0.507596097357413	5.45743921265639	7.09640880187658	0.0356984853013729	0.117935424750828	FT	RGC
ENSG00000185567	1.35924728694774	2.74552679275612	7.09628259978763	0.0357364255556127	0.118034943638519	FT	RGC
ENSG00000214456	-1.88441184542772	0.972821366359498	6.69808453007382	0.0357446881143935	0.118036417060017	FT	RGC
ENSG00000106266	-0.790731203315921	4.44089639584212	7.08693295669393	0.0357905838807408	0.118151910853425	FT	RGC
ENSG00000160961	0.502054563606808	5.4881111919639	7.08582693689211	0.0357953110492298	0.118151910853425	FT	RGC
ENSG00000089053	-0.580074114576013	6.62712692137101	7.08402157264011	0.0358111942918557	0.1181785063377	FT	RGC
ENSG00000186684	-0.656126267457825	4.46577964392333	7.0836948388303	0.0358194999917382	0.118180089441826	FT	RGC
ENSG00000072401	0.527933609833007	5.51471412935708	7.0814123284422	0.0358359873309923	0.118208659826412	FT	RGC
ENSG00000274049	-1.37178825014325	2.1602666565915	7.08226898224884	0.0358531893194864	0.118239574560726	FT	RGC
ENSG00000170558	-0.755730819446956	8.21750129499456	7.07180639193178	0.0359235930794453	0.118376186490159	FT	RGC
ENSG00000160392	0.985325096981812	3.4056006855431	7.07268307228863	0.0359282102436847	0.118376186490159	FT	RGC
ENSG00000109084	-0.504847165573985	5.67535516942891	7.07127403626231	0.0359296020502764	0.118376186490159	FT	RGC
ENSG00000275714	-2.42494978852764	0.407726514002574	6.43853625690695	0.0359296286172809	0.118376186490159	FT	RGC
ENSG00000066827	-0.813701626721973	5.0737355030682	7.10564009133081	0.0359338082822919	0.118376186490159	FT	RGC
ENSG00000130830	0.560801643140353	4.66142867968756	7.06963911852326	0.0359462975179035	0.118391502468454	FT	RGC
ENSG00000164591	-1.19063700633288	2.13779291745541	7.07363003284599	0.0359838128369365	0.118467355237382	FT	RGC
ENSG00000171103	0.694518913516854	4.92946852066921	7.06539082360226	0.035985018109653	0.118467355237382	FT	RGC
ENSG00000086666	-0.599721190107166	6.90176518126329	7.06411820755825	0.0359950579024324	0.118474579203276	FT	RGC
ENSG00000115295	0.536880098027466	5.66497905589567	7.05961609339255	0.0360375032156958	0.118588436709571	FT	RGC
ENSG00000239282	-1.11105485002179	3.12768966931178	7.06414884708446	0.0360713747975943	0.118674037215353	FT	RGC
ENSG00000172086	-0.808947652463046	4.79347118540009	7.06056335398192	0.0360805224231559	0.118678276870415	FT	RGC
ENSG00000166780	0.577716293063381	6.999195974622	7.0494930719483	0.0361310659091861	0.118818646841163	FT	RGC
ENSG00000181788	0.637867026958035	4.28185356518094	7.04837218854479	0.0361455612565974	0.118840435561915	FT	RGC
ENSG00000101079	0.663356121195723	5.99116876999361	7.04597065773222	0.0361645164165231	0.118874877869901	FT	RGC
ENSG00000103160	0.554862617979466	5.61887947908665	7.0452045950352	0.0361717809292228	0.118874877869901	FT	RGC
ENSG00000102287	-1.97640909814952	1.5413202157738	6.83065997289137	0.0361944857494994	0.118923613860572	FT	RGC
ENSG00000152578	1.01926623612909	9.17277409849463	7.11289358929742	0.0362065245575474	0.118936502222698	FT	RGC
ENSG00000168890	-0.867485149819421	3.52065660726505	7.04384495521771	0.0362141604675164	0.118936502222698	FT	RGC
ENSG00000263715	1.38518540033442	1.83283924734678	7.05521545396611	0.0362825778667366	0.119114167018609	FT	RGC
ENSG00000205795	-1.50348723434388	1.64597600596446	6.95379631631739	0.0362840320697704	0.119114167018609	FT	RGC
ENSG00000148660	0.510360675327461	6.2582006703614	7.02329487207717	0.0363765555845493	0.119391950854657	FT	RGC
ENSG00000104998	-1.28630324022277	2.42375441148594	7.03709866200278	0.0363897839582407	0.119409414939894	FT	RGC
