isoform_id	H9.FT_1	H9.FT_2	H9.hRGC_1	H9.hRGC_2
ENST00000507873.8	102.29727	57.90488	13.29056	10.75552
ENST00000507875.6	141.1847	128.5593	129.69905	577.83422
ENST00000508216.5	10.70639	15.36236	5.48321	19.84806
ENST00000508274.5	7.76994	27.38307	7.22175	27.58552
ENST00000508398.1	6.06476	9.14237	0	16.55783
ENST00000508461.5	2.51329	5.16972	2.07415	16.18457
ENST00000508501.5	33.57209	27.28758	1.61311	9.452
ENST00000508515.2	165.97116	40.34158	0	0
ENST00000508875.1	0	0	4	0
ENST00000508968.1	3.90138	12.78772	0	0
ENST00000509012.5	0	0	1	0
ENST00000509022.5	65.90414	69.73606	11.22306	58.11104
ENST00000509492.2	0	0	1.63684	51.16563
ENST00000509529.1	4.23406	4.41684	1	2.19506
ENST00000509597.5	23.442	15.79196	7.28436	38.40209
ENST00000509647.1	224.74786	208.2515	1.08293	13.38191
ENST00000509799.5	246.04236	39.69587	58.99063	247.06982
ENST00000509867.6	47.57407	45.89905	63.60807	352.11618
ENST00000509914.5	14.31844	7.33407	0.47131	3.90629
ENST00000509927.1	0	0	2.09547	1.50317
ENST00000510032.5	8.78722	10.89626	4.7333	39.12532
ENST00000510075.1	2.04291	0	0	12
ENST00000510186.5	2.05542	3.04818	1.88002	3.44984
ENST00000510241.5	7.64177	10.54279	29.30852	99.80204
ENST00000510281.1	38.26385	28.99502	47.15379	84.75656
ENST00000510356.5	1	2.1536	2	0
ENST00000510527.5	19.99421	1.37346	6.13682	20.66975
ENST00000510528.1	13.13977	9.86356	4	11.78659
ENST00000510573.6	3.25577	0	17.00741	48.1137
ENST00000510734.5	2.20163	0	0	26.96933
ENST00000510920.5	1.54509	3.46	2.69101	1.23424
ENST00000511052.2	30.64867	14.41796	6.5	14.54064
ENST00000511154.5	2.39596	1.22755	3.80787	6.33556
ENST00000511368.5	17.93103	15.50927	8.73122	21.53855
ENST00000511435.1	6	1.20019	0	0
ENST00000511466.5	20.56498	18.72784	3	13.57166
ENST00000511467.1	11.75739	7.13935	58.32793	175.39115
ENST00000511480.5	19.26904	19.2861	28.67147	105.67723
ENST00000511495.1	9	0	1	0
ENST00000511637.5	14.01232	15.82799	120.12894	291.50252
ENST00000511664.6	0	7e-5	0	59.12092
ENST00000511671.6	0	8.6173	0	11.04458
ENST00000511747.6	26.3551	31.68923	7.53492	60.58413
ENST00000511767.3	23.34751	9	0	7
ENST00000511801.1	24.79208	26.67484	0	3
ENST00000512070.6	6.99803	20.92662	57.92501	131.40973
ENST00000512214.1	2	3.27786	2	8
ENST00000512243.5	4.01584	1.29965	1.25389	8.61629
ENST00000512287.1	1	7	2	14
ENST00000512298.2	9.49417	6	5.0213	19.31054
ENST00000512303.1	22	0	1	0
ENST00000512331.5	18.74926	13.01464	1.37739	9.151
ENST00000512334.5	0	7.21316	13.23881	47.65597
ENST00000512374.1	3	0	0	2.65863
ENST00000512438.6	0	0	5	0
ENST00000512629.5	86.47522	54.84979	0	1.18075
ENST00000512772.5	9.26338	3.08286	0	12.13872
ENST00000512820.5	18.83826	42.43093	30.28282	116.40175
ENST00000512855.5	2.22071	1.07915	2.50997	5.53728
ENST00000512946.5	33.57209	27.28758	1.61311	9.452
ENST00000512980.5	7.74216	10.48329	2.10127	4.99568
ENST00000512984.1	0	1	0	0
ENST00000513033.1	11.38777	5.04864	4.77478	6.66355
ENST00000513053.5	6.04308	2.92435	1.21405	4.11808
ENST00000513054.5	4.113	3.43148	0	5.49377
ENST00000513132.5	0	0	12.39441	0
ENST00000513269.1	5.95572	0	5.54631	4.99034
ENST00000513328.6	14.98826	18.01857	28.68858	206.40447
ENST00000513391.2	19.46991	30.10778	12.0879	37.77869
ENST00000513401.5	0	1e-5	17.89998	95.03956
ENST00000513440.6	35.17584	19.85395	40.41885	104.34593
ENST00000513709.1	0	0	1	0
ENST00000513752.5	23.31625	39.60941	0	0
ENST00000513761.6	202.24235	191.80141	69.60412	280.71488
ENST00000513762.2	0	11.9923	14.46747	30.50248
ENST00000513826.1	0	0	21.30671	21.75979
ENST00000513974.5	21	0	0	0
ENST00000513985.5	34.29723	37.15966	37.93211	160.7225
ENST00000513986.2	676.28725	583.14443000000006	193.17732	802.12844
ENST00000513999.5	4.80043	0	0	0
ENST00000514063.2	44.84444	3.43633	7	25.38394
ENST00000514082.6	1e-5	3.77019	167.44477	2.07624
ENST00000514218.5	0	0	0	4.10111
ENST00000514252.1	0	0	6.96917	25.3942
ENST00000514271.2	3.14671	9.26319	0	4.44696
ENST00000514374.5	3	3.1323	1.40978	0
ENST00000514419.6	21.22363	17.92254	16.73231	0
ENST00000514493.5	70.62144	41.95535	9.09575	74.43233
ENST00000514618.6	105.58446000000001	70.50634	24.83774	54.30301
ENST00000514801.2	16.63624	0	12.36205	0
ENST00000514819.7	1.09043	1.17789	8.48428	31.79843
ENST00000514985.6	678.21349	701.51397	8.43575	58.17628
ENST00000515056.5	68.07436	61.80671	46.04829	21.10634
ENST00000515144.5	10.41516	36.49394	120.24969	348.2062
ENST00000515303.2	16	26	1	19
ENST00000515338.1	0	0	0.56143	27.16467
ENST00000515395.5	3.93091	4.81816	3.69304	41.89802
ENST00000515475.1	0	36.0181	0	1.0336
ENST00000515550.1	8.27922	6.08115	4.09649	6.17956
ENST00000515664.5	0	0	4.17416	17.05955
ENST00000515697.5	28.59851	15.78075	19.16898	74.79724
ENST00000515710.1	0	18.83923	0	28.04168
ENST00000515794.3	317.12581	133.61644	327.86737	551.38163
ENST00000515800.6	19.58706	37.93149	93.0511	474.37347
ENST00000515829.6	92.56308	111.6742	17.47045	4e-5
ENST00000515848.1	2.23729	0	7.17922	12.51989
ENST00000517295.6	5.12228	3.06891	0	5.28076
ENST00000517305.5	0	0	4.40113	12.13007
ENST00000517339.5	18.97916	7.99005	0	0
ENST00000517360.1	0	0	4.64777	8.87783
ENST00000517395.6	15.92206	16.58204	4.25658	77.53726
ENST00000517413.5	4.57723	0	3.13003	6.62191
ENST00000517448.5	0	0	1.26071	36.43834
ENST00000517509.5	136.10757	85.37714	80.72168	145.01596
ENST00000517561.2	14.74684	12.19843	2.21577	6.82439
ENST00000517600.5	0	0	1.0526	8.94507
ENST00000517712.5	47.2576	68.8407	24.09277	162.8813
ENST00000517721.5	2.10996	0	0	0
ENST00000517795.5	4.77286	0	15.25724	9.9517
ENST00000517827.5	4.22261	0	1.61062	1.36912
ENST00000517856.5	105.67973	87.0234	27.65068	121.87937
ENST00000517874.1	0	0	0	36.43834
ENST00000517887.5	17.8871	0	44.73779	1.4e-4
ENST00000517891.1	0.32951	61.2684	0	0
ENST00000517940.2	7.26972	36.44083	68.4615	171.2858
ENST00000517960.5	11.28246	6.40118	3.47341	18.3954
ENST00000518068.5	39.44939	20.37504	0	0
ENST00000518072.1	6.65425	8.05003	4.37484	11.55087
ENST00000518101.1	0	17.47508	0	0
ENST00000518137.6	13.10552	2.96298	0	23.22062
ENST00000518267.5	0	3	0	0
ENST00000518384.1	19.04187	6.47297	14.2131	9.11553
ENST00000518509.5	0	30.64047	13.78705	28.09041
ENST00000518592.5	0	22.64839	3.05714	13.77604
ENST00000518659.6	69.05223	31.14943	16.38211	50.37043
ENST00000518672.5	0	0	2	0
ENST00000518713.5	3.12569	0	0	0
ENST00000518852.5	3.63517	1.51468	9.38634	3.25246
ENST00000518901.5	0	2.84233	0	0
ENST00000518937.6	9.11506	27.17232	109.06129	628.00334
ENST00000519030.6	38.7745	43.948480000000004	27.39451	70.69183
ENST00000519204.5	0	31.14943	32.76412	50.37043
ENST00000519210.1	0	3	0	0
ENST00000519234.5	21.42288	26.19503	61.52642	213.10273
ENST00000519258.1	10	0	0	0
ENST00000519263.5	5.54399	0	0.37348	0
ENST00000519295.6	53.47862	11.56234	7.27997	30.84327
ENST00000519331.1	0	2.68485	1.38418	0
ENST00000519463.1	11.56143	22.01928	1.46161	2.10675
ENST00000519465.5	6e-5	21.12107	17.48138	127.26049
ENST00000519655.6	11.37759	1.35836	0	0
ENST00000519693.5	1.02195	4.12569	4.74408	4.2343
ENST00000519728.6	36.61538	40.87879	5	17
ENST00000519846.5	5.94718	2.67581	0	1.49146
ENST00000519881.5	121.31222	46.11294	2.35361	32.85793
ENST00000519888.6	64.04221	96.20049	6.20171	59.94112
ENST00000519907.5	4.6536	0	4.68309	4.62966
ENST00000519993.5	46.59202	32.44897	30.05751	245.56033
ENST00000520118.5	0	6.13291	0	0
ENST00000520136.6	1.61329	0	0	2.64715
ENST00000520220.6	31.38462	30.12121	0	0
ENST00000520262.6	64.77705	52	5	16.62364
ENST00000520263.1	0	0	1	0
ENST00000520284.5	8.03816	9.4183	0	17.65176
ENST00000520367.5	2.18425	5.92596	2.66145	13.26893
ENST00000520377.1	17.67684	9.99937	0.28053	0
ENST00000520394.5	2.41814	0	2.54507	2.42846
ENST00000520446.5	5.09214	4.52492	0	6.30104
ENST00000520476.1	0	0	0	9.66168
ENST00000520537.1	2.52422	3.13484	1.09501	5
ENST00000520622.6	24.87107	9.56593	2.86592	28.80906
ENST00000520645.6	155.83944	203.61688	181.71327	658.57244
ENST00000520767.5	0	0	0.85233	5.76197
ENST00000520817.6	1.53964	4.62269	0	23.68038
ENST00000520910.1	0	0	1	2.37741
ENST00000521059.5	0	6.0136	9.42334	19.3614
ENST00000521187.1	0	9	0	1.17684
ENST00000521189.1	1	4	1	1.13497
ENST00000521335.1	1.6581	2.53838	6.08098	3.97989
ENST00000521389.6	577.54819	546.80687	54.90689	362.03748
ENST00000521442.1	16	5	6	24.09083
ENST00000521634.5	0	0	1.38418	0
ENST00000521651.5	0	7	0	0
ENST00000521847.5	10.2459	16	1	10.50487
ENST00000521901.5	38.66454	1.94006	24.69137	59.45979
ENST00000521978.6	14.07533	9.71529	1e-5	2.88661
ENST00000522006.5	6.31304	4.58893	0	0
ENST00000522208.6	60.84551	80.53268	122.51958	479.99634
ENST00000522211.5	41.49063	28.81915	23.94641	61.26507
ENST00000522309.1	76.31622	67	18	66
ENST00000522340.5	2.64087	0	0	2
ENST00000522445.6	26.79766	33.25851	6.35688	66.51643
ENST00000522621.1	4	8	0	3
ENST00000522624.1	4.75	0	0	5.41717
ENST00000522684.5	274.96835	221.04256	55.17768	316.28261
ENST00000522707.1	0	0	9	0
ENST00000522714.1	14.25	20	2	10.1126
ENST00000522879.1	0	0	1	0
ENST00000523165.1	1.02459	3	0	0
ENST00000523204.2	11.65692	16.12264	7.87218	17.46132
ENST00000523340.1	70.60182	59.50775	23.32529	124.82918
ENST00000523482.5	65.90244	67.94767	4.3352	41.70529
ENST00000523503.1	0	0	2.01822	0
ENST00000523539.5	0	6.13262	4.0235	40.33837
ENST00000523615.1	0	1	1	0
ENST00000523718.5	0	3.59578	0	0
ENST00000523843.5	16.45416	29.02833	9.12477	29.71214
ENST00000523859.2	2	4.3608	4.1932	4
ENST00000523987.4	0	5.25968	0	2
ENST00000523999.5	0	0	0	131
ENST00000524053.5	0	0	1	0
ENST00000524095.5	1.10564	0	0	0
ENST00000524101.1	59	93.19291	10.5557	33
ENST00000524166.1	7.24498	1.2625	0	6.84557
ENST00000524197.1	14.58627	7.47541	1.13828	3.05566
ENST00000524205.3	0	0	1.68268	46.0606
ENST00000524250.5	0	0	10.26071	0
ENST00000524377.7	12.93983	28.64198	28.57037	179.95505
ENST00000524380.5	0	0	0	6
ENST00000524463.6	25.06327	26.43707	3.969	16.50675
ENST00000524575.5	23.76788	24.73805	0	7.40224
ENST00000524625.5	102.32302	143.60274	0	47.49282
ENST00000524657.1	6.94025	0	29.43666	155.62267
ENST00000524666.5	0	11.12423	2.2038	23.25215
ENST00000524701.5	2	2.33333	0	0
ENST00000524722.1	0	0	0	1.37622
ENST00000524737.6	8.7366	11.81187	1.15389	20.54491
ENST00000524799.5	0	5.61362	0	4.16234
ENST00000524903.2	5.82966	4.45014	7.61561	2.8685
ENST00000524929.1	0	0	2.69998	4
ENST00000525091.5	11.03218	18.70481	4.22403	9.71134
ENST00000525451.6	0	73.55644	1713.28365	10854.07931
ENST00000525464.1	0	0	1	1.98603
ENST00000525503.5	100.44499	91.98992	84.47392	487.60345
ENST00000525639.1	79.64706	76.03058	20.22448	75.14583
ENST00000525693.5	9.44397	18.31641	9.2196	3.81422
ENST00000525736.1	125.49775	130.44358	31.13916	121.30481
ENST00000525757.1	1	2	1	1
ENST00000525770.5	3.78391	0.55894	0	9.33629
ENST00000525823.1	1e-5	1e-5	3.71178	1.1971
ENST00000525850.1	0	0	5.69677	0
ENST00000525914.5	1	0	0	0
ENST00000525924.2	5.52017	9.01614	1.09963	1.32373
ENST00000525962.5	0	0	3.08172	2.5765
ENST00000526033.5	4.64703	20.65355	13.18227	360.61021
ENST00000526202.5	3.52593	3.05597	0	0
ENST00000526343.5	25.59452	13.74796	1.19342	4.78935
ENST00000526395.5	3.31112	0	6.649	18.86782
ENST00000526400.7	4.52295	11.54031	10.6493	21.84685
ENST00000526508.5	4.96432	9.76584	0	23.26559
ENST00000526603.6	0	6.83067	4.41688	22.62007
ENST00000526679.1	0	2	0	0
ENST00000526728.5	4	6	0	0
ENST00000526807.2	1.5291	0	1.39227	0
ENST00000526814.5	1.49816	1.68515	0	0
ENST00000526822.5	12.16788	10.1002	1.18741	7.3192
ENST00000527004.5	0	0	1.51041	8.10971
ENST00000527138.6	12.46583	3.66876	9.11561	14.35732
ENST00000527303.2	115.02389	78.75832	64.16289	158.62865
ENST00000527420.5	1.40381	0	0	0
ENST00000527447.2	252.04011	189.14474	138.98746	725.39375
ENST00000527487.1	0	0	0	2.14776
ENST00000527529.6	7.31124	0	5.16384	11.50099
ENST00000527537.5	274.47766	217.78652	25.64254	141.70847
ENST00000527545.1	58.74063	32.57573	0	4.40966
ENST00000527711.5	16.46137	17.884	0	0
ENST00000527712.2	0	1.02501	1.5	0
ENST00000527751.5	0	0	1	2
ENST00000527925.1	84.94869	52.27397	3.21958	1.05738
ENST00000527987.1	0	0	0	34.76999
ENST00000528398.5	18.51665	14.07003	0	7.45366
ENST00000528416.6	300.51424	325.42304	78.50234	516.11821
ENST00000528463.5	18.54149	15.9957	11.44919	28.90645
ENST00000528498.5	388.47735	300.4868	181.91499	355.50956
ENST00000528499.5	1076.54253	770.86622	36.69908	233.2243
ENST00000528571.6	35.40945	0	0	0
ENST00000528845.5	0	1.35638	1.4556	1.38493
ENST00000528889.1	5.28843	6.47677	3	19.55767
ENST00000528957.6	1.7e-4	2.57564	711.39634	1007.85877
ENST00000528967.1	0	7	0	0
ENST00000529006.7	273.77034	241.43983	94.5964	392.87333
ENST00000529016.5	3.79994	4.17738	2.29959	3.99554
ENST00000529111.5	1.13876	10.55562	2.97916	32.77854
ENST00000529197.1	0	3.41522	5.69172	39.35379
ENST00000529208.5	0	2.28586	3.07535	4.21832
ENST00000529230.6	520.10346	491.93724	151.39252	718.57023
ENST00000529271.5	10.5812	5.20821	4.46486	7.69081
ENST00000529290.5	0	1	0	1.01397
ENST00000529312.5	4.46569	2.28986	1.27241	26.2056
ENST00000529314.2	1.26581	0	0	0
ENST00000529432.5	0	0	0	7.33821
ENST00000529543.5	7.39098	0	0	5.97843
ENST00000529611.5	7.37289	9.62795	6.56077	38.0127
ENST00000529689.6	206.70853	161.53168	87.38685	433.14923
ENST00000529745.5	29.58441	28.65073	19.13891	125.08365
ENST00000529747.5	23.66462	9.53066	61.1254	117.9135
ENST00000529750.5	14.74101	49.41634	27.05696	74.57613
ENST00000529802.1	0	19.55182	0	0
ENST00000529927.5	5.31229	1.13999	2.3096	10.14622
ENST00000530131.5	10.96697	0	10.86013	3e-5
ENST00000530258.2	11.39375	6.71329	36.54677	108.10001
ENST00000530271.6	21.34635	52.24666	69.88068	274.75062
ENST00000530298.5	0	1.98136	10.39642	13.35498
ENST00000530342.2	25.28941	20.87394	33.49158	123.48251
ENST00000530481.5	11.51734	11.37356	4.24412	7.02097
ENST00000530493.1	3.22542	8.87092	39.72887	4.47517
ENST00000530639.6	0	0	3	19.73861
ENST00000530642.1	7.83582	27.8063	14.68618	2.78279
ENST00000530731.5	0	3.15322	0	13.86232
ENST00000530749.5	388.47735	300.4868	0.11189	355.50956
ENST00000530753.1	0	1.07443	0	133.91091
ENST00000530757.5	4.24914	1.51439	4.54534	53.66899
ENST00000530865.5	15.03377	21.61151	0	11.98626
ENST00000530876.5	0	0	0	133.91091
ENST00000530893.7	102.76297	77	0.14783	6.11504
ENST00000530902.5	7.04327	0	15.63835	81.2699
ENST00000531033.1	1.1664	0	0	138.38478
ENST00000531062.2	8.80962	6.31865	3.08765	1.36314
ENST00000531205.5	0	1.37001	0	1.09048
ENST00000531401.5	0	6.05731	0	0
ENST00000531439.5	54.32571	49.58017	1	2.54711
ENST00000531593.2	0	30.08968	0	46.35169
ENST00000531606.2	2.20117	0	3.49572	31.92035
ENST00000531938.1	7.3176	5.8626	1	0
ENST00000532052.1	59.28688	89.20207	4.01468	9.45158
ENST00000532317.5	122.23132	107.20006	10.85729	51.35068
ENST00000532327.1	1.24239	0	0	0
ENST00000532347.1	4.3202	0	0	0
ENST00000532437.1	0	1e-5	43.79678	61.09062
ENST00000532449.6	11.9258	9.55793	10.20183	61.13616
ENST00000532461.5	18.75072	4.60704	1e-5	102.79067
ENST00000532499.1	0	0	0	10.31833
ENST00000532680.1	11	0	0	0
ENST00000532706.2	0	0	0	0.76422
ENST00000532758.6	12.90549	15.16512	0	34.299
ENST00000532843.1	0	1	0	0
ENST00000532978.5	3.05022	1.27221	1.69871	0
ENST00000533001.1	0	0	2.23342	8.18071
ENST00000533084.1	9.50417	11.42965	13.54794	0
ENST00000533093.5	105.41058	96.70781	5.78548	134.67956
ENST00000533213.7	74.19888	22.26762	33.60376	124.39876
ENST00000533299.2	0	0	1	5
ENST00000533333.5	38.5966	42.97441	17.9507	395.0294
ENST00000533341.3	25.44677	29.25673	1	0
ENST00000533371.6	22.24954	10.18356	16.76533	47.55265
ENST00000533601.7	89	25.07888	20.84718	154.87381
ENST00000533684.1	0	0	0	1
ENST00000533809.2	0	0	1	0
ENST00000533865.6	9.1036	11.49667	1.14768	8.25003
ENST00000533897.2	2.94199	3.17624	1.82723	13.77067
ENST00000533922.6	3.44001	2.1124	0	9.68242
ENST00000534000.6	135.92256	115.29119	3.02741	18.44317
ENST00000534054.1	44.52459	119.11116	0	1.37953
ENST00000534315.5	2.19612	0	23.82104	2.44284
ENST00000534341.1	34.8891	21.56938	12.54689	58.08537
ENST00000534368.5	0	0	1	0
ENST00000534479.5	16.12555	39.64491	3.48977	25.66612
ENST00000534484.1	1.50848	1.05166	3	9.47696
ENST00000534616.5	0	0	2	0
ENST00000534682.1	0	2	6	8.19935
ENST00000534764.1	0	0	1.06396	2.56827
ENST00000534801.5	0	1	0	0
ENST00000534894.5	96.10701	25.99895	15.2656	14.0178
ENST00000534999.7	0	0	25.63625	55.98703
ENST00000535237.2	26.70696	25.23478	11.02643	408.24184
ENST00000535334.5	9.6861	5.23309	9.27155	33.00738
ENST00000535355.6	7.68099	0	6.84229	22.85595
ENST00000535406.5	0	15.69425	0	4.29826
ENST00000535572.5	16.12297	24.66564	0	0
ENST00000535702.6	3.06806	5.66111	0	2.05144
ENST00000535898.5	0	0	1.66667	8
ENST00000535979.5	37.22398	30.86746	9.13063	30.60692
ENST00000536374.1	12.59772	3.8234	1.0456	8.36662
ENST00000536444.5	9e-5	7e-5	86.18359	129.08079
ENST00000536598.1	2.47706	8.53477	0	0
ENST00000536630.5	1.98185	10.22026	0	8.2252
ENST00000536727.5	1.24821	5.73175	21.58816	91.72604
ENST00000536781.1	20	24.5945	26	94.01767
ENST00000536843.5	0	0	18.60685	19.33975
ENST00000536870.5	0	4.48723	2.96004	0
ENST00000536932.5	15	6	5	20
ENST00000536950.5	2.15763	2.64909	0	2.59763
ENST00000537002.5	16.00356	5e-5	26.46629	57.6092
ENST00000537058.5	118.28922	193.89993	71.39105	403.54844
ENST00000537123.2	11	4	6	4
ENST00000537178.5	108.85943	61.65102	10.09512	6.85298
ENST00000537230.3	0	1.26468	0	1.47996
ENST00000537232.5	33.82376	22.4052	4.37767	25.21164
ENST00000537274.5	62.17129	38.2968	1.70164	0
ENST00000537578.5	27.33991	11.35254	5.95948	32.04247
ENST00000537653.5	109.34975	238.75324	169.38697	622.72268
ENST00000537687.5	176.66945	135.89815	34.94826	189.99649
ENST00000537830.6	0	0	0	9.47683
ENST00000538172.1	19.14833	5.85171	11.52919	0
ENST00000538197.7	15.64475	7.8743	0	43.13043
ENST00000538372.7	0	15.7272	3.89531	1e-5
ENST00000538504.6	1.85263	1.75124	1e-5	121.46537
ENST00000538554.6	4.4603	7.5419	11.10828	82.42999
ENST00000538559.6	32.514	13.46143	0	19.90069
ENST00000538570.5	2e-5	1e-5	2	14.95842
ENST00000538862.7	80.01602	52.38509	1	4.31568
ENST00000538897.5	113.22998	242.78496	0	1e-5
ENST00000538907.1	0	0	0	26.16917
ENST00000539174.3	1.02445	2.07197	6.28671	0
ENST00000539259.1	46.26107	44.91534	4.51065	9.75893
ENST00000539276.7	334.37336	426.29904	79.83518	251.74489
ENST00000539338.6	39.25316	44.13696	12.96843	10.19076
ENST00000539414.5	16.34966	0	0.8756	5.67247
ENST00000539474.6	0	0	1.55837	0
ENST00000539616.6	3.74104	3.03673	6.12778	16.7776
ENST00000539637.6	0	0	0	4.73596
ENST00000539638.5	0	0	0	79
ENST00000539643.1	0	0	1.85617	0
ENST00000539659.5	145.00498	19.5683	4.37262	90.52922
ENST00000539935.7	2.16931	0	0	0
ENST00000540080.5	23.09041	35.55099	6.75904	35.11783
ENST00000540386.5	2.91518	11.68289	0	1.58186
ENST00000540539.5	6.35907	3.21361	9.30266	23.10303
ENST00000540574.5	0	0	3.38644	9.04795
ENST00000540638.6	169.11269	115.83146	1e-5	1.2e-4
ENST00000540683.1	9.61602	6.27154	0.5	1.23282
ENST00000540783.5	0	0	0	5.3804
ENST00000540806.7	26.42439	27.24984	9.44025	71.57653
ENST00000540963.1	0	0	4.30361	0
ENST00000540966.5	0	0	5.22747	9.14517
ENST00000541010.5	12.71637	15.90894	6.81218	44.84496
ENST00000541017.5	5.25937	38.33095	0	2e-5
ENST00000541152.6	31.25873	22.86557	40.06555	404.77709
ENST00000541364.5	6.51892	6.83333	38.5572	170.80205
ENST00000541377.5	68.76241	56.23393	0	29.30928
ENST00000541463.6	21.65992	19.30269	6.26398	51.52899
ENST00000541586.5	34.51514	29.3735	17.16566	68.1891
ENST00000541774.5	0	31.73884	5.38593	11.50183
ENST00000541795.1	14.8707	8.19023	11.92686	20.40168
ENST00000541864.7	5.63564	1.14992	0	0
ENST00000541944.5	5.51289	0	0	0
ENST00000542105.5	1.49753	2.08786	0.57342	4.08785
ENST00000542214.2	0	20.80111	0	27.22712
ENST00000542337.5	1.05806	89.40214	0	0
ENST00000542341.1	5.34391	0	0	4.77076
ENST00000542398.1	198.88747	152.33612	110.71052	51.09325
ENST00000542407.5	8.16126	1.15921	7.73197	76.04598
ENST00000542447.6	359.99923	329.89219	378.39322	1346.82358
ENST00000542526.5	3.91166	2.43996	6.31778	8.9801
ENST00000542557.5	13.91658	0	7.80872	6.99775
ENST00000542564.6	20.25876	2.3342	3.69281	5.37208
ENST00000542579.5	213.02395	219.4215	31.17904	143.67218
ENST00000542643.6	0	0	0	7.05155
ENST00000542652.6	180.12781	107.04055	9.74214	24.57091
ENST00000543086.7	157.95893	121.44572	122.7471	375.72651
ENST00000543117.5	130.22479	122.37193	3.38045	56.09423
ENST00000543189.5	66.699700000000007	66.46682	15.06956	42.24553
ENST00000543302.6	84.58667	63.30812	35.01629	126.46091
ENST00000543324.2	0	2.15808	1	1.14239
ENST00000543409.5	0	0.5	5	1.27185
ENST00000543562.1	5.4883	6.40127	0	10.12286
ENST00000543579.5	11.6777	28.83097	2.89916	19.69389
ENST00000543621.6	58.5	23.4375	0	0
ENST00000543669.5	37.92005	42.13449	22.86512	60.28627
ENST00000543693.5	9.8445	2.86977	0	0
ENST00000543824.5	0	0	16.64351	52.07178
ENST00000543856.1	10.64217	18.72995	0	0
ENST00000543886.6	36.91493	31.19696	6.84668	40.28485
ENST00000543953.5	13.87606	5.61245	7.90792	16.29315
ENST00000544052.6	21.37808	29.94516	6.59518	83.60458
ENST00000544096.5	27.73212	6.59789	4.23707	4.06641
ENST00000544123.5	15.52023	22.02478	54.28988	147.33017
ENST00000544233.5	138.49323	88.52691	8.16174	27.41205
ENST00000544278.2	238.45743	166.24698	87.91869	272.29222
ENST00000544363.5	12.98728	5.23768	1.75419	32.68317
ENST00000544373.5	0	2.55935	0.29448	2.09897
ENST00000544440.7	163.89836	125.91989	3e-5	1.3e-4
ENST00000544465.5	47.10728	43.91244	0	2.83791
ENST00000544551.5	15.2804	26.35788	0	60.21957
ENST00000544627.5	89.29999	99.1071	47.78737	98.77255
ENST00000544658.5	17.17096	6.13989	3	57
ENST00000544797.6	32.69145	13.34012	11.70367	26.73721
ENST00000544890.1	0.11876	10.60396	0	6.42698
ENST00000544898.6	95.26545	105.93149	24.77068	126.30375
ENST00000544916.6	73	78	37.97005	157.24453
ENST00000545046.5	42.49274	38.2229	0	3.64345
ENST00000545257.6	20.40885	5.00419	3.70564	0.5293
ENST00000545279.6	132.96349	94.48043	26.48709	89.09843
ENST00000545368.5	4.45338	2.29242	0.5	1.15323
ENST00000545521.5	64.85367	24.46865	12.1315	81.94755
ENST00000545620.5	295.7115	255.55088	151.75861	497.90157
ENST00000545629.5	18.5002	17.85922	0	4.28882
ENST00000545748.5	7.9049	0	2.61919	0
ENST00000545805.6	0	1.87082	3.96161	22.43448
ENST00000545841.5	0	2.84805	0	8.54138
ENST00000545889.6	2.08131	10.56754	26.12818	45.20587
ENST00000546069.1	27.64057	0	0	0
ENST00000546266.5	4.39092	5.19457	0	3.59624
ENST00000546485.5	322.53309	252.92896	26.72513	222.06031
ENST00000546591.6	252.62339	187.72469	109.88802	664.64485
ENST00000546654.1	30	30.07918	15	106
ENST00000546722.1	0	226.25515	0	0
ENST00000546842.5	3.2251	0	1.90706	0
ENST00000546946.5	5.77209	4.83238	16.1014	14.82119
ENST00000547020.1	40.27898	13.08034	11.17854	176.08509
ENST00000547035.5	0	0	14.55004	1.91825
ENST00000547068.5	13.16949	1.23846	0	5.33164
ENST00000547075.1	1	2.60526	0	0
ENST00000547157.1	69.64874	52.31484	0	4.09109
ENST00000547362.5	0	2	3	23.52646
ENST00000547379.6	34	26	27.77892	118.4121
ENST00000547440.1	1.0092	4.72595	3.54895	2.04829
ENST00000547448.1	1	1.01141	2.03064	2
ENST00000547488.6	58.328	38.71803	29.1227	113.05872
ENST00000547733.1	3.74728	94.24781	64.87765	451.70903
ENST00000547787.5	20.3549	15.09473	9.36743	34.25926
ENST00000547815.5	39.71463	36.65956	14.13504	42.00663
ENST00000547919.1	4	3.06977	0	0
ENST00000547941.1	2.40152	0	0	0
ENST00000547946.1	60.38787	73.51048	4.74971	10.02384
ENST00000547986.5	14.73972	15.03671	4.2941	46.08712
ENST00000548058.6	213.13801	210	6	12
ENST00000548690.1	1.03879	0	14.65571	160.79836
ENST00000549025.6	0	0	0	17.74246
ENST00000549128.5	52.87974	42.19404	7.79601	28.27282
ENST00000549175.1	1	0	0	1
ENST00000549220.5	2.12725	0	0	0
ENST00000549235.6	0	1	3	0
ENST00000549321.1	0	2.33733	0	3
ENST00000549356.1	98.41922	0	0	0
ENST00000549379.5	4.0361	0	1.90038	8.86576
ENST00000549396.6	17.32479	26.58294	98.18521	325.3711
ENST00000549554.1	0	3	3	1154
ENST00000549558.6	1	0	0.85471	75.25116
ENST00000549934.2	7.0657	8.3119	0	83.21426
ENST00000549942.1	23	18	9.03559	8.33676
