isoform_id	H9.FT_1	H9.FT_2	H9.hRGC_1	H9.hRGC_2
ENST00000484197.5	0.31895	1.3361	0.44159	0.53105
ENST00000484262.1	0	1.05792	2.18362	0
ENST00000484528.1	0.25299	0.57085	0	0.17328
ENST00000484561.5	0	0.28198	0.00459	0.21737
ENST00000484638.1	0	0	3.31421	2.4535
ENST00000484855.4	0	1.29152	2.86176	0
ENST00000484875.5	1.31114	0.9266	23.11253	14.60518
ENST00000484930.5	0.21974	0	0	0
ENST00000485192.2	0	0	0.65873	0.53061
ENST00000485286.6	1.15228	1.05307	0.69604	1.28788
ENST00000485330.5	0	0.15637	1.38865	0.74657
ENST00000485377.5	1.38311	1.66172	0	0.09924
ENST00000485419.7	0.96564	0.99406	1.9135	0
ENST00000485713.5	1.78322	0	1.31108	0.70508
ENST00000485767.1	0	0.39668	0	0.40755
ENST00000485770.2	0.19477	1.09021	0	0
ENST00000485816.5	0.69434	0.15414	0	0
ENST00000485845.5	0	3.45906	0	0
ENST00000485942.2	0	0	1.0688	0.85079
ENST00000486115.1	1.17587	1.59034	0.24138	0.6037
ENST00000486300.1	0	0.14942	0.24994	0.10487
ENST00000486364.1	5.14255	6.76675	0	0
ENST00000486600.1	0.12461	0.1401	0	0
ENST00000486811.5	7.68288	0	0	0
ENST00000486828.6	2.21849	1.66892	4.2379	1.56432
ENST00000486878.2	0	0	3.02663	0
ENST00000486886.1	6.21448	9.28395	1.72242	1.23698
ENST00000487065.5	0.02178	0	19.40485	0
ENST00000487146.8	0	1.78629	0	1.42667
ENST00000487162.1	0.72453	0.13223	0.32936	0.04075
ENST00000487200.5	1.31165	2.88527	7.64923	1.86975
ENST00000487258.5	3.8091	0	9.28853	6.48213
ENST00000487287.1	5.50961	0	0.65873	0.08781
ENST00000487318.6	0	0	0.35931	0
ENST00000487361.5	0	0	1.31774	0.96785
ENST00000487459.5	0.21183	0.77178	10.05055	13.83201
ENST00000487555.5	0.12076	0	0	0.09473
ENST00000487577.5	1.56982	0.85053	4.87915	2.28889
ENST00000487692.2	5.84807	5.20936	12.85394	5.6681
ENST00000487754.2	0.85941	1.2644	10.2794	4.95244
ENST00000487774.1	0.3683	3.7418	0	0
ENST00000487788.5	1.89317	2.21426	4.89056	8.34556
ENST00000487841.5	0	0.15222	0	1.13381
ENST00000487842.1	4.32844	2.311	0	0
ENST00000487845.5	0.98029	1.71366	1.07575	1.06649
ENST00000487943.5	0.44712	1.30599	0	0.17406
ENST00000487949.4	3.76826	4.51769	0	0.49491
ENST00000488064.5	0.92028	0	0	0
ENST00000488089.1	0.51525	1.07222	0.98809	0.68542
ENST00000488111.1	0.72631	0	1.73425	0.37182
ENST00000488120.2	12.81539	18.49698	126.12407	183.01235
ENST00000488166.1	0.90392	0	0	4.37707
ENST00000488252.6	0	0.16084	0	0
ENST00000488412.2	0.55034	1.64204	2.32845	0.76004
ENST00000488457.1	0.19367	0	1.09405	0
ENST00000488564.2	0.60378	0.26445	3.623	0.8151
ENST00000488592.1	2.44299	5.39422	3.56636	4.00625
ENST00000488716.1	0.5845	0.79336	0	0
ENST00000488781.5	0.62424	0.81444	2.05416	0.93212
ENST00000488864.5	0	0	0	0.86788
ENST00000489024.5	1.09661	2.52323	20.12429	29.58429
ENST00000489097.6	0.2541	0	0.53838	0.18236
ENST00000489099.5	7.42863	5.62833	8.76846	8.74052
ENST00000489129.5	0	1.29442	0	0
ENST00000489155.1	0	0.69968	13.74472	0.90835
ENST00000489216.5	1.64174	1.29367	12.34136	1.50541
ENST00000489298.1	0.24151	0.42484	0	0.25328
ENST00000489421.1	1.59067	0.56167	0	0
ENST00000489505.2	6.67434	0.66356	7.17428	0.23835
ENST00000489611.5	0.39659	0.1401	0	0.12501
ENST00000489615.5	3.67115	9.96785	35.79935	45.82693
ENST00000489634.2	1.12177	3.5765	4.10082	0
ENST00000489647.4	2.18811	3.03128	3.33474	1.32035
ENST00000489772.5	0.68182	0.7003	1.20193	0.64639
ENST00000489822.5	11.72763	4.20317	10.70781	5.06788
ENST00000489841.6	2.39882	2.80475	5.00177	1.06393
ENST00000489941.6	0.08863	0	0	0
ENST00000490035.7	73.96503	76.13221	146.31981	136.80918
ENST00000490069.1	3.70473	7.37328	0	0.1976
ENST00000490210.6	1.2826	3.44723	2.32765	5.58757
ENST00000490534.2	7.12572	13.03492	4.14996	1.43653
ENST00000490555.1	0.66387	0.87511	2.23897	0.7148
ENST00000490609.2	3.10263	2.52636	0.50073	0.77241
ENST00000490716.5	1.12876	0.63556	5.14658	1.11019
ENST00000490734.6	0.30703	3.73705	0.65483	1.10036
ENST00000490738.5	8.65385	8.40682	6.71381	5.7231
ENST00000490748.5	0.40401	0.29417	0	0
ENST00000490820.2	0	0	11.21255	0
ENST00000490936.5	0.66703	0.42286	2.4313	0.44489
ENST00000490972.7	0.27522	0.65344	4.20688	1.03655
ENST00000490991.5	2.53384	6.80439	4.37728	1.37553
ENST00000490994.6	0.79083	0.81417	0.54894	0.65208
ENST00000491000.5	1.45492	1.10978	1.2278	0.49733
ENST00000491328.1	0	0	5.59918	0.12972
ENST00000491397.1	0.27679	0.27975	9.87334	1.53917
ENST00000491465.5	0.50601	1.46598	2.80312	2.78105
ENST00000491469.1	0.12076	0	0.32936	0.24453
ENST00000491547.1	0.41924	0.78631	0.87655	0.58584
ENST00000491663.5	0.69434	0.4656	0	0
ENST00000491688.1	5.21529	0	0	0.14897
ENST00000491743.1	18.02207	0	0.35104	0.27806
ENST00000491814.1	0.03758	0.01646	1.49062	0.93637
ENST00000491933.2	0.52925	0	0.65873	4.77999
ENST00000491935.5	24.47496	17.39344	24.97584	40.83026
ENST00000492048.5	0.47177	0	1.60239	1.62321
ENST00000492118.2	8.77483	0	0	8.58784
ENST00000492130.2	2.15493	0.70795	1.24118	0.4086
ENST00000492155.5	5.94007	5.72922	4.76262	1.72355
ENST00000492165.3	0.89207	1.13534	0	0.10983
ENST00000492183.5	2.17165	2.9594	0	0.24453
ENST00000492299.2	0.12076	0	0.65873	0
ENST00000492465.2	0	0	0.29929	0
ENST00000492485.5	0	0	18.0269	12.61065
ENST00000492584.3	3.40363	2.16602	16.62178	18.95326
ENST00000492597.5	0	0.3705	4.3438	2.6359
ENST00000492619.5	0.36336	0.71754	0	0.12711
ENST00000492956.1	1.56189	1.53404	2.15321	5.0944
ENST00000492996.6	4.9752	7.35073	15.52509	8.78073
ENST00000493053.5	14.89299	11.98653	11.32867	17.93558
ENST00000493198.6	0.25672	5.58379	0	0.20057
ENST00000493357.1	0.36227	0	4.28172	0
ENST00000493380.5	0	0	1.64682	0
ENST00000493453.1	2.65886	2.48131	13.02367	0.78676
ENST00000493537.5	0.17608	8.05003	0	0.19093
ENST00000493538.5	0.14527	0.28285	0.65873	0.60102
ENST00000493542.1	0.24151	0	1.43363	0
ENST00000493549.1	0	0	0.65873	0
ENST00000493609.1	0	17.58605	0	0
ENST00000493624.1	10.13789	9.40315	7.57536	4.60547
ENST00000493804.1	0.4906	0.79681	0.73076	1.32842
ENST00000493821.6	6.31221	5.46726	19.06319	12.19096
ENST00000493847.2	0.15749	0.74189	0.36591	1.06813
ENST00000493962.6	0.18635	0	3.48009	0
ENST00000494097.5	2.38488	0.40079	9.21821	8.34469
ENST00000494125.1	0.84529	0.13697	0.38003	0.04112
ENST00000494270.7	0.13139	0	0	0.26838
ENST00000494481.5	0.21758	0.24313	5.77237	6.10177
ENST00000494489.6	0	0.13223	0.32936	0.24453
ENST00000494493.1	0.24622	1.05781	0	0.89661
ENST00000494552.5	8.06504	7.17585	2.37897	5.42318
ENST00000494710.6	1.22269	0.6428	1.53635	0.99494
ENST00000494728.5	0.28248	0	0	0.21725
ENST00000494774.5	0	0	0	3.17397
ENST00000494912.5	3.45456	2.31365	2.22281	3.48073
ENST00000495017.5	0.46418	0	0.57276	0
ENST00000495031.5	0	0.21307	0	0.14081
ENST00000495038.5	0	0.43555	0	0.10783
ENST00000495058.6	0.70312	1.07925	0.37909	0.51229
ENST00000495071.6	7.56861	5.56993	3.6013	3.09006
ENST00000495204.5	0.75601	0.39668	1.36591	0.54292
ENST00000495233.6	1.22671	0.17595	2.95472	2.33064
ENST00000495329.1	0.19851	8.77345	9.05386	7.69949
ENST00000495373.5	0.50993	1.2558	1.54849	0.65539
ENST00000495424.5	2.14888	1.17465	2.01541	2.26386
ENST00000495442.1	0.24151	0.5289	0.32936	0.08151
ENST00000495463.5	14.98798	0.29649	0.50666	0
ENST00000495707.1	0	0	0.65873	0.32604
ENST00000495744.5	0	0.30853	0	0
ENST00000495751.1	0	0	0.98809	0.08885
ENST00000495767.5	0.14628	0.19631	0.46542	0.56041
ENST00000495826.5	6.49528	6.19478	25.64261	18.64138
ENST00000495873.1	1.35004	0.7481	6.77552	2.22166
ENST00000495874.5	0	0.26348	2.67896	2.15067
ENST00000495879.1	1.20606	0.92664	1.64813	1.261
ENST00000495882.1	0.66593	2.1932	1.88772	0.23533
ENST00000495883.1	0.16904	0	10.37671	11.77468
ENST00000495897.2	1.52003	1.23484	0.99784	1.19529
ENST00000495956.3	4.12877	4.90571	0	0
ENST00000495994.5	0	0	1.97829	1.48966
ENST00000496003.5	0.46192	1.13848	0.20497	0.7294
ENST00000496039.5	3.92906	4.81829	3.80188	2.96058
ENST00000496291.2	0.12076	0.14703	0.65873	0.17138
ENST00000496300.5	0	0.42484	0	0.40991
ENST00000496447.5	10.30765	27.97689	17.49741	3.47789
ENST00000496479.5	0	0.77202	2.93227	0.21187
ENST00000496494.6	0.42681	0	0.32936	0
ENST00000496503.5	2.27957	2.28511	0.98977	1.2371
ENST00000496530.1	0	0	2.17948	1.13024
ENST00000496589.5	0.64238	0	0	0.64671
ENST00000496825.2	2.3146	0.13526	0	0.24908
ENST00000496972.6	0	0	1.42514	0
ENST00000497002.1	0.12076	0	0	0.10484
ENST00000497081.6	4.59607	0.42788	2.51261	4.07603
ENST00000497106.5	0	0.4667	0	0.31043
ENST00000497138.5	2.08698	2.45188	3.95236	2.76671
ENST00000497192.1	0	3.74183	0.65873	0
ENST00000497199.5	0	0.30853	0	0
ENST00000497262.1	0	0	0.83939	0.2642
ENST00000497424.5	0.39145	0.16286	0.6901	0.19754
ENST00000497465.1	0	0	0.66925	0.21425
ENST00000497493.1	6.35056	6.16404	4.67472	4.40596
ENST00000497591.5	0.25688	0	0.40405	1.84636
ENST00000497671.5	1.0267	1.70548	7.55409	7.50237
ENST00000497830.5	0.30213	0.6721	0	0
ENST00000497831.1	3.96811	2.96763	0.36628	1.03152
ENST00000497943.1	4.04523	6.44979	18.02006	12.92833
ENST00000498088.1	0.12076	0	2.63491	2.36379
ENST00000498143.5	0.47942	0	0.45907	0.21356
ENST00000498171.5	1.10805	2.60308	0.71123	0.63518
ENST00000498281.2	0	0.19472	0	0.28346
ENST00000498436.2	0	0.19187	0.36179	0.65002
ENST00000498437.1	0	0	5.92854	0
ENST00000498524.5	1.62618	0.18486	2.37618	0.7499
ENST00000498699.5	0	0	0.86832	0
ENST00000498789.1	1.69058	2.90897	1.97618	1.95624
ENST00000499430.7	0	0	0	0.37049
ENST00000499685.2	0.48302	1.37157	0.32936	0.16302
ENST00000500161.2	2.39581	2.36372	1.61111	1.52617
ENST00000500610.1	0	0.17224	0.16468	0.16302
ENST00000501008.2	0	0	0.32936	96.01875
ENST00000501271.2	0.28384	0.32225	0.35013	0.46756
ENST00000501597.3	7.80195	6.77016	6.25109	11.15702
ENST00000501695.4	0.43081	0	2.93601	0
ENST00000501927.2	0.44624	0.49193	0	0.84063
ENST00000502041.3	3.69803	2.11812	2.2734	2.37106
ENST00000502391.6	0.34279	1.95221	4.91087	8.36522
ENST00000502492.6	28.24706	21.23314	24.91256	34.20528
ENST00000502520.5	6.84669	6.17111	1.09928	7.55391
ENST00000502651.5	0	0.44693	0	0.15446
ENST00000502701.2	1.14161	1.69411	5.59918	3.11762
ENST00000502856.5	0.70382	0.70216	0.44861	0.63975
ENST00000502864.6	0.34281	1.28773	0	0
ENST00000502972.1	7.40776	6.54046	8.90694	8.1765
ENST00000503008.5	9.48243	8.55128	6.37984	0.66533
ENST00000503057.6	0.42036	14.13642	21.13443	1.93991
ENST00000503078.5	0.39337	0	6.13722	3.66917
ENST00000503176.6	19.81792	22.6958	5.06127	4.86271
ENST00000503339.5	9.06476	8.24721	9.27733	10.64258
ENST00000503366.6	2.85288	12.27681	22.91146	15.11763
ENST00000503393.8	25.50595	22.50889	6.15416	9.17359
ENST00000503473.5	2.39557	1.22217	0	0
ENST00000503483.6	0	0.13223	0	0.32604
ENST00000503600.5	1.22311	0.18664	0.47765	1.73259
ENST00000503602.6	1.4779	2.14542	3.12544	3.41953
ENST00000503613.5	0.14045	0.14733	0	0.50468
ENST00000503617.1	2.55732	3.03612	4.88995	4.44622
ENST00000503668.2	0	0.5289	0.32936	0
ENST00000503782.1	4.06788	4.2041	1.90567	1.18281
ENST00000504000.1	1.91727	2.22796	6.43305	13.19966
ENST00000504137.1	1.55045	3.10856	1.16941	0.4987
ENST00000504206.6	0	0	0	0.08151
ENST00000504256.5	0	1.39406	0.61421	0.84466
ENST00000504323.6	3.23231	2.61494	6.39696	4.09744
ENST00000504383.1	0	6.33193	0.67397	0
ENST00000504487.5	6.58343	3.55808	0	0
ENST00000504687.7	0	0	0	6.3546
ENST00000504721.5	0.12076	0.15307	0	0.24613
ENST00000504823.5	0.3623	0.21987	0.67743	0.52072
ENST00000504926.5	1.71026	0	2.22933	5.1142
ENST00000505081.5	0.5081	0.54232	1.0626	1.35577
ENST00000505223.6	0.64659	0.25795	41.18982	6.91501
ENST00000505260.5	1.69119	1.73899	3.15786	3.37555
ENST00000505276.2	0	0.13223	0.32936	2.11926
ENST00000505648.5	0.53836	1.11832	0.67457	0
ENST00000505682.1	1.30367	0.92558	0.65873	0.48906
ENST00000505897.5	1.55583	0.66538	4.09757	3.85885
ENST00000506078.5	8.04915	7.74115	0.81121	0.95586
ENST00000506157.1	1.21515	2.45121	3.35114	1.75689
ENST00000506200.5	0	0	0.32936	0
ENST00000506231.6	3.63869	2.72052	0	2.24324
ENST00000506708.1	0.63738	0.6133	0.65873	0.32604
ENST00000506744.2	2.33092	1.18425	0.9238	0.32814
ENST00000506840.5	0.15158	0.47473	0.07069	0.08635
ENST00000506936.1	0	1.12075	0	0
ENST00000506973.1	0.64051	0.11159	1.47832	0.73108
ENST00000507071.6	0.40659	0.28409	0.38459	0
ENST00000507237.5	1.62422	1.85734	0.76362	0.89851
ENST00000507244.6	0.26814	0.75571	1.20129	0.33807
ENST00000507305.5	2.39354	2.64165	0	1.1825
ENST00000507469.5	1.13774	0	1.87142	6.25662
ENST00000507655.5	0	0	0	18.33612
ENST00000507656.6	3.91004	4.96567	0.06329	0
ENST00000507711.5	0	0	11.87936	0
ENST00000507873.8	12.35297	7.65653	4.37742	0.87668
ENST00000507875.6	17.04885	16.99888	42.71811	47.09925
ENST00000508216.5	1.29286	2.0313	1.80597	1.61781
ENST00000508274.5	0.93826	3.62075	2.37858	2.2485
ENST00000508398.1	0.73235	1.20886	0	1.34963
ENST00000508461.5	0.30349	0.68357	0.68315	1.3192
ENST00000508501.5	4.05402	3.60813	0.5313	0.77043
ENST00000508515.2	20.04195	5.3342	0	0
ENST00000508875.1	0	0	1.31745	0
ENST00000508968.1	0.47111	1.69087	0	0
ENST00000509012.5	0	0	0.32936	0
ENST00000509022.5	7.9583	9.22092	3.69646	4.73663
ENST00000509492.2	0	0	0.53912	4.17051
ENST00000509529.1	0.51129	0.58402	0.32936	0.17892
ENST00000509597.5	2.83075	2.08811	2.3992	3.13015
ENST00000509647.1	27.13957	27.53626	0.35668	1.09076
ENST00000509799.5	29.711	5.24882	19.42935	20.13865
ENST00000509867.6	5.74484	6.06905	20.95016	28.70098
ENST00000509914.5	1.72903	0.96975	0.15523	0.3184
ENST00000509927.1	0	0	0.69017	0.12252
ENST00000510032.5	1.06111	1.44077	1.55898	3.1891
ENST00000510075.1	0.24669	0	0	0.97812
ENST00000510186.5	0.2482	0.40305	0.61921	0.2812
ENST00000510241.5	0.92279	1.39403	9.65315	8.13486
ENST00000510281.1	4.62058	3.83389	15.53073	6.9085
ENST00000510356.5	0.12076	0.28476	0.65873	0
ENST00000510527.5	2.41441	0.18161	2.02124	1.68479
ENST00000510528.1	1.5867	1.30422	1.31745	0.96072
ENST00000510573.6	0.39315	0	5.60162	3.92175
ENST00000510734.5	0.26586	0	0	2.19827
ENST00000510920.5	0.18658	0.4575	0.88632	0.1006
ENST00000511052.2	3.701	1.90643	2.14086	1.18521
ENST00000511154.5	0.28933	0.16231	1.25417	0.51641
ENST00000511368.5	2.16527	2.05073	2.87574	1.75561
ENST00000511435.1	0.72453	0.1587	0	0
ENST00000511466.5	2.48334	2.47631	0.98809	1.10623
ENST00000511467.1	1.41977	0.94401	19.21108	14.29613
ENST00000511480.5	2.32684	2.55012	9.44333	8.61375
ENST00000511495.1	1.0868	0	0.32936	0
ENST00000511637.5	1.69207	2.09287	39.56607	23.76036
ENST00000511664.6	0	1e-5	0	4.81894
ENST00000511671.6	0	1.13943	0	0.90024
ENST00000511747.6	3.18253	4.19014	2.48173	4.93821
ENST00000511767.3	2.81934	1.19003	0	0.57057
ENST00000511801.1	2.99378	3.52711	0	0.24453
ENST00000512070.6	0.84505	2.76704	19.07837	10.7112
ENST00000512214.1	0.24151	0.43342	0.65873	0.65208
ENST00000512243.5	0.48494	0.17185	0.41299	0.70231
ENST00000512287.1	0.12076	0.92558	0.65873	1.14114
ENST00000512298.2	1.14648	0.79336	1.65383	1.574
ENST00000512303.1	2.65662	0	0.32936	0
ENST00000512331.5	2.26408	1.72087	0.45366	0.7459
ENST00000512334.5	0	0.95377	4.36038	3.88444
ENST00000512374.1	0.36227	0	0	0.2167
ENST00000512438.6	0	0	1.64682	0
ENST00000512629.5	10.44237	7.25257	0	0.09624
ENST00000512772.5	1.1186	0.40763	0	0.98943
ENST00000512820.5	2.27483	5.61047	9.97405	9.4879
ENST00000512855.5	0.26816	0.14269	0.82669	0.45134
ENST00000512946.5	4.05402	3.60813	0.5313	0.77043
ENST00000512980.5	0.93491	1.38616	0.69208	0.4072
ENST00000512984.1	0	0.13223	0	0
ENST00000513033.1	1.37514	0.66756	1.57264	0.54315
ENST00000513053.5	0.72974000000000006	0.38668	0.39986	0.33566
ENST00000513054.5	0.49667	0.45373	0	0.4478
ENST00000513132.5	0	0	4.08226	0
ENST00000513269.1	0.71919	0	1.82675	0.40676
ENST00000513328.6	1.80992	2.38252	9.44896	16.82402
ENST00000513391.2	2.3511	3.98103	3.98131	3.07934
ENST00000513401.5	0	0	5.8956	7.74667
ENST00000513440.6	4.24768	2.62521	13.31249	8.50523
ENST00000513709.1	0	0	0.32936	0
ENST00000513752.5	2.81557	5.23739	0	0
ENST00000513761.6	24.4219	25.36113	22.92504	22.88106
ENST00000513762.2	0	1.58569	4.76505	2.48626
ENST00000513826.1	0	0	7.01765	1.77364
ENST00000513974.5	2.53587	0	0	0
ENST00000513985.5	4.14158	4.91347	12.49344	13.10049
ENST00000513986.2	81.6655	77.10684	63.62552	65.38147
ENST00000513999.5	0.57968	0	0	0
ENST00000514063.2	5.41522	0.45437	2.30554	2.06904
ENST00000514082.6	0	0.49852	55.15016	0.16923
ENST00000514218.5	0	0	0	0.33428
ENST00000514252.1	0	0	2.29539	2.06988
ENST00000514271.2	0.37998	1.22483	0	0.36247
ENST00000514374.5	0.36227	0.41417	0.46433	0
ENST00000514419.6	2.56287	2.36982	5.51101	0
ENST00000514493.5	8.52794	5.54759	2.99581	6.06698
ENST00000514618.6	12.74992	9.32277	8.18064	4.42624
ENST00000514801.2	2.00892	0	4.07161	0
ENST00000514819.7	0.13168	0.15575	2.79441	2.59189
ENST00000514985.6	81.8981	92.75836	2.77843	4.74195
ENST00000515056.5	8.22036	8.17245	15.16662	1.72038
ENST00000515144.5	1.25769	4.82545	39.60583	28.38228
ENST00000515303.2	1.93209	3.43788	0.32936	1.54869
ENST00000515338.1	0	0	0.18491	2.21419
ENST00000515395.5	0.47468	0.63709	1.21635	3.41511
ENST00000515475.1	0	4.76253	0	0.08425
ENST00000515550.1	0.99976	0.80409	1.34923	0.5037
ENST00000515664.5	0	0	1.37481	1.39052
ENST00000515697.5	3.45343	2.08663	6.31356	6.09672
ENST00000515710.1	0	2.49104	0	2.28568
ENST00000515794.3	38.29473	17.66756	107.98748	44.9431
ENST00000515800.6	2.36525	5.01553	30.64762	38.66617
ENST00000515829.6	11.17751	14.76623	5.75413	0
ENST00000515848.1	0.27017	0	2.36457	1.0205
ENST00000517295.6	0.61854	0.40579	0	0.43043
ENST00000517305.5	0	0	1.44957	0.98872
ENST00000517339.5	2.29184	1.05649	0	0
ENST00000517360.1	0	0	1.5308	0.72363
ENST00000517395.6	1.92268	2.19258	1.40196	6.32006
ENST00000517413.5	0.55273	0	1.03092	0.53975
ENST00000517448.5	0	0	0.41523	2.97009
ENST00000517509.5	16.43576	11.28907	26.58676	11.82025
ENST00000517561.2	1.78076	1.61295	0.72979	0.55626
ENST00000517600.5	0	0	0.34669	0.72911
ENST00000517712.5	5.70662	9.10253	7.93528	13.27645
ENST00000517721.5	0.25479	0	0	0
ENST00000517795.5	0.57635	0	5.02517	0.81116
ENST00000517827.5	0.5099	0	0.53048	0.1116
ENST00000517856.5	12.76142	11.50675	9.10712	9.93438
ENST00000517874.1	0	0	0	2.97009
ENST00000517887.5	2.15997	0	14.73499	1e-5
ENST00000517891.1	0.03979	8.10127	0	0
ENST00000517940.2	0.87786	4.81842	22.54871	13.9615
ENST00000517960.5	1.36242	0.8464	1.14401	1.49941
ENST00000518068.5	4.76374	2.69411	0	0
ENST00000518072.1	0.80354	1.06442	1.44091	0.94151
ENST00000518101.1	0	2.31066	0	0
ENST00000518137.6	1.58257	0.39178	0	1.89271
ENST00000518267.5	0	0.39668	0	0
ENST00000518384.1	2.29941	0.85589	4.68127	0.74301
ENST00000518509.5	0	4.05147	4.54095	2.28965
ENST00000518592.5	0	2.9947	1.00691	1.12288
ENST00000518659.6	8.33845	4.11876	5.39567	4.10569
ENST00000518672.5	0	0	0.65873	0
ENST00000518713.5	0.37744	0	0	0
ENST00000518852.5	0.43897	0.20028	3.09152	0.26511
ENST00000518901.5	0	0.37583	0	0
ENST00000518937.6	1.1007	3.59289	35.92079	51.18854
ENST00000519030.6	4.68224	5.81113	9.02274	5.76209
ENST00000519204.5	0	4.11876	10.7913	4.10569
ENST00000519210.1	0	0.39668	0	0
ENST00000519234.5	2.58693	3.46366	20.26454	17.37
ENST00000519258.1	1.20756	0	0	0
ENST00000519263.5	0.66947	0	0.12301	0
ENST00000519295.6	6.45784	1.52884	2.39776	2.51403
ENST00000519331.1	0	0.35501	0.4559	0
ENST00000519463.1	1.39611	2.91152	0.4814	0.17172
ENST00000519465.5	1e-5	2.79275	5.75773	10.373
ENST00000519655.6	1.37391	0.17961	0	0
ENST00000519693.5	0.12341	0.54552	1.56252	0.34514
ENST00000519728.6	4.42151	5.40524	1.64682	1.38567
ENST00000519846.5	0.71816	0.35381	0	0.12157
ENST00000519881.5	14.64913	6.09733	0.77519	2.67825
ENST00000519888.6	7.73346	12.7202	2.04262	4.8858
ENST00000519907.5	0.56195	0	1.54244	0.37736
ENST00000519993.5	5.62625	4.2906	9.89984	20.01562
ENST00000520118.5	0	0.81093	0	0
ENST00000520136.6	0.19481	0	0	0.21577
ENST00000520220.6	3.78987	3.98281	0	0
ENST00000520262.6	7.82219	6.87575	1.64682	1.35499
ENST00000520263.1	0	0	0.32936	0
ENST00000520284.5	0.97065	1.24534	0	1.43879
ENST00000520367.5	0.26376	0.78357	0.87658	1.08155
ENST00000520377.1	2.13458	1.32218	0.0924	0
ENST00000520394.5	0.292	0	0.83825	0.19794
ENST00000520446.5	0.6149	0.59831	0	0.5136
ENST00000520476.1	0	0	0	0.78752
ENST00000520537.1	0.30481	0.41451	0.36065	0.40755
ENST00000520622.6	3.00332	1.26486	0.94393	2.34823
ENST00000520645.6	18.81849	26.92344	59.84968	53.68022
ENST00000520767.5	0	0	0.28073	0.46966
ENST00000520817.6	0.18592	0.61124	0	1.93019
ENST00000520910.1	0	0	0.32936	0.19378
ENST00000521059.5	0	0.79515	3.1037	1.57815
ENST00000521187.1	0	1.19003	0	0.09592
ENST00000521189.1	0.12076	0.5289	0.32936	0.09251
ENST00000521335.1	0.20022	0.33564	2.00285	0.3244
ENST00000521389.6	69.7422	72.30207	18.08431	29.50967
ENST00000521442.1	1.93209	0.66113	1.97618	1.96364
ENST00000521634.5	0	0	0.4559	0
ENST00000521651.5	0	0.92558	0	0
ENST00000521847.5	1.23725	2.11562	0.32936	0.85625
ENST00000521901.5	4.66896	0.25653	8.13243	4.84657
ENST00000521978.6	1.69968	1.28461	0	0.23529
ENST00000522006.5	0.76233	0.60678	0	0
ENST00000522208.6	7.34744	10.64851	40.35345	39.12449
ENST00000522211.5	5.01023	3.81064	7.88707	4.99371
ENST00000522309.1	9.21561	8.85914	5.92854	5.37966
ENST00000522340.5	0.3189	0	0	0.16302
ENST00000522445.6	3.23597	4.39764	2.09372	5.42175
ENST00000522621.1	0.48302	1.05781	0	0.24453
ENST00000522624.1	0.57359	0	0	0.44155
ENST00000522684.5	33.20398	29.22757	18.1735	25.78019
ENST00000522707.1	0	0	2.96427	0
ENST00000522714.1	1.72077	2.64452	0.65873	0.82428
ENST00000522879.1	0	0	0.32936	0
ENST00000523165.1	0.12372	0.39668	0	0
ENST00000523204.2	1.40764	2.13183	2.59281	1.42327
ENST00000523340.1	8.52557	7.86847	7.68249	10.17482
ENST00000523482.5	7.95809	8.98445	1.42785	3.3994
ENST00000523503.1	0	0	0.66473	0
ENST00000523539.5	0	0.81089	1.32519	3.28798
ENST00000523615.1	0	0.13223	0.32936	0
ENST00000523718.5	0	0.47546	0	0
ENST00000523843.5	1.98693	3.8383	3.00536	2.42184
ENST00000523859.2	0.24151	0.57661	1.38109	0.32604
ENST00000523987.4	0	0.69547	0	0.16302
ENST00000523999.5	0	0	0	10.67781
ENST00000524053.5	0	0	0.32936	0
ENST00000524095.5	0.13351	0	0	0
ENST00000524101.1	7.12458	12.32252	3.47666	2.68983
ENST00000524166.1	0.87487	0.16694	0	0.55798
ENST00000524197.1	1.76137	0.98844	0.37491	0.24907
ENST00000524205.3	0	0	0.55421	3.7544
ENST00000524250.5	0	0	3.3795	0
ENST00000524377.7	1.56256	3.78721	9.41003	14.66813
ENST00000524380.5	0	0	0	0.48906
ENST00000524463.6	3.02653	3.49567	1.30724	1.34546
ENST00000524575.5	2.87011	3.27101	0	0.60336
ENST00000524625.5	12.35608	18.98801	0	3.87114
ENST00000524657.1	0.83807	0	9.69536	12.6848
ENST00000524666.5	0	1.47091	0.72585	1.89528
ENST00000524701.5	0.24151	0.30853	0	0
ENST00000524722.1	0	0	0	0.11218
ENST00000524737.6	1.05499	1.56184	0.38005	1.67461
ENST00000524799.5	0	0.74227	0	0.33927
ENST00000524903.2	0.70396	0.58842	2.5083	0.23381
ENST00000524929.1	0	0	0.88927	0.32604
ENST00000525091.5	1.3322	2.47326	1.39124	0.79157
ENST00000525451.6	0	9.72607	564.29275	884.71574
ENST00000525464.1	0	0	0.32936	0.16188
ENST00000525503.5	12.1293	12.16346	27.82261	39.74455
ENST00000525639.1	9.61783	10.05322	6.6612	6.12513
ENST00000525693.5	1.14041	2.42191	3.0366	0.3109
ENST00000525736.1	15.15456	17.24803	10.2561	9.88755
ENST00000525757.1	0.12076	0.26445	0.32936	0.08151
ENST00000525770.5	0.45693	0.07391	0	0.761
ENST00000525823.1	0	0	1.22252	0.09758
ENST00000525850.1	0	0	1.87631	0
ENST00000525914.5	0.12076	0	0	0
