"","gene_id","gene_name","DG-WT-hRGC","EP1-BRN3B-RO","H9-BRN3B-RO","hRGC"
"17545","MED6","MED6",467.08049146164,389.532881453208,359.796105965578,681.386596325066
"17546","MED6P1","MED6P1",0,4.99999506760671,2.08069407977927,1.00112150547095
"17547","MED7","MED7",155.969740823523,279.603663702997,300.048086187638,293.241242494718
"17548","MED8","MED8",384.206058130775,802.383070948604,720.987755521679,602.728538897451
"17549","MED9","MED9",1009.96139694878,1610.85491270083,1999.2386565195,1956.02018660004
"17550","MEDAG","MEDAG",0.999994715321423,6.00042481365177,7.00926050343933,1.00000152331362
"17551","MEF2A","MEF2A",791.050782886544,666.306861588423,713.913238509099,1004.73743913749
"17552","MEF2AP1","MEF2AP1",0,2.00000413672387,0,0
"17553","MEF2B","MEF2B",2.99999928730512,74.3323364249469,48.8593969475753,28.7548902635111
"17554","MEF2C","MEF2C",50.7313653561071,277.063579023502,323.706499294352,45.2216010198332
"17555","MEF2D","MEF2D",325.714013661602,622.212589844993,631.274183886604,455.948116559553
"17556","MEFV","MEFV",101.910702422703,134.845001681481,124.469248403154,107.010629736901
"17557","MEGF10","MEGF10",1058.67157499705,194.50808522049,234.582336221155,258.255972943218
"17558","MEGF11","MEGF11",85.8894225456157,321.490064681502,430.619775329067,74.8073755009008
"17559","MEGF6","MEGF6",66.8051705446144,75.2972383748867,68.1054386177814,226.486233255353
"17560","MEGF8","MEGF8",659.24406317843,761.096747582131,698.36610377539,753.297066704436
"17561","MEGF9","MEGF9",958.554394681115,1473.31479317972,1888.83134298734,1023.46197283306
"17562","MEI1","MEI1",46.0282377669307,84.2814329158685,120.513986813298,68.7874917685545
"17563","MEI4","MEI4",0,13.9999831344582,17.0089491092361,7.00001066319536
"17564","MEIG1","MEIG1",39.2661452244875,72.7869842137899,114.063692310226,151.229215463251
"17565","MEIKIN","MEIKIN",0,12.3509038109406,15.3560365894911,5.00000761656811
"17566","MEIOB","MEIOB",25.453214769527,24.8895581247727,26.7522544905234,42.6279056132604
"17567","MEIOC","MEIOC",143.558323160634,143.539139108087,145.431501978395,129.07723091657
"17568","MEIOSIN","MEIOSIN",5.03543459688576,8.00000127269251,13.1830719771935,4.28034780889061
"17569","MEIS1","MEIS1",3310.12787972744,1991.77957411913,1466.07221989372,5056.45813833404
"17570","MEIS2","MEIS2",479.926359617636,1623.35419011941,1252.83613351876,707.65272332849
"17571","MEIS3","MEIS3",2003.21391544964,1068.23182610378,715.342838911747,2199.86640801709
"17572","MEIS3P1","MEIS3P1",0,2.00095113730793,2.00630908785747,1.00566252403614
"17573","MEIS3P2","MEIS3P2",2.00118559657026,1.00000206836194,1.99999486346157,2.00568441066171
"17574","MELK","MELK",35.4776303295603,140.002473781695,69.6173096500587,92.2033049081932
"17575","MELTF","MELTF",180.310006474962,246.630600237902,251.259788549607,348.645191842901
"17576","MEMO1","MEMO1",966.686884560176,571.737596182396,501.344531367403,970.377832345701
"17577","MEMO1P1","MEMO1P1",11.8161358472378,6.44736326671941,4.27705846483814,9.3464343727413
"17578","MEMO1P2","MEMO1P2",0,1.00036864923318,2.01113761239551,0
"17579","MEMO1P4","MEMO1P4",0.999994715321423,2.00000413672387,1.99999486346157,0
"17580","MEMO1P5","MEMO1P5",0,0,1.00000457451856,1.00000152331362
"17581","MEN1","MEN1",265.665908734268,299.74428883436,295.602600786991,445.969604983837
"17582","MEOX1","MEOX1",2.99999928730512,5.00373724733404,5.99999887596027,9.99999486982427
"17583","MEOX2","MEOX2",2.0000045719837,4.00005409605665,7.99999373942184,5.00000761656811
"17584","MEP1A","MEP1A",2.99999928730512,6.00103578177052,24.0019097709656,1.00006261324948
"17585","MEP1AP1","MEP1AP1",0,2.00000413672387,2.1526505238565,0
"17586","MEP1AP4","MEP1AP4",0,2.00000413672387,0,0
"17587","MEP1B","MEP1B",29.7933438530841,83.592734378212,66.5184826003799,24.8245266971307
"17588","MEPCE","MEPCE",163.746469757893,297.285707301906,272.130828724921,207.073867608689
"17589","MEPE","MEPE",0,3.00000620508581,20.0000057769179,0
"17590","MERTK","MERTK",10.8986008742039,124.397309383052,128.211526347041,39.2205737143539
"17591","MESD","MESD",593.251028733169,1084.79424007667,952.328680363528,918.617184955318
"17592","MESP1","MESP1",26.9590362587377,138.9086575587,185.634554417613,101.873943570514
"17593","MESP2","MESP2",0,72.2144612639134,98.086876034935,3.04954850791883
"17594","MEST","MEST",663.904613317127,2364.66769837124,1248.92100011064,1954.54034399391
"17595","MESTP1","MESTP1",0,0,2.99999943798013,2.00000304662724
"17596","MESTP3","MESTP3",0,1.00000206836194,2.04473728610399,0
"17597","MESTP4","MESTP4",0,0,2.00008057691491,0
"17598","MET","MET",45.2806037796128,176.368472323247,99.4194202372538,261.295869241271
"17599","METAP1","METAP1",573.826641651237,490.300586440174,298.848240696662,845.697549562256
"17600","METAP1D","METAP1D",43.573917262641,95.7922708377326,60.980650664818,66.9468520012595
"17601","METAP2","METAP2",1524.75290451712,1755.7306667623,1560.16276330907,2339.55103067238
"17602","METAP2P1","METAP2P1",0,8.00383509763766,5.25473468476216,1.0038298259605
"17603","METRN","METRN",567.660527426124,9070.46722591612,3467.9277795715,1473.307286254
"17604","METRNL","METRNL",102.537841619509,232.060293638795,289.529359765153,238.510544966275
"17605","METTL1","METTL1",48.9239434984377,159.045983462221,126.307859119556,71.9544958598095
"17606","METTL13","METTL13",123.576537897866,160.3002399132,162.097454418524,245.323742605627
"17607","METTL14","METTL14",533.376337582628,629.371792066867,621.205038812452,795.47099264105
"17608","METTL15","METTL15",275.650275447744,385.721204102365,413.749982011325,514.313644908024
"17609","METTL15P1","METTL15P1",0,1.02879394095797,2.03066599418101,0
"17610","METTL15P3","METTL15P3",0,0,1.00000457451856,0
"17611","METTL16","METTL16",446.062765940365,714.699049660003,588.830838917491,711.651141083413
"17612","METTL17","METTL17",635.086947185953,735.296633121581,584.156584309885,1006.71760831828
"17613","METTL18","METTL18",48.4984566791165,149.054562154873,144.462768528769,134.374461434382
"17614","METTL1P1","METTL1P1",0,1.00521057157427,1.00000457451856,0
"17615","METTL21A","METTL21A",215.348129103571,355.904692148582,354.203431705456,473.371678981164
"17616","METTL21AP1","METTL21AP1",0,3.1104539667526,4.02938944141807,6.27923087336052
"17617","METTL21C","METTL21C",5.14505790466432,10.0000054094164,10.0478452809971,11.0578078357682
"17618","METTL21EP","METTL21EP",9.99999257723679,6.99999920433058,16.074515326521,8.01772826790677
"17619","METTL22","METTL22",452.472580046513,329.736683235327,275.133956703948,838.219774874055
"17620","METTL23","METTL23",174.451715709399,396.436378243182,427.049909996569,396.246775310376
"17621","METTL24","METTL24",792.164140820834,636.437745279616,1002.7324337422,1095.74240386396
"17622","METTL25","METTL25",90.5823448710569,181.018978352726,168.034839616821,134.856603571457
"17623","METTL25B","METTL25B",155.510458531417,313.112378192002,304.568899428194,323.288571804478
"17624","METTL26","METTL26",711.294769269797,915.123215545351,845.538145993993,1797.16511444408
"17625","METTL27","METTL27",5.19820401105972,51.9182531011113,54.1601740423555,57.1702426635431
"17626","METTL2A","METTL2A",959.471641968673,735.878152577006,688.534084969898,1167.18763365518
"17627","METTL2B","METTL2B",826.787875232968,714.627658035327,665.276496542144,1174.2558410501
"17628","METTL3","METTL3",617.532636830142,563.967960438878,516.584354799744,810.438026925393
"17629","METTL4","METTL4",96.6821854472544,117.804245494214,162.614392255605,215.212187409972
"17630","METTL5","METTL5",447.540121708772,564.591743613917,559.98933328743,998.710998418697
"17631","METTL5P1","METTL5P1",3.38215158910388,0,2.99999943798013,3.61768491136532
"17632","METTL5P2","METTL5P2",0,1.00079632691631,2.00128056526164,1.00197676457292
"17633","METTL5P3","METTL5P3",0,2.00000413672387,1.99999486346157,0
"17634","METTL5P4","METTL5P4",0,3.00620753149111,1.99999486346157,4.00000609325449
"17635","METTL6","METTL6",554.429418134796,446.023742148658,449.542691565764,769.742049806906
"17636","METTL7A","METTL7A",213.857040139011,471.605221667914,380.852530054887,310.52802454995
"17637","METTL7AP1","METTL7AP1",0,4.99999506760671,0,0
"17638","METTL7B","METTL7B",0,19.788951882211,23.0126336636899,3.00000456994087
"17639","METTL8","METTL8",291.935120645066,309.698670199508,271.541763016855,356.030578184778
"17640","METTL8P1","METTL8P1",0,0,1.00553309225886,0
"17641","METTL9","METTL9",2312.59466190588,1916.95042896843,1806.29520165115,2802.79994437596
"17642","MEX3A","MEX3A",2678.3639723359,1372.40719176777,771.753019675375,4021.38490320968
"17643","MEX3B","MEX3B",854.788635742419,202.466617032122,177.841344384369,1160.78300550682
"17644","MEX3C","MEX3C",648.48604965405,397.515989457417,357.173217151134,1151.05583829052
"17645","MEX3D","MEX3D",775.537267874975,543.943449798483,407.346715622985,1052.86551603547
"17646","MFAP1","MFAP1",540.740162151926,830.776027185703,787.625694104861,862.636220799678
"17647","MFAP1P1","MFAP1P1",2.21697998641281,8.52024062580703,3.52810859514649,2.26788241534906
"17648","MFAP2","MFAP2",428.241347190559,1513.93213700457,766.033075222621,1070.28056659269
"17649","MFAP3","MFAP3",720.290784959068,467.63687681722,464.99705577181,606.343841301318
"17650","MFAP3L","MFAP3L",109.86605375512,238.621128959369,542.127035322337,90.0625099227334
"17651","MFAP4","MFAP4",32.1555595809627,732.193877353125,241.260728509135,144.894616744695
"17652","MFAP5","MFAP5",11.0815234130537,18.0662509003842,23.0163050566078,5.00000761656811
"17653","MFF","MFF",1635.41433290727,1301.48575288197,1338.80434152562,1979.20332853733
"17654","MFFP1","MFFP1",0,7.86648946454295,2.99999943798013,1.00541816429272
"17655","MFFP3","MFFP3",0,1.00000206836194,1.99999486346157,1.00000152331362
"17656","MFGE8","MFGE8",76.9746401500232,767.992454528591,998.228791763459,213.573979326787
"17657","MFHAS1","MFHAS1",255.686114705729,111.960640922442,199.335121369334,309.843308185581
"17658","MFN1","MFN1",710.36297115368,591.744465118362,493.899046528776,937.105646775432
"17659","MFN1P1","MFN1P1",0,1.00111708517865,4.99999430144171,0
"17660","MFN2","MFN2",854.119524748766,652.357817920866,604.542072057615,770.922348094238
"17661","MFNG","MFNG",51.1988542549555,46.1133380854591,22.0005720634018,532.372379756026
"17662","MFRP","MFRP",0,406.595296460285,202.750802484853,7.02479281384031
"17663","MFSD1","MFSD1",401.67952886777,379.09013799654,329.920996087291,355.099811922099
"17664","MFSD10","MFSD10",940.707856446834,502.179838137643,348.6047575036,1104.41646203938
"17665","MFSD11","MFSD11",514.103591029343,692.788236049784,736.205122029245,677.478998941447
"17666","MFSD12","MFSD12",513.896033528925,335.921192743158,313.113545021276,449.514226331921
"17667","MFSD13A","MFSD13A",529.292778519832,368.389978397241,349.500063094866,591.913645009952
"17668","MFSD13B","MFSD13B",33.3544509497343,29.094347637422,38.1587722915318,97.1503475503755
"17669","MFSD14A","MFSD14A",834.123370353529,657.953247242802,474.300222570206,878.573424355325
"17670","MFSD14B","MFSD14B",645.197168724603,839.851546186234,704.450973255731,1534.75453714327
"17671","MFSD14CP","MFSD14CP",35.4001520884135,33.5870253276257,23.9105535152829,53.6262322148182
"17672","MFSD1P1","MFSD1P1",9.21742751657008,7.41012682824361,14.2509473211801,7.74738493843883
"17673","MFSD2A","MFSD2A",66.5930857832809,77.5606308676032,93.6262764953492,57.8780713869768
"17674","MFSD2B","MFSD2B",44.3935029016942,46.8150960666539,61.5115455092178,83.7788398473675
"17675","MFSD3","MFSD3",222.04555297923,276.308514073947,240.93656022861,306.779444269361
"17676","MFSD4A","MFSD4A",45.1748112310701,104.580940306512,121.136437911438,59.7640398866757
"17677","MFSD4B","MFSD4B",738.784464101424,1015.60610246956,896.689520683826,1008.01316295126
