"gene","logFC","logCPM","F","PValue","FDR"
"ENSG00000204564",1.12284368572162,4.0625823115988,28.4674276035193,9.92607390768282e-05,0.000266570251128855
"ENSG00000168530",-3.87663362324156,4.21006875613148,28.551063250895,9.94600414336142e-05,0.000267052575592553
"ENSG00000130520",-0.892923408160392,7.39097935630781,28.4470054959888,9.95765608167833e-05,0.000267312478770188
"ENSG00000173545",-0.967669172584796,5.25596508003653,28.4450604157893,9.96228447056181e-05,0.000267383769730683
"ENSG00000166136",-0.860871032839078,8.20385209927644,28.4298574604819,9.98701324854834e-05,0.000267994412137843
"ENSG00000176887",1.55636895244654,7.3375646141224,28.4244479417666,9.99630416757988e-05,0.000268190630814287
"ENSG00000176444",0.841124136177089,5.24355211412407,28.4207190474848,0.000100036335331158,0.000268334155764597
"ENSG00000075223",-1.09818619923713,5.11495952857615,28.419604068668,0.000100060779266127,0.000268346616971327
"ENSG00000127329",1.92133499292009,1.72317156623295,28.436615969531,0.000100416665162995,0.00026924777044891
"ENSG00000196505",0.687199593327493,5.28975308313053,28.3936901580446,0.000100499608561095,0.000269398318431653
"ENSG00000181751",-1.11422041359167,5.12706897269938,28.3933955740664,0.000100512564284261,0.000269398318431653
"ENSG00000151553",1.46581122805115,4.61330326833462,28.3810576934018,0.00010073094262626,0.000269930248389942
"ENSG00000103152",-0.983052431143159,5.63821731521488,28.374845750366,0.000100826909165152,0.000270110154257037
"ENSG00000107341",0.958323654770513,6.19809847773188,28.3737802952731,0.000100837935704634,0.000270110154257037
"ENSG00000249992",2.63046384129861,0.912308679682258,28.6243052746491,0.000101067872814052,0.000270672584098332
"ENSG00000169155",-0.871465619045054,5.35703076785594,28.3572342601775,0.000101134974645136,0.000270798784342193
"ENSG00000113742",0.899305695451016,5.65730720304187,28.3328367711258,0.000101553418769835,0.000271865502272634
"ENSG00000105643",1.54556553450079,1.55452377358072,28.3669366430883,0.000101667684217354,0.00027211765242536
"ENSG00000130762",1.06054833076548,2.72285307897319,28.3285896297458,0.000101761343256447,0.000272314560019326
"ENSG00000142230",-0.851617833763344,7.40972229864617,28.2983620288108,0.000102155664718994,0.000273315807264359
"ENSG00000119888",2.08906858615099,1.88291293795437,28.319547103475,0.000102393094970265,0.000273896982282806
"ENSG00000010292",-1.08701238455133,6.59732358713247,28.2782440107514,0.000102513955059733,0.000274166169471117
"ENSG00000071243",0.893779612834795,4.94104264567959,28.2761700720082,0.000102562433435558,0.00027424170897328
"ENSG00000123737",0.767099275522862,5.15167943413956,28.2617674277858,0.000102813096554953,0.000274857733867029
"ENSG00000109846",2.94167877257908,7.80517686397214,28.232602422855,0.000103320926504939,0.000276160883030555
"ENSG00000125753",1.2693207077663,2.76879809156565,28.2348424393959,0.000103417172571343,0.00027636363506151
"ENSG00000131620",1.58927256028372,4.39810261307269,28.226564556002,0.000103455212485808,0.000276410792436948
"ENSG00000103647",1.02841650952559,5.04230083836751,28.2138604645602,0.000103670867508078,0.000276932388294146
"ENSG00000162188",-2.92777004441674,6.97071314063645,28.180392112642,0.000104270235371999,0.000278478575415187
"ENSG00000079819",0.723142878385158,6.90009450864807,28.1757298494914,0.000104340970704891,0.000278612591988591
"ENSG00000074657",0.692725295932522,6.92294004628862,28.160501796965,0.000104616039849078,0.000279292063051882
"ENSG00000154040",1.52321175490238,2.36544127265528,28.1500816883432,0.000105049191321968,0.000280393213701842
"ENSG00000196352",-1.39750051213687,4.63162181491108,28.1267559945503,0.000105273072694866,0.000280935465112465
"ENSG00000170260",-0.861516991035301,4.66321102207734,28.0975982543017,0.000105789212013138,0.000282257279453952
"ENSG00000109099",-1.05349073162902,4.56268817594127,28.0956984198778,0.000105833235189611,0.000282286328123959
"ENSG00000179344",3.03861841593402,2.63493533592478,28.1178734900062,0.000105881978662247,0.000282286328123959
"ENSG00000213445",1.67307870273575,1.87893989284187,28.1175363631117,0.000105883088744693,0.000282286328123959
"ENSG00000109339",0.978820464291672,7.59170194672451,28.0909209806871,0.000105883406535503,0.000282286328123959
"ENSG00000068354",-0.970690511196361,4.23956655795603,28.0828091984351,0.000106082075008198,0.000282760362765215
"ENSG00000137504",-0.715596077185199,6.80828783509891,28.0727848849309,0.000106218927280081,0.000283069473132956
"ENSG00000162630",1.37047399395052,2.54499341945962,28.0721734845374,0.000106415757211614,0.000283538268772601
"ENSG00000206559",1.9231669851166,1.89800098373259,28.0897463737272,0.000106443029447296,0.00028355132995807
"ENSG00000112280",-1.36766215531739,6.97428613533779,28.0595668464894,0.000106463743196378,0.00028355132995807
"ENSG00000005961",1.05530096263985,3.16967493642182,28.0627484601848,0.000106483419616835,0.00028355132995807
"ENSG00000169972",-0.929817178823641,4.22641736310531,28.054368233483,0.000106605371101805,0.000283820310334683
"ENSG00000184867",0.765631152170184,4.60792490219017,28.0461271378277,0.000106727831379862,0.000284090539379939
"ENSG00000112697",-0.704046987976643,6.60329457598601,28.0360877186783,0.000106897997894375,0.000284487622906021
"ENSG00000171617",-1.32920071885634,6.15084683670883,28.0159280549368,0.000107276593466702,0.000285388558587363
"ENSG00000289720",-1.96015656666643,3.31289896780815,28.0456611783545,0.000107278641434456,0.000285388558587363
"ENSG00000213020",1.43154762153201,4.78640903519232,28.0105737620709,0.000107385918777388,0.000285617885225415
"ENSG00000093183",-0.699453712879725,6.13153925329859,28.0036622368045,0.000107501656877027,0.00028586962081837
"ENSG00000063660",0.934040056586366,4.54904056834597,27.9895573869822,0.000107781098299393,0.000286556493987834
"ENSG00000146216",2.3421637791017,1.31964347577793,28.0964361007356,0.000107802897672908,0.000286558241823612
"ENSG00000059758",1.50692960942856,5.07217275657602,27.982631916945,0.000107906972508606,0.000286778648114048
"ENSG00000197461",1.90088162399149,1.84610794094979,28.0083552074121,0.000107992955245623,0.000286915702226895
"ENSG00000148925",-0.990236216563897,6.41839148414222,27.976975147368,0.000108000878911142,0.000286915702226895
"ENSG00000115255",-0.770631602713512,5.20799317498056,27.9509659642234,0.000108498546993601,0.000288181325877183
"ENSG00000155636",0.999671762665317,4.03997902628019,27.9488272132551,0.000108563242179591,0.000288296666242591
"ENSG00000271741",-2.27626009220625,2.54578996399043,28.0411990731469,0.000108656033606143,0.000288486558177798
"ENSG00000165868",-1.16042451011264,6.00584549201893,27.9310090632599,0.00010887093924115,0.000289000530841079
"ENSG00000081842",2.13803931231013,1.06039173721855,28.0692160919834,0.000108894038143047,0.00028900524632678
"ENSG00000178297",2.80507854728721,1.30345909995939,28.0938381312726,0.000109098696902029,0.00028949172627449
"ENSG00000072042",-0.629423333310177,6.96247660807143,27.9076844045715,0.000109306199802388,0.000289985561190362
"ENSG00000171984",-1.04336832168227,4.15847268815271,27.9003131879702,0.000109504987113319,0.000290456085192549
"ENSG00000169918",1.28991235815039,2.96417853971479,27.8953359683991,0.000109654146020081,0.000290761698374407
"ENSG00000172057",-0.973728257765235,6.74167805215135,27.8891252789711,0.000109663110675075,0.000290761698374407
"ENSG00000104365",1.21682859483212,3.97069711406013,27.8430369807872,0.000110580827858335,0.00029313759843377
"ENSG00000003137",1.48661539547453,4.92559767939702,27.840644681499,0.00011060645396597,0.000293148196530065
"ENSG00000140995",-0.906689720558398,6.13968498682966,27.8299754538156,0.000110799669083801,0.000293602876786284
"ENSG00000083828",0.940211187103321,4.81120602094666,27.8289936523235,0.000110831311719234,0.000293629319593921
"ENSG00000137818",1.09773716107375,10.8234875351807,27.8252995845399,0.000110885755421659,0.000293716147935345
"ENSG00000110090",1.0077693012449,3.90887566632941,27.8213681011777,0.000111002477239784,0.00029394764257312
"ENSG00000185420",0.875599297265729,6.11663300618718,27.818568637795,0.000111016525183105,0.00029394764257312
"ENSG00000069849",-0.986158705175392,7.7068716873972,27.8159515828062,0.000111066813357086,0.000294023357078505
"ENSG00000131732",1.02111429229024,4.55848126347563,27.7895505848529,0.000111599795319443,0.00029537661116183
"ENSG00000161267",1.47892933989202,3.21989751140378,27.7889637501261,0.000111679018304942,0.00029552858533877
"ENSG00000135905",1.95206119812592,2.17018824673739,27.7975221446429,0.000111818112481904,0.000295838902318901
"ENSG00000144868",0.780941222806699,5.76051671187195,27.7665733128348,0.000112030781623329,0.000296343718603162
"ENSG00000184838",1.39137729044077,2.40221152577622,27.7743788725013,0.000112110926258235,0.000296497852586168
"ENSG00000123989",-1.6996703541559,6.39004312314852,27.7456277764838,0.000112446430373256,0.000297327139539429
"ENSG00000086544",1.0344682631485,3.55324973785067,27.7217264555833,0.000112969785037942,0.000298652714336701
"ENSG00000090013",-0.971734515639473,6.13894486564678,27.7062246488103,0.000113219954777116,0.000299255707302853
"ENSG00000072609",0.97640105803187,4.83120859497563,27.702780116412,0.000113300911267533,0.00029941129875612
"ENSG00000136371",1.66738397367642,3.50792898825634,27.6771082568726,0.000113865670649157,0.000300788112459515
"ENSG00000169895",0.669052121085925,6.39480456737706,27.6734814378144,0.000113866298142967,0.000300788112459515
"ENSG00000059769",1.74643890872317,3.27095599804509,27.6750255581759,0.000113931829185215,0.000300869829799435
"ENSG00000100304",1.02116072045895,3.45851271209009,27.6731067399889,0.000113941628770879,0.000300869829799435
"ENSG00000203950",-0.768858635082879,6.99097910293272,27.6654313434654,0.000114026824947881,0.000301036148294424
"ENSG00000175573",1.26702848820199,3.70019720730213,27.6644323292863,0.000114105293275512,0.000301184643633163
"ENSG00000136710",-0.724656210239246,6.02609440196303,27.6603035423715,0.000114133253435265,0.000301199789147505
"ENSG00000053524",1.42484393081477,3.89169095095095,27.6441390261888,0.000114500462211612,0.000302110037924118
"ENSG00000114126",0.892305778420101,7.3190909676454,27.6397555080549,0.0001145404165728,0.00030215663803576
"ENSG00000172292",0.695253513894225,5.0549301251046,27.6311095268743,0.000114727631284583,0.00030259161596249
"ENSG00000169126",1.32606140784698,2.57987888462828,27.6323669093323,0.000114878268765607,0.000302929971760514
"ENSG00000005448",-0.826937719845562,7.61274115754098,27.6066781149835,0.000115206321361552,0.000303735942372005
"ENSG00000144061",1.58038232442219,3.94547988025458,27.6068024059863,0.00011525182166664,0.000303796808803897
"ENSG00000130305",-0.879328136450875,4.75508999853007,27.5958594118527,0.000115451746218644,0.000304264625364086
"ENSG00000116205",-0.877296114375594,4.55799251019339,27.5945713689948,0.000115487668152735,0.000304300127166052
"ENSG00000157600",1.10825298408477,5.984684647935,27.5896726345755,0.000115550913698179,0.000304407596552988
"ENSG00000169242",-1.94202564715196,5.59863084670754,27.5804476821395,0.000115758472875482,0.000304895130461385
"ENSG00000196139",-2.37566631168402,3.97354606254905,27.5881614005314,0.000115929712590409,0.000305286832028445
"ENSG00000143036",0.870043504018657,3.42862396973681,27.550281775617,0.000116419294707617,0.000306516534667257
"ENSG00000215301",-1.10540982960128,7.83397510007048,27.5329686925461,0.000116706069526388,0.000307211898691136
"ENSG00000182518",-0.856097061681371,5.13194074761451,27.5315832453067,0.000116749655176038,0.000307266956554567
"ENSG00000124614",-1.28892689660149,9.00571196238463,27.5227121984311,0.000116916403435587,0.000307646074969123
"ENSG00000100225",-0.892664896253984,7.09771641565056,27.5211485536561,0.000116948830327006,0.000307671670468215
"ENSG00000089327",1.58603845029751,1.47153203941208,27.5362277268365,0.000117566319861835,0.000309236153581857
"ENSG00000116514",1.50967891348802,2.6269848403961,27.4944834396746,0.000117693165658101,0.000309509733668976
"ENSG00000143889",1.24965757295527,6.1827611930326,27.4767671045248,0.000117864997012977,0.000309856156548431
"ENSG00000136160",-2.65804364280417,5.62325205600928,27.4787641314169,0.000117870617025506,0.000309856156548431
"ENSG00000123700",1.90531983927619,0.700001747628052,27.6770702949931,0.000117988092589817,0.000310104829738681
"ENSG00000064989",1.52545087493716,2.67289951445167,27.4495769067811,0.000118614614828469,0.000311691060369344
"ENSG00000213903",1.94596907887677,0.704843200682804,27.5808357694839,0.000120093968338359,0.000315517279871702
"ENSG00000103995",1.11332048079141,3.81085773810119,27.3598586773407,0.000120367840848055,0.000316175526134599
"ENSG00000159479",-0.714613811091829,5.79510620142989,27.339056006865,0.000120766142443138,0.000317160297359871
"ENSG00000237441",-0.721731126317483,5.55569406161285,27.3228766437722,0.00012111327546996,0.000318010332375017
"ENSG00000141499",-0.951037145147176,4.71017928934554,27.3160249214383,0.000121281866389023,0.000318391326174088
"ENSG00000042429",1.13016199688424,5.00888963982599,27.2954104813391,0.000121710890504135,0.000319455733906477
"ENSG00000008441",2.85746368403714,3.60497607245269,27.2973362729055,0.000121794519129324,0.000319613342164348
"ENSG00000161638",-1.56191853653568,5.13257347616706,27.2842011789952,0.000121960885469168,0.000319987967798896
"ENSG00000179886",1.11260052018609,3.07951807273858,27.2835262994364,0.000122050574935526,0.000320161310755975
"ENSG00000138867",-0.93155295814188,5.35587850506717,27.2561269825498,0.000122554749984665,0.000321421648856841
"ENSG00000122033",0.76645640675949,5.47868053917156,27.2520892724292,0.000122633625626704,0.000321566291689755
"ENSG00000166900",1.16264362836903,5.61849466722963,27.2458081452442,0.000122766489597133,0.000321852417794883
"ENSG00000165655",2.06245450239948,3.0453428517708,27.2400954415053,0.000123049240660506,0.000322531310754689
"ENSG00000088298",-1.29478515549393,4.80071759647003,27.2221236470258,0.000123315615051412,0.000323167023667217
"ENSG00000198355",1.73655240225413,3.00300603512744,27.2243513145714,0.000123373038708256,0.000323255009984863
"ENSG00000163382",-0.785128343600915,6.79633419994278,27.2074356482916,0.000123604531840031,0.00032379896106683
"ENSG00000168477",1.587611808744,2.72135296239562,27.2111167068221,0.000123707584919006,0.000324006300674822
"ENSG00000056277",1.02611294085194,4.65065315362726,27.1987090811551,0.000123812493130687,0.000324218418062855
"ENSG00000121966",0.79954014015391,6.91525215489817,27.1919766208949,0.000123940909445181,0.000324492000506081
"ENSG00000124762",-1.44003502073091,7.93217822872355,27.1855554063032,0.000124081982065068,0.000324798606587473
"ENSG00000168273",1.30021545304493,3.72996555673975,27.176054076202,0.000124349930704158,0.000325393426335208
"ENSG00000104835",-1.04340164032942,4.72157044521979,27.1745566939462,0.000124357233910018,0.000325393426335208
"ENSG00000143248",-1.48556371018479,4.76523663208648,27.1705937690811,0.000124454793464365,0.000325585846480602
"ENSG00000099256",1.14540858000184,4.09008940129896,27.1601567766258,0.000124680659277999,0.000326113789242378
"ENSG00000059377",1.48398751578051,2.35908928611095,27.1029991234293,0.000126192151306352,0.000330003553695985
"ENSG00000148481",0.87527925499389,5.35362136116606,27.0754525338126,0.000126538951090768,0.000330846632539404
"ENSG00000180596",1.5662377405493,2.74754345413273,27.0755789533262,0.000126708951068648,0.000331227217509057
"ENSG00000176894",1.8597240406344,4.71284509289998,27.0619188676951,0.000126860820002337,0.000331560268860717
"ENSG00000138029",-0.760901599954728,6.91583812238271,27.0512354030222,0.000127076704722019,0.000332060469597502
"ENSG00000185000",1.06004088460072,3.71836255661771,27.0441942192124,0.000127293261859416,0.000332562234241041
"ENSG00000070371",0.850063461902505,3.99792635218115,27.0236199048749,0.000127743195261611,0.00033367339922449
"ENSG00000106077",-1.47125283759096,4.64144521216581,27.0140141098357,0.000127972680118191,0.00033420842125664
"ENSG00000241399",1.73785402190484,2.50005412234704,27.0154029254879,0.000128151647068801,0.00033461133199201
"ENSG00000163214",0.852471629579907,5.18307962008819,26.9952122651689,0.000128361043538063,0.000335086445014579
"ENSG00000198276",-0.712100381643288,6.49442551711228,26.9938575282625,0.000128383053634404,0.000335086445014579
"ENSG00000251192",1.82361200570219,2.42598712230591,26.9918860113409,0.000128724980960877,0.000335914207151275
"ENSG00000113108",-0.777311553819518,5.69539156556712,26.9706347088122,0.000128919838731464,0.000336357939204286
"ENSG00000008118",-2.27876633334251,4.23925417874958,26.978319717359,0.000128948709613094,0.000336368516184733
"ENSG00000164292",1.41179010654248,5.63247671410208,26.9602017654863,0.00012915516091745,0.000336842226491266
"ENSG00000172661",-0.652250173046514,5.76103600438806,26.9514628238667,0.000129358448796889,0.000337307505770111
"ENSG00000255690",-2.02127527118125,2.99426664054435,27.0031665904534,0.000129389714469828,0.000337324137319494
"ENSG00000115661",-0.910087870243867,4.63136947182003,26.9423198414552,0.000129598552253961,0.000337773534557777
"ENSG00000169193",1.26177033536681,3.77453537973746,26.9427012616415,0.00012961193398517,0.000337773534557777
"ENSG00000221994",1.76368676250596,1.30286804411919,26.9868520631798,0.000130011299773642,0.000338749165154162
"ENSG00000087250",1.62006787279092,2.72085690096872,26.926305189297,0.000130129804164784,0.000338992766797902
"ENSG00000136044",1.36338377138847,5.7539892235012,26.9115282771872,0.000130277593874948,0.000339283534498709
"ENSG00000182552",-0.983161182924234,4.98275617735329,26.9116923514761,0.000130291485691735,0.000339283534498709
"ENSG00000256537",0.68335484177976,5.69909063437493,26.9059103579263,0.000130411629831622,0.000339531162262352
"ENSG00000149476",-1.19612187950363,5.3240091709215,26.8969950402898,0.000130631907076831,0.000340039344827994
"ENSG00000133065",-1.19148818468763,5.48748444495778,26.8927133116719,0.000130729011922457,0.000340226771812017
"ENSG00000111912",0.889126797517833,4.22604567398395,26.890290116186,0.000130803949930425,0.000340337043253821
"ENSG00000132781",-0.950499642219641,5.55691538218786,26.8885561145119,0.000130821602136079,0.000340337043253821
"ENSG00000205659",-1.05463949242539,5.41689673998307,26.8762270352349,0.000131114126178411,0.000340958171548739
"ENSG00000188186",-0.900541742202786,7.24438233042126,26.875527737759,0.000131116534771374,0.000340958171548739
"ENSG00000103056",-1.68387962458861,4.71684972628723,26.8772455725661,0.000131135823246538,0.000340958171548739
"ENSG00000198816",1.29137370376199,4.9017607271244,26.8731454635434,0.000131191256421253,0.000341036879465605
"ENSG00000169738",-0.973113127756457,6.58745386119801,26.8511803437247,0.000131691977831863,0.000342272879680358
"ENSG00000159403",-2.11531679394383,5.49847447876905,26.8444526999218,0.000131878758298057,0.000342692616942458
"ENSG00000075391",0.832068448827594,5.70683312907862,26.8388444679453,0.000131981726539471,0.00034289009400295
"ENSG00000107902",1.00208795675764,3.56281803032584,26.8406011357363,0.000132005349749697,0.00034289009400295
"ENSG00000086300",0.963600849400962,5.12774295687501,26.8362515104628,0.000132054581099707,0.000342952249899489
"ENSG00000177103",2.10756328007203,3.16926745398754,26.8236906077952,0.000132488024369051,0.000344012008103087
"ENSG00000156531",-1.17438579854895,7.37292194859932,26.7919679000024,0.000133089711427753,0.000345508130375745
"ENSG00000123119",1.20317788526513,3.91027997443171,26.7820214145534,0.000133376726981024,0.000346186931731291
"ENSG00000162998",-0.902040795517889,6.5241137680677,26.7700315750268,0.000133617327416339,0.000346745023128673
"ENSG00000102977",-0.75437334368457,5.547899516813,26.7526831871887,0.000134038377459584,0.00034777108883752
"ENSG00000244274",-0.988784239792727,5.30346487977697,26.7469003257465,0.000134184176691212,0.000348082742750754
"ENSG00000061918",-1.05967530553015,6.51090526359176,26.7430477519723,0.000134264814999833,0.000348225277938717
"ENSG00000107984",-2.12002992916582,4.60270706091526,26.7373596289712,0.000134506880902037,0.000348786352352442
"ENSG00000133318",-0.824982480718145,8.5427847639951,26.7315715930986,0.000134536709875642,0.000348796971242244
"ENSG00000240857",1.71291517399194,3.13510038541986,26.7331664857313,0.000134625232472677,0.00034891053946813
"ENSG00000157456",-1.39508160534397,6.61156904734652,26.7278178405867,0.00013463199951441,0.00034891053946813
"ENSG00000117620",1.06494322601762,4.63472591471457,26.6939412961321,0.000135468581102767,0.000350979439677811
"ENSG00000163704",1.61547923566683,2.9417869377444,26.6988631568308,0.000135482103319633,0.000350979439677811
"ENSG00000172361",1.36905475280509,1.91755582800742,26.6916038835398,0.000136004309536574,0.000352264936261938
"ENSG00000156110",0.736503930683458,6.06220636061864,26.668098547046,0.000136077779112717,0.000352387890350356
"ENSG00000090975",1.98647001847428,2.45471297767984,26.6625725449678,0.000136548860395021,0.000353540258604416
"ENSG00000062038",-1.67752557474714,4.62199557911013,26.6439079102184,0.000136739342351873,0.000353956495307085
"ENSG00000176171",0.784597261623142,8.7064191742861,26.6401467871874,0.000136761853764439,0.000353956495307085
"ENSG00000108797",1.19704901962825,3.31322256525823,26.6395810907559,0.000136864022416328,0.000354153295118538
"ENSG00000168286",1.00078494209509,3.86601963843093,26.6167944874165,0.000137387585870504,0.000355440225021725
"ENSG00000143473",1.69587174130396,2.15390997187495,26.6306351300804,0.00013741590601915,0.000355445646981595
"ENSG00000136297",2.41047232043563,2.10954975870317,26.6356979986844,0.000137567962860251,0.000355710608925349
"ENSG00000109072",-2.27638087381077,5.18399744870315,26.6097485238908,0.000137570828684276,0.000355710608925349
"ENSG00000141522",0.749125464938641,5.08075122602322,26.6035120749213,0.000137680996315881,0.000355927565146949
"ENSG00000182134",-1.06919817078868,4.37986096827568,26.5770529006244,0.000138379912084891,0.000357666157207973
"ENSG00000169031",1.8683915159136,2.04094283465364,26.5843002237903,0.000138677569610918,0.000358332639167346
"ENSG00000085231",0.712833408907414,5.3932741173683,26.5624782231654,0.000138690646677873,0.000358332639167346
"ENSG00000083123",0.868647352724268,5.5763123721816,26.5598649478217,0.000138755511373439,0.000358408477288905
"ENSG00000115758",1.02357956806437,6.36157555159332,26.5589885092632,0.00013877288540742,0.000358408477288905
"ENSG00000143653",-0.660577059550192,7.01671108135106,26.552839024446,0.000138926481141805,0.000358736811849119
"ENSG00000035687",0.68708696507371,5.1415123447071,26.4929031089243,0.0001404487137638,0.000362598450734198
"ENSG00000182831",0.820706087323759,6.0763168334258,26.4904009729593,0.000140498610792368,0.000362658192854647
"ENSG00000183346",1.33770714655499,2.05991488959054,26.5041924623977,0.000140573843101872,0.000362783295773567
"ENSG00000014123",0.667732163068384,5.59306301230676,26.4817665268897,0.000140721884953619,0.000363096217144745
"ENSG00000125733",-1.10763240778458,4.8562801106251,26.4707590254102,0.000141025672990557,0.000363810805427104
"ENSG00000174780",-0.708990604433181,7.53759310137672,26.4683049707935,0.000141059193735408,0.000363828032709747
"ENSG00000132382",-1.08534201948913,5.06383351778001,26.4435265893226,0.000141711378229834,0.000365440643174881
"ENSG00000103404",0.908098921774885,3.58267184186819,26.4372450795691,0.00014192185925134,0.000365913806409105
"ENSG00000196724",0.991651330993647,3.70479459126485,26.4201804671943,0.000142352257826343,0.000366953690106171
"ENSG00000165264",0.947501278435762,6.55026684171266,26.4064506231624,0.000142643739145358,0.000367635147437951
"ENSG00000107105",1.44531370901791,4.99416349077186,26.3950293761749,0.00014295847169988,0.000368376259585585
"ENSG00000115091",-0.672338727158377,7.43450093355767,26.3889349667098,0.000143095914536145,0.00036866033560595
"ENSG00000133895",-0.822278774764089,5.71853294535195,26.3857433006584,0.000143187989548077,0.000368827444001261
"ENSG00000120051",1.96699841629646,0.403588027242152,26.6635324323217,0.000143548461828408,0.000369685702379298
"ENSG00000130035",1.17812213879576,2.22255445572221,26.3716379927117,0.00014388394470435,0.000370479290752804
"ENSG00000129480",0.911611772458251,3.52291213051015,26.3490233781214,0.000144207892449446,0.000371242882100624
"ENSG00000110108",-1.18508237002924,5.22736813905752,26.3250632880044,0.000144778341255497,0.000372640645153249
"ENSG00000177150",1.11533274799954,5.03620491231695,26.3234904876377,0.000144820316876791,0.000372677914362641
"ENSG00000125409",1.85124728987936,1.27240044364629,26.3898379139638,0.000144874542203517,0.000372746686603353
"ENSG00000116667",-0.767697749103805,6.51956331955295,26.3170200886917,0.000144974698913238,0.00037293358684191
"ENSG00000143033",0.943969297772194,6.76217996367447,26.2897674952273,0.000145688077007586,0.000374697570353098
"ENSG00000067560",-0.685319982183138,8.70692573423404,26.2859915976846,0.000145787585061707,0.000374848340651008
"ENSG00000133026",0.775985712946257,8.30884297186193,26.2850228554248,0.00014581318594996,0.000374848340651008
"ENSG00000173848",-0.785337774793401,5.65823925033627,26.2847748079846,0.000145829666537758,0.000374848340651008
"ENSG00000114656",1.56366542081799,2.53356671957616,26.2917918029824,0.000145898864624395,0.00037495510260126
"ENSG00000104870",-1.4115778471885,5.08604918259523,26.2710942153738,0.000146209153163423,0.000375681300848726
"ENSG00000097046",0.925434121802322,4.58120150883725,26.2631936531305,0.000146416516954893,0.000376135222818143
"ENSG00000151835",0.720749440524865,5.66454098897783,26.2615070125465,0.000146441314063106,0.000376135222818143
"ENSG00000092531",1.0834265943748,5.32999904040367,26.2591568695809,0.000146511192476324,0.000376243407128475
"ENSG00000189042",1.25276612978107,3.87464362301393,26.2365752545471,0.000147155490477538,0.000377826390970364
"ENSG00000136169",0.780627307294308,4.53549178663586,26.2244998022548,0.000147449720816374,0.000378510135595668
"ENSG00000166912",1.24336922122566,4.6371740123515,26.2024862692694,0.000148036494063008,0.00037994445001515
"ENSG00000111348",-2.50406771737013,3.94552970569576,26.2168216664165,0.00014818299566302,0.000380248451953156
"ENSG00000135506",-0.695082126916976,7.03567829799225,26.1891244947352,0.000148373813976566,0.000380666037220969
"ENSG00000223501",-0.768728935093844,6.1110408414289,26.1596439579008,0.000149176082495372,0.000382651896696115
"ENSG00000060642",-1.03375694557232,4.66002943140726,26.1545595731241,0.000149351262659037,0.000383028763307586
"ENSG00000133731",0.739154334290684,4.7467256613758,26.1497796431398,0.000149461726114243,0.000383203869103606
"ENSG00000101850",1.19106159799805,3.32514903247061,26.1518357199959,0.000149476084989727,0.000383203869103606
"ENSG00000129933",-0.673112286167457,6.21329029645007,26.146414979479,0.000149535191051725,0.000383282900816012
"ENSG00000115750",1.39105420214261,4.72308667700799,26.1443371581495,0.000149609400795455,0.000383400608504746
"ENSG00000185475",-1.01718194558811,6.0056671646006,26.1420364153681,0.000149657712078805,0.000383451914842366
"ENSG00000132010",1.47489321742751,2.24420575149183,26.1333363690455,0.000150255804557347,0.000384911580980963
"ENSG00000160948",-0.731947596719603,7.4560743264527,26.1161917927537,0.000150355209149594,0.000385093443842327
"ENSG00000100784",1.03511606286874,4.66521432852277,26.1115963853903,0.000150503502062717,0.000385400428293607
"ENSG00000169306",-1.93154413867528,2.98674066489553,26.150040715998,0.000150671340553966,0.000385757338471563
"ENSG00000143418",-0.764376548771502,5.83330030126161,26.0986833529918,0.000150843573221666,0.000386125361935119
"ENSG00000067182",-1.10017870683347,5.31032145983268,26.0973808532775,0.00015088971683983,0.00038617054796961
"ENSG00000128626",-0.879380725274365,5.08404102155823,26.0848083013755,0.00015123637329692,0.000386984671260421
"ENSG00000188725",-0.678610711422572,5.97766970298412,26.0644857027266,0.000151783661363545,0.00038831176785985
"ENSG00000110148",-2.56287833871485,3.26539130940906,26.1142662358489,0.000152242358282504,0.000389411761494822
"ENSG00000116288",-0.737580165319484,8.4159944784518,26.0453389751142,0.000152309090240735,0.000389508945117534
"ENSG00000154655",1.71147185783726,1.56415426937889,26.0447672698451,0.000153367017150318,0.000392140454717112
"ENSG00000087274",-0.719570830462915,7.97344721398661,26.0056296810362,0.000153416953503351,0.000392194150845796
"ENSG00000187678",1.05715069451304,3.42389553925409,26.0071696853633,0.000153461417676656,0.000392233840314803
"ENSG00000196850",1.65724091008691,2.61093434562045,26.00261747439,0.000153762111920358,0.000392870225908893
"ENSG00000159917",1.71750345867473,2.96721643528245,25.9991960616942,0.000153768374534948,0.000392870225908893
"ENSG00000152818",0.921379676139025,5.81923946491842,25.9910720996569,0.000153826352370452,0.000392944285719771
"ENSG00000104687",1.48338668669477,5.38452140751498,25.9889995173471,0.000153898766986746,0.000393055188946363
"ENSG00000100284",-1.01643994108002,5.77012048077293,25.9875684562092,0.000153934348215515,0.000393071996178051
"ENSG00000141232",1.15917500218628,4.85175080065342,25.9818335830615,0.000154107092148319,0.000393438976639351
"ENSG00000170270",1.55779654282188,3.72887423019346,25.9774055606002,0.000154282715939265,0.000393813169838191
"ENSG00000107669",0.954164811373311,6.84132731902528,25.9700193486339,0.00015441840390132,0.000394085303422801
"ENSG00000072818",1.2807313792061,2.76470422353727,25.9705068640588,0.000154594204815079,0.000394459686005946
"ENSG00000139160",1.60135493913251,2.75753516214005,25.9488858762473,0.000155228098375529,0.000396002568300757
