isoform_id	EP1.WT_hRO_2	EP1.WT_ROs_D45	H9.BRN3B_hRO_2	H9.CRX_hRO_2	H9.CRX_ROs_D45
ENST00000614558.3	6.06406	37.03081	9.36314	3.0145	38.21485
ENST00000614583.1	153.00705	116.3287	161.72162	204.50561	91.32415
ENST00000614697.4	66.17906	47.38363	76.40643	68.69384	55.86758
ENST00000614776.1	10	69	1	0	2
ENST00000614886.4	0	0	0	0.8382	0
ENST00000614932.1	41.21653	3.8643	66.1206	31.10929	22.09353
ENST00000614998.4	37.92621	5.39157	15.53052	38.19852	0
ENST00000615025.6	0	2.61382	0	0	17.72475
ENST00000615052.5	95.24577	52.91396	121.97509	119.0088	67.79156
ENST00000615301.4	73.89548	67.03084	61.64636	48.23364	133.42357
ENST00000615331.5	384.14514	313.65204	200.05828	122.21665	376.89042
ENST00000615385.4	3.35662	47.38363	6.66689	8.01372	21.4161
ENST00000615435.2	0	9.1813	0	0	0
ENST00000615498.4	4.38437	9.02606	2.21088	2	5.32512
ENST00000615531.4	18.33801	6.82414	8.25062	35.06115	16.35325
ENST00000615553.1	4.41564	10.48632	8.19538	7	41.23938
ENST00000615615.4	161.76927	196.93287	215.72545	130.65415	201.58882
ENST00000615665.5	204.11754	176.88965	335.68427	208.9854	109.42915
ENST00000615676.1	35.89304	2e-5	81.28179	74.80312	3e-5
ENST00000615746.4	0	5.0162	0	0	0
ENST00000615808.5	25.18244	31.84834	19.80758	36.7733	40.13289
ENST00000615901.4	85.56819	20.03877	3e-5	117.87204	259.33002
ENST00000615911.4	178.01888	272.07944	164.25751	148.44809	246.78337
ENST00000615926.4	14.96181	1e-5	15.21931	52.47986	2e-5
ENST00000615986.4	2.70815	2.34894	2.60189	10.5203	5.03056
ENST00000616010.4	23.52978	8.7135	0	14.36539	7.34269
ENST00000616016.5	9.0965	64.74472	7.51563	4.01214	35.53754
ENST00000616053.4	9.20287	8.0056	11.17021	0	29.46884
ENST00000616088.4	0	7e-5	0	3.67017	56.52164
ENST00000616132.4	11.89281	15.56081	2.30608	4.20334	6.36873
ENST00000616213.4	584.84799	1590.82142	325.03125	1131.19779	931.65657
ENST00000616276.4	61.28457	23.33895	47.51958	36.5422	38.61256
ENST00000616283.4	86.64673	5.88221	51.53361	79.43488	15.96861
ENST00000616469.4	302.7665	429.73827	240.10336	245.48523	218.563
ENST00000616552.4	154.23658	1142.78737	206.43958	153.24953	947.5364
ENST00000616590.4	3.0954	1.87701	1.59402	3.43957	7.55794
ENST00000616647.4	0	12	1	0	0
ENST00000616684.4	32.58638	21.17073	18.30453	23.85916	12.1572
ENST00000616692.1	51.85166	102.96076	51.31765	77.25196	134.19283
ENST00000616701.5	4.5046	2.64604	12.52687	11.68692	9.68694
ENST00000616768.6	1.28621	6.14166	8.71885	3.48298	4.43713
ENST00000616793.5	111.56826	249.90267	208.00014	149.70568	155.34659
ENST00000616794.1	2.06504	0	0	3.55857	7.92319
ENST00000616884.4	27.89274	50.16202	19.70681	7.97801	32.18611
ENST00000617078.3	1e-5	0	0	3.92904	0
ENST00000617122.1	83.32461	363.67796	170.52918	329.82485	603.79084
ENST00000617200.1	3.6442	8.06538	15.19635	6.82545	7.15272
ENST00000617233.2	27.78408	6.15734	22.50042	12.82656	16.68418
ENST00000617346.4	4.98519	21.11645	6.39982	6.60656	23.54362
ENST00000617388.4	16.07568	57.41917	43.09284	35.71482	34.43151
ENST00000617539.1	59.61751	15	52.74629	59.48986	20.9017
ENST00000617701.5	3.5647	5.24346	0.55225	1.52392	2.29053
ENST00000617876.4	7.07174	2.90681	2.99341	16.14201	3.45781
ENST00000617908.4	2e-5	0	10.2939	1e-5	1e-5
ENST00000618041.2	20.87556	30.59664	6.32623	2.17745	7.45691
ENST00000618072.4	169.53208	2e-5	142.80863	19.80418	7.79769
ENST00000618123.4	138.52213	31.12765	138.46097	109.15436	57.74051
ENST00000618171.5	0	0	0	1.46436	0
ENST00000618236.2	62.05386	373.11644	127.20952	168.42536	364.94518
ENST00000618250.4	77.39058	73.71296	88.64913	84.41014	93.97179
ENST00000618296.4	93.47624	3e-5	4e-5	1e-5	16.22057
ENST00000618323.5	9.0965	64.74472	7.51563	4.01214	35.53754
ENST00000618415.4	8.90908	23.85849	8.60235	14.85014	56.92426
ENST00000618548.4	0	16.7006	0	0	15.71639
ENST00000618555.4	124.67839	316.12096	219.264	89.75507	272.35969
ENST00000618613.5	38.4961	20.56277	83.44404	68.20144	15.23948
ENST00000618619.4	114.57797	93.395	188.09434	122.06432	65.95699
ENST00000618757.4	6.70432	1.93676	13	22.04852	9.19341
ENST00000618865.4	18.1143	19.55646	21.03374	21.45542	20.41293
ENST00000618875.4	15.71623	28.20703	21.25	24.10669	51.82632
ENST00000618918.4	21.04947	43.36387	29.5712	40.26651	19.13278
ENST00000618944.4	16.32718	47.87946	6.79522	9.51525	37.72162
ENST00000618976.2	56.84589	13.46949	23.02457	14.73614	20.47812
ENST00000619049.4	13.45373	47.02685	1e-5	92.48739	34.87398
ENST00000619119.4	8.76701	4.56714	2.80895	9.954	1.24589
ENST00000619133.4	17.21207	327.81907	80.40806	36.073480000000004	361.63909
ENST00000619145.4	51.1951	10.84947	39.74467	13.15583	5.99072
ENST00000619160.4	1.3502	0	0.26204	1	2.57469
ENST00000619230.1	3.50572	3.33474	2.23701	1.08193	18.07383
ENST00000619300.4	0	0	8.70558	8.03481	16.02614
ENST00000619301.4	40.81962	90.26498	36.592529999999996	40.90927	91.89523
ENST00000619305.1	75.85511	271.50861	126.65002	109.0715	217.35152
ENST00000619314.2	104.68257	291.49196	119.05544	91.52948	194.93687
ENST00000619325.1	2.03846	1.06805	3	1.06748	1
ENST00000619374.4	63.93585	113.70254	74.38021	100.02012	40.93039
ENST00000619485.4	26.03384	6.28322	32.61728	33.55252	9.82726
ENST00000619527.4	0	0	81.1848	74.17674	7.71059
ENST00000619571.5	5.17619	3.71584	0	3.53469	3.83735
ENST00000619578.4	55.08283	68.92779	65.30979	73.25218	54.32542
ENST00000619707.5	57.06343	19.28816	46.63797	118.13879	34.06084
ENST00000619747.1	4.81167	6.55199	4.87418	203.8583	3.17479
ENST00000619787.4	11.79186	5.42851	9.19101	3	1.4041
ENST00000619871.1	24.80429	65.344	7	7.0404	84
ENST00000619887.4	7.65352	19.15891	23.43593	54.31397	9.59943
ENST00000619916.4	1.69499	0	0	2.15892	0
ENST00000619961.4	1.17948	5.24991	2.34309	6.57305	1e-5
ENST00000619982.4	269.92808	274.0019	311.73452	291.94804	284.4278
ENST00000620145.5	1957.02107	1160.0115	1953.8837	1635.88376	613.64521
ENST00000620302.2	0	0	8.58852	0.06325	5.74885
ENST00000620384.1	10.42676	1.72958	0	0	27.40174
ENST00000620443.2	7.14572	28.47535	25.22947	23.93532	63.30827
ENST00000620566.4	134.73025	281.60224	218.44302	112.7437	332.56593
ENST00000620581.4	10.56032	0	5.86804	24.87484	9.11882
ENST00000620616.1	0	2.82774	5.51604	2.69714	5
ENST00000620660.4	1e-5	0	4.74066	17.39512	0
ENST00000620739.4	30.92322	190.61404	6.57997	29.0262	216.26935
ENST00000620791.1	73.04348	66.34426	69	89.45833	69
ENST00000621029.4	5.16811	0	0	7.68744	0.5983
ENST00000621044.4	36.5906	0	29.27941	30.19642	1.99215
ENST00000621075.1	15.15439	1.50512	4.53965	5.05439	2.14753
ENST00000621127.4	43.43583	30.03647	52.2924	49.21798	26.38207
ENST00000621129.5	4.11099	87.28838	480.33705	268.98433	106.0905
ENST00000621131.4	172.66294	10.74021	106.60361	101.93023	49.88911
ENST00000621413.4	6.08716	21.39454	12.543	9.40818	13.19172
ENST00000621533.5	163.05472	223.34737	171.83332	139.98812	167.59159
ENST00000621647.2	4.01384	0	2.95191	0	2.09348
ENST00000621813.4	54.67004	271.4652	28.06797	47.914	226.13055
ENST00000621833.4	21.67215	86.30439	18.19755	0	83.47099
ENST00000621961.2	61.58435	7.4105	0	4.02485	71.28151
ENST00000622345.1	2	0	0	1.19813	1
ENST00000622357.5	0	0	0	11.41089	14.26037
ENST00000622483.4	1.1857	0	0.26204	1	0
ENST00000622512.1	174.65709	273.24613	173.96733	250.89622	324.36739
ENST00000622513.4	113.18971	159.33039	122.36843	110.80866	120.3747
ENST00000622514.4	2e-5	0	27.61155	8.48807	2e-5
ENST00000622567.4	111.4638	217.1729	122.93388	134.55268	184.664
ENST00000622593.4	0	0	2.24067	0	0
ENST00000622607.4	20.24902	5.80459	20.78395	9.08181	9.28823
ENST00000622608.2	33.33741	0	6.05844	10.02472	8.3737
ENST00000622611.4	85.78764	52.88051	50.80645	140.79593	16.60659
ENST00000622645.4	4.51209	0.9675	20.92512	1.30584	0
ENST00000622703.4	17.47954	20.76627	7.94783	12.39738	18.37044
ENST00000622746.4	2.96771	15.83222	9.18486	5.0685	16.67815
ENST00000622768.5	7.14572	17.5701	0	23.93532	0
ENST00000623280.3	28.06727	25.36676	54.52528	4.16794	162.43848
ENST00000623326.4	2.5	0	1.5	0.5	2.33333
ENST00000623401.1	3.50324	0	0	3.51633	1.75099
ENST00000623481.3	48.99504	1.00392	0	0	1.00572
ENST00000623535.2	127.47592	68.65397	194	153.14754	66.86176
ENST00000623610.1	4	1	2	2	1
ENST00000623711.4	196.08194	559.53106	207.59621	195.81225	401.05319
ENST00000623910.4	415.19939	490.48341	631.4122	504.56199	456.33413
ENST00000624145.3	64.90847	5.108	121.31576	12.22077	42.13973
ENST00000624466.1	23.598	3.20542	5.4465	2.14946	1.1027
ENST00000625018.1	1.6917	0	2.23996	1.44027	0
ENST00000625172.3	146.41032	2e-5	3.38042	102.89342	2e-5
ENST00000625348.2	20	0	0	0	0
ENST00000625389.2	0	5.5	0	0	8
ENST00000625390.2	7.367	4.9189	3.72712	5.25991	10.21183
ENST00000625662.3	62.45128	58.74737	49.0893	47.87068	77.66076
ENST00000625778.3	23.3833	18.20906	24.44917	27.99092	23.18984
ENST00000626172.3	8.26605	1.83632	9.29275	10.22488	4.40357
ENST00000626274.2	6.51951	10.13026	2.6811	2.57933	6.06261
ENST00000626416.2	40.96346	0.76727	34.34702	81.38449	3e-5
ENST00000626539.3	19.39681	3e-5	10.00895	5e-5	43.29483
ENST00000626619.2	0	207.66666	0	0	0
ENST00000626874.2	103.21349	575.97214	108.58542	109.52746	314.49873
ENST00000627172.2	0	0	0	0	1
ENST00000627212.2	2e-5	10.35842	0	4.52866	10.65771
ENST00000627620.5	42.90074	7.51594	18.22779	21.85634	6.69508
ENST00000627622.1	52.48157	78.89434	83.28275	86.79347	61.08552
ENST00000627656.2	20.52996	204.78312	52.21125	18.47233	260.07772
ENST00000627657.2	0	5.5	2	2	8
ENST00000627992.3	2.51715	3	31	12.85714	10.16921
ENST00000628135.3	0	0	0	1.33333	0
ENST00000628176.2	52.64972	10.71323	4.25851	13.0858	15.0926
ENST00000628216.2	0	8.13486	0	0	24.02324
ENST00000628324.2	30	30	28.38062	30	37
ENST00000628663.1	0	16.99384	0	1.18547	10.10591
ENST00000628768.1	374.52252	85.26578	257.47142	236.7105	77.70792
ENST00000629088.1	7.91912	9.38489	0.40362	8.84485	12.76975
ENST00000629217.2	0	0	4.9695	0	0
ENST00000629277.1	5	4	12	26	3
ENST00000629387.2	50.72355	39.26937	21.36953	35.45064	51.03995
ENST00000629426.2	5.16257	6.17387	11.4102	7.30489	0
ENST00000629483.2	0	0	1.04817	3	0
ENST00000629496.3	66.75144	471.87908	113.53268	8.45072	38.76069
ENST00000629543.2	31.33239	35.85816	29.32486	41.25246	27.59876
ENST00000629552.2	1	207.66666	0	0	0
ENST00000629650.3	3.22263	8.78679	1.41277	0	0
ENST00000629723.2	4.4202	31.97283	2.48475	2.62996	10.21183
ENST00000629843.3	114.27342	446.49203	125.42218	130.66913	203.5291
ENST00000630056.1	2.94624	17.77411	28.37299	40.12514	4.34654
ENST00000630077.3	15.3076	21.79629	8.59964	6.24881	14.10355
ENST00000630424.2	14.98008	44.02279	20.08539	28.67593	48.44119
ENST00000630790.1	28.62833	164.49216	47.68432	23.62906	23.69
ENST00000631006.3	146.34923	265.17868	130.05909	93.64612	237.76105
ENST00000631044.2	50.62731	43.77212	71.20764	50.89393	64.63411
ENST00000631126.2	30.6825	27.4391	10.62545	10.07504	31.39811
ENST00000631148.2	1.08475	20.57895	2.04938	4.28571	21.27273
ENST00000631175.3	0	2.45945	1.24237	3.94493	2.55296
ENST00000631182.3	33.12046	14.41552	15.21302	23.44096	14.81144
ENST00000631460.1	169.30589	522.02341	130.53382	201.88301	438.44422
ENST00000631498.1	25.99925	2.3154	5.87294	53.78304	2.34079
ENST00000631589.1	34.52269	175.97319	67.314940000000007	42.57725	127.10589
ENST00000631687.2	17.89955	16.85676	15.41671	22.63743	27.79275
ENST00000631816.1	16.51825	40.56568	11.48086	14.81874	47.1489
ENST00000632657.1	1	0	3	0	0
ENST00000633077.2	190.88367	295.0291	267.48431	143.42966	387.34877
ENST00000633087.1	0	0	0	0	0
ENST00000633239.1	66.62632	7.49793	116.58926	113.35406	8.15797
ENST00000633547.1	0	0	4.2	0	2.99234
ENST00000633708.1	111.29226	2.60097	85.0186	90.00017	3.54534
ENST00000633794.1	6.80038	10.14421	2.69256	3.74586	8.80981
ENST00000634017.1	6.60175	19.00059	2.36384	5.30215	10.26609
ENST00000634349.1	27.62669	102.1418	27.37266	21.43771	84.95714
ENST00000634384.2	8.4704	0	19.82794	0.60311	0
ENST00000634495.2	10.77318	7.55703	12.04547	8.41234	39.14788
ENST00000634912.1	4	2	5	22	9
ENST00000635101.1	58.37546	102.46802	104.21578	117.75187	106.76519
ENST00000635123.1	23.24028	93.56957	44.12978	17.03854	56.95755
ENST00000635206.3	35.20813	46.91244	54.64255	63.79	58.21554
ENST00000635251.1	26.3574	23.66381	24.61369	34.10688	29.67351
ENST00000635253.2	120.37119	500.60892	171.34009	173.306	361.65395
ENST00000635293.1	1.0795	2.38764	9.29046	1.03187	6.36082
ENST00000635348.1	57.17632	32.82048	77.2145	93.17284	38.41738
ENST00000635464.1	5.65549	15.13581	0	19.25519	12.82894
ENST00000635664.1	101.14004	107.16346	138.02471	78.85899	103.73895
ENST00000635736.2	38.56345	37.24077	17.04069	27.08129	61.21729
ENST00000635827.1	3.64927	4.87118	8.96529	2.17778	2.45986
ENST00000635914.1	43.29295	43.28887	73.57522	29.97203	24.44807
ENST00000635935.1	0	1	1	3.05977	3
ENST00000635942.2	193.48749	37.93498	194.62889	137.97915	79.7241
ENST00000635945.1	0	0	0	6.44793	0
ENST00000635983.1	27.40497	26.21243	19.1025	23.71195	26.8827
ENST00000636068.1	7.90082	0	9.58429	7.92164	1.97146
ENST00000636119.1	3.96053	0	0.54516	7.92164	0
ENST00000636247.1	5.31578	10.93189	11.38424	11.97857	4.48611
ENST00000636330.1	38.24678	2.32915	56.42037	59.79727	5.92632
ENST00000636384.2	0	0	0	0	0
ENST00000636395.1	11.46924	17.75687	8.84763	4.64567	19.34287
ENST00000636430.1	1	0	0	0	0
ENST00000636438.1	1e-5	1e-5	58.58445	106.58935	70.86812
ENST00000636635.1	19	12.30269	10	9	14
ENST00000636662.2	4.38915	0	12.70617	13.27606	0
ENST00000636667.1	113.95678	3e-5	0	53.53441	0
ENST00000636694.1	1.34065	0	2.67841	4.54442	0
ENST00000636728.1	41.36013	11.77692	23.341	9.01484	13.40508
ENST00000636751.2	39.87724	116.51489	52.65606	33.32947	62.03087
ENST00000636769.1	0	0	0	0	3.74598
ENST00000636894.2	21.98765	6.7957	19.43837	20.51548	11.20938
ENST00000636932.1	6.52538	24.31909	3.31603	1.41406	18
ENST00000636937.2	26.40452	7.1716	18.8922	30.29313	41.77885
ENST00000636962.2	34.40791	32.85145	4.88836	8.84992	25.66663
ENST00000637060.2	0	1.11837	2.79552	9.68277	0
ENST00000637138.1	0	0	0	1.10808	0
ENST00000637169.2	9e-5	101.82204	1e-4	346.24492	94.50847
ENST00000637173.2	6.20344	43.52654	8e-5	6.18073	16.16442
ENST00000637208.1	48.23031	74.63015	138.0736	96.83656	95.68156
ENST00000637367.1	3.09722	0	3.51539	1.61475	2.91703
ENST00000637464.2	0	1.11837	2.79552	9.68277	17.95044
ENST00000637507.1	9.98041	0	0	0	2.46127
ENST00000637651.1	5.32917	16.58871	31.19947	2.98336	8.91272
ENST00000637698.1	6.86968	3.68091	1.79209	2.65968	0
ENST00000637838.1	0	1	0	3	0
ENST00000637923.2	9e-5	101.82204	1e-4	86.73215	94.50847
ENST00000637941.1	2.9157	45.01489	1.4137	20.63514	63.0637
ENST00000637953.1	45.39746	0	49.03185	5.1768	56.5695
ENST00000638011.1	1e-5	0	0	57.12651	4e-5
ENST00000638053.1	27.4978	13.63383	14.87249	16.65771	26.85837
ENST00000638086.1	0	0	1.35245	0	17.33779
ENST00000638154.3	109.12832	3.63706	684.99008	5.06941	54.20877
ENST00000638157.1	10.8633	1.45599	5.46493	27.73701	4.07885
ENST00000638174.1	3.72645	13.51558	0	3.31521	8.09758
ENST00000638270.1	5.04082	0	2	1.1171	3.21931
ENST00000638487.1	15.49876	16.20705	34.13512	3.39617	16.81417
ENST00000638555.1	0	0	1	0	0
ENST00000638749.2	104.1382	0	1e-5	0	0
ENST00000638820.1	5.2729	1.96602	6.51666	1.9784	0
ENST00000638822.1	1.39396	0	1.83224	1.47586	1.16882
ENST00000638919.1	111.05852	48.25071	21.16007	32.68697	30.15572
ENST00000638952.1	191.71902	317.78133	298.77204	216.66152	101.74657
ENST00000639121.1	1e-5	30.25059	0.11631	1.61069	189.93837
ENST00000639189.1	3.88428	3.16453	6.66481	8.49613	0
ENST00000639327.1	0	13.20373	0	5.58892	0
ENST00000639448.1	0	1	0	0	3
ENST00000639461.1	2.25448	21.76932	0	1.17241	10
ENST00000639542.1	0	0	33.77507	0	5e-5
ENST00000639628.2	0	0	0	105.52901	95.46844
ENST00000639639.1	23.4812	0	17.99725	9.71614	0
ENST00000639752.1	4.98825	42.33203	6.53145	5.67941	41.23023
ENST00000639997.1	1.99891	12.96591	6.50264	0	3.48006
ENST00000640027.1	8.4561	20.64031	12.44821	3.97481	24.38261
ENST00000640149.1	22.29011	328.21792	13.53622	23.51559	137.30848
ENST00000640218.2	759.35663	2133.76849	997.39172	773.01187	2010.9157
ENST00000640331.1	0	9.03527	3.66997	0	2.54097
ENST00000640354.1	0	1.95471	0	1.65964	0.60987
ENST00000640355.1	2.81233	5.29027	5.51502	3.52994	3.74795
ENST00000640371.1	0	6	5	5.28251	13.69878
ENST00000640411.1	7.51996	5.15723	3.35148	3.02854	1.31005
ENST00000640505.1	0	2.82539	2.74599	0	0
ENST00000640517.1	0	28.64792	3.75512	0	10.71711
ENST00000640565.1	1	3.08345	0	0	2
ENST00000640568.1	9.08057	4.01741	7	14	10.04936
ENST00000640592.1	0	0	4.02009	0	4.97071
ENST00000640657.1	13.52476	188.03578	21.24932	18.98967	12.05755
ENST00000640703.1	0	1	0	2.30559	4
ENST00000640765.1	136.39999	68.90172	76.89212	112.96067	92.79214
ENST00000640791.1	5	1	3	3	1
ENST00000640804.1	7.58073	28.45836	1e-5	4.76017	19.91664
ENST00000640838.1	0	26.74951	5.3207	5.6419	20.89014
ENST00000640868.1	7.10496	25.0917	8.22793	11.01139	30.95819
ENST00000640920.1	1.02157	11.08963	16.38275	1.42215	6.90251
ENST00000641206.2	128.40979	73.85319	162.1729	87.22707	329.63582
ENST00000641315.1	0	0	8	0	0
ENST00000641323.1	4.74873	1.38904	3.10985	3.64084	1.75573
ENST00000641390.1	2.44444	101.55984	0	0	16
ENST00000641784.1	85.55556	225.44016	3	54	11
ENST00000642017.2	53.68418	27.61096	21.76895	28.7892	56.18342
ENST00000642151.1	0	5.26214	0	3.08669	1.41402
ENST00000642161.1	25.62807	0	17.33095	1e-5	6e-5
ENST00000642212.1	30.95124	5.73965	22.3359	12.93876	14.3033
ENST00000642292.1	3.255	3.29511	0	1.26655	0
ENST00000642309.1	1.41064	102.30392	12.67718	9.14932	10.69648
ENST00000642319.1	102.95423	351.22903	153.42255	129.97608	341.03787
ENST00000642357.1	0	1.46216	0	0	0
ENST00000642429.1	0	0	13	0	0
ENST00000642456.1	0	0	0	0	8.37252
ENST00000642481.1	2.89246	8.3838	6.00857	0	5.9295
ENST00000642515.1	0	0	1.16647	0	0
ENST00000642551.1	2.6321	1.633	6.38847	8.55001	3.33903
ENST00000642584.1	0	0	4.29408	10.67942	12.2789
ENST00000642589.1	9.32283	17.49801	11.06822	9.75696	1.0612
ENST00000642653.1	2.09954	1.30629	1.51411	3.40357	1.58738
ENST00000642681.2	14	141.28711	29.51793	28.83509	95.9994
ENST00000642685.1	1.38057	1.26845	1	0	4.2522
ENST00000642687.1	113.58559	7.10328	192.6342	23.8141	0
ENST00000642696.1	0	4.10831	0.80798	10.85258	1e-5
ENST00000642766.1	0	73.96716	2.61905	1	1.17032
ENST00000642767.1	0	11.98958	0	12.5732	22.48697
ENST00000642791.1	179.01364	101.29322	184.5306	144.68753	167.64981
ENST00000642798.1	2	0	1.24758	0	0
ENST00000642831.1	0	1.40316	1.83416	0	5.28035
ENST00000642915.1	3	1.02074	4.22072	2	3
ENST00000642974.1	3.21111	14.61877	0	0	7.86285
ENST00000643060.1	17	9	10	10	24
ENST00000643088.1	0	24.80084	0	7.18465	8.4768
ENST00000643166.1	0	0	0	0	1.16233
ENST00000643255.1	19.80952	81.94937	56	17.05263	35.92105
ENST00000643257.2	0	63.52058	0	0	3e-5
ENST00000643259.1	6.17966	0.45487	0	0	0
ENST00000643355.1	33.45635	1.08484	0	0	0
ENST00000643377.1	20.70795	5.35732	35.3098	34.7414	5.78275
ENST00000643395.1	0	5.00315	0	2.34902	0
ENST00000643396.1	2.50748	1.40547	2.51983	7.8536	0
ENST00000643415.1	0	0	0	1.08338	1.50865
ENST00000643446.1	1.57589	5.6665	2.11018	18.84239	7.22732
ENST00000643473.1	0	0	1.33967	1	0
ENST00000643483.2	59.80972	4.57583	49.71773	34.76179	25.36194
ENST00000643571.1	0	1.67005	0	0	0
ENST00000643579.2	484.08316	2056.40026	625.80223	475.29344	2013.6669
ENST00000643624.1	86.16548	0	0	0	1.59107
ENST00000643689.1	195.30737	0	8.99671	95.06858	0
ENST00000643692.1	1.57589	5.6665	2.11018	18.84239	7.22732
ENST00000643721.2	109.89242	0	20.38937	52.72911	0.72319
ENST00000643769.1	0	0	0	0	0
ENST00000643780.2	33.35609	13.11491	7.98451	43.47451	16.26725
ENST00000643788.1	1.43391	0	2.67549	18.81943	0
ENST00000643808.1	0	667.13193	0	283.95294	0
ENST00000643853.1	18.22598	8.79519	5.73987	3.38702	4.23255
ENST00000643854.1	9.87448	12.27647	3.16931	9.26746	14.80174
ENST00000643898.2	0	9.31284	4.61432	10.3753	4.99433
ENST00000643936.1	10.08507	4.0317	10.7164	11.48508	16.11409
ENST00000643946.1	0	0	0	0	0
ENST00000643948.1	1.05461	1.19516	12.74741	0	4.38417
ENST00000644030.1	4.5792	33.91711	4.00659	6.51465	24.61156
ENST00000644038.1	4.17611	2.42511	0	1.02511	2.17847
ENST00000644072.2	228.74905	216.32295	256.79624	294.44547	274.24779
ENST00000644136.1	27.25672	14.81599	36.64429	15.17745	1.86198
ENST00000644200.2	2.59601	1.36464	0.84215	0	17.06423
ENST00000644219.1	11.48271	72.87251	26.5856	5.27956	67.26817
ENST00000644248.1	0	0	4.36779	0	0
ENST00000644294.2	4.7505	3.45054	4.03071	2.3199	3.89546
ENST00000644331.1	2.67102	3.59049	0	4.09775	6.04748
ENST00000644347.1	82.14925	157.52354	160.69322	56.88297	77.68968
ENST00000644359.1	43.43925	141.2755	40.11944	33.7972	202.71215
ENST00000644405.1	0	11.28064	4.37519	2	8.29803
ENST00000644411.1	2.33808	0	0	0	7.11019
ENST00000644417.2	6.85273	1.44319	4.42857	0	3.05013
ENST00000644441.1	10.98783	2.90701	0	6.45211	0
ENST00000644445.1	3.30561	0	7.45985	6.26625	8.62729
ENST00000644493.1	1.32334	18.30582	3.64826	3.14679	8.22284
ENST00000644506.1	8.35741	0	0	5.38278	35.84081
ENST00000644572.1	2.87514	92.40141	13.97609	0	3.68301
ENST00000644621.1	6.18875	6.36389	13.27731	13.66481	0.50132
ENST00000644769.1	37.05454	89.83378	15.49557	29.53031	112.71513
ENST00000644770.1	3.6728	5.38147	4.85411	10.0388	7.74376
ENST00000644778.1	0	0	0	4.60605	1.6735
ENST00000644820.1	0	5.22225	1.95426	3.09327	4.58185
ENST00000644837.1	0	0	2.13634	0	0
ENST00000644876.2	357.2704	719.80533	435.33385	566.06073	931.96024
ENST00000644935.1	680.13032	446.998	551.28396	461.9669	587.93113
ENST00000644939.1	92.74199	232.87468	70.1534	75.33951	228.12547
ENST00000644942.1	2.19115	10.56057	2.96846	1.24933	12.29893
ENST00000644974.2	74.27769	74.51145	73.65083	53.17803	82.77784
ENST00000644978.2	57.73267	83.84079	69.47187	44.15673	49.86091
ENST00000645174.2	8.7967	13.64135	4.90651	0	10.30676
ENST00000645256.1	19.6865	0	26.48842	23.23145	0
ENST00000645284.1	148.66958	46.15934	192.22932	125.25957	66.27263
ENST00000645288.1	0	0	0	0	5.70767
ENST00000645322.1	4	0	0	0.5	0
ENST00000645433.2	0	5.2118	2.43441	14.61607	1.52942
ENST00000645471.1	21.003050000000002	8.60814	5.19237	1.57643	22.73496
ENST00000645483.1	35.89454	112.04672	55.4518	51.88488	105.08745
ENST00000645486.1	3.12651	0	2	1.02398	1.13269
ENST00000645522.1	11.36984	22.47061	34.27457	14.39407	41.30274
ENST00000645560.1	0	4.58209	0	2.17028	0
ENST00000645566.1	8.89092	7.86261	9.42905	2e-5	7.91899
ENST00000645583.2	0	30.32679	15.54018	0	18.8441
ENST00000645598.1	0	1.10811	0	1	2.44279
ENST00000645693.1	8.52518	0	6.20846	1.59107	10.63662
ENST00000645711.1	0	0	2.91377	5.397	0
ENST00000645770.1	6.68813	5.97423	3.87978	14.32862	0.54087
ENST00000645793.1	0	0	3.08206	0	0
ENST00000645808.1	2.42889	0	8.1622	10.49053	1.19445
ENST00000645819.1	122.68629	194.41498	172.24242	131.77649	143.59679
ENST00000645925.1	0.51821	0	0	0	1.87315
ENST00000645960.1	7.81638	4.38789	0	0.33333	7.11117
ENST00000645976.1	1.41915	0	0	1.0203	1.25724
ENST00000645986.2	1.88552	22.89471	5.96765	17.89097	8.08218
ENST00000646004.1	5.15886	3.40439	2.26906	0	0
ENST00000646035.1	0.5	1	1.88184	0.00649	0
ENST00000646060.1	2.33408	0	1.19058	0	0
ENST00000646088.1	1.98857	1.09228	2.38821	0.00649	2
ENST00000646124.2	92.1991	195.94937	114.23084	52.16792	201.48449
ENST00000646135.1	1.83079	0	0	0	1.89997
ENST00000646146.1	2e-5	1e-5	70.12455	3e-5	14.61082
ENST00000646196.1	8.55529	16.09195	21.71162	25.00891	31.09194
ENST00000646209.2	181.57836	13.9996	68.60121	66.69901	5e-5
ENST00000646223.1	34.10068	15.91014	52.70184	108.68133	0
ENST00000646273.1	0.60763	26.82682	1.77657	0	39.07977
ENST00000646295.1	1e-5	4.58414	3.47276	0.56555	4.26252
ENST00000646296.2	0	1.50058	0	1.53346	6.74492
ENST00000646300.1	2e-5	0	2.75449	0	0
ENST00000646302.1	0	43.13386	0	0	0
ENST00000646351.1	6.45217	4.07419	41	4	32.20368
ENST00000646432.1	0	0	0	0	0
ENST00000646464.2	20.92865	7.02134	23.96035	33.58396	38.00724
ENST00000646488.1	0	2	4.62442	0	0
ENST00000646506.1	0	5.4252	1.46553	1.55967	4.64811
ENST00000646515.1	19.06012	0	0	0	2.00144
ENST00000646520.1	71.64832	34.29046	17.37444	26.11497	35.94711
ENST00000646521.1	0	0	1	0	1.13269
