isoform_id	EP1.BRN3B.RO	EP1.WT_ROs_D45	H9.BRN3B.RO	H9.CRX_ROs_D45
ENST00000517484.5	12.87534	1.66667	37.77506	0
ENST00000517535.5	4.54416	1.17129	6.88214	0
ENST00000517561.2	11.70155	4.67598	7.43095	20.37895
ENST00000517566.7	273.25054	64.23792	271.30371	86.16401
ENST00000517609.5	4.15162	4.42506	3	1.30236
ENST00000517660.1	0	0	0.94523	25.14707
ENST00000517768.6	0	5.7691	0	10.0392
ENST00000517795.5	10.37396	3.83162	0	2.51025
ENST00000517894.6	0	3.5	0	14.45988
ENST00000517898.1	210.97583	2.51787	19.75016	2.7199
ENST00000517913.5	3.43814	2.16096	55.86549	1.10658
ENST00000517940.2	270.73865	304.38808	31.3801	193.74191
ENST00000518081.1	0	0	0	0
ENST00000518095.5	10.75641	7.8017	10.74454	19.22849
ENST00000518101.1	51.01641	0	27.42873	0
ENST00000518137.6	25.70517	24.19759	14.9836	7.768
ENST00000518143.2	1.09139	1.5652	0	1.62498
ENST00000518170.1	0	0	0	0
ENST00000518256.5	5.43769	0	0	0
ENST00000518257.1	0	0	0	0
ENST00000518384.1	8.07572	10.65485	9.15282	8.6
ENST00000518415.5	12.13195	0	29.1637	3.18433
ENST00000518561.5	26.18258	26.39203	29.27121	19.64572
ENST00000518578.5	13.33333	3.3245	22.00428	0
ENST00000518592.5	11.25783	8.68521	9.37837	27.83394
ENST00000518644.5	0	0	8.74291	0.63213
ENST00000518660.5	0	0	0	0
ENST00000518695.2	10	3	11	4.03133
ENST00000518786.1	84.39031	0.78009	2.29579	0.96032
ENST00000518800.5	0	30.68889	196.9101	18.88055
ENST00000518810.1	0	0	12	0
ENST00000518820.1	4.62001	0	1.1195	1.08025
ENST00000518832.2	286.74194	6.42849	106.577	6.50995
ENST00000518858.1	1.87631	1.34252	8.94546	1.59395
ENST00000518901.5	13.22995	1.91581	10.0204	12.55124
ENST00000518925.5	0	10.90485	3.63816	8.6463
ENST00000518937.6	523.82039	170.75583	581.93563	88.17199
ENST00000518961.1	11.86278	42.99975	34.4103	39.66513
ENST00000518993.2	218.27508	165.98004	177.50153	1346.16167
ENST00000519093.5	33.62989	75.18937	118.02582	47.60866
ENST00000519096.5	0	1	0	0.66717
ENST00000519132.5	14.0007	4.70468	2.72884	3.89603
ENST00000519161.1	0	0	4.35449	3.11339
ENST00000519199.5	4.18628	11.3195	2.02074	9.07596
ENST00000519238.1	3.40144	1.03928	3.73397	4.43867
ENST00000519295.6	169.64882	159.75508	133.61465	150.82379
ENST00000519301.6	4.17424	0	3.38065	1.34639
ENST00000519331.1	1.57285	0	1.40257	2.89117
ENST00000519342.1	0	64	3	44
ENST00000519356.1	29.51818	0	11.49283	2.03626
ENST00000519449.5	26.59598	32.7579	24.1067	26.36419
ENST00000519463.1	4.56912	1.42192	6.17835	2.86667
ENST00000519559.1	18.96931	45.85895	10.12919	26.57316
ENST00000519583.5	28.64261	48.09087	2.00656	21.56531
ENST00000519595.5	18.85614	89.57542	6.78564	33.19013
ENST00000519650.5	1.86861	0	0	0
ENST00000519692.1	34.76489	0	13.87741	1.65381
ENST00000519703.2	0	13.5	42.74698	0
ENST00000519741.1	104.24521	63.10577	194.4436	80.77709
ENST00000519800.1	11.00633	4.15922	3.6379	14.25103
ENST00000519846.5	1.78898	6.44924	13.5652	1e-5
ENST00000519847.6	2.45116	9.4218	4.33595	3.45114
ENST00000519888.6	3.53695	7.67922	9.31351	9.78695
ENST00000519927.5	6.93463	0	0	0
ENST00000520002.5	0	2.60685	1.0906	0.35421
ENST00000520008.5	0	15.45116	5.47236	15.58762
ENST00000520047.1	11.51056	5	11.1489	6
ENST00000520104.5	0	135.17705	0	83.88739
ENST00000520109.1	14.50579	0	17	0
ENST00000520112.1	3.38347	0.8262	2	0.39608
ENST00000520121.6	408.19827	37.52747	737.36839	32.76
ENST00000520179.5	5.02037	2.76279	4.23531	5.83672
ENST00000520244.6	22.37387	11.14386	18.04502	17.38116
ENST00000520262.6	42.53796	65.36406	0	56.16328
ENST00000520284.5	0	4.60586	12.55877	4.28177
ENST00000520367.5	34.50812	25.61827	54.93985	10.56034
ENST00000520405.1	26.2167	0	0	0
ENST00000520407.5	20.45791	7	16.05622	8.44923
ENST00000520428.5	5.43769	0	0	0
ENST00000520446.5	11.74509	65.98443	23.99377	37.27089
ENST00000520451.1	5	0	0	0
ENST00000520452.5	32.3255	249.9982	13.29027	164.99201
ENST00000520502.7	0	41.46794	0	22.00684
ENST00000520523.5	0	0	0	0
ENST00000520527.5	252.71607	1.39715	618.62681	3.81109
ENST00000520537.1	11.53702	13.32834	9.89358	26.01028
ENST00000520636.5	12.7323	12.36838	5.16551	13.2357
ENST00000520645.6	468.7697	553.0737	380.46391	417.18249
ENST00000520724.5	0	7.93208	0	1.65818
ENST00000520747.1	32.4898	3.10742	37.5375	8.71251
ENST00000520776.5	0	1.66667	43.44986	0
ENST00000520849.5	4.40626	11.5369	0	16.62947
ENST00000520878.5	82.35633	46.93933	107.65807	1e-5
ENST00000520944.6	2925.44655	4340.0507	2279.29249	3530.27126
ENST00000520957.1	6.13387	4.95638	11.32389	5.95976
ENST00000521046.1	25.79623	19.44915	33.07861	16.45352
ENST00000521102.3	17	2	41	16
ENST00000521104.1	191.55843	1.60649	345.55108	6.2463
ENST00000521164.5	0	0	0	0
ENST00000521189.1	2.96784	383.83533	2.42076	8.26901
ENST00000521241.6	2.25352	10.70915	3.27675	8.91969
ENST00000521344.1	7.73738	51.33635	10.80669	7.28896
ENST00000521369.2	126.77773	30	352.23784	39.99938
ENST00000521375.5	0.94986	0	0.26562	8.90186
ENST00000521383.5	2.68316	3.60169	8.33111	1.23845
ENST00000521407.1	2	0	0	0
ENST00000521418.1	0	3.85672	4.96639	15.09392
ENST00000521441.2	81.0605	73.42113	155.57668	36.23755
ENST00000521492.1	0	7.73962	0	26.14712
ENST00000521531.5	107.89972	1e-5	128.42925	7.32343
ENST00000521545.7	4.96597	2073.13288	13.94822	2071.9569
ENST00000521621.5	133.00823	12.63038	101.82679	6.10709
ENST00000521623.1	0	0	0	0
ENST00000521647.1	22.3507	1	23.60288	5.07127
ENST00000521711.5	0	0	0	0
ENST00000521794.1	0	0	2	0
ENST00000521847.5	20.69089	4	13.92857	6
ENST00000521936.1	5.69294	1	0	0
ENST00000521938.5	12.23874	0	0	0
ENST00000521970.1	0	0	46.97346	0
ENST00000522065.5	0	0	0.26562	0
ENST00000522080.5	0	1.00124	4.39062	6.73047
ENST00000522136.5	2.73665	2.93142	5.47408	1.62083
ENST00000522153.1	0	0	2.393	0
ENST00000522266.1	24.37609	30.46501	14.35045	35.45902
ENST00000522284.5	182.61744	3.51909	10.71845	52.49038
ENST00000522297.1	2.91887	0	6.9035	0
ENST00000522356.3	86.91932	69.85147	71.94234	36.8378
ENST00000522514.6	794.05783	601.19919	724.56627	358.08182
ENST00000522517.5	0	2	0	0
ENST00000522543.6	15.71549	0	77.02483	0
ENST00000522556.1	20.2941	2.85858	16.72596	2.40508
ENST00000522577.5	4.06601	4.24043	0	4.21232
ENST00000522596.6	64.66842	4.70129	118.69656	12.42998
ENST00000522610.5	4.54185	3.60581	6.6401	3.7055
ENST00000522621.1	4	43.09378	1	42
ENST00000522653.5	14.87881	11.09543	23.64783	6.14928
ENST00000522656.5	4.20414	10.28946	2.07616	6.26126
ENST00000522783.5	3.90038	2.45797	2.03505	1.73712
ENST00000522792.1	86.55017	12.39981	101.07933	211.84734
ENST00000522830.5	3.55439	0	0	3.19489
ENST00000522904.6	41.66049	20.16607	62.90909	18.4958
ENST00000522955.5	29.04782	6.6932	3.2076	14.72965
ENST00000523013.1	1e-5	0.75538	18.74058	2.22738
ENST00000523062.1	1	0	1	0
ENST00000523079.5	14.42756	4.08486	4.41921	2.74015
ENST00000523120.2	4	2.92186	1	2.27514
ENST00000523204.2	1e-5	5.95768	0	26.78391
ENST00000523271.1	66.31365	25.02592	58.52904	85.70098
ENST00000523290.5	1.08046	0	2.20653	0
ENST00000523340.1	47.25886	54.79637	35.705	31.53333
ENST00000523371.5	1.05722	3.53365	5.53718	0
ENST00000523387.5	2.80946	0	3	0
ENST00000523456.1	2.74702	35	0	25.14707
ENST00000523465.1	9	38	0	4
ENST00000523504.5	1.10931	1.12574	5.64101	4.60245
ENST00000523551.1	43.28563	2.06123	0	0
ENST00000523614.6	0	10.51626	0	0
ENST00000523629.6	261.69974	67.17305	221.22131	86.80999
ENST00000523673.2	0	0	9.30443	0
ENST00000523681.1	2.32758	0	1.2345	1
ENST00000523683.1	6.08438	21.97978	3.07101	25.3007
ENST00000523752.5	53.3037	13.76596	53.85409	19.60088
ENST00000523836.6	0.53279	0	1.42149	0
ENST00000523842.1	0	0	0	61
ENST00000523856.5	4.10835	0	13.78365	0
ENST00000523952.5	3.16734	0	1.0388	1.02141
ENST00000523965.5	269.47378	258.76822	200.73508	289.2716
ENST00000523977.2	1	4.31412	4	1
ENST00000523978.1	0	22	0	0
ENST00000523984.5	11.47653	72.67934	18.01307	70.84639
ENST00000523987.4	3	0	2	0
ENST00000524039.5	10	7.06729	3.32231	4.53837
ENST00000524060.2	25.41882	3.23301	49.38163	5.09991
ENST00000524095.5	0	0	0	0
ENST00000524103.5	3.14307	10.98671	2.10475	11.80599
ENST00000524147.5	0	0	1.02944	1.91904
ENST00000524196.6	24.03951	5.41628	27.18471	2.2281
ENST00000524227.5	12.03554	3.20104	15.10229	4.0974
ENST00000524233.1	0	0	0	25.32108
ENST00000524284.2	23.74911	0	53.03859	0
ENST00000524315.6	6.44032	0	4.7317	3.68294
ENST00000524342.5	27.80146	1e-5	23.77722	16.71229
ENST00000524463.6	10.3102	31.13263	20.38518	34.10817
ENST00000524469.5	28.37225	13.80136	21.68285	25.80564
ENST00000524486.5	42.84763	22.74573	29.58357	21.42118
ENST00000524578.6	22.6101	21.08104	60.97834	128.27545
ENST00000524582.1	13.03314	10.64543	72.26848	20.44516
ENST00000524625.5	192.30713	194.08744	193.12554	274.78179
ENST00000524647.5	32.3197	22.63744	28.72265	7.30298
ENST00000524666.5	103.10791	116.74554	59.76398	47.99104
ENST00000524720.5	0	0	0	0
ENST00000524804.1	0	0	3	1
ENST00000524877.5	23.48611	6	9.37925	4.9253
ENST00000524913.3	5.78814	5.01788	30.53252	3.86964
ENST00000524926.5	38.87306	0	16.75424	1.42843
ENST00000524928.1	78.19864	33.15651	74.41109	14.32542
ENST00000524944.5	12.97642	0	10.79573	2.22123
ENST00000524958.6	453.01791	660.64169	281	621.6184
ENST00000524990.5	0	0	6.71029	0
ENST00000525006.1	14	2	0	1
ENST00000525028.6	3.63563	0	0	9.234
ENST00000525088.5	67.05273	12.61225	60.9702	31.07646
ENST00000525169.5	18.90336	12.30682	6.43642	6.49026
ENST00000525239.5	13.27512	54.36548	11.1697	99.46224
ENST00000525258.1	0	0	0	4
ENST00000525322.5	42.04776	17.35315	30.1224	18.62542
ENST00000525364.5	28.37863	17.70117	41.71714	22.66826
ENST00000525423.5	33.91703	33.85371	27.20841	16.46163
ENST00000525433.2	2.12505	2.18103	1.65756	5.9069
ENST00000525448.5	3.21701	0	1.53457	3.27735
ENST00000525449.6	1.30348	2.17304	14.59253	3.23288
ENST00000525477.5	4.4449	10.26062	0	10.52457
ENST00000525482.5	4.655	1.66812	2.82052	1.49814
ENST00000525507.5	0	1.00777	4.03661	24.32389
ENST00000525657.2	5.0132	0	1	0
ENST00000525702.5	0	0	0	0
ENST00000525729.5	6.98191	8.9838	8.62842	10
ENST00000525752.5	2.20424	2.08266	6.77932	6.50213
ENST00000525757.1	7	3	9	2
ENST00000525819.1	635.60544	5.29534	7.11366	17.12039
ENST00000525842.5	184.76453	75.13291	262.37636	67.73118
ENST00000525908.6	78.59381	40.15083	56.99576	26.05392
ENST00000525947.1	103.45017	0	134.08599	0
ENST00000525992.2	1	3	2.19457	2
ENST00000526122.5	0	12.45864	0	0
ENST00000526243.1	0	0	0	0
ENST00000526246.5	3.6	0	6.10557	0
ENST00000526302.5	0.94422	0	0	0
ENST00000526360.1	0	0	49.91478	0
ENST00000526490.2	0	0	0	26.26728
ENST00000526508.5	29.48482	9.77634	30.27122	8.29957
ENST00000526517.1	182.18302	13.37416	26.66319	24.57781
ENST00000526570.5	4.19347	3.09812	8.49586	5.36426
ENST00000526635.2	18.61667	0	18.19789	2
ENST00000526689.1	32	1	73	1
ENST00000526701.5	1.40191	0	1.62444	0
ENST00000526725.1	4	0	1.06118	0
ENST00000526754.5	22.15661	17.25161	33.78114	6.75069
ENST00000526757.5	35.56492	3.45962	29.3335	11.54031
ENST00000526794.1	78.37055	3.52482	139.43164	7.07704
ENST00000526999.5	0	0	9.99999	15
ENST00000527018.6	0	0	31.3283	0
ENST00000527088.2	0	7.29424	0	6.43839
ENST00000527132.1	228.96868	2.06079	254.74909	0
ENST00000527196.5	7.86893	5.08539	3.90741	9.89774
ENST00000527198.1	25.88939	0	57.17115	10
ENST00000527231.2	64.90327	13.11553	60.32646	10.92038
ENST00000527245.5	30.99563	7.16111	14.57851	6.15167
ENST00000527306.1	204.14535	14.03596	131.23635	17.58696
ENST00000527346.5	9.96971	0	7.56159	3.22731
ENST00000527357.5	13.2965	6.6343	13.68788	12.97373
ENST00000527363.5	5.73542	1.13753	4.90809	3.72703
ENST00000527368.5	0	5.05166	19.54736	2.08405
ENST00000527372.7	126.62909	75.3146	115.00208	127.8397
ENST00000527411.5	23.43641	33.22209	12.11845	17.42216
ENST00000527449.1	76.78237	0	86.72987	43.41048
ENST00000527466.2	2.07881	0	58.07351	1.30394
ENST00000527478.6	253.43116	213.78283	288.99402	275.84405
ENST00000527491.1	0	0	0	0
ENST00000527523.5	4.06853	4.50396	0	0
ENST00000527531.5	7.99317	0	7.63947	0
ENST00000527615.5	0	0	4.75826	0
ENST00000527634.5	5.22665	25.6307	1.23862	13.661
ENST00000527733.7	1450.99506	1044.42176	1388.83959	747.12117
ENST00000527755.5	58.61216	3.97413	73.81975	3.5013
ENST00000527981.1	6.92895	2.43336	5.11546	7.74192
ENST00000528062.7	37.61612	36.80877	21.64552	39.62461
ENST00000528095.5	633.65519	10.33402	455.34618	4.40086
ENST00000528282.5	541.10348	0	2063.9222	0
ENST00000528288.5	123.72886	25.05544	79.53258	28.69831
ENST00000528359.6	0	0	0	0
ENST00000528368.3	534.7228	39.66568	0	72.49379
ENST00000528416.6	326.19505	461.87005	199.55338	495.2654
ENST00000528489.1	89.81132	15.74629	88.32492	1
ENST00000528499.5	312.03408	575.90261	154.17164	669.70078
ENST00000528642.5	19.61262	31.38859	34.87452	22.72409
ENST00000528647.5	1.97969	4.49023	1e-5	0
ENST00000528663.1	50.10555	31.67202	49.32816	39.22453
ENST00000528667.7	23.53469	5.34532	0	9.21712
ENST00000528673.5	8.63383	86.24453	4.72258	43.93289
ENST00000528762.2	10.30818	18.90672	13.79674	2e-5
ENST00000528930.6	299.83624	266.79283	295.73504	394.54981
ENST00000528954.5	34.18868	24.62151	46.67508	4
ENST00000528964.5	16.89007	20.5073	11.40506	16.10681
ENST00000529068.5	0.65606	0	0	0.5
ENST00000529100.5	3.23314	0	0	0
ENST00000529111.5	8.85159	13.73452	9.38285	1.56719
ENST00000529121.2	50.22285	0	13.19486	0
ENST00000529139.6	5.29935	7.02711	11.51327	7.96261
ENST00000529175.5	14.56669	13.64409	21.81847	2.381
ENST00000529177.5	8.13617	20.08181	10.59792	28.6314
ENST00000529208.5	51.3701	29.78551	110.35306	48.93898
ENST00000529261.5	1.2776	0	0	0
ENST00000529348.1	21.7035	16.06711	5.67036	8.22072
ENST00000529354.1	3.31743	2.03008	1.06966	3.32411
ENST00000529388.6	11.87708	8.09963	21.74645	4.46756
ENST00000529391.5	0	0	0.47382	7
ENST00000529399.1	0	0	65.94099	0
ENST00000529479.5	7.73192	1.02742	4.37664	1.04816
ENST00000529581.5	13.59226	0	14.64727	3.69788
ENST00000529618.5	17.40252	30.28873	5.07514	33.87521
ENST00000529658.5	0	0	1.51342	3.27735
ENST00000529690.5	12.37091	57.3146	6.1286	39.43839
ENST00000529742.1	60.79635	10.21725	58.86339	13.6742
ENST00000529750.5	574.92277	38.63342	813.92888	54.18728
ENST00000529808.1	3.67677	3.29072	5.12147	0
ENST00000529813.1	78.10953	14.45693	17.80984	47.98633
ENST00000529908.1	125.87348	0	0	0
ENST00000529984.5	5.38316	4.003	3.02974	2.66144
ENST00000530154.5	14.35613	0	0	0
ENST00000530187.1	8	3.11632	2	9.79847
ENST00000530235.1	19.68454	18.71367	18.88767	15.17318
ENST00000530271.6	54.75358	5.34717	102.89167	1e-4
ENST00000530304.5	486.62415	168.91638	498.35592	28.58569
ENST00000530340.6	25.22597	13.98261	22.44542	19.84252
ENST00000530374.6	105.35325	145.00057	69.55203	197.25654
ENST00000530438.5	92.95292	29.67112	94.01764	29.7477
ENST00000530454.6	0	3.22887	18.02684	3.44544
ENST00000530481.5	175.74864	82.21343	359.42853	60.163
ENST00000530491.1	173	39	1	0
ENST00000530507.5	0	8.64132	0	3.30309
ENST00000530561.5	0	3.63219	0	6
ENST00000530595.1	32.66903	50	6.89901	54
ENST00000530609.5	7.38756	46.60304	9.87285	46.80106
ENST00000530618.1	58.07614	55.04697	0	0
ENST00000530660.5	15.15691	186.13873	3e-5	187.09219
ENST00000530681.2	3.05903	29.33432	0	23.50621
ENST00000530699.1	0	0.13109	10.0768	4.85665
ENST00000530743.1	1.20286	9.79776	0	6.75493
ENST00000530757.5	102.74274	20.15636	170.10853	37.47424
ENST00000530797.5	3465.6433	0	1534.08925	1.53475
ENST00000530893.7	140.94175	84.66735	55.31723	87.09343
ENST00000530910.6	0	0	0	0
ENST00000530911.1	6.85524	3	10.87963	4
ENST00000530928.5	4.69486	2.61848	3.25859	0
ENST00000530934.5	0	83.36309	1.00713	5.3065
ENST00000530991.5	88.38176	2e-5	212.99396	4.12974
ENST00000531022.5	2.76281	16.75547	10.49276	0
ENST00000531126.7	20.14152	18.61164	18.84827	5.25839
ENST00000531169.5	21.42654	0	29.254	0
ENST00000531213.5	0	17.11842	0	20.36276
ENST00000531237.1	127.86499	65.27005	163	55.88326
ENST00000531253.5	41.45158	129.7049	67.59136	121.71469
ENST00000531286.5	5.72284	0	0	0
ENST00000531308.1	0.65606	0	0	0.5
ENST00000531443.6	14.04678	0	3.79662	6.7767
ENST00000531505.1	1.06057	0	5.13009	0
ENST00000531738.6	477.16657	675.63584	471.38405	800.98126
ENST00000531788.5	30.91068	6.53659	7.03802	29.46357
ENST00000531820.1	61.38805	0	0	0
ENST00000531845.5	1.67947	0	17.24649	3.45644
ENST00000531875.2	0	1.074	0	1.12126
ENST00000531905.1	20.66557	11.03556	8.1057	6.58068
ENST00000531980.5	1	2.43409	0	0
ENST00000532049.1	6.46654	2	5.02842	154.41708
ENST00000532052.1	19.80297	2.77712	28.82399	6.01265
ENST00000532058.1	32.86806	48.83097	19.48678	10.93419
ENST00000532143.2	5.45541	0	31.13615	5.59377
ENST00000532258.1	0	1.83333	0	5.42857
ENST00000532290.1	28.55386	15.07523	30.66612	9.79598
ENST00000532312.2	46.8738	24	17	5.67589
ENST00000532378.5	0	4.36015	123.93089	3.90692
ENST00000532445.2	11.11144	7.56488	49	4.49929
ENST00000532597.6	23	3	21.94565	4
ENST00000532612.5	0	9.56192	0	0
ENST00000532673.1	5.98212	1.90306	14.29675	4.4454
ENST00000532683.5	2302.53313	717.22409	1357.42649	749.33924
ENST00000532779.5	4.41414	5.80984	8.26922	0
ENST00000532786.2	356.98209	226.35831	257	262.3816
ENST00000532791.5	123.8271	176.02374	32.56701	39.39459
ENST00000532995.5	22.99245	0	0	2.00356
ENST00000532998.5	8.38469	12.72915	10.2294	19.63198
ENST00000533016.1	0	0	1.17411	63.70574
ENST00000533020.5	27.95808	2.66743	8.73644	9.60807
ENST00000533035.5	1e-5	4.87227	2e-5	66.27598
ENST00000533065.5	5.81101	1.83203	0	1.6867
ENST00000533076.5	16.21412	5.32256	25.95084	12.2332
ENST00000533089.5	8.37217	0	23.76814	0
ENST00000533146.5	3.38333	8.57143	11.80211	0
ENST00000533171.5	0	2.37361	0	8.68762
ENST00000533173.1	70.5412	63.73164	61.11981	97.51893
ENST00000533208.5	1	1	0	0
ENST00000533213.7	212.53068	211.40487	359.44346	127.50526
ENST00000533234.5	0	0	6.10535	0
ENST00000533325.5	1.2696	1.59635	47.42059	0
ENST00000533341.3	19.15263	22.08087	47.58141	20.86013
ENST00000533404.1	1	1	0	0
ENST00000533519.1	50.31897	16.37486	70.23758	14.03817
ENST00000533541.1	9.80626	0	9	1
ENST00000533626.5	385.9682	84.67325	673.61485	93.65923
ENST00000533637.5	15.49279	4.2501	21.39276	1.3726
ENST00000533801.6	62.43801	34.35937	45.812	94.3147
ENST00000533807.3	54.03725	22.64482	91.20383	12.30974
ENST00000533865.6	11.34122	11.56145	15.43025	14.57072
ENST00000533897.2	8.83129	10.36849	7.91733	29.08748
ENST00000533927.5	25.67369	41.10968	59.24881	25.44127
ENST00000534035.1	0	0	0	0
ENST00000534093.5	12.27601	4	8.14698	3
ENST00000534127.5	8e-5	5.234	74.81569	13.45438
ENST00000534325.5	27.17099	0	71.00276	0
ENST00000534453.1	55.22704	2.04492	0	0
ENST00000534456.1	0	0	0	0
ENST00000534479.5	7.89692	39.39371	43.819	48.8317
ENST00000534501.5	0	0.63142	115.00792	0
ENST00000534525.5	14.97375	5.09252	19.38759	27.44324
ENST00000534532.7	78.38941	4e-5	71.57932	0
ENST00000534548.7	92.10369	163.32851	125.49912	213.54914
ENST00000534578.5	15.08038	0	20.49402	0
ENST00000534598.5	2.03155	1	1.95916	1
ENST00000534624.6	5800.4731	10978.59987	6772.23377	9368.24594
ENST00000534649.2	4.43764	2.53203	3.20603	1.44308
ENST00000534660.5	19.51733	0	38.11187	0
ENST00000534665.5	15.51139	13.09572	8.70963	19.67317
ENST00000534686.5	23.15343	26.98573	53.20164	24.47079
ENST00000534854.7	421.0992	431.41596	481.58465	390.41724
ENST00000534871.5	21.77316	39.64146	1.63283	47.4456
ENST00000534898.9	157.15276	20.03531	139.65246	27.00606
ENST00000534905.5	0	0	1.43563	0
ENST00000534958.5	0	3	0	0
ENST00000534999.7	11.08612	24.10928	7.61635	11.73322
ENST00000535033.5	1.84041	0	0	8.18521
ENST00000535139.5	8.618	25.96392	9.13322	40.88597
ENST00000535223.5	6.61585	2.40976	2	0
ENST00000535237.2	34.21369	117.03762	0	117.40353
ENST00000535309.5	1	0	8.71003	0
ENST00000535373.5	21.98731	11.42277	16.82594	12.08307
ENST00000535406.5	3.44185	0	1.25958	55.4928
ENST00000535432.2	159.04918	82.18182	144.70588	74.42735
ENST00000535545.5	1.25976	3.85975	3.3179	1.05401
ENST00000535572.5	135.92564	35.84068	113.15441	90.0068
ENST00000535642.5	22.10543	32.83873	4.5	35.9826
ENST00000535644.1	54.14939	40.4429	62.88521	33.79928
ENST00000535699.5	224.84194	50.39456	248.69157	64.23231
ENST00000535785.1	6.58224	7.36955	0	0
ENST00000535842.6	4.46834	13.37524	27.62696	10.56308
ENST00000535870.1	38	1	0	0
ENST00000535942.5	0	17.72435	2.46769	16.72932
ENST00000535977.5	2.6305	20.86943	1.55558	18.75227
ENST00000536122.7	9.65983	3.41841	7.49618	0
ENST00000536169.6	39.72847	19.2166	5.29426	16.27937
ENST00000536254.6	6.32427	9.85569	4.74266	1.47727
ENST00000536287.2	7.26105	48.09175	1e-5	72.34251
ENST00000536357.2	0	0	0	0
ENST00000536378.5	120.91757	476.55602	71.42805	73.82371
ENST00000536413.2	248.19284	17.51469	86.80081	21.89713
ENST00000536598.1	23.29382	10.7279	0	9.39233
ENST00000536621.6	12.38916	0	0	5.64034
ENST00000536688.5	5.83394	0	9.62748	0
ENST00000536727.5	125.75204	48.90582	195.04667	23.69717
ENST00000536730.5	16.33975	15.30555	13.47202	10.39278
ENST00000536777.6	20.48917	4.60428	56.26674	4.89998
ENST00000536781.1	356.19274	117.87021	435.44598	86.74862
ENST00000536792.5	16.45347	40.35487	31.06478	16.17437
ENST00000536843.5	6.53755	17.26646	10.76966	44.59759
ENST00000536845.7	189.49557	122.68991	106.00093	71.89783
ENST00000536852.1	3.50231	2.70435	6.91596	2.53876
ENST00000536932.5	9	39.70931	7.29602	2.16105
ENST00000536991.5	185.81972	20.52846	61.91908	17.20793
ENST00000536995.5	0	0	5.02335	4.40764
ENST00000537020.5	50.35573	36.75968	77.80363	4.13193
ENST00000537058.5	831.07649	539.91682	1181.6248	645.29686
ENST00000537237.5	1.13868	2.24392	1.08648	15.85871
ENST00000537257.5	2.6771	1.85872	3.6530300000000002	1.74903
ENST00000537267.5	102.80387	79.84482	125.01013	51.26643
ENST00000537276.5	4.83533	0	4.37601	0
ENST00000537393.5	74.30248	32.54776	15.18098	14.5647
ENST00000537465.5	0	0	11.54624	4.79341
ENST00000537578.5	12.39393	17.70639	13.47206	29.74054
ENST00000537665.2	75.59083	4.52205	119.99886	5.48926
ENST00000537687.5	206.05285	186.11722	55.63228	126.32661
ENST00000537792.5	5.41236	0	1.45706	0
ENST00000537829.1	2.91125	2.1836	9.01258	5.60958
ENST00000537853.1	1.34199	0	1	0
ENST00000537856.7	44.87043	11.31451	32.21134	6.84429
ENST00000537943.5	0	0	0	0
ENST00000537988.5	17.01251	5.09301	5.80552	0
ENST00000538145.5	12.82237	15.60271	6.68319	5.71945
ENST00000538164.5	0	2.16057	3.08832	0
ENST00000538170.6	9.99257	10.51451	6.14574	0
ENST00000538185.1	16.00276	8.98893	4.21653	5.5931
ENST00000538197.7	1e-5	14.39449	29.88056	17.51517
ENST00000538211.5	7.13983	20.76231	1e-5	0
ENST00000538234.5	8.11115	6.23719	8.80651	3.92181
ENST00000538243.1	33.80148	14.64584	21.21461	10.6635
ENST00000538260.5	98.69036	70.81143	97.14869	50.99221
ENST00000538367.6	719.94121	328.95078	420.15122	327.82111
ENST00000538373.1	0	0	1.57999	0
ENST00000538463.5	0	0	0	4
ENST00000538492.5	15.92525	37.44967	4.85477	36.63759
ENST00000538503.5	8.06531	1.29736	7.16115	103.34617
ENST00000538559.6	0	21.74924	0	17.7042
ENST00000538649.5	2.64172	14.54264	0	18.70701
ENST00000538660.5	65.81885	260.91161	14.34724	130.07086
ENST00000538833.6	6.40486	15.37881	8.75733	19.05516
ENST00000538862.7	85.08648	353.87117	11.24883	319.30767
ENST00000538895.5	2.03036	0	2.35097	0
ENST00000538940.5	52.88778	5.08539	46.66694	9.89774
ENST00000538976.5	4.37839	1.31852	0	0
ENST00000539115.5	10.03714	4.27631	15.40371	29.38233
ENST00000539140.6	0	199.42937	80.80373	115.4791
ENST00000539194.6	252.31762	16.30496	346.3718	11.5468
ENST00000539211.6	0	0	0	0
ENST00000539259.1	7.26789	121.09592	20.37216	24.97757
ENST00000539276.7	383.95943	493.63977	145.70525	335.83641
ENST00000539277.6	22.82092	82.28894	10.94385	81.35115
ENST00000539294.6	395.17284	473.55321	253.66131	436.21704
ENST00000539335.5	52.75757	0	0	0
ENST00000539338.6	98.76913	44.82371	57.06774	66.75678
ENST00000539605.5	104.60255	40.36638	99.06526	63.51103
ENST00000539661.5	21.5814	41.24214	70.27768	35.80638
ENST00000539697.5	9.48585	15.14688	11.01639	1e-5
ENST00000539706.6	6.43695	1e-5	12.289	7.47342
ENST00000539745.2	0	3.16375	0	20.5
ENST00000539749.5	2.98535	7.89437	0	16.47784
ENST00000539798.3	81.13131	106.51869	34.6992	101.38118
ENST00000539799.5	139.20066	47.82625	334.44205	0
ENST00000539846.5	4.09705	22.86085	1.34675	32.5662
ENST00000539869.4	99.55413	317.50028	9.24361	219.35095
ENST00000539935.7	11.08612	0	0	0
ENST00000540035.5	0	0	30.84709	0
