isoform_id	EP1.BRN3B.RO	EP1.WT_ROs_D45	H9.BRN3B.RO	H9.CRX_ROs_D45
ENST00000657744.1	0	0	0	0
ENST00000657766.1	0.06097	0	0	0.53343
ENST00000657769.1	0.22101	0	0.44975	0
ENST00000657934.2	0.74927	0.31608	0.14823	0.20965
ENST00000658057.1	0.25322	0	0.09203	0.10576
ENST00000658077.1	3.41124	1.155	8.12539	3.59795
ENST00000658093.1	0	0	1.0263	0.23027
ENST00000658154.1	0.16585	0.47037	0.99185	0.43414
ENST00000658256.1	0	0	2.08312	0.27963
ENST00000658270.1	0.67065	2.90973	0.57063	0.7386
ENST00000658276.1	0.14033	0.5504	0	1.17488
ENST00000658310.1	0.36926	0.10264	3.24545	0.35787
ENST00000658319.1	0	0.2207	0.11196	0
ENST00000658344.1	3.12841	0.44765	0.95043	0.66018
ENST00000658348.1	0.27328	0.1532	0.09649	0
ENST00000658413.1	1.07512	0.14922	1.79904	0.79774
ENST00000658445.1	0.14279	0.07461	0	0.02863
ENST00000658463.1	0.02982	0	0	0.13191
ENST00000658483.1	0.2707	0.47894	0	0.56624
ENST00000658487.1	0.12194	0	2.34594	0
ENST00000658490.1	0.5047	0.5035	0.16975	0.22865
ENST00000658532.1	0	0.66777	0	0.60708
ENST00000658674.1	0.44834	0.42432	0.7757	0.16499
ENST00000658766.1	0.67557	0.64715	0.82812	0.68572
ENST00000658778.1	0.82736	0	1.15665	0
ENST00000658832.1	1.07993	1.40359	0.83915	1.58098
ENST00000658849.1	0	0.33626	0.12012	0.54291
ENST00000658877.1	0.58681	3.27847	0.06603	1.6958
ENST00000658932.3	2.11622	1.27881	2.4053	1.22003
ENST00000658963.1	0.07463	0.72574	0.06396	0.57012
ENST00000659044.1	0.36581	0.88761	0.18739	0.2462
ENST00000659114.1	2.47243	0	0.86552	0.12825
ENST00000659164.1	0.91886	0.0373	0	0.04103
ENST00000659168.1	0	0.76715	0.08717	0.20853
ENST00000659194.3	0.76049	1.2056	0	0
ENST00000659211.1	1.86906	0.23123	3.06254	0.14915
ENST00000659274.1	1.97338	1.74803	2.16665	2.02273
ENST00000659341.1	0.22481	0	0.17394	0.36748
ENST00000659351.1	0	0.10496	4.3078	0.25686
ENST00000659385.1	0.54871	0	0.42839	0.16413
ENST00000659459.1	0.08417	0	0.2622	0
ENST00000659470.1	0.16643	7.88823	0.19415	0.66821
ENST00000659537.1	1.17521	0.06201	0.42616	1.37308
ENST00000659539.1	0.42565	0.75849	0.10651	0.46335
ENST00000659546.1	0	1.07585	0	0
ENST00000659567.1	1.09135	0.05871	0.1951	0.25559
ENST00000659617.1	0	0.23587	0	0.30379
ENST00000659644.2	2.24603	2.40463	39.70583	2.49676
ENST00000659668.1	1.49834	0	0.12493	0
ENST00000659757.1	11.0026	2.18166	1.11252	1.19059
ENST00000659769.1	0.50181	0.17663	0	0.9877
ENST00000659860.2	0.21173	0.03449	0	0.21689
ENST00000659873.1	0	0	0.03123	0
ENST00000659934.1	1.12628	1.07683	0.5819	0.664
ENST00000659984.1	0.14279	0.07461	1.48249	0.02863
ENST00000659985.1	0.33936	0.0373	0.72774	0.04103
ENST00000660000.2	0.2154	0.18048	0.49592	0.11546
ENST00000660020.1	24.10637	5.00081	2.53814	22.22884
ENST00000660061.1	0	0	3.47221	0
ENST00000660072.1	0.31373	0.26897	1.31695	0.09043
ENST00000660098.1	0	0.21995	0.12493	0.22512
ENST00000660138.1	0.81371	3.7065	0	3.33493
ENST00000660194.1	3.31443	2.43109	11.09701	3.00345
ENST00000660242.1	0	0	0.31208	1.58942
ENST00000660264.1	0	0.25496	0	0
ENST00000660292.2	1.02201	0.17013	5.05966	0.35562
ENST00000660325.2	0	0.12435	0	0.90273
ENST00000660326.1	0.12194	0.07461	0.37479	0.08207
ENST00000660337.1	0.68192	0.12823	0.73251	0
ENST00000660378.3	1.36181	1.05404	0.74498	1.33711
ENST00000660424.1	0.85106	2.31286	0.35242	0.90273
ENST00000660425.1	0.85355	1.7906	0.56218	0.41033
ENST00000660446.2	0.57346	0.51909	1.2582	0.754
ENST00000660521.1	0	0.09859	0	0
ENST00000660584.1	3.79652	0.82069	2.06697	0.28238
ENST00000660592.2	0	0	0	0.12664
ENST00000660606.1	0	0.07606	0.06246	0
ENST00000660661.1	0	0.20634	0	0.40981
ENST00000660676.1	11.65749	0.51247	0.3551	0.26919
ENST00000660706.2	0	7.07319	1.33927	12.74003
ENST00000660742.1	0	0.19658	0	0.88212
ENST00000660752.1	0.38955	2.09478	0.96189	0
ENST00000660769.2	0.12194	0.29843	0	0.41033
ENST00000660803.1	0.38573	0.14922	0.24986	0.08207
ENST00000660808.3	0.17324	0.44546	0.31704	0.65653
ENST00000661006.1	0	0.19867	0	0
ENST00000661026.1	0.12305	0.65257	0	2.28243
ENST00000661093.1	0	0	0	0.7386
ENST00000661212.1	0.01925	0	0	0.01517
ENST00000661376.1	0	0.34954	0	0.09708
ENST00000661416.1	1.94541	0.36475	1.99026	1.97809
ENST00000661468.1	0	0	0.37479	0.32519
ENST00000661514.1	0	0.12805	0.24986	0.19768
ENST00000661550.1	0.78384	0.53619000000000006	0.41421	0.15231
ENST00000661551.1	5.18625	6.71518	3.69801	5.20032
ENST00000661654.1	0.09354	0.1161	0	0.10626
ENST00000661668.1	0	0.0795	0	0
ENST00000661706.1	0	0.00194	0.00828	0.25305
ENST00000661709.1	0	0	0.81204	0
ENST00000661736.1	0.52532	0.19038	0.12493	0.13569
ENST00000661751.1	1.42839	0.31566	1.35671	0.0956
ENST00000661769.1	0.20526	0.3534	0.08364	0
ENST00000661818.1	0.70328	0.46162	0	1.29139
ENST00000661849.1	0.22817	0.60182	0.18864	0
ENST00000661885.1	1.12898	0.14334	0	0
ENST00000661955.1	0.08192	0.10382	0.13244	0.32314
ENST00000661983.1	0	0	0.08435	0
ENST00000661984.1	3.93542	1.55551	0.68046	1.813
ENST00000662007.1	0.14882	0.07461	0.37479	0.19961
ENST00000662009.1	0.12703	0	0.04788	0.24737
ENST00000662069.1	0.01982	0.62979	0	0.4548
ENST00000662140.1	0.03048	0.08378	0	0
ENST00000662171.1	0.33286	1.96486	0.19415	2.64799
ENST00000662218.1	0	0.15262	0	0
ENST00000662234.1	0.42154	0.283	0.63772	0.96728
ENST00000662319.2	2.64931	2.25376	3.60484	2.72351
ENST00000662330.1	0.08306	2.25316	0	1.87564
ENST00000662364.1	0.60972	0	1.2434	0.1054
ENST00000662476.1	0	0.22609	0	0
ENST00000662553.1	0.42677	0	0.49972	0.09637
ENST00000662554.1	0.26628	0.82069	0.13476	0.4924
ENST00000662576.1	0.24387	0	0.22195	0
ENST00000662578.1	0.11233	0	0	0
ENST00000662621.1	0.51679	0.22383	0.38646	0.35204
ENST00000662643.1	0	1.00721	0	0.53343
ENST00000662685.3	0	1.69728	0	71.42633
ENST00000662688.1	0.11516	0.80177	0.086	0.15593
ENST00000662690.1	0.19227	0.53688	0.19484	0.431
ENST00000662797.1	0.73161	1.19374	0.40722	0.08207
ENST00000662828.1	0	0	0.06246	1.33517
ENST00000662869.1	0	34.13749	11.79197	28.65116
ENST00000662871.1	9.6801	0	0.16122	0.80124
ENST00000662922.1	0.57032	0.39219	0.38585	0
ENST00000662925.1	0	0.21917	0	0.28897
ENST00000662946.1	0.35572	0.48813	0.26883	0.09256
ENST00000663015.1	0.49832	0.16385	0.25839	0.3405
ENST00000663063.1	0.67065	0.90331	0.38242	0.82428
ENST00000663073.1	2.02067	3.34264	1.77334	4.00715
ENST00000663150.1	0	0.09202	0	0.23794
ENST00000663156.2	0.24867	0.07461	0.52772	0.27783
ENST00000663159.1	0.06097	0	0.62465	0.08207
ENST00000663212.1	0.22854	0	0.31232	0.09497
ENST00000663243.1	0.09458	0	0.36456	0
ENST00000663291.1	0	0	0.32331	0
ENST00000663311.1	0.36581	0	1.27608	0.16792
ENST00000663315.3	0.08701	0.57862	0.00893	0.96
ENST00000663379.1	0	0.50424	0.15064	1.15779
ENST00000663411.1	0.4272	8.2401	0.06338	0.81657
ENST00000663424.1	0.06341	0	0.06851	0
ENST00000663444.1	0.59848	0	0.87931	0.11095
ENST00000663448.1	2.91602	3.18903	1.85338	4.14936
ENST00000663449.1	0.13685	0	0.18387	0.59288
ENST00000663480.2	1.20851	0	0.14478	0.21412
ENST00000663519.1	0	0	0.09081	0.54535
ENST00000663562.1	0.94566	0.14922	0.56221	1.15376
ENST00000663647.1	0.1089	0.01985	0	0.06963
ENST00000663655.2	0.06097	0	0	0
ENST00000663663.1	0.12194	0	0.18739	0
ENST00000663674.1	0	0.08524	0.12493	0.4924
ENST00000663720.1	0.06097	0.14922	0.12493	0.16413
ENST00000663774.1	3.04303	1.21451	5.95535	2.83341
ENST00000663838.1	0.98516	0.09859	1.14404	0.93583
ENST00000663881.1	0.57424	0	0.13505	0
ENST00000663931.1	1.63189	4.45693	1.4468	3.49233
ENST00000663941.1	0.21382	1.5172	0.18739	0
ENST00000663973.1	0.32852	0	0.45638	0
ENST00000664094.1	1.12385	0.08997	1.07582	0.62675
ENST00000664133.1	0.24387	0.22383	0.81204	0.2462
ENST00000664138.1	0	0.09948	0	1.20364
ENST00000664155.1	0.25448	0.24611	0	2.37628
ENST00000664197.1	0.34294	0.48009	0.08348	0.16413
ENST00000664279.1	0.42677	0	0.12493	0.42006
ENST00000664306.2	0	0.16358	0.28338	0.26571
ENST00000664341.1	0.06097	0	0.09834	0
ENST00000664346.1	1.74096	0	0	0
ENST00000664417.1	0	0	0	0.12127
ENST00000664429.2	0.24387	1.04452	0.78569	0.7386
ENST00000664453.1	0.06097	0.0373	0.71054	0.04103
ENST00000664621.1	0.1829	0.67148	0	0.2462
ENST00000664766.1	0.12194	0	0.81204	0
ENST00000664777.1	0	0	0.31232	0
ENST00000664779.1	0.30822	0.37304	1.68655	0.16413
ENST00000664783.1	2.46236	0.25493	1.20653	0.80297
ENST00000664827.2	0	0	0.14127	0
ENST00000664838.1	0	0.05871	0.41247	0
ENST00000664853.1	0.14674	2.76996	0	1.48721
ENST00000665000.1	0.33375	0.16038	0.50093	0.2462
ENST00000665016.1	0	0.12154	0	0.77664
ENST00000665026.1	0	0	0.43725	0
ENST00000665093.1	3.47098	0	0.24986	0
ENST00000665204.1	0.39154	0.09242	0.23813	0.25821
ENST00000665236.1	0.18651	0.1515	0.42295	0.472
ENST00000665265.1	0	0	1.30336	0
ENST00000665432.1	0.14887	0	1.57608	0.05284
ENST00000665449.1	13.32885	28.27313	11.86724	23.52296
ENST00000665554.1	0.20276	0	0.08745	0
ENST00000665585.2	0.9427	0	0	0
ENST00000665637.1	3.50193	0.71956	0.88959	0.51982
ENST00000665662.1	0.16486	0	0	0
ENST00000665670.2	0.65646	0.14967	0.71626	1.39812
ENST00000665678.1	0.3707	0.76138	0.1261	0
ENST00000665738.1	5.00337	5.2388	6.4977	5.70429
ENST00000665763.1	1.35412	2.17769	1.1861	0.82808
ENST00000665790.1	0.21307	0	0.89933	0.08207
ENST00000665922.1	0.12731	0.29679	0	0
ENST00000665988.1	0.44561	0.30035	0.39849	0.68927
ENST00000665989.1	1.60708	0.37304	2.22421	0.2462
ENST00000666013.1	0.2611	0	0.95573	0
ENST00000666112.1	0	0	0.37479	0.16413
ENST00000666123.1	0.28219	0.21567	0	0.28732
ENST00000666397.1	0	0	0.48925	0
ENST00000666399.1	0	0	0.7441	0
ENST00000666436.1	0.54871	0.07461	0.24986	0.21884
ENST00000666441.1	0.06097	0	0.18739	0.2462
ENST00000666464.2	0.8299	4.25504	0.16762	0.68387
ENST00000666503.2	0.28824	0.44402	0.12493	0
ENST00000666555.2	0.5978	1.42481	0.01484	0.64414
ENST00000666593.2	0	0	0	11.75884
ENST00000666605.1	0.28897	0.09933	0.45718	0.20852
ENST00000666677.1	0	1.52522	0.14698	2.9667
ENST00000666730.1	0.08417	0	0.32331	0
ENST00000666788.1	0.51454	0	0.68711	0.2462
ENST00000666824.1	0.66555	0.38292	0	0.20362
ENST00000666902.3	0.83516	0.36499	2.45809	0.29538
ENST00000666938.1	0.26495	0.25258	0.13062000000000001	0.20179
ENST00000666965.1	0	0.07461	0	0
ENST00000666993.1	0	0	5.33486	0
ENST00000666996.1	0.08161	0	0	0
ENST00000667008.1	0.27467	0.3041	0	0.14663
ENST00000667019.1	4.41937	1.17052	1.05932	0.77664
ENST00000667026.3	1.14586	3.0414	2.83891	5.12514
ENST00000667034.1	0.56143	0.43747	0.70489	0.15474
ENST00000667056.1	0.10876	1.69349	0.44064	0.34052
ENST00000667081.1	1.23378	0.65453	0.21762	0.55597
ENST00000667092.1	0.12194	0	0.44547	0
ENST00000667142.1	0	0	0	0.08934
ENST00000667154.1	0.17855	0	0	0
ENST00000667164.1	0.12194	0	0.68711	0.65653
ENST00000667169.1	0.42639	0	0.28109	0
ENST00000667184.1	0.54524	0.14922	0.06246	0
ENST00000667323.1	0.51632	1.18204	0.63446	0.86338
ENST00000667326.1	3.23129	0.22383	4.1102	0.08207
ENST00000667327.2	0.42677	0.7009	0	0.2401
ENST00000667331.1	0.51975	0	0.20427	0
ENST00000667348.1	0	0.62621	0	0.16413
ENST00000667362.1	0	0	0	0
ENST00000667402.1	0	0	0.61971	0.15676
ENST00000667409.1	0.09985	0.41235	0	0
ENST00000667421.1	1.09167	2.4058	0.93888	6.22569
ENST00000667433.1	0.59621	0	0.3332	0
ENST00000667435.1	0	0	0	3.10499
ENST00000667483.1	2.1163	5.3506	0	5.57551
ENST00000667600.1	7.3683	1.4199600000000001	11.65925	1.96166
ENST00000667658.1	0	0.09948	0	1.20364
ENST00000667669.1	4.32128	1.52815	3.34559	1.17852
ENST00000667672.2	0.16531	0.18848	0.30419	0.46091
ENST00000667694.1	0.53267	0.07461	0.06246	0
ENST00000667706.1	2.84507	7.24735	0.37196	2.38447
ENST00000667809.1	0.69301	0	0.18387	0.59288
ENST00000667839.1	1.49057	1.84478	1.82511	1.3461
ENST00000667857.1	1.69472	0.74319	1.20536	2.55372
ENST00000667979.2	18.50887	26.77292	10.64449	23.65562
ENST00000667983.1	0	0.20843	1.26377	0.18358
ENST00000668081.1	0	2.9371	0.08572	0
ENST00000668118.1	1.28852	3.30238	0.43725	3.46093
ENST00000668169.1	1.40662	0	0	0.48215
ENST00000668232.1	0.54555	0.22383	8.90212	0.16918
ENST00000668242.1	0.06097	0.17349	0.25418	0
ENST00000668306.2	1.54896	0.23641	1.26885	0.17268
ENST00000668335.1	0	0	0	0
ENST00000668345.2	0.38428	1.61952	0.17236	0.72565
ENST00000668539.1	0.0665	0.48615	0.18739	0
ENST00000668584.1	0.06097	1.00845	0.32515	0.84575
ENST00000668623.1	0	0.61188	0.08291	0.23794
ENST00000668656.1	0	0	0	0
ENST00000668657.1	0.74507	0.2384	1.86373	2.57578
ENST00000668691.1	0.76591	0.47967	10.43242	1.02873
ENST00000668704.1	0	0	0	0
ENST00000668719.1	0.29779	0	0.09442	0
ENST00000668751.1	0.0699	0.0795	0	0.06941
ENST00000668783.1	0.13007	0.10437	0.18739	0.16413
ENST00000668790.1	0.07313	0	0	0
ENST00000668840.1	0	0.10013	0.43725	0.2401
ENST00000668929.1	0.82216	17.55988	0.32974	13.9617
ENST00000668946.1	0.02982	0.15712	0.0937	0.06565
ENST00000668985.1	1.41443	0.21789	0.68804	0.76195
ENST00000669018.1	3.36244	2.70185	3.14746	2.91722
ENST00000669053.1	0.54411	0.32285	0.95692	0.85124
ENST00000669075.1	0.06097	0	0	0
ENST00000669087.1	0	0	0	0
ENST00000669094.1	0	0.46298	0.46572	0
ENST00000669126.1	0.40414	0.24811	0	0.09088
ENST00000669174.1	0.28587	0	0.6644	0
ENST00000669217.1	0.22112	0.2057	0	0
ENST00000669279.1	0.12129	0.23703	0.39449	0.34494
ENST00000669288.1	0.89954	0.60436	0.48409	0.62694
ENST00000669401.1	1.28032	0	0.81204	0
ENST00000669470.1	0.12194	0.55956	0.13324	1.09639
ENST00000669528.1	0	0	0.10423	0.19194
ENST00000669589.1	0.18465	0.34864	0.29262	0.76162
ENST00000669680.1	0.27207	0	0.48963	0
ENST00000669696.1	0	0	0.6308	0
ENST00000669884.1	0	0	0	0.03616
ENST00000669900.1	1.92264	0	0	0
ENST00000669934.1	0.60968	0.22383	1.56162	0.11544
ENST00000670057.1	0.13914	0.31673	0.18739	0.35671
ENST00000670058.1	2.2383	5.80665	0.74447	4.85459
ENST00000670059.1	0.74927	0.31608	1.50175	0.9101
ENST00000670070.1	0.45044	0	0.79698	0.17232
ENST00000670079.1	1.15525	0.20634	1.35025	0.40981
ENST00000670094.1	7.67859	7.57683	5.405	10.8788
ENST00000670095.1	0	0.11476	0.01046	0.63808
ENST00000670236.1	1.90406	1.03495	0.71606	0.62193
ENST00000670436.1	0.1829	0	0.37479	0
ENST00000670491.1	0	0.49198	0.2947	0
ENST00000670516.1	0.9409	0.6668	0.94118	2.06384
ENST00000670612.1	0.62163	5.33373	0.81714	2.92603
ENST00000670627.1	0.17527	0	0	0.24146
ENST00000670745.1	2.22928	6.86919	0.49509	7.02554
ENST00000670770.1	0.88144	0	0.31863	0
ENST00000670799.1	1.04759	0.19414	0.55378	2.41719
ENST00000670817.1	1.12898	0	0	1.04743
ENST00000670940.1	2.39783	1.35625	3.36404	1.35337
ENST00000670969.2	0	0	0.35528	0
ENST00000671018.1	4.78432	1.92161	5.28928	4.88122
ENST00000671073.2	7.52996	5.31303	7.46563	6.87845
ENST00000671098.1	0	0	0	0
ENST00000671125.1	0.57272	0	0	0
ENST00000671254.2	8.10584	15.86774	8.8088	37.8871
ENST00000671326.1	0.73768	0.51857	0.23951	0.4156
ENST00000671333.1	0.71989	0.09948	0	1.20364
ENST00000671403.1	4.38096	0.50935	0.94038	0.6713
ENST00000671407.1	2.89198	2.35073	1.78249	4.33777
ENST00000671496.1	0.06532	1.51513	0	2.10281
ENST00000671498.1	0.31468	1.02766	0.16702	0.15681
ENST00000671542.1	0.15938	0.17401	0.84328	0.2462
ENST00000671563.1	0	0.27579	0	0
ENST00000671595.1	0.08523	0.23849	0	0.65199
ENST00000671605.1	0	0	0	0
ENST00000671608.1	0.77651	0	1.3591	0.23647
ENST00000671626.1	0.59087	0.17401	0.84328	0
ENST00000671635.1	0.3154	8.20486	0.42164	7.78781
ENST00000671730.1	3.07849	0.32664	0.64933	3.19739
ENST00000671741.2	10.07832	13.53448	17.03696	10.26994
ENST00000671800.1	6.15825	4.28575	12.39662	3.19739
ENST00000671906.1	0	3.29705	0	4.02411
ENST00000671916.1	7.11237	2.047	13.97071	7.55843
ENST00000671971.1	11.84874	0.47525	23.60952	0.15795
ENST00000672050.1	0.78376	0.2544	0	0
ENST00000672088.1	1.9550399999999999	3.4499	1.47172	5.24386
ENST00000672178.1	2.04629	1.14208	0.78892	0.35996
ENST00000672186.1	10.56799	118.74534	0.17552	147.29517
ENST00000672224.1	0.06097	0.29843	0.24986	0
ENST00000672240.1	2.2547	0.7419	3.74379	1.50426
ENST00000672280.1	0.30431	1.496	0.16359	2.53869
ENST00000672314.2	0.35485	0.09319	0.74991	0.18182
ENST00000672366.1	0.78974	2.0078	0	2.05364
ENST00000672422.2	3.13993	0.81635	7.79083	1.98197
ENST00000672467.1	0.75776	0.83964	3.65645	2.90353
ENST00000672502.1	0	10.82822	0.32707	5.32135
ENST00000672513.1	0.65233	0.58135	0.44188	0.12349
ENST00000672818.3	0.12641	1.00475	2.17311	0.41395
ENST00000672866.1	0.75594	0	0.77661	0.11313
ENST00000672902.1	0.65101	0.39158	0.6149	0.69149
ENST00000672930.1	1.36249	0.56351	2.86022	1.31456
ENST00000672955.1	2.49579	1.42271	2.47777	2.5129
ENST00000673298.1	4.8214	6.03821	15.42104	9.84314
ENST00000673363.1	13.74085	0	13.9945	0
ENST00000673475.1	3.45248	0.6084	3.52488	0.25457
ENST00000673631.1	5.41252	1.90873	0.86246	1.0205
ENST00000673634.1	4.07178	2.42472	3.43557	3.52886
ENST00000673638.1	0.19201	1.20124	0.6209	0.18713
ENST00000673673.2	18.66998	1.13734	9.47905	1.05374
ENST00000673678.1	0.94142	0.97754	0.97567	0.61937
ENST00000673741.1	0.30059	0.76667	2.28757	0.53852
ENST00000673762.1	0	0	15.83225	0
ENST00000673783.1	0	0	0	0
ENST00000673789.1	0.07534	0	0	0.08207
ENST00000673816.1	0	0	0	0
ENST00000673817.1	0.32563	0.10341	3.18851	0
ENST00000673818.5	0	1.24058	0	0.63835
ENST00000673822.2	14.8185	14.95189	13.30152	12.0064
ENST00000673847.1	0.15048	0	0.85716	2.08167
ENST00000673864.2	0	0	5.99863	0.19572
ENST00000673867.1	0.75524	0.30693	0.5696	0.20048
ENST00000673881.1	0.15813	0.21312	1.22492	3.33763
ENST00000673888.1	0.98052	0.78657	1.56806	0
ENST00000673891.1	1.21936	12.99608	0.92778	10.99751
ENST00000673892.1	1.11176	0.92929	0	2.89206
ENST00000673915.1	5.73097	0.96991	0.49972	0.65653
ENST00000673923.1	1.63523	0	0.00553	0
ENST00000673934.1	11.20257	35.61288	7.11282	22.57453
ENST00000673981.1	2.41371	0.54663	0.3329	0.10989
ENST00000673997.1	1.89745	3.38199	0.9825	3.77238
ENST00000674005.2	0	0.85258	0	1.91207
ENST00000674014.1	1.72776	0.45351	3.37664	0.30087
ENST00000674017.1	0.29126	2.99674	2.99296	1.11954
ENST00000674059.1	0	0.79567	0	0.53235
ENST00000674078.1	0.51823	0	0.77055	1.313
ENST00000674082.1	0.33145	10.43632	0.15052	3.15218
ENST00000674083.1	4.71893	1.08182	0	3.15956
ENST00000674086.1	0.07632	0.03482	0	0.39366
ENST00000674097.1	0	0	0	0
ENST00000674126.1	0.89537	0.29843	13.64509	0.45756
ENST00000674129.1	0	0	0.19261	11.98876
ENST00000674137.11	0.09925	0.86491	0.19802	1.15056
ENST00000674158.1	0	0	2.55152	0
ENST00000674159.1	0.27613	0.13915	0.16047	0.09592
ENST00000674200.2	7.17678	0.85718	1.9	2.33878
ENST00000674204.1	2.83419	0.3242	1.92795	0
ENST00000674218.1	18.02862	9.42725	13.57991	7.38643
ENST00000674248.1	0.06097	0	0	0
ENST00000674267.1	0.62621	0	0.62465	0
ENST00000674268.1	17.05836	21.41831	8.30842	19.83116
ENST00000674270.1	0.48402	1.95267	0	2.54045
ENST00000674277.1	1.15327	0.68605	0.30563	1.40061
ENST00000674302.1	1.73295	2.66453	2.02456	0.68468
ENST00000674308.1	0	0	3.17012	0.95142
ENST00000674319.1	0	0	0	0
ENST00000674326.1	0.43835	0.74608	0.18739	1.08637
ENST00000674351.1	0	0.70174	0.4476	0
ENST00000674376.1	0.14044	0.28894	0	0.19209
ENST00000674380.1	0	1.11627	5.56152	7.31054
ENST00000674381.2	13.8157	4.58997	19.21067	2.93609
ENST00000674396.1	0	0	0	0.11728
ENST00000674398.1	8.04691	34.35831	7.64268	8.08818
ENST00000674400.1	0	0.07461	0.31232	0
ENST00000674402.1	0.4726	0	0.15545	0
ENST00000674404.1	0	0	0.06246	0
ENST00000674417.1	5.56002	2.82199	4.15799	3.43648
ENST00000674429.1	1.54711	5.07964	0.80097	6.35307
ENST00000674435.1	14.03233	6.33617	12.64327	4.30547
ENST00000674455.1	0.69158	0.42564	1.31034	1.11434
ENST00000674470.1	0.20476	0	0.23036	0.25345
ENST00000674471.1	0.715	2.41474	1.36574	2.76423
ENST00000674486.1	0.12194	0.14922	0.46817	0.08207
ENST00000674500.2	3.83248	3.94866	1.363	4.88174
ENST00000674564.1	2.14858	0.93039	0.46154	0.91477
ENST00000674586.1	1.24899	0.26393	0	0
ENST00000674594.1	2.58625	0	0.06418	0.08816
ENST00000674623.1	1.0381	0.5706	1.75529	0.42646
ENST00000674626.1	0.0265	0	0	0.44267
ENST00000674631.1	1.71634	0.33036	1.45422	0.4772
ENST00000674638.1	0	0	0	0
ENST00000674680.1	12.85681	9.89872	0.44281	0.27406
ENST00000674728.1	0.17466	0.42233	0.84884	0.29853
ENST00000674739.1	3.24428	0.30295	0.18715	0
ENST00000674810.1	2.95363	1.9894	0.8766	0.94046
ENST00000674824.1	0.24294	0.11616	5.26082	0.11528
ENST00000674859.1	0	0	0	0
ENST00000674860.1	5.32379	2.75807	3.85521	1.88311
ENST00000674879.1	2.66749	2.9353	2.1958	1.16906
ENST00000674895.3	5.92903	10.20331	7.07176	11.06345
ENST00000674899.1	0.12194	0	0	0
ENST00000674985.1	3.09574	0.8957	1.67204	0.65806
ENST00000675057.1	0.74155	0.57489	0.38564	0.63219
ENST00000675077.1	0.301	0	0	0
ENST00000675079.1	0.23278	2.46953	0	2.98061
ENST00000675108.1	0	0	0	1.61686
ENST00000675131.1	1.03684	1.12372	0.67727	0.91657
ENST00000675140.1	1.28398	0.07461	0.49972	0
ENST00000675143.1	0	0.28825	0.28299	0
ENST00000675149.1	1.02924	0.96845	0.95064	1.21735
ENST00000675164.1	8.51834	3.42799	7.76702	3.27099
ENST00000675200.1	1.77284	1.6796	0.953	0.82436
ENST00000675235.1	0.48899	0.32957	1.38202	0.43166
ENST00000675236.1	0.67132	0.10947	7.24237	1.01299
ENST00000675244.1	2.94226	0	0	0
ENST00000675334.1	0	0.84096	0	3.39352
ENST00000675375.1	0.89101	0.58271	0.41764	0
ENST00000675419.1	0.12999	0.49115	0.24302	0.17825
ENST00000675440.1	1.46225	1.09228	0.59859	0
ENST00000675459.1	0.0265	0.33404	0	0.44267
ENST00000675505.1	14.95784	5.72012	24.05862	8.44331
ENST00000675525.1	1.06287	1.42377	1.72991	1.00168
ENST00000675546.1	12.17105	7.20132	7.17117	3.82968
ENST00000675562.1	0.10724	0	1.73834	2.39643
ENST00000675575.1	0.06097	0.08599	0	0.18401
ENST00000675577.1	0.63831	4.83779	0.26674	3.85541
ENST00000675581.1	0.07931	0	0.16509	0
ENST00000675631.1	1e-5	0.52791	0.64728	0
ENST00000675666.1	0.84305	0	14.30591	0
ENST00000675677.1	0.19235	0.44924	1.6266	0
ENST00000675690.1	2.02109	3.04434	2.42523	3.50815
ENST00000675699.1	0	0.71541	0	0
ENST00000675725.1	0.64026	0	2.38666	0.23324
ENST00000675757.1	0.93323	0	0	0
ENST00000675826.1	5.78322	0.61168	5.29951	2.58399
ENST00000675838.1	1.60364	2.46953	0.43169	2.57205
ENST00000675925.1	1.20033	0.30011	0.46527	0.23367
ENST00000675966.1	2.12095	0	1.4744	1.54018
ENST00000675985.1	1.31429	3.44916	1.6973800000000001	1.69692
ENST00000676009.1	0	0	0	0.37346
ENST00000676052.1	1.0102	0	0	0.51248
ENST00000676061.1	0.82967	1.09424	0.62468	2.30946
ENST00000676119.1	0.11665	0.27454	0.74691	0.1235
ENST00000676160.1	1.18292	0.20056	0.85725	0.40772
ENST00000676175.1	0	0	0.12268	0.3343
ENST00000676183.1	11.78218	17.74661	4.46054	22.60907
ENST00000676251.1	2.37964	0.15918	2.23139	1.05977
ENST00000676290.1	12.53609	0.26747	0.19247	0.15038
ENST00000676300.1	0.80005	0.5781	1.72485	1.11054
ENST00000676302.1	5.86813	3.12546	2.6205	15.55322
ENST00000676460.1	7.95524	0.35796	0.8574	1.66808
ENST00000676462.1	8.57425	0.39905	3.52366	0
ENST00000676478.1	1.71479	0.17674	1.45308	0.24539
ENST00000676506.1	1e-5	31.95683	1.46313	34.32524
ENST00000676512.1	4.49674	0.81176	3.30127	1.48989
ENST00000676514.1	100.19191	105.66648	89.19086	113.78285
ENST00000676532.1	0	0	0.44946	0
ENST00000676546.1	0	2.85733	0	0
ENST00000676553.1	0.19757	4.20491	0.64296	5.22896
ENST00000676578.1	0	1.61579	0	0
ENST00000676598.1	2.23062	0.83046	0.66089	1.52739
ENST00000676610.1	3.97384	13.9675	6.96439	35.54831
ENST00000676616.1	0.48774	0.31669	0.18977	0.9848
