isoform_id	EP1.BRN3B.RO	EP1.WT_hRO_2	H9.BRN3B_hRO_2	H9.BRN3B.RO	H9.CRX_hRO_2
ENST00000490734.6	0.86969	1.85911	2.14625	0.45368000000000003	1.65428
ENST00000490828.5	0.07179	0	0	0.07058	0
ENST00000490879.9	3.62054	0	0.14715	0	0
ENST00000490903.5	0.3704	0.58643	1.33269	1.1022	2.85125
ENST00000490952.1	0.2477	0.40758	0.82533	0	0
ENST00000490969.5	9.29075	14.00462	6.70357	5.42545	15.55145
ENST00000491142.2	0.36621	2.66342	2.76697	0.76563	1.50774
ENST00000491286.5	0.06834	0.33301	0.1166	0.07165	0.38881
ENST00000491397.1	9.12756	2.31202	2.0626	13.8026	0.61325
ENST00000491399.1	0	0	0	0.06246	0.12624
ENST00000491434.5	0.77231	2.01391	2.09235	0.54593	2.03741
ENST00000491458.1	0	0.12988	0	0.31232	0
ENST00000491469.1	0.80021	1.42872	1.19114	1.0619	1.51491
ENST00000491514.1	0	0	0	0.38821	0.25249
ENST00000491581.5	11.42502	0.27687	0.71056	0.45227	0.67725
ENST00000491602.1	0.41074	1.48923	1.03074	0	4.59282
ENST00000491650.5	11.64228	0	0	0	0
ENST00000491663.5	0	0	0.09683	0.28052	2.13094
ENST00000491753.2	1.33205	1.39484	1.436	1.34402	0.88401
ENST00000491761.1	0.24387	0.7793	0.1166	0.95955	0.69041
ENST00000491782.1	0	0	0	0.22861	0.15311
ENST00000491814.1	2.11204	0.99994	1.05136	1.91985	1.11098
ENST00000491834.5	0.5109	1.43948	1.03353	1.50665	2.16657
ENST00000491999.5	5.94196	3.22798	3.76792	7.87581	3.49745
ENST00000492013.1	0.093	0	0	1.38269	0.18474
ENST00000492070.1	0.34834	1.3624	0.87353	0.19765	0.6791
ENST00000492088.3	1.25805	1.52809	0.15694	1.29846	0.90693
ENST00000492118.2	0	0	0	0	0
ENST00000492130.2	1.72028	0.61824	0.58739	0.85661	0
ENST00000492136.1	5.74251	13.64227	10.75295	8.62829	10.91166
ENST00000492192.1	0	13.33022	0	0	9.17984
ENST00000492266.1	0	0	0	1.14127	1.01484
ENST00000492325.5	0.16547	0.51953	0.34981	0.82214	0.8837
ENST00000492369.5	0.6929	0	0.51692	0.26978	0
ENST00000492506.1	0.11194	0.45986	2.07268	0.63046	0
ENST00000492590.6	1.35037	1.71056	1.52351	2.2531	0.63952
ENST00000492612.6	0	0	0.682	0.23004	0.83075
ENST00000492619.5	0.3596	0.65571	0.52093	0.78281	0.42371
ENST00000492741.5	5.09323	14.89889	7.67457	3.9725799999999998	11.7257
ENST00000492933.5	0.66677	1.14633	2.92319	1.49736	2.45345
ENST00000492937.1	0.24387	0	1.74903	0	0
ENST00000493181.1	6.15775	3.10109	4.48336	9.55713	3.78728
ENST00000493195.5	4.68731	3.16295	4.11589	9.1469	12.08871
ENST00000493212.1	8.55396	2.54792	1.76394	3.90659	2.91854
ENST00000493223.1	0	0	0	0.81204	0
ENST00000493227.1	1.56787	9.37712	7.52581	2.10045	7.05126
ENST00000493232.5	0.30446	0	0	0.33213	0.98811
ENST00000493327.1	0	0.49441	0	5.98454	0
ENST00000493339.1	0.62955	0.1519	0	0.58387	0.40123
ENST00000493358.1	0	0	0	0	0.75746
ENST00000493412.1	3.57396	0.25977	0	13.9837	0.50497
ENST00000493523.2	5.75672	4.194	3.78834	2.54619	2.76868
ENST00000493581.1	0.4843	2.9358	2.78129	0.55845	1.70215
ENST00000493599.1	1.77713	8.37008	3.4774	0.88396	5.24537
ENST00000493615.5	4.56221	1.35015	1.06737	4.36918	1.59962
ENST00000493616.1	0.43375	0	0	0.24986	0
ENST00000493661.2	0	0	0	0.12493	0.37873
ENST00000493831.1	0.07606	0.15341	0.1166	0.06944	0
ENST00000493960.6	12.57432	8.71959	7.06457	10.8486	6.76147
ENST00000493977.2	0.83938	0.66437	0	0.25404	0.12624
ENST00000493997.1	2.15525	0.80752	1.04942	4.42745	1.60726
ENST00000494062.2	0.60289	2.52316	2.99479	1.41459	2.46037
ENST00000494066.1	0.20824	0	0	0	0
ENST00000494076.5	0.15176	0	0.31044	0.26148	0.21114
ENST00000494189.1	2.20532	2.44372	1.51777	1.56984	4.54489
ENST00000494380.5	0.19469	0.44456	0	0.1845	0.28396
ENST00000494489.6	0.06097	0.16109	0.1542	0.06246	0.36236
ENST00000494507.2	1.22288	0.29547	0.8462	0.25593	0
ENST00000494517.6	15.20463	2.5453	6.91871	10.28873	10.11454
ENST00000494557.2	2.33602	4.63807	0.71018	0.33085	0.49072
ENST00000494566.5	0.25415	0.15797	0.69362	0.49984	1.18861
ENST00000494572.1	0	0.21226	0.05217	0.26806	0.25147
ENST00000494598.5	0.46097	0	0	0.72183	2.6441
ENST00000494602.5	0	0	1.22284	0	0
ENST00000494613.5	0.07783	0	0.16606	0.07428	0
ENST00000494703.1	0	0	0	0	0
ENST00000494714.5	0.15639	0.47228	0	0.34907	0.44119
ENST00000494725.6	0	0	0	0.68711	0
ENST00000494748.1	2.08822	1.00508	0.8227	0.63134	0.72361
ENST00000494774.5	0.51635	0	7.59428	0	3.97541
ENST00000495017.5	0.53409	0	0.33068	0	0.39122
ENST00000495175.6	0.589	0.97249	1.69914	7.35082	0.87423
ENST00000495180.1	0.1096	0	0	0	0
ENST00000495184.5	1.83348	0.23396	0.88669	1.45671	1.41652
ENST00000495242.5	0.14547	0.25114	0	0.80633	0
ENST00000495273.5	1.18913	0.59789	0.46029	0.74109	0.54233
ENST00000495446.1	2.72462	10.08291	2.22122	6.57124	1.23333
ENST00000495510.1	0.41566	0.16771	0.43456	0.66629	1.13833
ENST00000495529.5	0.11346	0	0	0.10846	0
ENST00000495627.2	0	0	1.1276	0	0.27373
ENST00000495708.5	0.61572	0	0.31211	2.2498	1.25567
ENST00000495749.1	0.44124	5.94003	24.67423	1.15776	11.54392
ENST00000495790.1	2.81641	2.24954	3.71126	4.53562	4.22416
ENST00000495820.5	0	0	0	0.07048	0
ENST00000495843.1	3.12646	0.40989	0.98	2.25085	0.46068
ENST00000495883.1	3.03577	14.33123	0.93791	0.23596	0.43779
ENST00000495966.1	1.30616	1.5586	1.52895	1.25669	1.0033
ENST00000495973.5	0.44748	9.17544	3.1708	0.88562	12.59834
ENST00000496038.1	0.20161	0.16472	0.36152	0.10565	0.43563
ENST00000496167.1	0	0	0	0	3.40282
ENST00000496310.1	0	0	3.73126	0	0
ENST00000496441.5	0.73651	0	1.57338	0.17842	1.67992
ENST00000496498.1	1.7251	3.26509	1.70001	2.22146	0.94586
ENST00000496530.1	0.70244	1.20276	1.72931	0	0
ENST00000496567.5	0.16895	0.2046	0.2332	0	0.12822
ENST00000496616.6	0.09356	0	0.24661	0.08448	0.16241
ENST00000496645.5	0.34883	3.31597	4.02989	10.22307	3.36369
ENST00000496758.1	0.28817	12.25445	5.93983	0.63638	7.6069
ENST00000496770.1	3.26162	1.05209	0.64975	0.27617	2.05058
ENST00000496781.1	0	4.86712	12.44502	0	3.16388
ENST00000496783.1	0.30855	0	0.11769	0.6437	0.12874
ENST00000496839.5	0.31916	0	0	0.68255	0
ENST00000497044.5	6.75074	0	0.32626	1.6129	0
ENST00000497194.6	1.46141	2.13409	2.14147	5.42295	2.16561
ENST00000497275.5	0.273	0	0	0	0
ENST00000497310.1	4.85902	4.83991	6.60886	11.80498	12.90201
ENST00000497461.5	0	0	0.6338	0.0018	0
ENST00000497534.1	0.42892	0	0	23.36187	0
ENST00000497671.5	1.8066	2.52041	1.22168	1.93665	8.35296
ENST00000497722.2	0.45244	0	0.80191	1.16129	1.03603
ENST00000497827.1	0.12913	0.13475	0.12111	0.13136	0
ENST00000497873.1	0.46872	0.19635	0.17553	8.62419	0.22301
ENST00000498070.5	0	0	0.96807	0.13546	0.14101
ENST00000498078.1	2.60926	11.21086	10.22601	2.31682	9.46247
ENST00000498142.1	0	0	0	0.62465	0
ENST00000498143.5	0.15751	0.88145	0	0.25112	0.4589
ENST00000498146.2	0.24387	0	0.25872	0.32466	0.12624
ENST00000498148.5	0.21474	0	0	0.15989	0
ENST00000498160.6	0	5.75031	0	0	0
ENST00000498166.6	1.26311	0.194	0	2.38565	0.11444
ENST00000498274.5	3.45329	6.81797	5.96758	4.29481	4.13805
ENST00000498303.5	2.48332	0.36375	2.92101	0	3.82221
ENST00000498318.1	0.3157	0.17988	0	0	0.30008
ENST00000498376.1	0.95199	0	0	1.11627	0.15524
ENST00000498378.5	0.61608	3.17871	1.37865	0	0
ENST00000498406.1	0.33155	9.94533	9.50559	6.31727	12.51274
ENST00000498439.1	1.85835	1.10473	3.58704	0.90357	2.63767
ENST00000498523.1	1.29848	5.35037	3.10358	1.02524	9.05994
ENST00000498600.2	1.30176	1.32788	2.26437	1.67341	2.26926
ENST00000498614.5	9.02654	84.50209	72.17522	14.37433	74.21811
ENST00000498699.5	0.26915	0	0	0.15755	0
ENST00000498700.5	0.44026	0.73377	0.55954	0	0.42284
ENST00000498790.5	0	4.7172	5.04255	0	3.91698
ENST00000498917.2	0.31719	1.27592	0.90197	0.67674	1.03359
ENST00000499359.2	0.87022	1.27185	2.37628	0.60317	1.59975
ENST00000499459.2	0.33537	0.55994	0.41684	0.61808	0.2787
ENST00000499713.6	0.1829	0	0	0.87451	0.12624
ENST00000500527.1	0.10193	0	0	0.11073	0
ENST00000500538.7	0.11834	0.14887	0.14957	0.1577	0.72128
ENST00000501516.7	0.51091	1.07407	0.13525	0.61691	0.89188
ENST00000502171.2	0	1.32178	0.99331	0.13857	1.14092
ENST00000502297.5	0.8034	0.68015	1.56015	0.69584	1.5229
ENST00000502448.5	0	0.7958	0.95287	0	1.28481
ENST00000502528.5	1.11601	1.56723	0.98181	5.13205	1.00056
ENST00000502586.5	0.58998	0.55038	0.76376	0.39213	0.43071
ENST00000502646.1	0.15334	2.38921	1.05792	0.08505	1.85465
ENST00000502701.2	2.70711	1.68848	1.24782	0.99347	3.15607
ENST00000502704.2	3.949	2.92895	3.26118	12.01346	3.4824
ENST00000502717.6	1.12696	9.985	4.8888	0.38683	3.2861
ENST00000502733.1	0.15633	0	0.46869	0.31232	0.26775
ENST00000502762.4	14.79877	0	83.33653	1e-5	4.4069
ENST00000502796.5	0.16072	0	0	0.07729	0
ENST00000502799.1	0.20108	7.59232	6.95859	1.91314	1.69501
ENST00000502814.5	0.07052	2.88159	0	0	0
ENST00000502841.5	2.28023	5.87243	7.59989	0.83558	5.71424
ENST00000502864.6	1.09787	0.14972	0.21979	0.92567	0
ENST00000502912.1	0.67065	0	0.46641	0.18739	0
ENST00000503064.5	1.40526	1.32772	2.14822	0.82574	2.18155
ENST00000503132.1	0	0.51953	0	0	0
ENST00000503258.5	1.70788	2.79276	1.2017	0.72462	3.51978
ENST00000503277.6	0.64832	0.16185	1.17994	0.68738	1.6599
ENST00000503373.5	0.62983	0.32054	0.32682	0	0.24093
ENST00000503412.1	0.67065	0	0	0.35041	0
ENST00000503556.5	1.29114	2.60395	4.47218	1.31171	4.0427
ENST00000503581.6	26.27327	4.0066	6.63495	55.47282	11.27476
ENST00000503787.6	5.92334	18.25989	19.38566	3.56613	15.69998
ENST00000503865.1	0	0	0	3.21738	0.25249
ENST00000503889.2	1.85989	8.13057	2.44378	0.80033	5.05272
ENST00000504041.1	0.32321	0.14922	0.2332	0.50447	0.39338
ENST00000504170.2	1.88341	1.24588	0.65443	1.99888	2.71998
ENST00000504236.2	3.65704	1.55823	1.60626	2.85977	2.14666
ENST00000504238.5	0.3487	0	0	0.23378	0
ENST00000504435.1	1.70503	1.57109	2.31839	1.64835	1.0379
ENST00000504610.2	0.30484	0.38965	0.38728	0.56218	0.25249
ENST00000504754.1	0	0.12988	0	0.06246	0
ENST00000504761.6	0.48333	5.85183	2.04205	6.04068	5.42783
ENST00000504790.1	0	0	0	0.24986	0
ENST00000504836.5	0	0.54339	0.03428	0.24191	0.86314
ENST00000504926.5	0.79291	4.18084	3.06922	0.37954	5.88639
ENST00000504930.5	0.75587	0	1.21242	1.29244	0.74682
ENST00000504942.6	1e-5	0	0	0	0
ENST00000504946.6	0.20305	0.54284	0.6355	0.40949	1.14667
ENST00000504953.5	0	0	0	0.45796	0
ENST00000504968.6	4.80544	1.15547	1.71745	0.89486	0.85574
ENST00000504984.1	0	0	0	0	0
ENST00000505059.7	16.01271	13.4177	14.2927	14.11076	17.89613
ENST00000505133.5	0.1829	0.17318	0	0.99944	0
ENST00000505145.1	0.61944	1.72567	1.95643	1.23227	0.69724
ENST00000505221.5	1.29922	1.04977	1.76096	1.1918	2.15119
ENST00000505433.5	0.8592	0.40592	0.45189	1.03026	0.30103
ENST00000505459.6	32.96785	32.6054	34.43232	32.0588	36.92472
ENST00000505624.6	0.50816	3.23616	0.45659	0	0.58773
ENST00000505719.1	0.50238	0.81421	0.59981	0.12838	0.51493
ENST00000505752.6	0.06487	0	0	0	0
ENST00000505818.1	0.08647	1.68725	1.0413	0.89068	0.36033
ENST00000505895.5	0.07148	0	0	0	0
ENST00000505900.1	2.37063	10.53963	8.79063	4.26095	8.2001
ENST00000505959.5	0.89419	0	0	0.78081	0
ENST00000506020.5	0	1.92923	0.8799	0	0.27207
ENST00000506054.5	1.43044	1.03182	1.09456	1.3784	2.35591
ENST00000506113.5	0.9909	2.40399	3.3517	2.81695	1.51181
ENST00000506123.5	0.44692	1.52887	1.10407	0.27917	2.44508
ENST00000506254.5	1.90927	2.49681	4.78507	1.22785	2.11046
ENST00000506351.6	7.32942	4.87241	6.48302	5.95947	7.53578
ENST00000506352.5	1.9848	0.76487	0.94987	1.80375	0
ENST00000506364.6	1.58516	0.49821	0.15605	0.64196	0.48928
ENST00000506390.5	0.07325	0.45352	0.1243	0	0.44395
ENST00000506478.1	7.13323	0	0	2.51897	0
ENST00000506503.1	0.10584	0.55006	0	1.2986	0.23665
ENST00000506520.1	0.1829	0	0	0.0692	0.28158
ENST00000506578.5	5.11703	12.0362	12.39272	4.70462	16.52601
ENST00000506597.2	3.35048	1.34659	3.02577	2.18139	3.39465
ENST00000506606.1	0	0	0.71718	0	0.66307
ENST00000506646.5	4.84503	0	3.96716	3.27518	0.80318
ENST00000506758.5	0	0	0	0.08751	0
ENST00000506773.7	0	0	0	0	1.32005
ENST00000506869.5	0.42194	0.69033	1.22625	1.12744	1.09242
ENST00000506934.1	0	5.71486	0.69961	0	0.37873
ENST00000506997.2	24.99591	10.87075	8.04307	18.25493	8.42285
ENST00000507019.5	2.89934	9.88434	12.23569	5.65933	11.47015
ENST00000507110.6	23.12237	17.27447	17.73449	20.05123	17.87879
ENST00000507116.6	13.86187	20.69145	22.51236	16.98648	24.60489
ENST00000507131.5	2.12197	0	0	2.9269	0
ENST00000507142.6	0.49302	0	1.36688	0	0.37514
ENST00000507248.2	1.46323	0	0	2.16766	0
ENST00000507349.5	0.37438	0.67851	0.71977	0.38198	1.80227
ENST00000507358.1	0.48016	3.39465	2.4249	1.32011	5.37515
ENST00000507489.2	0.25452	0	0	0.96017	0.82319
ENST00000507528.5	10.41037	7.41322	8.25595	7.91733	9.54043
ENST00000507576.1	1.27073	0.85679	0.93339	0.61085	0.26942
ENST00000507632.2	0	0	0.05328	0	0.06312
ENST00000507661.1	0.09552	0.22413	0.20261	0.82999	0.18056
ENST00000507677.5	1.44107	1.10275	0.83919	2.26378	0.42487
ENST00000507721.5	27.88026	72.72624	67.60732	18.14327	61.0937
ENST00000507740.6	0	1.8665	0.14968	3.61325	0
ENST00000507916.6	0	0.31963	0	0.1136	0
ENST00000507937.1	0.63706	0.65401	0.30609	0.54964	0.79475
ENST00000507958.5	0.10534	0	0.07321	0.09402	0.06312
ENST00000508244.5	9.19485	6.50337	8.16138	8.09169	10.62382
ENST00000508262.2	0.75674	0.64021	1.66384	1.22853	0.77965
ENST00000508350.1	0	0	0	0	0
ENST00000508369.5	1.26069	1.10919	1.23221	0.50471	1.65754
ENST00000508377.5	0.59532	0.07376	0.07854	0.81481	0.10188
ENST00000508398.1	0	1.21915	0.68013	0	1.31655
ENST00000508415.1	0	0	0	0	0.12624
ENST00000508417.5	0.75062	1.67413	0	0	0
ENST00000508434.1	0	0.99922	0.51897	0.20923	0
ENST00000508593.6	3.66608	13.20197	12.47991	0	9.95627
ENST00000508676.5	0.56215	0.15036	0.08522	0.29073	0
ENST00000508722.5	1.30486	15.77737	5.91918	0.38553	2.46645
ENST00000508821.6	0.14903	1.16895	1.18592	0.78081	2.24103
ENST00000508830.5	0.96811	0.26702	0.56016	0.81253	0
ENST00000508914.1	0.54814	0.12988	0	1.20222	0.12624
ENST00000508983.5	0.20725	0	0.14383	1.2544	0
ENST00000508987.1	20.36398	15.54749	20.11565	20.04137	16.06999
ENST00000509008.1	0.1646	0.69754	2.22497	0.59885	1.02047
ENST00000509094.5	0.30847	1.55964	1.16042	0.71101	0.47982
ENST00000509242.5	2.28444	0	0.48744	1.04013	1.6391
ENST00000509294.1	0.26941	0.53848	0.46641	0.12493	0.28193
ENST00000509323.1	0.06097	0.12988	0	0.06246	0.12624
ENST00000509430.5	1.5219	0	0	0	0
ENST00000509437.6	11.81035	4.47092	3.68002	9.50575	4.49177
ENST00000509475.5	0.90834	1.02699	0.3033	4.12192	0
ENST00000509513.6	0.67959	0.60062	0.40588	0.75674	0.13767
ENST00000509529.1	1.75155	2.40199	1.33806	1.03085	0.13383
ENST00000509581.5	0.67485	0.90918	0.93918	0.43908	0.6327
ENST00000509744.1	0	0	0	2.24874	0
ENST00000509799.5	4.73098	40.57414	30.30045	7.64873	41.2928
ENST00000509834.6	0	1.38542	4.6993	0	1.26243
ENST00000509903.5	2.57522	2.93583	0	0	0
ENST00000509912.5	1.03683	1.32405	1.23047	0.32668	0.86509
ENST00000509957.5	1.2959	1.43733	1.26617	1.72381	0.80101
ENST00000509984.1	0.69697	0	0	1.34418	0
ENST00000510098.1	0	0.15346	0.30216	0	0.91174
ENST00000510212.1	0	0	0	2.08437	0
ENST00000510269.5	0.15024	0.22446	0.15378	0	0
ENST00000510283.5	12.60097	8.83223	8.6341	9.18896	7.1263
ENST00000510321.1	6.67506	0.90918	2.13256	7.52569	2.27237
ENST00000510379.1	1.97037	1.94011	0.69395	5.4427	0.87801
ENST00000510451.5	0.13447	0.4346	0.52076	0.21162	0.51067
ENST00000510533.5	1.04634	0.50006	0	1.17928	0.51579
ENST00000510573.6	2.33646	8.71785	6.26291	2.41669	5.16004
ENST00000510625.2	1.12872	2.32916	1.08754	1.75262	1.01878
ENST00000510644.6	2.68251	1.00784	1.27769	2.42908	1.19493
ENST00000510954.6	0.65079	0.87749	1.08718	0.43002	3.47249
ENST00000510999.1	0	3.8965	3.84786	0	4.44846
ENST00000511001.2	0.73161	0.12988	0	0.18739	1.00994
ENST00000511003.1	0.2367	0.24608	0.2332	0	0.66088
ENST00000511015.1	0	3.84339	0	0	0
ENST00000511058.2	0	0	0	3.37382	0
ENST00000511097.6	2.41633	1.7887	0.40645	0.71882	0.39608
ENST00000511163.5	1.25165	1.49812	1.09165	0.71122	2.16972
ENST00000511171.5	1.18304	1.87653	1.69744	0.72292	0.69119
ENST00000511258.6	1.22479	0.95282	0.6029	0	0.65591
ENST00000511294.1	4.23329	13.34689	13.90739	10.394590000000001	11.93607
ENST00000511345.5	4.21568	6.30414	6.71683	3.1842800000000002	9.15921
ENST00000511455.7	7.00791	7.85344	7.79587	5.37261	6.89313
ENST00000511497.5	0.91553	1.26824	0.55725	0.47144	0.45732
ENST00000511573.5	0.88917	1.18319	0.17611	0.85797	0.65118
ENST00000511633.5	0.76208	0	0	0	3.81943
ENST00000511642.5	0.55671	0	3.87046	0	1.35547
ENST00000511643.6	4.83839	0.30551	0.72972	2.22259	0.48733
ENST00000511647.5	3.24729	7.08059	8.30782	4.78893	5.19822
ENST00000511687.1	15.5909	0	0	9.67893	0
ENST00000511817.1	2.63483	4.71348	2.90511	1.68259	2.0163
ENST00000511833.3	6.68152	24.51994	28.33162	25.7613	15.16436
ENST00000511901.1	1.34129	1.29883	1.0734	0.12493	0.90144
ENST00000511980.5	0.12688	0.14196	0	0.14313	0.27631
ENST00000511987.5	0.26678	0.6019	0.12169	5.01562	0.31251
ENST00000511996.5	0.32129	0.1357	0.2332	0.69632	4.03977
ENST00000512033.1	0	0.34174	1.35549	0	0.4909
ENST00000512095.5	0.41381	0.90422	0.41113	0	0.4102
ENST00000512101.5	0.92756	2.12608	1.27184	0.58856	2.53867
ENST00000512168.1	15.4642	0.32253	0	0	0.32754
ENST00000512193.5	0.1872	0	3.01943	3.35414	0
ENST00000512231.5	0.62783	4.87792	6.25505	1.49629	2.15998
ENST00000512298.2	0.96944	0.44524	0.63394	1.57652	0.94501
ENST00000512339.5	0.87115	0.51992	1.47659	0.89111	2.52149
ENST00000512375.1	1.06308	2.83542	1.74729	0.85451	0.90298
ENST00000512376.2	0.97969	0.41828	0.01044	0	4.16169
ENST00000512391.5	0.45259	0.58254	0.30863	0.3246	0.64462
ENST00000512419.5	54.30926	81.0415	82.22135	111.07999	55.98261
ENST00000512466.1	1.03652	0.30325	0.97376	27.06649	1.05988
ENST00000512534.5	3.64635	5.66164	5.69493	5.96444	4.54279
ENST00000512588.5	4.96626	25.97346	14.04244	4.13856	21.20302
ENST00000512648.5	0.22494	0.39269	0.29107	0	0.4227
ENST00000512733.5	7.84159	22.14954	10.46829	8.81213	20.28466
ENST00000512737.6	117.88841	180.63631	221.26689	88.2633	214.16537
ENST00000512739.5	5.87074	0	0	4.00279	0
ENST00000512894.6	0	1.39678	0	0.16931	0.8506
ENST00000512914.1	2.29194	7.75626	4.11682	2.02089	8.09096
ENST00000512944.6	13.1246	8.56993	7.71624	10.66874	10.63916
ENST00000512960.5	1.28357	0.74357	1.36492	1.58521	0.94733
ENST00000513137.5	0.64691	1.18573	0	0.72537	0.26723
ENST00000513162.5	2.098	5.12398	1.59957	3.22855	0.41044
ENST00000513291.2	5.35159	3.92875	2.4731	11.38499	2.47033
ENST00000513295.2	2.04632	0	1.00091	1.42364	0.33779
ENST00000513318.1	0.41446	0.15076	0	0.54142	3.56071
ENST00000513416.5	2.03617	12.06999	8.07159	1.62071	7.59182
ENST00000513541.5	0.62625	0.37343	0.66703	0.57103	0.76701
ENST00000513572.3	0.24387	1.92892	1.7147	1.0504	10.87951
ENST00000513582.5	10.9822	1.03383	2.92398	0.62071	1.1211
ENST00000513750.6	0.62783	4.87792	6.25505	1.49629	2.15998
ENST00000513824.5	0.19155	0.13622	0	0.27208	0.12624
ENST00000513848.5	0.53143	0	0.99747	0.8642	0.85933
ENST00000513914.5	0.28567	0.44079	0.39063	0.66528	0
ENST00000513985.5	1.44351	7.98311	2.61248	1.65558	4.62452
ENST00000513986.2	48.41889	58.23295	70.45748	33.61033	51.36945
ENST00000514080.2	0	0	0	0	2.01988
ENST00000514160.2	0.20654	0.3361	7.54845	0.25316	0
ENST00000514224.2	2.79305	0.92465	0.43772	0.93323	2.11441
ENST00000514358.1	0.24387	0	0.1166	0	0
ENST00000514368.1	0.1353	0	0	0.69644	0
ENST00000514429.5	10.06394	3.08937	3.88262	6.90101	2.76381
ENST00000514430.5	1.63466	5.35762	1.8661	4.55953	3.55429
ENST00000514442.5	0.12601	0.39646	0.47975	0.37479	0.64084
ENST00000514483.5	0.13616	0.51953	1.0615	0.13497	0.8837
ENST00000514605.2	0.38242	3.58444	0.24092	0.53353	0.59084
ENST00000514698.5	0.26037	0	0.16848	0	0.18967
ENST00000514703.5	0	0.14563	0	0	2.6511
ENST00000514886.1	0.14577	0	0.15917	0.43555	0.22002
ENST00000515035.5	0.4321	0.51953	0.58703	0.44222	0.76717
ENST00000515098.5	3.47814	0.4426	0.36465	1.57351	0.2944
ENST00000515165.5	0	0	0	0	0.59966
ENST00000515332.5	0	0.12988	0	0	0.07755
ENST00000515353.1	0	2.62387	3.77778	0.16864	3.17446
ENST00000515360.5	0.74562	0.73432	3.12185	0.44996	8.16456
ENST00000515370.1	0.20194	0.14423	0.25152	0.06907	1.01448
ENST00000515380.1	0.1229	1.23585	1.63243	0.44337	0
ENST00000515434.1	0.39652	0.82488	1.0711	0.30019	0.30466
ENST00000515578.5	0.5422	3.22451	3.68568	2.30756	2.67822
ENST00000515600.1	0.36427	1.00161	0	0.21859	0.97314
ENST00000515601.6	6.22536	0	3.4714	5.64116	5.1246
ENST00000515644.2	0.34683	0.17812	0.34707	0.133	0
ENST00000515701.1	0	0	0	0.93697	0
ENST00000515796.1	0	0	0	0	0.25249
ENST00000515853.5	1.95931	2.01503	0.59184	3.3866	0.46654
ENST00000515868.5	2.04552	0.6482	0.86049	0.11862	0.36236
ENST00000517339.5	1.31769	2.39894	0	2.25336	6.57997
ENST00000517413.5	0.41299	0.98826	0.93279	1.31894	1.21013
ENST00000517448.5	0	0	1.39735	0	0
ENST00000517462.6	2.84702	0.83872	0.89807	5.04749	0.60751
ENST00000517561.2	0.71342	0.30181	1.35406	0.46417	1.38433
ENST00000517609.5	0.25312	0	0.12003	0.18739	0.74644
ENST00000517659.5	0	0	0	0	0
ENST00000517682.6	118.55592	0.23326	118.12094	102.27841	0.21953
ENST00000517697.6	0.3185	0.20275	0.47331	1.09362	0.22574
ENST00000517860.5	0	0	0	0	0
ENST00000517874.1	0	0	0	0	0
ENST00000517885.5	0.9127	0	0	0.65798	0
ENST00000517898.1	12.862730000000001	0	0.35961	1.23369	0
ENST00000517913.5	0.20962	0.29334	0.38632	3.48963	0.1356
ENST00000517940.2	16.50634	0	0.82994	1.96015	0
ENST00000518072.1	0.28903	4.25423	0.34396	1.14189	0
ENST00000518286.5	1.03645	0	0	0	0
ENST00000518304.1	0.06097	0	0	0	1.13618
ENST00000518320.6	0.44985	0	0	0.06472	0.12624
ENST00000518384.1	0.49236	0.29042	0.69961	0.57173	0.44719
ENST00000518414.5	0.3152	0	0	0	0
ENST00000518415.5	0.73966	0.51984	0	1.82171	0.42376
ENST00000518533.5	1.20245	0	0.27959	0.26687	1.58587
ENST00000518592.5	0.68637	0.5697	0.61459	0.58582	0.67329
ENST00000518660.5	0	0	0.83457	0	0
ENST00000518707.1	0.12194	0.25977	0	0.85066	0
ENST00000518786.1	5.14509	0	0.36619	0.14341	0.14027
ENST00000518818.1	2.29507	0.17365	0	0.18739	0
ENST00000518858.1	0.11439	0	0	0.55878	0
ENST00000518894.1	0	0.34588	0.79884	0	4.79722
ENST00000518937.6	31.93617	19.70938	14.93025	36.35055	9.90794
ENST00000518972.5	0.17847	0.31705	0	0.06407	0
ENST00000518993.2	13.30775	8.56729	63.13382	11.08761	6.49842
ENST00000519027.1	7.49518	1.81837	0	0	0
ENST00000519093.5	2.05034	6.84849	8.88057	7.37247	15.80377
ENST00000519132.5	0.85359	1.02232	0.29355	0.17046	1.26695
ENST00000519199.5	0.25523	0.13184	0.36305	0.12623	0.6015
ENST00000519258.1	0	0	0	2.4986	0
ENST00000519259.5	40.28113	25.24575	21.57827	26.23802	24.65907
ENST00000519263.5	0	0	0.23553	0.11523	0
ENST00000519295.6	10.34311	6.2677	4.92227	8.34622	0
ENST00000519300.1	0.17847	0	0	0	0
ENST00000519301.6	0.25449	0.20308	0.16691	0.21117	0.19962
ENST00000519342.1	0	2.46778	2.68184	0.18739	1.26243
ENST00000519356.1	1.79966	0	0.1166	0.7179	0
ENST00000519389.6	2.0938	4.76179	1.11855	0.48144	1.366
ENST00000519432.1	0	0	0	0.15393	0
ENST00000519449.5	1.6215	6.44974	6.07913	1.50582	2.79013
ENST00000519463.1	0.27857	0.50226	0.46641	0.38593	0.77735
ENST00000519583.5	1.74628	1.99591	0.95985	0.12534	1.60143
ENST00000519584.5	0	0.5296	0	0.11438	0
ENST00000519602.6	0.95073	6.16234	3.52878	2.77759	2.07873
ENST00000519650.5	0.11392	0.70137	0.15547	0	0.16629
