"isoform_id","gene_id","gene_symbol"
"ENST00000703462","ENSG00000145216","FIP1L1"
"ENST00000703463","ENSG00000145216","FIP1L1"
"ENST00000703466","ENSG00000145216","FIP1L1"
"ENST00000703468","ENSG00000145216","FIP1L1"
"ENST00000703469","ENSG00000145216","FIP1L1"
"ENST00000703470","ENSG00000145216","FIP1L1"
"ENST00000703472","ENSG00000145216","FIP1L1"
"ENST00000703473","ENSG00000145216","FIP1L1"
"ENST00000703474","ENSG00000145216","FIP1L1"
"ENST00000703475","ENSG00000145216","FIP1L1"
"ENST00000511055","ENSG00000145216","FIP1L1"
"ENST00000703476","ENSG00000145216","FIP1L1"
"ENST00000703478","ENSG00000145216","FIP1L1"
"ENST00000703481","ENSG00000145216","FIP1L1"
"ENST00000703489","ENSG00000145216","FIP1L1"
"ENST00000703491","ENSG00000145216","FIP1L1"
"ENST00000703492","ENSG00000145216","FIP1L1"
"ENST00000703493","ENSG00000145216","FIP1L1"
"ENST00000703494","ENSG00000145216","FIP1L1"
"ENST00000703498","ENSG00000145216","FIP1L1"
"ENST00000703501","ENSG00000145216","FIP1L1"
"ENST00000703502","ENSG00000145216","FIP1L1"
"ENST00000703503","ENSG00000145216","FIP1L1"
"ENST00000507206","ENSG00000145216","FIP1L1"
"ENST00000687246","ENSG00000157404","KIT"
"ENST00000687265","ENSG00000157404","KIT"
"ENST00000647068","ENSG00000128052","KDR"
"ENST00000309964","ENSG00000134852","CLOCK"
"ENST00000506747","ENSG00000134852","CLOCK"
"ENST00000508049","ENSG00000134852","CLOCK"
"ENST00000636006","ENSG00000109265","CRACD"
"ENST00000646253","ENSG00000109265","CRACD"
"ENST00000264229","ENSG00000109265","CRACD"
"ENST00000503618","ENSG00000109265","CRACD"
"ENST00000541073","ENSG00000109265","CRACD"
"ENST00000646222","ENSG00000174780","SRP72"
"ENST00000556376","ENSG00000171476","HOPX"
"ENST00000503864","ENSG00000171476","HOPX"
"ENST00000605395","ENSG00000171476","HOPX"
"ENST00000616975","ENSG00000084093","REST"
"ENST00000675341","ENSG00000084093","REST"
"ENST00000509896","ENSG00000150471","ADGRL3"
"ENST00000511324","ENSG00000150471","ADGRL3"
"ENST00000507164","ENSG00000150471","ADGRL3"
"ENST00000508693","ENSG00000150471","ADGRL3"
"ENST00000504896","ENSG00000150471","ADGRL3"
"ENST00000506720","ENSG00000150471","ADGRL3"
"ENST00000508078","ENSG00000150471","ADGRL3"
"ENST00000381210","ENSG00000205678","TECRL"
"ENST00000265404","ENSG00000035720","STAP1"
"ENST00000283916","ENSG00000153802","TMPRSS11D"
"ENST00000505533","ENSG00000153802","TMPRSS11D"
"ENST00000502573","ENSG00000153802","TMPRSS11D"
"ENST00000502822","ENSG00000153802","TMPRSS11D"
"ENST00000508048","ENSG00000187054","TMPRSS11A"
"ENST00000334830","ENSG00000187054","TMPRSS11A"
"ENST00000332644","ENSG00000185873","TMPRSS11B"
"ENST00000505251","ENSG00000083896","YTHDC1"
"ENST00000338206","ENSG00000196620","UGT2B15"
"ENST00000265403","ENSG00000109181","UGT2B10"
"ENST00000251566","ENSG00000135220","UGT2A3"
"ENST00000503012","ENSG00000135220","UGT2A3"
"ENST00000446444","ENSG00000213759","UGT2B11"
"ENST00000513315","ENSG00000213759","UGT2B11"
"ENST00000502655","ENSG00000156096","UGT2B4"
"ENST00000353151","ENSG00000135222","CSN2"
"ENST00000530128","ENSG00000205649","HTN3"
"ENST00000673563","ENSG00000205649","HTN3"
"ENST00000246896","ENSG00000126550","HTN1"
"ENST00000502294","ENSG00000187533","PRR27"
"ENST00000344526","ENSG00000187533","PRR27"
"ENST00000509633","ENSG00000187533","PRR27"
"ENST00000339336","ENSG00000187689","AMTN"
"ENST00000649996","ENSG00000080493","SLC4A4"
"ENST00000351898","ENSG00000080493","SLC4A4"
"ENST00000340595","ENSG00000080493","SLC4A4"
"ENST00000395999","ENSG00000056291","NPFFR2"
"ENST00000560507","ENSG00000132466","ANKRD17"
"ENST00000395792","ENSG00000081051","AFP"
"ENST00000226355","ENSG00000079557","AFM"
"ENST00000429519","ENSG00000163738","MTHFD2L"
"ENST00000325278","ENSG00000163738","MTHFD2L"
"ENST00000507603","ENSG00000124882","EREG"
"ENST00000506261","ENSG00000174796","THAP6"
"ENST00000677794","ENSG00000138757","G3BP2"
"ENST00000677171","ENSG00000138757","G3BP2"
"ENST00000678123","ENSG00000138757","G3BP2"
"ENST00000678578","ENSG00000138757","G3BP2"
"ENST00000678265","ENSG00000138757","G3BP2"
"ENST00000677192","ENSG00000138757","G3BP2"
"ENST00000678552","ENSG00000138757","G3BP2"
"ENST00000677889","ENSG00000138757","G3BP2"
"ENST00000677606","ENSG00000138757","G3BP2"
"ENST00000678798","ENSG00000138757","G3BP2"
"ENST00000677620","ENSG00000138757","G3BP2"
"ENST00000678100","ENSG00000138757","G3BP2"
"ENST00000677201","ENSG00000138757","G3BP2"
"ENST00000515457","ENSG00000138757","G3BP2"
"ENST00000508510","ENSG00000138757","G3BP2"
"ENST00000499709","ENSG00000138757","G3BP2"
"ENST00000511868","ENSG00000138757","G3BP2"
"ENST00000512893","ENSG00000138768","USO1"
"ENST00000652700","ENSG00000156194","PPEF2"
"ENST00000515552","ENSG00000156194","PPEF2"
"ENST00000503352","ENSG00000156194","PPEF2"
"ENST00000264888","ENSG00000138755","CXCL9"
"ENST00000695548","ENSG00000138750","NUP54"
"ENST00000695551","ENSG00000138750","NUP54"
"ENST00000639715","ENSG00000138760","SCARB2"
"ENST00000515589","ENSG00000189157","FAM47E"
"ENST00000682701","ENSG00000163749","CCDC158"
"ENST00000425645","ENSG00000138771","SHROOM3"
"ENST00000644244","ENSG00000138771","SHROOM3"
"ENST00000512778","ENSG00000138758","SEPTIN11"
"ENST00000508371","ENSG00000138767","CNOT6L"
"ENST00000506166","ENSG00000138767","CNOT6L"
"ENST00000502384","ENSG00000169288","MRPL1"
"ENST00000504901","ENSG00000169288","MRPL1"
"ENST00000515075","ENSG00000138756","BMP2K"
"ENST00000511542","ENSG00000156269","NAA11"
"ENST00000449651","ENSG00000163297","ANTXR2"
"ENST00000491345","ENSG00000163297","ANTXR2"
"ENST00000506286","ENSG00000163297","ANTXR2"
"ENST00000508965","ENSG00000152784","PRDM8"
"ENST00000515013","ENSG00000152784","PRDM8"
"ENST00000339711","ENSG00000152784","PRDM8"
"ENST00000512931","ENSG00000197826","CFAP299"
"ENST00000514249","ENSG00000197826","CFAP299"
"ENST00000502497","ENSG00000197826","CFAP299"
"ENST00000503883","ENSG00000197826","CFAP299"
"ENST00000512716","ENSG00000138670","RASGEF1B"
"ENST00000508294","ENSG00000138670","RASGEF1B"
"ENST00000513858","ENSG00000138674","SEC31A"
"ENST00000509142","ENSG00000138674","SEC31A"
"ENST00000500777","ENSG00000138674","SEC31A"
"ENST00000514362","ENSG00000138674","SEC31A"
"ENST00000503226","ENSG00000138674","SEC31A"
"ENST00000503058","ENSG00000138674","SEC31A"
"ENST00000509353","ENSG00000168152","THAP9"
"ENST00000505905","ENSG00000189308","LIN54"
"ENST00000504274","ENSG00000138663","COPS4"
"ENST00000426923","ENSG00000145287","PLAC8"
"ENST00000405413","ENSG00000173083","HPSE"
"ENST00000508591","ENSG00000163312","HELQ"
"ENST00000512539","ENSG00000163312","HELQ"
"ENST00000505489","ENSG00000163322","ABRAXAS1"
"ENST00000503217","ENSG00000163322","ABRAXAS1"
"ENST00000509825","ENSG00000163625","WDFY3"
"ENST00000512267","ENSG00000163625","WDFY3"
"ENST00000514071","ENSG00000163625","WDFY3"
"ENST00000504990","ENSG00000163625","WDFY3"
"ENST00000509172","ENSG00000163625","WDFY3"
"ENST00000502713","ENSG00000163625","WDFY3"
"ENST00000641803","ENSG00000109339","MAPK10"
"ENST00000641341","ENSG00000109339","MAPK10"
"ENST00000638313","ENSG00000109339","MAPK10"
"ENST00000641052","ENSG00000109339","MAPK10"
"ENST00000395169","ENSG00000109339","MAPK10"
"ENST00000641767","ENSG00000109339","MAPK10"
"ENST00000641170","ENSG00000109339","MAPK10"
"ENST00000359221","ENSG00000109339","MAPK10"
"ENST00000641459","ENSG00000109339","MAPK10"
"ENST00000641184","ENSG00000109339","MAPK10"
"ENST00000642019","ENSG00000109339","MAPK10"
"ENST00000641108","ENSG00000109339","MAPK10"
"ENST00000641347","ENSG00000109339","MAPK10"
"ENST00000512564","ENSG00000109339","MAPK10"
"ENST00000641763","ENSG00000109339","MAPK10"
"ENST00000640445","ENSG00000109339","MAPK10"
"ENST00000641061","ENSG00000109339","MAPK10"
"ENST00000505356","ENSG00000109339","MAPK10"
"ENST00000641620","ENSG00000109339","MAPK10"
"ENST00000508063","ENSG00000163629","PTPN13"
"ENST00000273905","ENSG00000145283","SLC10A6"
"ENST00000514970","ENSG00000172493","AFF1"
"ENST00000683620","ENSG00000118785","SPP1"
"ENST00000684106","ENSG00000118785","SPP1"
"ENST00000684450","ENSG00000118785","SPP1"
"ENST00000681973","ENSG00000118785","SPP1"
"ENST00000682627","ENSG00000118785","SPP1"
"ENST00000506727","ENSG00000118762","PKD2"
"ENST00000502363","ENSG00000118762","PKD2"
"ENST00000650821","ENSG00000118777","ABCG2"
"ENST00000515655","ENSG00000118777","ABCG2"
"ENST00000506842","ENSG00000138642","HERC6"
"ENST00000510223","ENSG00000138646","HERC5"
"ENST00000527353","ENSG00000255072","PIGY"
"ENST00000264345","ENSG00000138641","HERC3"
"ENST00000504994","ENSG00000138641","HERC3"
"ENST00000506433","ENSG00000138640","FAM13A"
"ENST00000618500","ENSG00000145335","SNCA"
"ENST00000264790","ENSG00000138722","MMRN1"
"ENST00000508086","ENSG00000184305","CCSER1"
"ENST00000502478","ENSG00000184305","CCSER1"
"ENST00000509109","ENSG00000184305","CCSER1"
"ENST00000513976","ENSG00000152208","GRID2"
"ENST00000506089","ENSG00000163104","SMARCAD1"
"ENST00000508216","ENSG00000163110","PDLIM5"
"ENST00000514743","ENSG00000163110","PDLIM5"
"ENST00000508531","ENSG00000163110","PDLIM5"
"ENST00000512857","ENSG00000138698","RAP1GDS1"
"ENST00000512604","ENSG00000197894","ADH5"
"ENST00000508393","ENSG00000198099","ADH4"
"ENST00000394897","ENSG00000172955","ADH6"
"ENST00000237653","ENSG00000172955","ADH6"
"ENST00000305046","ENSG00000196616","ADH1B"
"ENST00000625860","ENSG00000196616","ADH1B"
"ENST00000515694","ENSG00000196616","ADH1B"
"ENST00000632775","ENSG00000196616","ADH1B"
"ENST00000514652","ENSG00000138813","C4orf17"
"ENST00000504724","ENSG00000138823","MTTP"
"ENST00000514301","ENSG00000070190","DAPP1"
"ENST00000398991","ENSG00000164031","DNAJB14"
"ENST00000507176","ENSG00000138814","PPP3CA"
"ENST00000492351","ENSG00000138814","PPP3CA"
"ENST00000510292","ENSG00000138814","PPP3CA"
"ENST00000682932","ENSG00000138821","SLC39A8"
"ENST00000684289","ENSG00000138821","SLC39A8"
"ENST00000682243","ENSG00000138821","SLC39A8"
"ENST00000697795","ENSG00000109320","NFKB1"
"ENST00000697796","ENSG00000109320","NFKB1"
"ENST00000697802","ENSG00000109320","NFKB1"
"ENST00000647097","ENSG00000109323","MANBA"
"ENST00000618836","ENSG00000109332","UBE2D3"
"ENST00000505009","ENSG00000109332","UBE2D3"
"ENST00000508974","ENSG00000109332","UBE2D3"
"ENST00000511253","ENSG00000164037","SLC9B1"
"ENST00000514340","ENSG00000164037","SLC9B1"
"ENST00000540549","ENSG00000168769","TET2"
"ENST00000504042","ENSG00000168769","TET2"
"ENST00000505801","ENSG00000168769","TET2"
"ENST00000510876","ENSG00000138785","INTS12"
"ENST00000515255","ENSG00000138780","GSTCD"
"ENST00000509336","ENSG00000138780","GSTCD"
"ENST00000515705","ENSG00000145348","TBCK"
"ENST00000503516","ENSG00000145348","TBCK"
"ENST00000506280","ENSG00000145348","TBCK"
"ENST00000394701","ENSG00000164022","AIMP1"
"ENST00000672911","ENSG00000164022","AIMP1"
"ENST00000681992","ENSG00000138796","HADH"
"ENST00000638648","ENSG00000138796","HADH"
"ENST00000640048","ENSG00000138796","HADH"
"ENST00000515462","ENSG00000138796","HADH"
"ENST00000503879","ENSG00000138795","LEF1"
"ENST00000514444","ENSG00000138795","LEF1"
"ENST00000411864","ENSG00000164089","ETNPPL"
"ENST00000505377","ENSG00000188517","COL25A1"
"ENST00000507550","ENSG00000138794","CASP6"
"ENST00000505117","ENSG00000138794","CASP6"
"ENST00000652245","ENSG00000138798","EGF"
"ENST00000541061","ENSG00000138798","EGF"
"ENST00000506461","ENSG00000170522","ELOVL6"
"ENST00000502954","ENSG00000138660","AP1AR"
"ENST00000506522","ENSG00000138660","AP1AR"
"ENST00000684864","ENSG00000174720","LARP7"
"ENST00000694896","ENSG00000174720","LARP7"
"ENST00000694897","ENSG00000174720","LARP7"
"ENST00000694899","ENSG00000174720","LARP7"
"ENST00000503898","ENSG00000174720","LARP7"
"ENST00000673044","ENSG00000145362","ANK2"
"ENST00000672315","ENSG00000145362","ANK2"
"ENST00000671793","ENSG00000145362","ANK2"
"ENST00000672402","ENSG00000145362","ANK2"
"ENST00000671825","ENSG00000145362","ANK2"
"ENST00000672312","ENSG00000145362","ANK2"
"ENST00000672830","ENSG00000145362","ANK2"
"ENST00000671854","ENSG00000145362","ANK2"
"ENST00000672684","ENSG00000145362","ANK2"
"ENST00000672934","ENSG00000145362","ANK2"
"ENST00000673546","ENSG00000145362","ANK2"
"ENST00000673573","ENSG00000145362","ANK2"
"ENST00000503423","ENSG00000145362","ANK2"
"ENST00000672930","ENSG00000145362","ANK2"
"ENST00000673555","ENSG00000145362","ANK2"
"ENST00000672880","ENSG00000145362","ANK2"
"ENST00000672990","ENSG00000145362","ANK2"
"ENST00000673298","ENSG00000145362","ANK2"
"ENST00000672362","ENSG00000145362","ANK2"
"ENST00000672793","ENSG00000145362","ANK2"
"ENST00000672209","ENSG00000145362","ANK2"
"ENST00000671756","ENSG00000145362","ANK2"
"ENST00000671809","ENSG00000145362","ANK2"
"ENST00000671863","ENSG00000145362","ANK2"
"ENST00000672090","ENSG00000145362","ANK2"
"ENST00000672177","ENSG00000145362","ANK2"
"ENST00000672759","ENSG00000145362","ANK2"
"ENST00000672965","ENSG00000145362","ANK2"
"ENST00000673109","ENSG00000145362","ANK2"
"ENST00000506722","ENSG00000145362","ANK2"
"ENST00000672366","ENSG00000145362","ANK2"
"ENST00000672045","ENSG00000145362","ANK2"
"ENST00000672251","ENSG00000145362","ANK2"
"ENST00000672854","ENSG00000145362","ANK2"
"ENST00000264366","ENSG00000145362","ANK2"
"ENST00000673778","ENSG00000145362","ANK2"
"ENST00000672240","ENSG00000145362","ANK2"
"ENST00000673240","ENSG00000145362","ANK2"
"ENST00000683089","ENSG00000145362","ANK2"
"ENST00000682900","ENSG00000145362","ANK2"
"ENST00000705785","ENSG00000145362","ANK2"
"ENST00000512999","ENSG00000145362","ANK2"
"ENST00000683723","ENSG00000145362","ANK2"
"ENST00000673231","ENSG00000145362","ANK2"
"ENST00000672915","ENSG00000145362","ANK2"
"ENST00000673538","ENSG00000145362","ANK2"
"ENST00000673048","ENSG00000145362","ANK2"
"ENST00000681990","ENSG00000145362","ANK2"
"ENST00000684225","ENSG00000145362","ANK2"
"ENST00000684470","ENSG00000145362","ANK2"
"ENST00000682049","ENSG00000145362","ANK2"
"ENST00000683972","ENSG00000145362","ANK2"
"ENST00000508007","ENSG00000145362","ANK2"
"ENST00000612754","ENSG00000145362","ANK2"
"ENST00000514167","ENSG00000145362","ANK2"
"ENST00000706055","ENSG00000145349","CAMK2D"
"ENST00000511664","ENSG00000145349","CAMK2D"
"ENST00000699415","ENSG00000145349","CAMK2D"
"ENST00000699373","ENSG00000145349","CAMK2D"
"ENST00000699374","ENSG00000145349","CAMK2D"
"ENST00000699375","ENSG00000145349","CAMK2D"
"ENST00000699376","ENSG00000145349","CAMK2D"
"ENST00000699048","ENSG00000145349","CAMK2D"
"ENST00000699378","ENSG00000145349","CAMK2D"
"ENST00000699379","ENSG00000145349","CAMK2D"
"ENST00000699047","ENSG00000145349","CAMK2D"
"ENST00000699418","ENSG00000145349","CAMK2D"
"ENST00000699419","ENSG00000145349","CAMK2D"
"ENST00000699382","ENSG00000145349","CAMK2D"
"ENST00000394522","ENSG00000145349","CAMK2D"
"ENST00000505990","ENSG00000145349","CAMK2D"
"ENST00000699421","ENSG00000145349","CAMK2D"
"ENST00000515089","ENSG00000164099","PRSS12"
"ENST00000511481","ENSG00000150961","SEC24D"
"ENST00000506622","ENSG00000150961","SEC24D"
"ENST00000274024","ENSG00000145384","FABP2"
"ENST00000394439","ENSG00000138735","PDE5A"
"ENST00000513594","ENSG00000138735","PDE5A"
"ENST00000512739","ENSG00000138735","PDE5A"
"ENST00000502912","ENSG00000138735","PDE5A"
"ENST00000506065","ENSG00000138738","PRDM5"
"ENST00000503661","ENSG00000138738","PRDM5"
"ENST00000502409","ENSG00000138738","PRDM5"
"ENST00000506900","ENSG00000173376","NDNF"
"ENST00000686075","ENSG00000138688","BLTP1"
"ENST00000690536","ENSG00000138688","BLTP1"
"ENST00000688368","ENSG00000138688","BLTP1"
"ENST00000446180","ENSG00000138688","BLTP1"
"ENST00000470182","ENSG00000138688","BLTP1"
"ENST00000688823","ENSG00000138688","BLTP1"
"ENST00000686836","ENSG00000138688","BLTP1"
"ENST00000480651","ENSG00000138688","BLTP1"
"ENST00000483357","ENSG00000138688","BLTP1"
"ENST00000442707","ENSG00000138688","BLTP1"
"ENST00000433287","ENSG00000181004","BBS12"
"ENST00000512116","ENSG00000170917","NUDT6"
"ENST00000610581","ENSG00000164056","SPRY1"
"ENST00000335110","ENSG00000196159","FAT4"
"ENST00000506283","ENSG00000164066","INTU"
"ENST00000512995","ENSG00000164066","INTU"
"ENST00000281154","ENSG00000151475","SLC25A31"
"ENST00000515069","ENSG00000142731","PLK4"
"ENST00000503928","ENSG00000164073","MFSD8"
"ENST00000641464","ENSG00000164073","MFSD8"
"ENST00000641025","ENSG00000164073","MFSD8"
"ENST00000641482","ENSG00000164073","MFSD8"
"ENST00000641388","ENSG00000164073","MFSD8"
"ENST00000641003","ENSG00000164073","MFSD8"
"ENST00000641776","ENSG00000164073","MFSD8"
"ENST00000641356","ENSG00000164073","MFSD8"
"ENST00000508648","ENSG00000138709","LARP1B"
"ENST00000506199","ENSG00000138709","LARP1B"
"ENST00000452328","ENSG00000077684","JADE1"
"ENST00000514740","ENSG00000077684","JADE1"
"ENST00000508997","ENSG00000077684","JADE1"
"ENST00000503565","ENSG00000151466","SCLT1"
"ENST00000514577","ENSG00000109381","ELF2"
"ENST00000504314","ENSG00000109381","ELF2"
"ENST00000485905","ENSG00000164134","NAA15"
"ENST00000406354","ENSG00000145391","SETD7"
"ENST00000394205","ENSG00000153130","SCOC"
"ENST00000513106","ENSG00000205301","MGAT4D"
"ENST00000513606","ENSG00000179387","ELMOD2"
"ENST00000502290","ENSG00000179387","ELMOD2"
"ENST00000515057","ENSG00000170153","RNF150"
"ENST00000513000","ENSG00000109452","INPP4B"
"ENST00000682486","ENSG00000170185","USP38"
"ENST00000509992","ENSG00000109458","GAB1"
"ENST00000515531","ENSG00000153147","SMARCA5"
"ENST00000511314","ENSG00000164161","HHIP"
"ENST00000512680","ENSG00000164162","ANAPC10"
"ENST00000455611","ENSG00000164164","OTUD4"
"ENST00000509517","ENSG00000164164","OTUD4"
"ENST00000504501","ENSG00000164164","OTUD4"
"ENST00000504331","ENSG00000164164","OTUD4"
"ENST00000507594","ENSG00000170365","SMAD1"
"ENST00000506626","ENSG00000170365","SMAD1"
"ENST00000502342","ENSG00000170365","SMAD1"
"ENST00000503462","ENSG00000151612","ZNF827"
"ENST00000513320","ENSG00000151612","ZNF827"
"ENST00000671990","ENSG00000151612","ZNF827"
"ENST00000652097","ENSG00000151612","ZNF827"
"ENST00000515386","ENSG00000151612","ZNF827"
"ENST00000672123","ENSG00000151612","ZNF827"
"ENST00000671699","ENSG00000151612","ZNF827"
"ENST00000507449","ENSG00000164167","LSM6"
"ENST00000693222","ENSG00000120519","SLC10A7"
"ENST00000513583","ENSG00000120519","SLC10A7"
"ENST00000513335","ENSG00000137473","TTC29"
"ENST00000504272","ENSG00000137473","TTC29"
"ENST00000502319","ENSG00000137473","TTC29"
"ENST00000324300","ENSG00000151617","EDNRA"
"ENST00000358556","ENSG00000151617","EDNRA"
"ENST00000506020","ENSG00000071205","ARHGAP10"
"ENST00000634233","ENSG00000170390","DCLK2"
"ENST00000651035","ENSG00000198589","LRBA"
"ENST00000507327","ENSG00000145425","RPS3A"
"ENST00000474743","ENSG00000109686","SH3D19"
"ENST00000508198","ENSG00000164142","FHIP1A"
"ENST00000513962","ENSG00000164142","FHIP1A"
"ENST00000512597","ENSG00000164142","FHIP1A"
"ENST00000604069","ENSG00000109670","FBXW7"
"ENST00000604872","ENSG00000109670","FBXW7"
"ENST00000605042","ENSG00000109670","FBXW7"
"ENST00000429148","ENSG00000164144","ARFIP1"
"ENST00000513361","ENSG00000164144","ARFIP1"
"ENST00000510497","ENSG00000164144","ARFIP1"
"ENST00000676348","ENSG00000109654","TRIM2"
"ENST00000675862","ENSG00000109654","TRIM2"
"ENST00000675239","ENSG00000109654","TRIM2"
"ENST00000674718","ENSG00000109654","TRIM2"
"ENST00000675411","ENSG00000109654","TRIM2"
"ENST00000676029","ENSG00000109654","TRIM2"
"ENST00000675780","ENSG00000109654","TRIM2"
"ENST00000338700","ENSG00000109654","TRIM2"
"ENST00000675293","ENSG00000109654","TRIM2"
"ENST00000676172","ENSG00000109654","TRIM2"
"ENST00000675492","ENSG00000109654","TRIM2"
"ENST00000675425","ENSG00000109654","TRIM2"
"ENST00000675340","ENSG00000109654","TRIM2"
"ENST00000675054","ENSG00000109654","TRIM2"
"ENST00000675710","ENSG00000109654","TRIM2"
"ENST00000675363","ENSG00000109654","TRIM2"
"ENST00000674876","ENSG00000109654","TRIM2"
"ENST00000675899","ENSG00000109654","TRIM2"
"ENST00000675611","ENSG00000109654","TRIM2"
"ENST00000676167","ENSG00000109654","TRIM2"
"ENST00000675170","ENSG00000109654","TRIM2"
"ENST00000675210","ENSG00000109654","TRIM2"
"ENST00000676196","ENSG00000109654","TRIM2"
"ENST00000674935","ENSG00000109654","TRIM2"
"ENST00000676291","ENSG00000109654","TRIM2"
"ENST00000674769","ENSG00000109654","TRIM2"
"ENST00000675312","ENSG00000109654","TRIM2"
"ENST00000675456","ENSG00000109654","TRIM2"
"ENST00000675783","ENSG00000109654","TRIM2"
"ENST00000676264","ENSG00000109654","TRIM2"
