gene_id	logFC	logCPM	F	PValue	FDR
ENSG00000135912	0.755759035244071	3.89171367313058	6.30193538502936	0.0225964436152316	0.0595532810873096
ENSG00000160688	-0.585147419350432	4.47778386887415	6.30007661438022	0.0226135381920247	0.0595878469867271
ENSG00000133678	0.601024092743857	4.92693195379559	6.31285189547288	0.0226220903911002	0.0595998950750749
ENSG00000168502	-0.797334798521845	3.62289890818787	6.29509533283877	0.0226594224764362	0.0596877487396012
ENSG00000109501	0.71937530014171	3.88215484251749	6.29263341595077	0.0226821392915533	0.0597370798260659
ENSG00000138069	-0.479762919967442	7.76809439235904	6.28880451313371	0.0227175213851447	0.0598149934694105
ENSG00000134115	-1.38581717290823	1.80718063044616	6.28856770923416	0.0227197117097834	0.0598149934694105
ENSG00000106803	-0.490724424898764	7.79478053232764	6.28567514986434	0.0227464860001707	0.059874956556962
ENSG00000121940	0.523454195659845	5.17544426570203	6.28470916375872	0.0227554354476634	0.0598879869646325
ENSG00000187792	0.688787272369428	4.14342118935509	6.28268630906574	0.0227741893622451	0.0599268117553365
ENSG00000124422	-0.528008349090226	8.68260943542191	6.27735084272021	0.0228237392970552	0.0600466437057978
ENSG00000054965	-0.610477253041268	5.29967734676947	6.28898548278993	0.0228865741083851	0.0602013784073541
ENSG00000188021	-0.470061310239607	7.13456016908609	6.26327022857436	0.0229550969336333	0.0603710180156584
ENSG00000072803	-0.482882761177905	5.51959174508932	6.2625343538558	0.0229619855969009	0.0603785310471627
ENSG00000116918	-0.492406475652194	5.42073992136264	6.25851933518903	0.0229996125684471	0.0604668536187668
ENSG00000182362	-0.534296038679789	4.79473509640481	6.25549143628821	0.0230280352834563	0.0605309510917602
ENSG00000170949	-0.549048290659779	4.69686328995919	6.25144195463843	0.0230661102762092	0.0606167382007175
ENSG00000066322	0.692797005910499	3.96432891569182	6.25115964596877	0.0230687673459692	0.0606167382007175
ENSG00000135482	-0.664204993427939	3.96638957781225	6.24778435033582	0.0231005624933156	0.0606896356732283
ENSG00000259357	0.882101666189887	3.23199134168307	6.2466659295193	0.0231111090124722	0.0606990167738911
ENSG00000272931	1.66344775680501	1.35628923891379	6.24654602945026	0.0231122399762756	0.0606990167738911
ENSG00000080802	-0.517423596375394	5.66557725667236	6.24141067100282	0.0231607389195762	0.0608157224830184
ENSG00000125352	-0.528290892308269	4.87893348320076	6.23995257855531	0.023174530505633	0.0608412682892451
ENSG00000125482	-0.588725356254424	5.27749935313175	6.25251305918983	0.0231831803803634	0.0608533087109452
ENSG00000203279	1.05326459476743	3.25652368497451	6.2520479025848	0.0231875672513356	0.060854156955617
ENSG00000167182	-0.55311969834181	4.60023729554765	6.23597014544771	0.0232122467808222	0.0609074988919111
ENSG00000131196	1.68276216573158	1.61556054627324	6.23801534307107	0.0232160269565962	0.0609074988919111
ENSG00000167272	0.585663326851806	4.38740372897091	6.23121344656279	0.0232573878057292	0.061005321841092
ENSG00000162191	-0.467791386691878	7.17103336817793	6.23008918533372	0.0232680716825141	0.0610226573459981
ENSG00000144136	-0.498444645403929	5.52095291554494	6.22003381418294	0.0233638778443149	0.0612631887092656
ENSG00000102699	0.51032361038678	5.49269213651922	6.21680106165032	0.0233947747437645	0.0613334649488574
ENSG00000170500	-1.00804711707487	6.20559665088761	7.79457931162223	0.0234073126350683	0.0613485784221626
ENSG00000064547	-0.502505938077409	5.12278414383193	6.21534220117451	0.0234087330286636	0.0613485784221626
ENSG00000231365	1.03004334138238	2.79663666762338	6.21389299995925	0.023422608316697	0.0613742011448009
ENSG00000177485	-0.515834017219886	5.09377663472507	6.21297336463885	0.0234314181824287	0.0613856251687708
ENSG00000181523	0.590523680094187	4.33987005419208	6.21258220362837	0.0234351665502412	0.0613856251687708
ENSG00000142173	0.602791582686109	5.85423641201604	6.26998515174223	0.0234432312305908	0.0613960104368831
ENSG00000175866	-0.542687211023049	5.44974894023277	6.2128698989314	0.023455674892584	0.0614178582822949
ENSG00000180694	0.578714936537105	4.50007177219405	6.2098119249851	0.023461732840871	0.061422980645462
ENSG00000064042	0.478984271219122	6.21993285398971	6.20215162176705	0.0235353725857427	0.0616049999076205
ENSG00000111711	-0.546718322537138	4.95638488751461	6.20114870079059	0.023545033367807	0.0616195167219347
ENSG00000104881	0.562117325282466	4.54257063464948	6.19871498971428	0.0235684952891698	0.0616701410021523
ENSG00000081760	-0.582238282495903	4.50586313371295	6.19454170384299	0.0236087896007769	0.0617647841145414
ENSG00000260793	1.11189789770849	2.90386927778028	6.20110792406751	0.0236737762573028	0.0619239824372242
ENSG00000276293	-0.472298540838673	6.80160962672824	6.18642371968733	0.0236873968655186	0.0619392120806084
ENSG00000063180	0.520270916938057	5.46938578149486	6.18633572628044	0.0236882505516646	0.0619392120806084
ENSG00000161647	-1.08288609064463	2.53131404330256	6.18552369478224	0.023696130301963	0.0619392120806084
ENSG00000177084	0.578285151134673	4.75332106105452	6.18552235491606	0.023696143306164	0.0619392120806084
ENSG00000176971	1.31725529961884	2.01770390417027	6.18397862968134	0.0237111315002619	0.0619584117997069
ENSG00000167037	-1.23143512353232	2.19862861224304	6.18391356336064	0.0237117634740648	0.0619584117997069
ENSG00000175161	-0.564195329137269	6.308533222212	6.19550145529226	0.023727997419728	0.061979857289639
ENSG00000263069	1.26923188818881	2.03268177203739	6.18221700543316	0.023728248536995	0.061979857289639
ENSG00000177663	0.651852071660928	4.13410327160402	6.17878382537105	0.0237616480440335	0.0620522686905709
ENSG00000047644	0.571211907126573	4.46137430134099	6.17851579474511	0.0237642578257378	0.0620522686905709
ENSG00000174586	1.50765327176018	1.56926534691056	6.17545625351057	0.0237940714312028	0.0621192851607848
ENSG00000135404	0.485682165162093	6.8357948475244	6.17388749230801	0.0238093747532279	0.0621484028115021
ENSG00000107882	0.572418438261826	4.61012364879251	6.16978317612827	0.0238494657471948	0.0622422010394289
ENSG00000164542	-0.579493009747637	4.84323731378169	6.16440170163935	0.0239021489894534	0.0623688240315498
ENSG00000243709	1.24142277803553	2.1975032994829	6.16332650442406	0.0239126908270543	0.0623854608249369
ENSG00000175040	0.614113883040387	4.45918706992387	6.16249971007728	0.0239208007976961	0.062395748466382
ENSG00000091986	1.46630353926598	1.73795172448404	6.15044194884736	0.0240394325346283	0.0626833540320492
ENSG00000279863	1.46630353926598	1.73795172448404	6.15044194884736	0.0240394325346283	0.0626833540320492
ENSG00000233593	-0.531315835488334	5.54076319461416	6.14955708060398	0.0240481648697449	0.062695206985451
ENSG00000121644	0.509497385769042	5.39684642170065	6.14589219734045	0.0240843704504983	0.0627786679714903
ENSG00000135074	-0.596467168333076	4.48221709357	6.14417363409194	0.02410136968637	0.0628042979311079
ENSG00000115539	-0.49792164441187	5.22295053001623	6.14405021701114	0.0241025909990035	0.0628042979311079
ENSG00000148180	0.778842368370326	4.18661909129276	6.20002548489136	0.0241137981843713	0.0628225692085873
ENSG00000149474	-0.625266489628121	4.11240816262085	6.14132974010976	0.0241295303106593	0.0628526206996212
ENSG00000074071	-0.466885397727247	6.66138314902522	6.13591708459504	0.0241832311386272	0.0629815454436421
ENSG00000196937	-0.485393405534399	5.7724327740556	6.13180688382661	0.0242241011306487	0.063077015202828
ENSG00000130313	0.53530385391605	6.3561461388571	6.14435445908006	0.0242292645483961	0.0630794917615145
ENSG00000185238	0.633043884929628	4.26031177914823	6.13067574174907	0.0242353625505935	0.0630844001729771
ENSG00000286899	-1.62652704255086	1.57095320587141	6.1283209090209	0.0242588259888718	0.0631345010746187
ENSG00000143178	1.34542419630783	2.01836930196945	6.12729069991385	0.0242690991067571	0.0631502622282688
ENSG00000157224	-0.489374203676718	5.46738074717073	6.12557883393269	0.024286180622727	0.063183730859162
ENSG00000005075	0.48140798410176	6.74746472998158	6.12414076250004	0.0243005407570075	0.063210109056138
ENSG00000169184	0.485714488263844	6.1271453606574	6.12108956821313	0.0243310411928078	0.063278454647846
ENSG00000125611	0.49066277721417	5.40833519149928	6.11920183636385	0.0243499333055582	0.063316591639301
ENSG00000147548	-0.48966255609576	7.84471760726529	6.11732292734996	0.0243687537751257	0.0633456725845221
ENSG00000213468	-0.524215549203985	4.98719514733461	6.11724075210875	0.0243695772794278	0.0633456725845221
ENSG00000162927	1.15438343145076	2.3833825360852	6.11455396367618	0.0243965199770261	0.0634047009121772
ENSG00000178149	0.502071648429436	5.22741720078438	6.11302579836574	0.0244118593738745	0.0634335578906422
ENSG00000108828	-0.531151475552928	7.76960934515746	6.11889570509813	0.0244186685154245	0.0634402430635811
ENSG00000160683	1.26458849830966	2.03111101873395	6.1115187404279	0.0244269976993451	0.0634508743361131
ENSG00000161638	0.915781395402525	3.14364310943082	6.1108942552587	0.0244332737680821	0.0634561697324019
ENSG00000173818	-0.891094187087477	3.0745686212834	6.10993055717662	0.0244429625406407	0.0634703249603077
ENSG00000224531	-0.498159233594874	5.27242387943956	6.10923099663105	0.0244499984939681	0.0634775879762781
ENSG00000280375	0.904699377052387	3.19261238769402	6.10616453835319	0.0244808672707756	0.0635467130143638
ENSG00000172795	0.467259046053361	5.98925350785088	6.10545298140901	0.0244880365902182	0.0635543064018227
ENSG00000133703	-0.487537598614773	5.99673371984652	6.09925692231033	0.0245505667842784	0.0637048215713315
ENSG00000173039	0.496429333813052	5.55082678363699	6.09886387207333	0.0245545395732705	0.0637048215713315
ENSG00000164116	0.76905955839047	3.78274017688694	6.09102060408559	0.0246339699636571	0.0638998268154798
ENSG00000185900	-0.466748094546922	6.66922335111601	6.08889802215559	0.0246555162718008	0.0639446408330822
ENSG00000179562	-0.783912491182776	3.45513776133426	6.08689238536471	0.0246758952733013	0.063986412418647
ENSG00000175048	1.11878825908217	2.38919098185169	6.08024671517267	0.0247435587912175	0.064150760543366
ENSG00000184384	0.505398841402656	5.24093675947339	6.07796728538139	0.0247668158660693	0.0641940086155562
ENSG00000165322	-0.513050431992716	4.99407006750455	6.07777161359734	0.0247688134745031	0.0641940086155562
ENSG00000140157	-0.513443360423425	4.92137292753703	6.06986554850588	0.0248496806237966	0.0643924497908556
ENSG00000164615	-0.477850335076663	6.14559830902667	6.0677137748211	0.0248717422697962	0.064438467212837
ENSG00000001461	0.5288096651921	5.04017938143225	6.0670203278555	0.0248788567952886	0.0644457499583891
ENSG00000154229	0.768656754109123	3.62805654223483	6.06650285678238	0.0248841673854436	0.0644483581108645
ENSG00000122824	-0.678709927460687	4.0866795872059	6.06225226724608	0.0249278385073329	0.0645502994375428
ENSG00000280385	-0.759830502810719	4.12491180871229	6.07432438454617	0.024935376776244	0.0645586561591033
ENSG00000204619	-0.51172857238729	5.46492226543852	6.06002738617523	0.0249507321722159	0.0645872453377586
ENSG00000105072	1.19600500012075	2.26015098268605	6.05794214644168	0.0249722107811383	0.0646316723898282
ENSG00000142453	-0.486149822188486	5.47601566457079	6.05608102690276	0.0249913987429632	0.0646701565881932
ENSG00000009307	-0.489419916717346	8.52655386289608	6.05108591652879	0.0250429812580122	0.0647833678978642
ENSG00000182831	-0.51186031656753	6.53648202425727	6.05332438521051	0.025043800785358	0.0647833678978642
ENSG00000119414	-0.53880461107274	5.3948240156566	6.04984295875742	0.025081036789744	0.0648684846159614
ENSG00000170776	0.542952775150093	5.82461711122956	6.05970040439488	0.0250857863986011	0.0648695650697723
ENSG00000165219	-0.545505778590977	5.32381138558197	6.04705041099857	0.0250937865246142	0.0648762273266931
ENSG00000101849	0.503721659413647	6.05968375734523	6.04586484534081	0.0250970273725231	0.0648762273266931
ENSG00000162104	-0.631746593006979	4.1822517155174	6.04211341421856	0.025135942815927	0.0649656098841055
ENSG00000245112	-0.8587632599166	3.50758187095995	6.03910616885979	0.0251671882945695	0.065034259321619
ENSG00000105767	-0.509035063947736	5.78716332243725	6.03868554531109	0.0251715621413529	0.065034259321619
ENSG00000254665	0.868433371198299	3.2917536683244	6.03830378325288	0.0251755326402287	0.065034259321619
ENSG00000131669	0.47926008308632	5.48189437273391	6.03750429136084	0.0251838500402795	0.0650445247245922
ENSG00000188312	1.24762292984381	2.12754176191355	6.03654806349003	0.025193802148555	0.0650579195658984
ENSG00000123607	-0.501183988848079	5.09912103487539	6.03617125276643	0.0251977251073262	0.0650579195658984
ENSG00000118276	0.716715878031568	3.89001244103208	6.03253980561999	0.0252355677667189	0.0651443936056913
ENSG00000099290	-0.684925819714602	4.14271431958183	6.03672281420227	0.0252625721441313	0.0652028641603527
ENSG00000175482	0.888775273244704	3.35362784037517	6.02897807723472	0.0252727470568206	0.065217885089762
ENSG00000241837	-0.516552609248254	8.49181969329043	6.02684377787132	0.0252950560726217	0.0652642082507771
ENSG00000088340	0.88992533087649	4.00936393822576	6.13866770519548	0.025314750870638	0.0653037716258059
ENSG00000139719	-0.541335037937092	4.78696772217962	6.02081118105717	0.0253582344136568	0.0654046779787306
ENSG00000255159	1.69060185330931	1.4463711045123	6.01537822377346	0.0254152873500559	0.0655405421159096
ENSG00000291015	1.05538166501935	2.62155103226328	6.01171601715564	0.0254538280071816	0.0656286285136957
ENSG00000142599	-0.499683397518558	7.63027329015397	6.01056315868164	0.025465974394611	0.0656486428919435
ENSG00000140553	0.503344475855445	5.62542644458563	6.00991099014497	0.0254728485053159	0.0656550613368513
ENSG00000160551	-0.506585463385345	7.45384610989078	6.00874614248067	0.0254851317360574	0.0656754169243606
ENSG00000198887	0.549524890109533	6.59949372851008	6.01767317724818	0.0255238575286662	0.0657638965058115
ENSG00000162302	0.709685061847462	3.78276313338955	6.00433249752661	0.0255317348038428	0.065772876085936
ENSG00000156253	1.20483301576782	2.16963495549594	6.00079478999447	0.02556915936386	0.0658579569098388
ENSG00000160602	1.2134955322812	2.14245681017233	5.99996247242767	0.0255779733685299	0.0658693295260078
ENSG00000118518	-0.462411540783695	5.78457243619654	5.9989111104827	0.025589111959145	0.0658822256360028
ENSG00000250069	1.33083042284589	2.04475722516583	5.99851188783536	0.0255933429528857	0.0658822256360028
ENSG00000163162	0.561347652163887	4.80287174803718	5.99818182007494	0.0255968416419434	0.0658822256360028
ENSG00000109171	-0.478169025572167	5.57174949558391	5.9978292903518	0.0256005790301102	0.0658822256360028
ENSG00000179588	0.497895243380322	5.20078665983724	5.99682967307846	0.0256111799935446	0.065898182199885
ENSG00000174405	-0.560288294814843	4.51905045045737	5.9936479358349	0.0256449558344975	0.0659737525548188
ENSG00000188026	0.546236747012874	4.84917445806869	5.99257896518511	0.0256563149634039	0.0659916380242138
ENSG00000159461	0.47403103495221	5.85908812870956	5.99209080002201	0.0256615042335774	0.0659936503345047
ENSG00000170667	-0.722152718545629	3.75525140121307	5.99008408250126	0.0256828485643229	0.0660372007642059
ENSG00000143418	0.472100648476228	5.78840070349017	5.98754398186915	0.0257098953253507	0.0660953961368459
ENSG00000171490	0.477372287098442	7.7681478821319	5.98290284009784	0.0257593979921003	0.0662112916120327
ENSG00000143369	-1.14224817693096	2.50613726300461	5.97853072140381	0.0258061310183666	0.0663200295177689
ENSG00000162769	-0.515551518794071	5.60271248464879	5.9779366180844	0.0258124887970693	0.0663249862278847
ENSG00000181234	1.62265130148437	1.71360068336177	5.97630617465258	0.0258391052940523	0.0663819869237319
ENSG00000104450	1.47799015539975	1.70158498141622	5.97486591219963	0.0258453784465195	0.0663867139342418
ENSG00000178177	-0.472596335259441	5.69914195701804	5.97335786681717	0.0258615483405424	0.0664110109933245
ENSG00000113575	-0.534106612821923	6.15647105266808	5.98563399417608	0.0258637072529595	0.0664110109933245
ENSG00000102003	-1.95980771367726	6.01124947634555	11.3772230641432	0.0259530336132453	0.06662895223013
ENSG00000177300	1.57102878661283	1.68132966151828	5.96293024523547	0.0259736749384711	0.0666705146046632
ENSG00000131351	0.936259297100463	2.94705448774922	5.96236385278229	0.0259797811780728	0.0666747597500669
ENSG00000107186	0.486111882916596	5.83938173880254	5.96046305953948	0.0260002855138893	0.0667159485213317
ENSG00000204923	-1.02762252585535	2.56494181097791	5.9544407174043	0.0260653724178815	0.0668616381286643
ENSG00000147813	0.647122936861555	4.49808994139999	5.96679167368632	0.0260659928811447	0.0668616381286643
ENSG00000171004	0.828527745718617	3.64860190429402	5.95318077782654	0.0260790128788116	0.0668709658305554
ENSG00000048140	-0.520713049951264	4.85363082838498	5.95303801472363	0.026080558987547	0.0668709658305554
ENSG00000151929	0.468859236854586	5.62732689785686	5.95281025623903	0.0260830258040917	0.0668709658305554
ENSG00000091129	-0.474133628626916	5.79412134459506	5.95221499454293	0.026089474251358	0.0668760487699566
ENSG00000076321	0.618001045912588	4.94997114766732	5.96398312689047	0.0260962995400295	0.0668820957747633
ENSG00000013563	1.04202130403106	2.71476412910004	5.94974670573075	0.026116232603102	0.0669109546538249
ENSG00000160194	-0.491249137824745	6.39441202201495	5.94972240894062	0.0261164961570355	0.0669109546538249
ENSG00000130584	-0.680800333070443	4.07472494428496	5.94910666760339	0.026123176287897	0.0669123955643822
ENSG00000143947	0.487167968580573	5.69555323059145	5.94884689604466	0.0261259951161899	0.0669123955643822
ENSG00000103168	0.542583273594236	4.58557768029638	5.948334487198	0.0261315563780128	0.0669151943845317
ENSG00000210196	0.849573269405137	6.61536803993516	6.92256912173725	0.0261701419018737	0.0670025431664488
ENSG00000124593	0.526403285279968	5.15855744632669	5.94162718980247	0.0262044769005588	0.0670789814676698
ENSG00000187678	0.836067777652817	3.25977547358011	5.93403505407021	0.0262872983567183	0.0672794894704934
ENSG00000146007	-0.486583614246492	5.86180372319543	5.93249214439273	0.0263041663274211	0.0673111569981428
ENSG00000016864	0.54411394945274	5.14101377922684	5.92605665995251	0.0263746564395638	0.0674800068652772
ENSG00000147533	-0.549509246274063	5.61670832596194	5.93402846901117	0.0264220600794998	0.0675897420038451
ENSG00000007516	0.72043508273562	3.76937169777365	5.92049412154308	0.0264357591034089	0.0676132352815624
ENSG00000187555	-0.520061307891173	6.41797481663967	5.9312528475499	0.0264524804201013	0.0676444491617174
ENSG00000170419	0.563565594517222	4.64342579900602	5.9107794922563	0.026542860105759	0.0678639798674648
ENSG00000106299	-0.460817828687169	6.80972025198027	5.90449599370907	0.0266123983729686	0.0680301580121552
ENSG00000291213	1.3802593876181	2.29878440162474	5.91096524610165	0.0266760516889922	0.068181238102519
ENSG00000156966	1.26339766943497	1.99910963373001	5.89613460504728	0.0267052558651534	0.0682442332048928
ENSG00000170917	1.12599744372188	2.51901926438552	5.89559170218573	0.0267112978896727	0.068248026940428
ENSG00000173113	0.481686415601693	7.54499036027911	5.89041022828739	0.0267690418756845	0.0683838966373891
ENSG00000155897	-1.62309788324958	1.45635357103873	5.88866464546052	0.0267885273729481	0.0684220019460853
ENSG00000275857	1.78433291205859	1.33921006204307	5.88592583825626	0.0268191327139406	0.0684884911990553
ENSG00000117242	-0.710847954933746	4.18496987182059	5.89322854353094	0.0268732871054746	0.0686150851499544
ENSG00000224078	-0.505198484784084	8.37441996587746	5.8787207884133	0.0268998383131253	0.0686529850271285
ENSG00000197905	1.51299569510697	1.60891096633094	5.87808368782074	0.0269069880085864	0.0686529850271285
ENSG00000186838	1.51299569510697	1.60891096633094	5.87808368782074	0.0269069880085864	0.0686529850271285
ENSG00000147874	0.54008413620476	4.61545871358961	5.87793707202734	0.0269086336740596	0.0686529850271285
ENSG00000064763	0.547444427136221	5.06445899712513	5.87772152740667	0.0269110532293318	0.0686529850271285
ENSG00000152377	0.468195442443061	6.66008708986857	5.87728826556628	0.0269159174815113	0.0686536985667913
ENSG00000170145	0.490003750018052	5.17563693258858	5.87548225838848	0.0269362044594091	0.068693743491085
ENSG00000101310	-0.536732889146264	5.550643279108	5.88662225328851	0.0269471770224102	0.0687100248443033
ENSG00000077157	-0.745605559714471	3.87198314696124	5.87348111809041	0.0269587038260163	0.0687277136184191
ENSG00000101004	-0.485620902027029	6.37813565035456	5.87219880851785	0.026973132493283	0.0687527930360703
ENSG00000164466	-0.460063963675002	6.61544716339859	5.86783105329512	0.0270223452704314	0.0688665113044096
ENSG00000101138	0.502180277852422	5.10737993489044	5.86723362842153	0.027029084620215	0.0688719656606636
ENSG00000120071	-0.461989189580509	6.69269577469644	5.86514064193667	0.027052710083939	0.0689204378201748
ENSG00000141627	-0.467077842434754	5.9300616464211	5.85925829166387	0.0271192362876865	0.0690689175328006
ENSG00000141556	0.516466330255414	4.95265285322889	5.85903655255432	0.0271217476982622	0.0690689175328006
ENSG00000184903	0.708979596199142	3.78319970537772	5.8587645888636	0.0271248283145509	0.0690689175328006
ENSG00000237765	-0.506876064511591	5.10678303685503	5.85809761525424	0.0271323850257732	0.0690690764050442
ENSG00000197555	0.783604260135288	3.48449055236353	5.85794492773747	0.0271341152915442	0.0690690764050442
ENSG00000012211	1.28376792707026	1.99463751394211	5.85685266238259	0.027146496605161	0.0690888488549092
ENSG00000182154	-0.448366468881443	6.59820344758838	5.85618180151637	0.0271541043180247	0.0690964676571656
ENSG00000272335	-0.596266452793234	4.99477198634163	5.86487880299334	0.0271920222288277	0.0691771730131856
ENSG00000213341	-0.884589907219481	3.11832856724899	5.85257398986854	0.0271950596012437	0.0691771730131856
ENSG00000288663	-1.34322554795449	2.02040683427712	5.85186950459333	0.0272030650532529	0.0691857845061926
ENSG00000159176	0.757832368451622	3.92366805250017	5.85999582643378	0.0272473576846035	0.0692866668919914
ENSG00000168385	0.481425940253461	8.35569988331643	5.84426085411555	0.027289698484237	0.0693825525978692
ENSG00000100034	0.528216781076182	4.74875422196451	5.83336325010649	0.0274143313870231	0.0696875933662656
ENSG00000114993	0.605215958128446	4.23992551902269	5.83224427142888	0.0274271656983663	0.0697083853246837
ENSG00000185736	0.956748578319413	2.91720255361918	5.830553252484	0.0274465741786064	0.0697458761793026
ENSG00000100888	-0.502658922072781	6.44204732286831	5.82626658917971	0.0274958443847939	0.0698388400757737
ENSG00000132478	0.562426318082988	5.0306359988017	5.83812675006017	0.0274967739284315	0.0698388400757737
ENSG00000172803	-1.04872860871374	2.40073449198607	5.82615323322447	0.02749714865354	0.0698388400757737
ENSG00000169064	1.38369034690136	1.71749981735975	5.82548445714766	0.0275048450045517	0.069846541282544
ENSG00000132604	-0.475299157639908	5.3605113438784	5.82457808556771	0.0275152795692219	0.0698611921921156
ENSG00000172167	1.16021889433994	2.44802512742271	5.82408772084043	0.0275209267622611	0.0698636850762603
ENSG00000143384	0.476609178921412	7.75756527132669	5.82262273373289	0.0275378059182212	0.069894685360231
ENSG00000283103	-0.576456469770691	4.40677874011092	5.82062582970322	0.0275608327641616	0.0699412761639248
ENSG00000173530	1.33258228950194	1.87770659504345	5.81725471709302	0.0275997560386011	0.0700281847980434
ENSG00000104731	-0.609135891360125	4.1395970419793	5.81185683568873	0.0276622118134922	0.070174762308495
ENSG00000121210	-0.692275897482554	3.93296429420082	5.81069933855459	0.027675625612919	0.0701968993146108
ENSG00000173875	-0.586210276216328	4.44791104747798	5.80967832563926	0.0276874639321417	0.0702150334265575
ENSG00000087088	0.545053761233028	5.54851005203454	5.82040605111828	0.0277007987905992	0.0702369559582158
ENSG00000172661	-0.562325309258283	4.45683623165169	5.80676171912144	0.027721313014528	0.0702770716764105
ENSG00000136643	-0.620404536668264	4.0407023206132	5.80431508250926	0.0277497443548048	0.070337241319093
ENSG00000188613	0.722377146026466	3.85023563094166	5.7994431970632	0.0278064580209873	0.0704690656395811
ENSG00000223482	-0.504995135829297	5.25337746554719	5.7976095101029	0.0278278383678793	0.070511316338239
ENSG00000179314	0.985134380541897	2.93392479156192	5.79427483040676	0.0278667682038659	0.0705980128324974
ENSG00000145730	-0.452414018414601	6.2635388219226	5.79206199662094	0.0278926357783775	0.0706515935015568
ENSG00000288904	1.23245111789627	2.22784147180275	5.79066400263367	0.027908992218967	0.0706810685741639
ENSG00000145901	0.514740440226603	4.78976661734455	5.79003106874933	0.0279164011179661	0.0706878773658341
ENSG00000224019	1.47706081966129	1.73799336637949	5.78251185950533	0.0280045908921764	0.0708988016402788
ENSG00000092421	0.500544012060421	6.98957655110027	5.78212223624522	0.0280091693157856	0.0708988016402788
ENSG00000103415	-0.523889914859127	5.08069330579499	5.78162400781247	0.0280150251971292	0.0709016397375376
ENSG00000204590	-0.475010765979545	5.95123596679455	5.78061588841996	0.0280268783245552	0.0709196524011853
ENSG00000213578	-1.13036748770644	2.66842027954164	5.79029833489264	0.0280514327111423	0.0709697930139139
ENSG00000099999	1.02802948440792	2.9735835492083	5.78967979202132	0.028058689415052	0.0709761611470276
ENSG00000157542	-1.53895093568252	2.01338014720392	5.8244937291463	0.0280807812689373	0.0710200472052587
ENSG00000106258	-1.39980302832707	1.6725041384872	5.77497014951963	0.0280933652871068	0.0710398759159785
ENSG00000259969	-0.67608634693773	4.19524315323334	5.78437031119535	0.0281210685167317	0.0710979235249127
ENSG00000220842	0.513883433037468	5.42351255183434	5.76922255379929	0.0281612374348797	0.0711874629620734
ENSG00000198931	0.512904311938384	6.27828038397329	5.77916070127943	0.0281824288907115	0.0712290080402371
ENSG00000104047	0.595416403773345	4.64682177003046	5.77701586619482	0.028207736021514	0.071280939406374
ENSG00000196655	-0.491090996877135	6.06994939736922	5.7625052512535	0.0282407988377739	0.0713451861484996
ENSG00000169221	-0.480327250726024	5.23067844900048	5.76150478151512	0.0282526706698222	0.0713451861484996
ENSG00000132849	0.790120826236657	3.48521183917676	5.7614799327598	0.0282529656043236	0.0713451861484996
ENSG00000196154	0.896739444407013	3.27774229849236	5.76145767387829	0.0282532298021259	0.0713451861484996
ENSG00000144589	0.827790432418491	3.56351997420455	5.76103490437152	0.0282582483264194	0.0713451861484996
ENSG00000102030	-0.461754946096126	5.78649630537679	5.76074031683294	0.0282617458586243	0.0713451861484996
ENSG00000137038	0.537257036287128	6.67611395360106	5.76916834010949	0.0283005521684061	0.0714311088356448
ENSG00000001629	-0.517934705766998	5.67273307570549	5.75541116387645	0.0283346278830728	0.0715050644673097
ENSG00000171497	-0.455327630246764	5.94208689425302	5.75325162907239	0.0283508231362341	0.0715338797750809
ENSG00000100344	-1.00191554676924	2.57158022872924	5.75273984813788	0.0283569224583436	0.0715372159389648
ENSG00000075914	0.49114741992441	5.56715878365398	5.75198221287702	0.0283659545928483	0.0715479484635176
ENSG00000154001	-0.456823777061927	6.45109828324169	5.75007262981155	0.0283887342787175	0.0715933472252938
ENSG00000049130	0.689222609267195	4.26278344883771	5.75882412367032	0.0284234334106224	0.0716687852035814
ENSG00000279632	1.47879470068187	1.73854742032444	5.74398144589032	0.0284615370547865	0.0717520068941778
ENSG00000255389	-0.841210872784246	3.62379887950907	5.75525099038458	0.0284660215664982	0.0717520068941778
ENSG00000140548	-0.654118776039278	3.98427405156521	5.74262454607504	0.0284777840526732	0.071769575258967
ENSG00000122034	-0.471566981708625	5.4134071121312	5.74177224540225	0.0284879946076961	0.0717832272001091
ENSG00000173926	0.48095462921542	5.4137963310217	5.73799045723159	0.0285333510285974	0.071885419187962
ENSG00000125246	0.894721193600678	3.26995447201984	5.73655726232212	0.0285505614956504	0.0719166792930807
ENSG00000129167	1.36625696424965	3.01838395079263	6.1114657995305	0.0285731980224663	0.0719615944141326
ENSG00000178607	0.65865603525971	4.01026857801915	5.73357376226984	0.0285864269119902	0.0719828052811591
ENSG00000126858	-0.53333785391002	5.65864287517713	5.7436483907544	0.0286048184316387	0.072017006727268
ENSG00000186566	-0.5144892928033	6.94405153778718	5.74231952987061	0.0286207645049861	0.0720450409248894
ENSG00000013619	-1.03381483457173	2.53346438460883	5.7284106348767	0.0286486162344557	0.0721030299346175
ENSG00000258757	-1.39724301296638	1.57778194698921	5.72771290428403	0.0286570322104641	0.0721120916403461
ENSG00000135372	0.4767900447618	5.29381403295588	5.72618718116795	0.0286754452452745	0.0721306596767324
ENSG00000255408	-1.03813577777977	2.47323824361818	5.72595562290896	0.0286782409674256	0.0721306596767324
