isoform_id	EP1.WT_hRO_2	EP1.WT_ROs_D45	H9.BRN3B_hRO_2	H9.CRX_hRO_2	H9.CRX_ROs_D45
ENST00000290541.7	122.05012	131.63264	114.81449	144.20722	140.07706
ENST00000290650.9	28.2864	24.37382	28.28583	34.07415	23.99322
ENST00000290795.7	11.42806	9.24211	11.66336	6.37121	8.13836
ENST00000290881.11	6.09849	2.50404	8.01067	3.88118	3.45761
ENST00000290921.10	17.27738	25.91792	18.55065	16.14309	31.74061
ENST00000291688.6	1.1913	21.50872	4.5899	5.45942	13.63208
ENST00000291775.3	39.24844	10.79128	40.43085	42.15548	4.82645
ENST00000291839.10	3.17746	0.58167	2.10561	1.44054	0.23868
ENST00000292199.6	0	0.24893	0.59953	0	0.32206
ENST00000292330.3	8.38112	20.02822	11.46868	14.93454	20.46522
ENST00000292433.4	1.99561	0	7.07282	8.1375	0
ENST00000292539.8	8.91416	0.71759	5.6988	5.98275	1.88569
ENST00000293662.9	1.26379	3.28848	3.4413	2.3866	3.07475
ENST00000293760.10	14.51439	19.49242	11.62464	6.64268	31.20591
ENST00000293872.13	9.24528	36.99558	17.29771	19.62337	31.64801
ENST00000293971.11	2.04226	4.91977	2.68063	1.48787	7.64245
ENST00000294952.13	11.37502	10.93314	22.5554	14.92442	16.49997
ENST00000295006.6	25.32709	46.89102	26.98959	18.14135	47.13989
ENST00000295211.5	0.14145	0	0.17703	0	0
ENST00000295326.4	14.42689	14.81199	18.13558	15.01527	17.81185
ENST00000295491.9	33.45468	52.34765	27.0239	33.82183	45.45255
ENST00000295497.13	3.97834	10.17849	4.52927	10.26034	1.2312
ENST00000295809.12	0	0.69429	0.84006	0	1.51714
ENST00000295830.13	25.29974	77.53656	37.121	31.54829	50.24533
ENST00000295888.9	14.34156	17.59328	13.18013	13.99136	21.08364
ENST00000295901.9	44.89793	86.75482	57.07676	61.91213	85.60788
ENST00000295951.7	0	0.23527	4.18435	0.95967	2.16486
ENST00000295952.7	10.43444	0	3.71672	6.33816	0.59638
ENST00000296003.9	7.26791	3.80757	6.25397	6.8365	5.98401
ENST00000296214.10	26.81402	39.83179	29.60311	22.60152	35.46811
ENST00000296440.11	15.49379	6.83452	5.37718	15.07157	12.46326
ENST00000296555.11	8.87031	5.30612	32.76793	35.46031	16.23112
ENST00000296674.13	1105.83642	2022.97308	1759.89457	1415.16403	1558.65391
ENST00000296733.5	0.31401	0.83548	0	0.32861	0.1231
ENST00000296785.8	21.37689	14.02685	27.57493	32.36905	9.9228
ENST00000296792.9	3.84463	9.77778	4.33624	5.04597	11.49015
ENST00000296873.11	6.98268	11.1169	6.20856	7.13348	15.89363
ENST00000297063.10	0	0.54543	0	1.0969	0.61412
ENST00000297071.9	11.89866	47.00272	34.81935	38.96309	40.18864
ENST00000297423.9	11.85843	23.74067	18.23822	7.62651	22.28074
ENST00000297447.10	5.26408	9.43535	8.11627	7.25854	5.20459
ENST00000297488.10	1.12456	0.46179	3.21476	1.9171	1.62214
ENST00000297508.8	1.97167	2.32119	0.49722	1.08632	3.97496
ENST00000297512.12	0.73491	0.14894	0.52581	0.152	0.30821
ENST00000297540.5	32.57303	45.58562	31.84206	29.14497	43.46507
ENST00000297908.7	1.25983	0.12231	0	2.11136	0.13913
ENST00000298068.10	2.04537	19.05766	4.85096	3.37251	9.09943
ENST00000298292.13	8.74038	14.98936	10.31462	9.28102	17.06657
ENST00000298537.11	12.47878	5.98556	11.03281	8.70314	13.79071
ENST00000299167.12	17.2836	23.21706	11.82687	8.09145	19.12827
ENST00000299213.10	12.82201	10.96745	14.19981	12.62427	12.19272
ENST00000299237.3	14.79388	3.97047	9.02422	10.55532	5.79795
ENST00000299366.11	2.01451	2.14714	1.8744	2.3248	3.50504
ENST00000299736.5	43.22781	130.76213	69.69748	74.68632	140.60681
ENST00000300022.8	1.85712	0.39432	0.79883	0.5978	0.77445
ENST00000300093.9	9.98795	45.23588	14.37554	12.6536	53.57019
ENST00000300128.9	11.38871	21.20293	18.51604	15.49706	24.2528
ENST00000300181.7	11.76993	9.42492	8.38999	6.53136	11.51462
ENST00000300209.13	11.14629	3.46948	8.60695	7.87248	3.80583
ENST00000300302.9	11.42893	15.87458	0	0	16.86468
ENST00000300417.11	3.49041	0	2.94193	2.12316	0
ENST00000300434.3	0.45566	0.13496	0	0.32627	0
ENST00000300584.8	7.47277	9.15144	9.04433	7.68119	7.13424
ENST00000300849.5	3.07173	4.81496	2.63395	2.98996	5.73662
ENST00000301037.11	3.58452	4.01013	2.90853	1.21417	3.11577
ENST00000301043.10	8.30531	6.29545	4.25398	6.36607	7.48321
ENST00000301050.7	20.5009	26.82147	35.88281	26.68139	26.71806
ENST00000301310.8	0.8856	0.71333	1.28136	1.26243	1.12341
ENST00000301382.8	1.03942	3.22478	0.65554	1.26697	2.28354
ENST00000301490.8	0.06776	0.74946	0.2724	0.29803	0.6751
ENST00000301618.8	0	0.94259	0	0	1.29073
ENST00000301770.10	0.45459	0	0.85508	0.37873	0
ENST00000301831.9	1.39612	5.82968	2.13177	2.56973	4.30684
ENST00000301923.13	23.10269	20.98219	29.9514	53.97048	18.05764
ENST00000302278.8	37.56177	46.25912	51.69121	44.97858	35.31706
ENST00000302287.7	7.42224	0.76143	4.69925	6.87142	4.13406
ENST00000302904.8	7.90071	8.26609	11.10545	1.93159	8.63726
ENST00000302956.8	3.81595	1.33989	2.79966	5.45196	2.3718
ENST00000302979.5	46.68087	28.63408	58.75054	46.18797	30.89204
ENST00000303143.9	7.80918	3.85555	5.83009	14.51791	1.09149
ENST00000303145.11	6.79348	12.44888	3.80932	3.7058	10.67351
ENST00000303210.9	51.81855	86.32696	52.83957	35.44031	107.66058
ENST00000303296.9	12.58054	4.70427	11.22641	10.3355	6.60234
ENST00000303391.11	16.58792	17.54553	13.52069	17.72889	21.46242
ENST00000303586.11	3.52586	1.09926	2.06923	1.44513	0.49393
ENST00000303657.10	6.96953	10.03206	9.90466	7.46598	11.06828
ENST00000303824.11	0	0.69157	0	0.61104	0.48464
ENST00000304129.9	0.55866	0.96677	1.11003	1.10408	1.46204
ENST00000304363.9	33.32231	27.23235	25.22862	21.36102	30.78709
ENST00000304771.8	25.74284	37.3796	22.64199	30.21333	27.28942
ENST00000304786.12	119.51175	273.28777	134.19578	134.84758	196.50186
ENST00000305233.6	8.17164	5.32862	9.43899	10.8208	8.59459
ENST00000305264.8	30.5646	44.55078	37.8913	39.08173	50.98237
ENST00000305476.10	5.56479	10.50071	4.67108	2.77651	8.31149
ENST00000305921.8	13.00231	15.96991	13.5748	13.90663	17.42502
ENST00000306729.11	0	1.83112	0	0	0.24101
ENST00000306739.9	7.14861	11.53135	5.9347	6.74245	14.49192
ENST00000306750.3	0	0.15954	0.1196	0.40373	0
ENST00000306796.10	15.03612	21.00304	7.94045	7.77108	25.71518
ENST00000306846.8	15.99787	41.32964	19.33238	18.4382	35.25102
ENST00000306910.9	1.45783	3.53403	2.43108	1.35715	3.83004
ENST00000307089.7	5.58838	3.68628	6.00877	5.49897	3.80051
ENST00000307102.10	8.23596	16.78437	19.49919	16.08458	25.86089
ENST00000307114.11	1.36555	0.72462	1.43974	1.17612	0.47675
ENST00000307116.6	20.2746	19.51479	33.23115	34.41156	14.24151
ENST00000307126.10	7.61068	10.17576	7.13603	7.92297	8.79128
ENST00000307340.8	4.54591	1.08182	6.13827	4.39328	3.15956
ENST00000307534.10	2.6899	12.77251	5.23381	3.36485	9.77537
ENST00000307546.14	18.79793	42.64278	16.63699	19.50707	26.43953
ENST00000307641.9	0.90592	0.27045	1.05407	0	0.35755
ENST00000307729.12	16.61551	5.42974	12.19299	13.95072	19.36936
ENST00000307877.7	32.36095	37.70453	25.95788	31.5098	39.74545
ENST00000308197.10	2.96317	4.39128	3.23012	3.62766	5.79782
ENST00000308271.14	27.32211	11.17833	30.93242	37.31526	14.86168
ENST00000308370.11	7.49186	10.97341	5.51842	3.60916	16.00536
ENST00000308647.8	0.88167	0	0	1.65794	0
ENST00000308664.10	4.89821	2.11948	1.05451	0.82097	2.735
ENST00000308696.11	35.76276	31.05344	54.44584	14.4075	24.06715
ENST00000308736.7	3.24293	6.96305	5.06289	3.76497	9.14872
ENST00000308769.12	0.86946	1.95376	1.43111	1.3413	4.24216
ENST00000308893.9	9.4317	11.51932	5.80813	7.82878	14.67527
ENST00000309035.11	72.03235	33.90759	63.70898	70.29486	45.05696
ENST00000309060.7	7.2653	0	3.18155	0.63466	0
ENST00000309061.12	4.11432	6.12506	5.52888	7.03697	8.62983
ENST00000309117.11	12.58867	12.71239	9.39493	7.73132	16.44212
ENST00000309212.11	1.88927	6.32789	0.15625	2.56883	16.24647
ENST00000309244.9	63.99621	49.94003	55.09096	57.58675	61.87825
ENST00000309340.11	4.20379	4.62141	7.87505	5.56584	6.55464
ENST00000309536.6	0	0	0	0.34523	0.35241
ENST00000309657.8	2.78548	5.83528	2.25511	0.87499	7.66669
ENST00000309777.11	3.07717	4.61308	2.37881	2.8423	6.78581
ENST00000309863.11	15.78841	17.53746	24.68166	37.56193	18.19662
ENST00000309877.11	4.24555	1.63381	4.93789	1.23181	1.81235
ENST00000310123.8	21.36365	6.0692	33.21338	52.62381	5.90775
ENST00000310271.6	2.44371	3.12772	6.9356	4.04117	2.84004
ENST00000310397.13	0.19513	0.68002	0.58301	0	1.39536
ENST00000310418.9	17.61817	7.15025	20.75904	26.08527	8.42719
ENST00000310496.9	7.49537	9.05123	7.16863	5.75991	14.25569
ENST00000310571.8	14.83404	20.47771	17.04698	15.0873	19.41304
ENST00000310826.10	8.409	3.38183	11.7367	3.45994	2.49114
ENST00000311127.9	32.49719	5.96868	15.3557	13.85864	8.09855
ENST00000311160.14	11.59549	9.07994	12.58722	11.58984	15.28431
ENST00000311161.11	0	0	0	0	1.79299
ENST00000311275.11	0.67568	0.75288	0.92322	7.5488	0.68138
ENST00000311380.8	0.7926	0.27115	1.1032	0.37626	1.06666
ENST00000311461.7	0.31841	0.17697	0	1.08138	0.09939
ENST00000311469.9	3.31744	0.66589	6.0608	3.28216	2.39963
ENST00000311822.12	0	0.34838	0	0	0
ENST00000311873.9	2.46674	3.45031	8.11938	5.94549	1.64133
ENST00000312046.10	4.87633	7.25785	9.37252	7.54509	7.66423
ENST00000312060.9	0.54073	0.20588	0	0	0.21291
ENST00000312265.9	0	0.52655	0.49386	0.06995	0.78342
ENST00000312358.12	6.26923	2.12451	6.01956	5.77064	3.39646
ENST00000312562.7	2.22091	0.58413	11.32957	0.63121	9.84547
ENST00000312726.9	46.39265	25.46319	47.26275	53.41401	26.20683
ENST00000313071.7	0	2.80901	0	0	1.50876
ENST00000313074.7	1.9974	1.20634	2.81976	2.03991	2.41091
ENST00000313237.10	1.41849	0.93232	1.18118	0	0
ENST00000313432.5	23.44502	6.96404	15.88608	20.28299	18.42636
ENST00000313465.5	2.94352	0.15656	2.41271	2.99753	0.36744
ENST00000313565.10	2.02237	1.16335	4.46439	2.70925	2.22505
ENST00000313669.12	2.3379	2.94923	2.21543	2.52485	3.56773
ENST00000313695.11	4.2304	5.19129	5.6978	5.44456	6.96094
ENST00000313733.9	18.47713	16.79243	16.62306	15.11262	18.71151
ENST00000313961.10	7.01924	12.65222	4.67974	3.67996	4.15596
ENST00000314070.9	0.94765	0	0	3.59775	0
ENST00000314088.6	12.09434	10.06421	10.06936	20.91966	13.28635
ENST00000314144.10	6.71106	4.08332	3.84244	2.84966	1.75762
ENST00000314167.9	11.858459999999999	12.47672	10.96054	10.41013	15.23513
ENST00000314228.10	0.24951	0.44765	0.21863	0	1.02197
ENST00000314328.14	15.9964	17.82893	24.19365	15.45506	16.0289
ENST00000314666.11	11.00136	24.73068	12.7258	6.6291	27.6365
ENST00000314675.11	4.1472	0.11968	0.16922	0.17117	0
ENST00000314742.13	7.3238	12.08306	9.02762	5.43884	12.15303
ENST00000314970.11	9.15111	1.13214	4.45979	10.99012	0.37607
ENST00000315005.8	3.50741	2.42696	2.63658	0.89564	4.15489
ENST00000315013.9	0.60814	0	3.85886	2.76146	0.23647
ENST00000315073.10	5.50049	7.36029	5.65622	4.88012	9.48145
ENST00000315082.9	13.92964	11.38727	17.50132	19.24227	17.28213
ENST00000315264.7	23.40369	10.95602	27.20555	34.63518	11.0186
ENST00000315422.9	5.79696	9.20871	6.6557	6.4927	7.62184
ENST00000315436.8	24.41621	53.45787	24.35361	17.85212	52.4484
ENST00000315588.11	9.03637	4.30308	11.28035	7.86841	3.56348
ENST00000315939.11	69.43618	80.18853	39.12835	55.60601	78.89777
ENST00000315970.12	30.52418	18.91266	39.55098	35.86147	20.72033
ENST00000316156.8	22.64479	10.78811	24.81205	14.41578	13.43967
ENST00000316286.13	4.28615	2.61852	9.29294	6.22124	4.05792
ENST00000316364.9	0	0	0	0	0.94947
ENST00000316528.12	0	0	0	0.46333	4.63853
ENST00000316586.9	40.62606	53.43395	49.23246	41.35857	56.62777
ENST00000316603.12	0.377	1.43762	1.61666	1.64077	0.60879
ENST00000316623.10	17.62287	26.22457	9.71747	12.29086	28.02501
ENST00000316891.10	23.54391	19.43262	16.13695	15.44947	13.9289
ENST00000316924.9	2.06486	3.93807	3.50918	2.22699	3.84878
ENST00000317020.10	0.66875	5.80231	0.95658	1.86661	3.26088
ENST00000317243.10	2.9757	4.50694	3.99792	4.13025	4.668
ENST00000317338.17	1.14944	0.38143	0.98503	1.23684	0.90775
ENST00000317538.9	1.54043	1.76146	2.53194	1.53171	1.72761
ENST00000317571.8	4.7346	4.88641	4.67909	4.91229	5.16564
ENST00000317610.11	246.26264	284.84052	293.33309	333.11874	300.54109
ENST00000317734.12	0	0	0.37979	0.38312	0
ENST00000317955.10	1.42422	0.71936	1.2217	1.09939	0.7511
ENST00000318006.10	32.71025	30.89744	29.71506	35.91869	31.88473
ENST00000318083.11	1.81012	1.64139	3.14825	1.14236	4.55194
ENST00000318158.11	42.26775	26.62539	53.25819	42.74446	37.19678
ENST00000318204.5	4.99402	0	0.94914	2.90987	0
ENST00000318282.9	7.24428	1.86302	1.42354	6.36885	2.3458
ENST00000318289.14	0	0.07611	0.76671	0.49578	0.85558
ENST00000318304.12	1.14043	0	0	0	0
ENST00000318424.9	0	0.16893	0	0.80307	0.76688
ENST00000318443.10	24.53983	42.73122	23.7432	15.6842	58.25647
ENST00000318584.10	7.91942	6.61396	6.64248	7.24572	7.31768
ENST00000318622.8	7.15305	8.9278	4.9363	6.52255	14.05381
ENST00000318724.8	0.36179	1.82914	0.53469	0.15062999999999999	1.46657
ENST00000319481.8	10.85428	17.47274	11.79569	10.15916	13.84777
ENST00000319562.11	67.6945	60.55889	52.97369	57.95142	73.77747
ENST00000319770.7	5.65589	5.43201	8.87955	7.67677	7.38749
ENST00000320203.8	0	0	0	0	0.77037
ENST00000320211.10	4.65945	6.83824	3.47471	3.67893	7.76092
ENST00000320246.10	6.34009	14.26128	3.17699	3.73352	16.99517
ENST00000320316.8	17.36352	26.0246	18.71359	15.79089	27.26706
ENST00000320631.8	11.77772	20.28082	12.6446	10.48637	36.76619
ENST00000320672.9	124.05627	149.5596	110.5391	86.84651	81.33305
ENST00000320755.12	20.21749	60.52891	20.33949	14.12839	43.80873
ENST00000320895.10	12.87455	32.00704	15.32923	12.15777	34.20703
ENST00000320996.14	12.31673	5.94102	9.19712	14.73044	4.85535
ENST00000321297.10	0	0	2.30023	2.23841	0.55812
ENST00000321326.11	0.34799	0	0	0.35826	0
ENST00000321356.9	10.96557	18.78351	33.21469	29.67824	14.60098
ENST00000321556.5	23.26729	26.14444	24.24975	14.25751	29.25102
ENST00000321612.8	3.93083	13.87316	5.15421	2.87907	17.58577
ENST00000321757.11	35.59968	36.13144	41.28769	47.96765	31.54386
ENST00000321854.13	0.51902	0	0.37907	0.66337	0.45901
ENST00000321878.10	10.96323	15.6285	6.80607	4.84864	13.42206
ENST00000321944.8	1.71517	1.44642	2.5784	1.79447	1.01905
ENST00000322038.5	6.63741	3.33035	9.0004	8.0398	3.87693
ENST00000322090.8	28.95567	46.67656	38.89106	38.22161	42.67652
ENST00000322099.11	6.01437	1.83376	3.17961	3.35955	1.43864
ENST00000322139.4	1.24868	11.04664	5.22179	6.78555	9.68266
ENST00000322157.9	46.26817	52.89442	48.78616	54.23585	50.92931
ENST00000322191.10	0	0	0.49295	0	0
ENST00000322238.12	0.33884	0.52388	0.75057	0.93903	1.47486
ENST00000322344.8	7.04408	12.82426	13.87676	7.45016	13.81959
ENST00000322374.10	1.28089	0	2.40989	0.98584	0
ENST00000322396.7	5.62028	8.74599	4.93414	7.48078	8.89159
ENST00000322475.13	13.06829	2.87849	8.37074	9.59445	3.81895
ENST00000322834.7	0.41862	0.22383	0.2332	0.12895	0.08207
ENST00000322886.12	6.62474	22.19272	8.58261	4.99199	25.27174
ENST00000323055.10	9.55372	1.08403	21.54443	37.02696	2.575
ENST00000323146.8	2.35731	30.49042	19.06834	13.56093	36.751
ENST00000323301.8	5.81498	3.36617	4.82268	6.36755	4.70516
ENST00000323374.8	2.63415	20.4542	0	0.78599	25.89002
ENST00000323443.6	14.87848	3.75682	11.43994	13.4598	3.81922
ENST00000323460.10	28.36003	22.40199	29.54617	25.42993	23.22894
ENST00000323468.10	5.44427	17.1531	5.83658	1.9495	14.23933
ENST00000323584.10	0	0	10.6875	11.66966	0
ENST00000323668.11	4.28881	4.56255	3.29742	0.92909	21.2895
ENST00000323851.13	22.90675	5.8643	22.94907	24.25858	5.49634
ENST00000323981.6	20.22013	11.39876	16.52555	13.29408	15.12858
ENST00000323984.8	4.06478	3.01376	1.56958	4.8483	2.87397
ENST00000324093.9	2.97272	3.49177	2.83032	2.30618	11.9339
ENST00000324309.8	2.6541	0.9926	1.41719	2.18084	1.97508
ENST00000324324.12	41.10092	53.37453	54.80888	30.15052	30.02647
ENST00000324385.9	0	0	0.85477	0	0
ENST00000324501.10	17.95732	9.8888	14.45937	16.71649	8.88767
ENST00000324545.9	14.21105	8.09412	9.18727	4.04678	2.96156
ENST00000324570.9	3.21567	1.59776	0	0.9568	0.79362
ENST00000324765.13	10.54075	6.57893	11.72102	11.65347	6.43036
ENST00000325207.9	2.1054	0.86635	0.71434	0	1.34615
ENST00000325214.10	0.20584	0.99865	0.21862	0	0.5827
ENST00000325279.4	15.0226	5.07715	13.40406	11.69535	6.92775
ENST00000325333.10	33.24306	38.71863	34.94874	25.15423	47.7165
ENST00000325590.9	10.68496	24.37137	8.21662	9.81522	22.53279
ENST00000325875.7	1.15503	8.28926	0.9956	2.15623	5.48981
ENST00000326134.10	0.46368	1.41621	0.48546	0.58168	0.88792
ENST00000326505.4	10.54866	12.82254	14.07671	11.36184	10.53967
ENST00000326656.12	10.06811	12.357	9.66404	10.47817	16.03556
ENST00000326674.10	21.32123	15.34524	19.66145	24.98546	18.79606
ENST00000326873.12	9.52025	16.58458	15.84504	10.89857	17.38878
ENST00000326932.8	68.26736	112.46555	120.49825	82.47307	120.83217
ENST00000327214.5	18.76354	15.5121	29.76797	26.90042	12.25343
ENST00000327347.10	45.98451	61.80396	53.64458	49.29025	67.57073
ENST00000327428.10	13.33833	28.07979	14.14307	16.30761	33.77713
ENST00000327569.7	0	1.08278	0	3.0964	0
ENST00000327773.7	16.62729	14.64743	14.21407	11.19607	19.49728
ENST00000327906.8	1.14345	3.10014	0.68184	0.6735	1.77269
ENST00000328453.9	8.40798	7.05775	5.95137	2.0981	3.52693
ENST00000328568.9	0	0.47303	0	0	0.38099
ENST00000328649.11	24.73084	26.9623	19.9353	21.07378	30.89996
ENST00000328736.7	12.82894	8.72289	12.63221	11.82841	6.62491
ENST00000328796.5	1.2522200000000001	3.65582	1.09217	0.78365	10.2583
ENST00000328913.8	3.09294	0.11495	0.38409	1.52632	0.4958
ENST00000329006.5	6.84689	0.57587	6.20458	7.20968	2.33887
ENST00000329016.10	8.42883	2.18672	18.79621	27.6299	0.78931
ENST00000329043.7	0.37346	1.18718	0	0.68286	1.1973800000000001
ENST00000329138.9	9.70462	17.44475	10.29111	16.39155	24.41044
ENST00000329276.10	40.64283	76.9414	43.27049	41.69329	72.4935
ENST00000329548.5	5.18925	12.75484	5.64964	6.0783	11.89034
ENST00000329559.8	10.82247	0.75382	19.88401	41.63799	49.55094
ENST00000329600.8	0.28925	1.36896	0.52945	0	0.84501
ENST00000329687.8	2.17638	8.82971	0.64777	2.3524	5.653
ENST00000329800.7	0	0.1187	1.79962	0	0.12824
ENST00000330010.12	5.27319	3.36741	5.37826	2.677	4.59356
ENST00000330045.12	2.2185	0.99073	2.10627	1.56294	1.02944
ENST00000330503.12	23.02508	26.45897	28.73494	27.22469	23.64734
ENST00000330675.12	2.44667	0.71219	2.80149	8.92673	1.02592
ENST00000330687.8	0.92141	0	6.1183	3.63134	0
ENST00000330753.6	37.71785	28.00627	44.74654	19.89153	25.82522
ENST00000330877.7	5.15374	0.02762	2.88263	5.0329	0.81853
ENST00000331075.10	2.92046	3.51489	3.12681	2.5225	4.43159
ENST00000331203.7	1.68848	6.30136	2.79844	3.33474	6.0574
ENST00000331320.12	13.01864	37.58863	13.81874	8.31658	22.282
ENST00000331343.11	3.52169	5.31073	6.4292	5.45057	2.92883
ENST00000331559.9	1.69405	1.52408	0	0.67657	1.95299
ENST00000331581.11	66.38174	52.59529	72.35274	60.24784	61.05623
ENST00000331826.12	0.62467	0.26958	0.18486	0.12624	0.50017
ENST00000331923.9	15.13505	25.31863	15.93912	21.35409	23.05587
ENST00000332065.9	19.06014	24.19642	24.00878	21.21193	28.05509
ENST00000332131.9	3.2991	11.84489	2.20407	4.36773	6.74903
ENST00000332246.10	0	0	0	0	0.22986
ENST00000332441.7	0	0	0	0	1.76078
ENST00000332468.5	1.23666	3.05895	0.93281	1.32383	2.17372
ENST00000332496.10	1.8866	6.40624	7.10667	4.3294	8.44286
ENST00000332725.7	2.66622	0.40625	2.73198	0.65586	3.24869
ENST00000332772.4	0	0	0	0	0
ENST00000332810.4	8.64485	10.60851	5.08796	5.59864	13.64628
ENST00000332830.9	14.2987	22.83827	15.55296	14.01051	27.1379
ENST00000333010.6	1.56188	4.51752	0.91094	0.73959	3.12215
ENST00000333012.5	0	0.62431	0	0	0.54369
ENST00000333213.11	4.88145	10.78836	6.71039	6.0046	11.40972
ENST00000333371.8	8.46693	6.86398	9.96274	11.29112	6.71037
ENST00000333425.10	0	0	0.23571	0.20114	0
ENST00000333640.12	1.343	1.35961	0.67727	2.27612	1.83412
ENST00000333868.10	6.1455	5.79229	7.88261	4.63024	8.02587
ENST00000333896.5	7.39652	11.6979	3.53922	1.27193	10.40991
ENST00000333952.8	2.15837	0.51364	0.00846	0.91796	0.4274
ENST00000334211.12	3.43972	0.84376	4.17874	3.22604	0.74796
ENST00000334538.13	0	1.35898	2.91506	0	1.56616
ENST00000334571.7	9.22127	9.29559	8.72482	12.23275	11.5912
ENST00000334715.7	5.99929	1.25226	3.94836	4.01402	2.27479
ENST00000334785.12	1.28176	1.4339	1.98418	0	4.59781
ENST00000334933.8	0.25347	0.86919	0	0	0.89055
ENST00000334944.9	3.04071	4.93066	9.42697	11.16777	5.54381
ENST00000334976.11	62.8367	49.64254	48.61541	66.45981	59.73792
ENST00000335258.8	0.4174	1.34511	0.34981	0.12624	0
ENST00000335272.10	37.3504	43.12277	37.37318	49.56353	45.01918
ENST00000335367.7	0.64129	0	2.57598	0	1.11457
ENST00000335515.10	38.93634	33.43042	1.65416	56.33	90.66595
ENST00000335613.10	0.45459	2.4633	1.71016	0.37873	3.08484
ENST00000335670.11	32.52088	10.11441	92.43365	68.67727	6.37011
ENST00000335727.13	66.65515	33.41353	42.35809	41.0334	30.27369
ENST00000335866.7	21.33021	66.07178	10.06179	13.51415	75.70451
ENST00000336057.9	22.29126	1.84689	14.22693	24.73696	2.79003
ENST00000336237.10	0.51817	0.11936	0.66019	0	0.36683
ENST00000336279.9	0	5.60127	0	0	1.88343
ENST00000336395.6	15.89655	12.1975	13.29261	12.01907	17.36068
ENST00000336454.5	5.53989	7.66303	8.35383	13.84279	5.29521
ENST00000336592.11	7.09223	10.62756	11.83735	21.83881	16.70433
ENST00000336604.8	0	0	0	0	0.42416
ENST00000336642.9	6.78635	0.41397	3.10372	8.07183	1.72163
ENST00000336727.8	7.81054	17.75082	8.5576	7.71559	15.12095
ENST00000336787.6	0.51777	2.35515	1.46678	0.80658	3.57888
ENST00000336798.11	29.15098	2.62862	25.82713	19.35725	6.13602
ENST00000336812.5	85.47757	125.02358	82.90155	74.5806	135.25506
ENST00000336865.6	3.55394	1.6631	4.97507	1.2971	0.29806
ENST00000336949.7	26.57865	21.61385	39.00544	23.22683	16.83601
ENST00000337195.10	4.97971	33.49811	15.42242	11.13301	27.66185
ENST00000337351.8	8.15687	8.80439	4.23385	3.13187	7.32657
ENST00000337387.4	3.59161	17.33745	6.80125	1.70745	35.67797
ENST00000337400.6	0.14191	0	0.13138	0	0.16889
ENST00000337478.3	2.68605	5.30218	4.50653	3.6755	5.48585
ENST00000337526.11	272.81378	174.64541	292.07757	319.27137	162.26812
ENST00000337630.10	1.81569	0.16851	1.96375	1.72292	0.42788
ENST00000337979.9	33.91939	7.61507	24.74334	23.48321	15.46547
ENST00000337989.11	0	0.10665	0.70659	0	0.71643
ENST00000338034.9	16.89657	31.98572	16.0548	12.06512	31.77325
ENST00000338104.10	0.62672	0	0.39603	1.03608	0.16601
ENST00000338144.8	0.42513	2.73047	0	1.33846	3.29665
ENST00000338167.10	154.03517	97.0712	123.49251	120.71436	142.45531
ENST00000338327.4	1.94825	0.37304	0.93281	1.26243	0.41033
ENST00000338382.11	7.42972	17.25158	12.49788	6.57386	19.4691
ENST00000338465.5	0	2.4618	0	0.2072	10.77822
ENST00000338625.9	2.93057	2.80273	3.58245	4.326	2.33519
ENST00000338631.10	3.89471	9.59542	7.97001	5.03521	9.70809
ENST00000338635.10	0	4.38851	0	0	0.90003
ENST00000338639.10	108.07042	94.08186	106.55704	109.40329	91.74639
ENST00000338785.8	0	1e-5	8.21943	0	0
ENST00000338858.9	0.72	27.56891	1.37129	0.67898	8.92682
