"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072521","purine-containing compound metabolic process","84/1493","464/12141",0.181034482758621,1.47216319837402,3.88320850512361,0.000145332211837738,0.0058526088740248,0.00496592309224435,"PGAM1/DDIT4/ATP5F1B/SDHA/ATP5F1A/IDH2/HK2/UCP2/AMPD2/TPI1/GTPBP1/COASY/GPI/PGK1/IMPDH1/PAPSS1/PGM1/PFKL/NUDT10/GNAI3/NDUFS2/NUDT11/ATP6V1B2/PPT1/PDK3/MDH2/HTD2/AK4/GMPR2/FDXR/PPP2CA/SDHD/MLST8/PGD/PDE2A/ACOT7/ALDOA/NMNAT3/PDK2/LIPA/GCK/TKT/TMSB4X/PC/DHTKD1/PKM/MVD/HK1/IMPDH2/BCKDK/ACLY/FITM2/ADA/TECR/ALDOC/NAMPT/ENO2/NDUFS7/NDUFV1/GALK1/VCP/ENO1/AK2/ATP6V1A/OGDHL/GPD1L/ELOVL5/ADCY8/NPPC/PARP10/ENO3/SHPK/SDHC/NMRK2/SULT1A1/HSPA1A/RD3/PDE4B/HSPA1B/PANK4/ELOVL4/SULT1C4/HMGCR/GUCA1A",84
"GO:0031333","negative regulation of protein-containing complex assembly","30/1493","123/12141",0.24390243902439,1.983402218483,4.10461913646923,0.000152803892518742,0.0058526088740248,0.00496592309224435,"HDAC6/TMSB15B/FLII/PEX5/ADD1/VDAC2/JAM3/SORL1/HIP1R/GSN/PFN2/GBA1/TMSB4X/LAMP2/HSPA5/RPL13A/TWF2/EPS8/STMN1/FKBP4/CLIP3/TUBB4A/TWF1/SIRT2/SPTB/DMTN/JMJD6/DDX3X/ANKRD27/CLU",30
"GO:0006195","purine nucleotide catabolic process","28/1493","112/12141",0.25,2.03298727394508,4.11239143615596,0.000159840721528774,0.0058526088740248,0.00496592309224435,"PGAM1/DDIT4/HK2/UCP2/TPI1/GPI/PGK1/PGM1/PFKL/NUDT10/NUDT11/PPP2CA/MLST8/PDE2A/ALDOA/LIPA/GCK/DHTKD1/PKM/HK1/ADA/ALDOC/ENO2/GALK1/ENO1/OGDHL/ENO3/PDE4B",28
"GO:0044242","cellular lipid catabolic process","39/1493","176/12141",0.221590909090909,1.80196599281495,4.01292608970171,0.000160502496055528,0.0058526088740248,0.00496592309224435,"NAGA/LIPG/PEX5/NEU3/PPT1/HADHA/SORL1/GLB1/ACOT7/GBA1/HADHB/ECH1/ABHD16A/PLD2/ILVBL/SGPL1/CYP26A1/ACAD11/NEU1/FUCA1/ACADS/M6PR/PLA2G15/GDE1/SESN2/CRAT/GM2A/ENPP2/HEXB/MFSD2A/BCO2/ACADVL/SIRT2/CNR1/LDLR/HEXA/PLBD1/ASAH1/PLPP6",39
"GO:0046434","organophosphate catabolic process","41/1493","189/12141",0.216931216931217,1.76407361337033,3.96415874764886,0.000179953178255426,0.00633559293099275,0.00537573378236717,"PGAM1/DDIT4/HK2/UCP2/TPI1/GPI/PGK1/LIPG/PGM1/PFKL/NUDT10/NUDT11/PPP2CA/MLST8/PDE2A/ACOT7/ALDOA/LIPA/GCK/ABHD16A/DHTKD1/PLD2/PKM/HK1/FITM2/ADA/PLA2G15/ALDOC/ENO2/GALK1/VCP/ENO1/GDE1/OGDHL/GPD1L/ENPP2/ENO3/PDE4B/LDLR/PLBD1/PLPP6",41
"GO:0009185","ribonucleoside diphosphate metabolic process","26/1493","102/12141",0.254901960784314,2.07284976951263,4.07426259601936,0.000193379011252649,0.00658133234963183,0.00558424302669931,"PGAM1/DDIT4/HK2/UCP2/TPI1/GPI/PGK1/PGM1/PFKL/AK4/PPP2CA/MLST8/ALDOA/LIPA/GCK/DHTKD1/PKM/HK1/ALDOC/ENO2/GALK1/ENO1/AK2/OGDHL/ENO3/CAD",26
"GO:0031669","cellular response to nutrient levels","45/1493","215/12141",0.209302325581395,1.70203585725634,3.88898571782735,0.000212967470067665,0.00701418667545439,0.00595151877302847,"GLUL/FAM107A/UCP2/USF1/KAT5/EHMT2/SEC13/FADS1/PRKAB1/TSC2/RALB/PLIN2/MLST8/NPRL2/RRAGA/XPR1/PLIN3/PDK2/YWHAZ/WDR24/GBA1/ZFYVE1/TRIM32/PAK5/LAMP2/WDR45B/GABARAPL1/NCOA3/TTC5/HSPA5/TBL2/KPTN/ELAPOR1/ASNS/SESN2/PRKAB2/GCN1/SLC2A1/WDR45/MAP1LC3B/MFSD2A/ATF3/SLC38A3/KCNB1/MYBBP1A",45
"GO:0051235","maintenance of location","50/1493","250/12141",0.2,1.62638981915606,3.74723328633286,0.000310725440196751,0.00957294461864766,0.00812261809489873,"TMSB15B/HK2/CCDC22/PSMD10/GHITM/GAA/PLCD1/CREB3/THY1/SRI/SORL1/PLIN2/DMD/GPAA1/PLIN3/GSN/ARL2BP/LIPA/ATP7B/GBA1/TMSB4X/FLNA/ZFYVE1/HILPDA/CX3CL1/STARD4/HK1/BSCL2/FITM2/HSPA5/DBN1/TWF2/UBASH3B/CORO1A/INSIG1/CDK5/CRY2/GM2A/B4GALNT1/HEXB/DDIT3/F2R/FKBP1B/TWF1/SQLE/HEXA/PKP2/CLSTN3/GSTM2/NPC1",50
"GO:0072523","purine-containing compound catabolic process","30/1493","128/12141",0.234375,1.90592556932351,3.85813117915287,0.000322487628416786,0.00957294461864766,0.00812261809489873,"PGAM1/DDIT4/HK2/UCP2/TPI1/GPI/PGK1/PGM1/PFKL/NUDT10/NUDT11/PPP2CA/MLST8/PDE2A/ACOT7/ALDOA/LIPA/GCK/DHTKD1/PKM/HK1/FITM2/ADA/ALDOC/ENO2/GALK1/ENO1/OGDHL/ENO3/PDE4B",30
"GO:0042594","response to starvation","41/1493","194/12141",0.211340206185567,1.71860779859275,3.77805768937405,0.000322564271787325,0.00957294461864766,0.00812261809489873,"GLUL/UCP2/KAT5/EHMT2/YARS1/FADS1/TSC2/RALB/PLIN2/NPRL2/PPARGC1A/RRAGA/XPR1/PLIN3/YWHAZ/WDR24/ULK3/GBA1/ZFYVE1/TRIM32/PAK5/LAMP2/WDR45B/GABARAPL1/TTC5/HSPA5/TBL2/KPTN/ELAPOR1/ASNS/SESN2/GCN1/SLC2A1/WDR45/DDIT3/CAD/MAP1LC3B/MFSD2A/ATF3/SLC38A3/MYBBP1A",41
"GO:0009199","ribonucleoside triphosphate metabolic process","45/1493","219/12141",0.205479452054795,1.67094844433842,3.75181896991696,0.000328161666652956,0.00957294461864766,0.00812261809489873,"PGAM1/DDIT4/ATP5F1B/SDHA/ATP5F1A/HK2/UCP2/TPI1/GTPBP1/GPI/PGK1/IMPDH1/PGM1/PFKL/GNAI3/NDUFS2/ATP6V1B2/AK4/PPP2CA/SDHD/MLST8/ALDOA/LIPA/GCK/TMSB4X/DHTKD1/PKM/HK1/IMPDH2/UCK2/ALDOC/ENO2/NDUFS7/NDUFV1/GALK1/VCP/ENO1/AK2/ATP6V1A/OGDHL/UCKL1/ENO3/SDHC/HSPA1A/HSPA1B",45
